Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23
64	-10.613265	3.9564	3.087168	77.300945	32.397299	7.510942	1.342627	-7.598425	-19.288532	-9.804587	2.465465	5.122575	76.965432	32.586812	3.670874	1.361477	-6.277557	-18.782447	-13.332392	3.062745	3.853453	78.149891	32.36327	3.630831	-0.468467	-7.069721	-18.835921	-10.181661	3.066374	2.101584	73.816358	33.44524	10.848489	0.04446	-6.328337	-17.824213	-9.436669	3.099726	2.435268	74.761561	32.866078	8.72371	-0.767707	-7.030329	-17.743534	-12.021262	3.000064	4.896208	76.332317	30.985498	4.330714	-0.550668	-6.689594	-17.635222	-10.333791	1.976551	3.74997	75.640324	32.052848	5.746537	0.494383	-7.824541	-18.647789	-10.398304	5.281866	5.612889	76.307561	29.413974	5.170568	-0.188503	-6.989438	-17.52656	-9.104657	3.253659	2.868401	73.813046	30.147643	6.283033	-0.519974	-7.426955	-17.934867	-12.351837	4.777548	1.263008	80.709139	26.629416	3.94383	2.072199	-7.732848	-18.277744	-10.29263	2.423968	3.043103	76.849162	31.911477	5.514299	0.888087	-6.239785	-18.221517	-9.055196	2.532048	3.259649	74.727927	32.031632	6.297293	0.441931	-6.909539	-17.967266	-11.690854	2.500346	3.336433	75.1356	30.67932	4.612007	0.49378	-7.604648	-18.197574	-11.224003	2.285145	3.446585	75.50025	31.827202	4.728267	0.667436	-6.2185	-17.950784	-11.01579	2.663557	4.142936	74.568203	31.83917	6.405408	2.449818	-8.219639	-19.637078	-11.555038	3.159007	5.349326	75.28951	31.536608	6.091506	2.041295	-7.933492	-18.940435	-9.467005	3.735289	5.543846	74.59045	31.978664	4.788954	-0.229865	-6.526658	-17.331737	-8.097869	2.473874	5.816139	73.910353	32.222712	7.216059	1.951733	-7.164067	-18.287543	-5.988001	2.632181	5.962775	67.662455	31.363458	8.181979	0.248236	-7.625208	-16.984494	-10.14627	1.924301	4.299846	74.546989	31.375433	4.104497	0.142015	-6.242836	-17.291056	-12.434985	2.658783	4.540316	75.380113	31.837	6.330649	-0.004521	-6.122503	-18.091537	-12.924775	2.571208	3.55154	78.31183	32.730662	4.77742	-1.037625	-5.684702	-17.793543	-12.093234	2.673992	4.331582	76.719545	32.734558	4.610887	2.462357	-8.049593	-19.447509
65	-12.727659	4.11404	2.198111	78.872867	32.216411	7.44266	0.542101	-7.110225	-19.202017	-11.767618	2.715636	3.75082	78.572607	32.38632	3.66228	0.67919	-5.951426	-18.83009	-15.259896	3.333603	2.446853	79.372761	32.385779	3.934389	-1.068204	-6.763924	-18.657163	-12.038899	3.463792	1.316417	75.096031	33.310495	10.77314	-0.69371	-5.708485	-17.595134	-11.408949	3.289551	1.571757	76.362374	32.791543	8.520662	-1.554907	-6.48886	-17.700386	-13.872814	3.123811	3.457372	77.603915	31.076258	4.732477	-1.281497	-6.22265	-17.529722	-12.32853	2.220107	2.510077	77.086427	32.150851	5.93476	-0.254751	-7.34793	-18.545003	-12.373797	5.479586	4.510734	77.73786	29.252088	5.30538	-0.982636	-6.493799	-17.443016	-11.128601	3.458649	1.616457	75.302158	30.246108	6.494463	-1.264314	-6.825885	-17.818963	-14.247519	5.247809	-0.020077	82.036048	25.972016	4.53015	1.1494	-7.135293	-17.809901	-12.2224	2.665022	1.763483	78.180025	31.931975	5.678909	0.132123	-5.76156	-18.047285	-11.094752	2.728778	2.041017	76.302898	31.852221	6.247811	-0.245984	-6.490307	-17.919209	-13.526574	2.672317	2.036327	76.420884	30.720072	4.936379	-0.20652	-7.21166	-18.156785	-13.203481	2.642602	1.952338	76.755569	31.727763	5.299206	-0.056002	-5.818094	-17.993425	-12.943038	2.972859	2.794106	76.070741	31.813786	6.810149	1.617323	-7.773585	-19.585826	-13.458263	3.453172	3.993172	76.564791	31.515025	6.344823	1.330202	-7.544938	-19.008561	-11.346336	3.814501	4.149148	75.944779	32.165708	5.005249	-0.897062	-6.06947	-17.277552	-10.01961	2.692519	4.073982	75.566289	32.059893	7.546244	1.006325	-6.690555	-18.330382	-7.929733	2.548786	4.627989	69.404293	31.739523	8.097386	-0.537878	-7.231599	-17.191287	-12.140971	2.012767	3.229903	76.036357	31.522081	4.164328	-0.540734	-5.902533	-17.383897	-14.381585	3.131674	3.260467	76.681007	31.430504	6.761088	-0.838456	-5.617161	-17.904166	-14.833485	2.919765	1.911996	79.541944	32.613052	5.419851	-1.676788	-5.436302	-17.730893	-14.123556	2.92618	2.905155	78.319831	32.385816	4.789367	1.612014	-7.71782	-19.558825
66	-14.829218	4.269688	1.263409	80.093831	32.011093	7.573057	-0.131412	-6.757966	-19.034523	-13.687009	3.035295	2.17014	79.734449	32.141684	4.07499	0.116765	-5.759696	-18.764246	-17.121608	3.660948	0.959687	80.178763	32.381089	4.545118	-1.562575	-6.570994	-18.435945	-13.872955	3.849368	0.608431	76.036516	33.095365	10.818182	-1.344651	-5.197205	-17.334108	-13.36464	3.467396	0.721984	77.559348	32.684662	8.498288	-2.195828	-6.092114	-17.624439	-15.687921	3.288444	2.025049	78.517604	31.152602	5.312428	-1.907522	-5.871834	-17.397372	-14.320544	2.529412	1.351693	78.166712	32.197238	6.272963	-0.90577	-6.937642	-18.361216	-14.314634	5.673619	3.302198	78.780849	29.128332	5.718697	-1.666011	-6.128891	-17.315641	-13.180031	3.700915	0.328752	76.420549	30.329447	6.912872	-1.911	-6.368795	-17.715457	-16.115198	5.758619	-1.200364	82.969597	25.349908	5.228463	0.32288	-6.632851	-17.349706	-14.141937	2.939351	0.569704	79.174584	31.909264	5.9432	-0.531121	-5.390342	-17.825872	-13.125212	2.936612	0.822175	77.527166	31.631631	6.373488	-0.804625	-6.188293	-17.787245	-15.320299	2.86671	0.807395	77.360897	30.721875	5.390686	-0.832035	-6.898823	-18.076302	-15.116813	3.060365	0.504838	77.60335	31.578184	6.117316	-0.70128	-5.483322	-17.962637	-14.843647	3.343216	1.495439	77.170466	31.713549	7.399349	0.865658	-7.393557	-19.459159	-15.324416	3.750097	2.656727	77.479442	31.465093	6.734061	0.718464	-7.274459	-19.002728	-13.173525	3.952247	2.663238	76.865624	32.303282	5.52798	-1.455637	-5.749167	-17.194273	-11.954447	2.977389	2.285362	76.855335	31.840991	8.098033	0.14167	-6.334483	-18.270686	-9.856695	2.510834	3.086486	70.739416	32.063776	8.344899	-1.215479	-6.951918	-17.336335	-14.087372	2.152759	2.026349	77.138564	31.642252	4.566803	-1.135902	-5.668604	-17.447149	-16.285055	3.628103	2.0165	77.579165	30.990411	7.367224	-1.555754	-5.219426	-17.661752	-16.702917	3.338634	0.385296	80.408584	32.41724	6.21529	-2.250095	-5.247205	-17.589062	-16.126925	3.171454	1.461281	79.495476	32.006407	5.182927	0.882582	-7.494399	-19.511057
67	-16.883161	4.469075	0.280902	80.880721	31.800543	7.973868	-0.666161	-6.541645	-18.799449	-15.55911	3.421812	0.552847	80.507884	31.874079	4.748034	-0.349628	-5.649432	-18.609008	-18.914705	4.022779	-0.468826	80.590312	32.350838	5.34329	-1.979622	-6.449453	-18.201076	-15.64939	4.201441	-0.027155	76.557533	32.816755	11.039261	-1.90672	-4.806788	-17.051007	-15.286697	3.642974	-0.096075	78.3952	32.561909	8.636202	-2.721718	-5.804875	-17.529948	-17.470031	3.479615	0.72468	79.020562	31.21591	5.999198	-2.420794	-5.629616	-17.247056	-16.295673	2.872576	0.343863	78.883689	32.205953	6.712113	-1.478019	-6.575252	-18.118735	-16.201163	5.8828	2.037125	79.426782	29.052254	6.38684	-2.242619	-5.876105	-17.160236	-15.227591	3.980635	-0.932385	77.2108	30.397907	7.482953	-2.479113	-6.014808	-17.625324	-17.931032	6.298846	-2.289125	83.560482	24.796765	6.027444	-0.414526	-6.211054	-16.918775	-16.016593	3.243347	-0.489589	79.7565	31.845901	6.330265	-1.098263	-5.119204	-17.573248	-15.128261	3.146406	-0.319469	78.329819	31.386055	6.659766	-1.223627	-6.000699	-17.578194	-17.057015	3.069945	-0.279545	77.894105	30.686371	5.958346	-1.38376	-6.655183	-17.959559	-16.961912	3.49594	-0.822044	78.067195	31.399261	7.100034	-1.287944	-5.195764	-17.871999	-16.709335	3.740596	0.319172	77.920384	31.564415	8.081333	0.185965	-7.053977	-19.281517	-17.139773	4.035998	1.423435	78.027099	31.392466	7.202891	0.202912	-7.095971	-18.921949	-14.965119	4.137404	1.22642	77.429399	32.392568	6.218997	-1.934046	-5.519453	-17.088413	-13.885714	3.320405	0.60209	77.781613	31.590382	8.762124	-0.636761	-6.06798	-18.112859	-11.758301	2.529226	1.478099	71.711432	32.338401	8.818353	-1.802508	-6.748946	-17.416245	-15.96064	2.35977	0.738985	77.838551	31.735334	5.296617	-1.648784	-5.511047	-17.478969	-18.151276	4.105199	0.890277	78.137853	30.557698	8.036234	-2.177802	-4.901501	-17.397515	-18.521704	3.79829	-0.974977	80.910872	32.155638	7.125381	-2.772635	-5.085064	-17.380304	-18.095463	3.41432	0.080084	80.30181	31.631231	5.710459	0.261216	-7.340435	-19.348741
68	-18.871306	4.730294	-0.74079	81.303026	31.60306	8.619901	-1.106025	-6.404595	-18.538836	-17.368304	3.86357	-0.990718	80.867618	31.600111	5.616433	-0.730999	-5.58354	-18.379989	-20.638703	4.381413	-1.723426	80.603475	32.28999	6.23729	-2.343401	-6.369106	-17.977136	-17.356067	4.511143	-0.623209	76.729589	32.509176	11.425278	-2.405215	-4.507156	-16.762452	-17.15267	3.818397	-0.877023	78.826337	32.431525	8.965762	-3.14105	-5.612668	-17.425681	-19.227398	3.67186	-0.422534	79.196539	31.272423	6.737035	-2.85499	-5.453913	-17.097375	-18.243347	3.2146	-0.481723	79.211709	32.18627	7.24701	-1.984408	-6.252458	-17.839289	-18.018787	6.114002	0.776675	79.657284	29.025882	7.280342	-2.718546	-5.711206	-16.993834	-17.235728	4.293299	-2.126875	77.633561	30.445204	8.203602	-2.973565	-5.750545	-17.544977	-19.665418	6.852098	-3.284188	83.773713	24.354036	6.939469	-1.052968	-5.872048	-16.537729	-17.833459	3.558707	-1.440894	79.994029	31.753731	6.838874	-1.605222	-4.906455	-17.319602	-17.09515	3.345282	-1.373659	78.786191	31.141924	7.068412	-1.547937	-5.885443	-17.335128	-18.745366	3.269096	-1.246009	78.100071	30.628409	6.619196	-1.888507	-6.450021	-17.823427	-18.734362	3.912018	-1.993381	78.139145	31.206184	8.212215	-1.828691	-4.946969	-17.736985	-18.527272	4.133015	-0.692948	78.286031	31.382116	8.832802	-0.416833	-6.750037	-19.06538	-18.886297	4.293692	0.331688	78.183943	31.303048	7.742692	-0.22356	-6.983346	-18.768105	-16.731983	4.351676	-0.037861	77.626909	32.419527	6.994751	-2.339299	-5.361913	-16.960861	-15.793779	3.699883	-0.863107	78.318148	31.332732	9.477992	-1.324086	-5.86544	-17.862731	-13.633884	2.59826	-0.06103	72.292449	32.554631	9.436208	-2.303529	-6.606511	-17.422408	-17.744839	2.632641	-0.579429	78.114636	31.796382	6.332984	-2.091241	-5.401504	-17.474421	-19.972418	4.519233	-0.076277	78.32698	30.17172	8.732849	-2.705618	-4.661831	-17.137937	-20.273739	4.267373	-2.147304	81.02994	31.837476	8.144246	-3.257108	-4.930242	-17.12044	-20.007022	3.654298	-1.205981	80.699625	31.293096	6.377195	-0.250816	-7.233675	-19.095376
69	-20.756611	5.076277	-1.806903	81.29199	31.431569	9.567152	-1.459233	-6.32046	-18.277006	-19.10626	4.332944	-2.414578	80.84217	31.331446	6.632111	-1.052906	-5.525971	-18.102554	-22.30327	4.705879	-2.783041	80.286094	32.192427	7.171696	-2.684492	-6.303107	-17.7777	-18.964513	4.75622	-1.193247	76.497431	32.179421	12.014286	-2.838112	-4.30418	-16.474767	-18.949723	3.991389	-1.626111	78.864569	32.297643	9.494108	-3.480407	-5.488224	-17.322054	-20.947694	3.848457	-1.394975	78.995252	31.319124	7.544077	-3.21341	-5.336422	-16.964925	-20.157396	3.526107	-1.156933	79.200968	32.146233	7.872964	-2.447855	-5.960222	-17.552475	-19.771694	6.360677	-0.431665	79.544565	29.030992	8.328203	-3.12298	-5.594518	-16.830849	-19.175015	4.619813	-3.234697	77.698707	30.464725	9.056088	-3.411955	-5.552934	-17.464996	-21.304189	7.388287	-4.193941	83.622938	24.042458	7.951116	-1.599991	-5.603661	-16.217107	-19.571787	3.871663	-2.280392	79.82956	31.621522	7.511534	-2.065568	-4.741057	-17.090401	-19.002817	3.518307	-2.326782	78.839675	30.918284	7.628537	-1.792425	-5.833869	-17.089183	-20.377637	3.458384	-2.093106	77.93298	30.546471	7.410003	-2.353259	-6.27476	-17.671938	-20.439927	4.286389	-3.038436	77.881585	31.009695	9.421306	-2.339733	-4.72924	-17.577973	-20.293971	4.489057	-1.545997	78.284045	31.187017	9.638534	-0.950332	-6.480282	-18.828992	-20.563545	4.515283	-0.640974	78.009922	31.203544	8.353485	-0.590609	-6.901638	-18.562423	-18.479537	4.569701	-1.081383	77.491399	32.374849	7.805656	-2.687313	-5.254352	-16.815346	-17.664749	4.08178	-2.097314	78.512011	31.094367	10.219348	-1.938137	-5.693821	-17.549502	-15.488834	2.690133	-1.425563	72.510027	32.710398	10.112723	-2.739554	-6.504612	-17.362416	-19.45261	2.944524	-1.867957	78.04095	31.821823	7.578501	-2.492741	-5.308942	-17.434637	-21.745284	4.840747	-0.898498	78.160449	29.863695	9.452099	-3.152344	-4.493559	-16.90717	-21.956663	4.717112	-3.16838	80.825097	31.478698	9.253179	-3.720163	-4.773784	-16.835803	-21.845307	3.891029	-2.408341	80.70266	31.016193	7.195584	-0.67403	-7.14874	-18.791665
70	-22.536631	5.490117	-2.904412	80.907395	31.280127	10.768754	-1.759455	-6.252013	-18.029646	-20.761833	4.802665	-3.706872	80.440737	31.071105	7.782334	-1.337656	-5.455381	-17.79453	-23.888892	4.970118	-3.625877	79.601661	32.029141	8.155633	-3.020114	-6.238193	-17.608859	-20.481803	4.935968	-1.756268	75.930246	31.828133	12.774038	-3.22472	-4.175174	-16.191176	-20.671252	4.157876	-2.350418	78.537479	32.153284	10.215203	-3.766763	-5.408844	-17.225829	-22.6207	4.005152	-2.247388	78.475409	31.342465	8.440218	-3.523409	-5.255684	-16.852072	-22.014157	3.77816	-1.690247	78.800565	32.076176	8.62683	-2.875324	-5.704745	-17.284089	-21.433786	6.618275	-1.547911	79.040197	29.040425	9.535091	-3.462258	-5.505722	-16.677808	-21.026728	4.93694	-4.248059	77.429921	30.445663	10.018053	-3.812896	-5.401437	-17.373139	-22.845237	7.873967	-5.023456	83.132274	23.86596	9.037158	-2.069295	-5.392162	-15.958486	-21.236414	4.169332	-3.038361	79.32744	31.441668	8.334517	-2.505182	-4.604745	-16.894151	-20.844292	3.660776	-3.203806	78.554602	30.718134	8.328109	-1.997759	-5.822481	-16.863996	-21.960498	3.639461	-2.865908	77.458428	30.437431	8.332355	-2.79693	-6.117385	-17.508761	-22.057498	4.59598	-3.964912	77.254586	30.807064	10.734888	-2.823107	-4.549572	-17.397883	-22.005434	4.787036	-2.260756	77.942457	30.991839	10.492037	-1.426347	-6.246783	-18.586955	-22.150293	4.684846	-1.490558	77.453242	31.087285	9.071509	-0.911858	-6.831105	-18.310145	-20.20122	4.775027	-1.919518	77.056189	32.248319	8.652528	-2.994046	-5.18093	-16.655731	-19.476591	4.430919	-3.068372	78.30932	30.907084	10.999778	-2.478636	-5.53804	-17.192582	-17.322935	2.777738	-2.580942	72.397095	32.805147	10.817934	-3.130677	-6.428329	-17.250064	-21.071652	3.272086	-3.045325	77.573928	31.785515	8.991341	-2.867443	-5.215226	-17.346166	-23.46737	5.057434	-1.610868	77.661578	29.647008	10.207733	-3.532506	-4.389385	-16.717211	-23.539775	5.112668	-4.025386	80.238953	31.073912	10.457902	-4.163952	-4.615544	-16.541647	-23.599613	4.124937	-3.552498	80.337589	30.808442	8.180283	-1.031658	-7.067866	-18.474072
71	-24.187509	5.952832	-4.018503	80.129075	31.128563	12.212326	-2.027429	-6.178927	-17.79941	-22.32138	5.250408	-4.877954	79.665911	30.812425	9.071636	-1.60338	-5.364936	-17.470086	-25.392706	5.179857	-4.327731	78.629631	31.787493	9.203495	-3.360435	-6.166375	-17.455824	-21.893965	5.04196	-2.324971	75.024141	31.440199	13.700622	-3.572778	-4.113211	-15.915725	-22.297782	4.31269	-3.054403	77.820456	31.971285	11.145633	-4.015375	-5.362938	-17.133175	-24.217177	4.143171	-3.017805	77.624411	31.308151	9.472028	-3.800509	-5.201952	-16.750509	-23.80331	3.972829	-2.145549	78.087215	31.964603	9.509756	-3.282244	-5.481469	-17.042541	-23.004482	6.87752	-2.585161	78.230628	29.017113	10.865832	-3.763361	-5.422084	-16.531432	-22.764819	5.221507	-5.15675	76.801041	30.362994	11.090874	-4.187765	-5.28498	-17.251837	-24.273605	8.267187	-5.762776	82.271365	23.837203	10.180007	-2.464918	-5.235626	-15.767515	-22.808891	4.438499	-3.728094	78.476597	31.192047	9.319874	-2.938601	-4.491881	-16.730863	-22.597974	3.766283	-4.018617	77.921791	30.536642	9.18444	-2.190212	-5.842581	-16.667559	-23.48003	3.81601	-3.595102	76.671356	30.284311	9.413311	-3.23061	-5.976146	-17.329294	-23.58894	4.84653	-4.813771	76.335419	30.587229	12.124763	-3.285988	-4.402953	-17.199895	-23.641785	5.006223	-2.847498	77.23807	30.793996	11.404478	-1.849095	-6.057382	-18.342701	-23.660128	4.810513	-2.258356	76.600112	30.942831	9.895609	-1.215793	-6.754195	-18.029695	-21.874314	4.960333	-2.570799	76.30068	32.01178	9.573019	-3.268058	-5.135994	-16.481845	-21.227242	4.729073	-3.85076	77.786751	30.777161	11.831577	-2.968857	-5.386678	-16.828722	-19.124726	2.841142	-3.510244	71.931191	32.826128	11.570466	-3.486291	-6.368387	-17.095126	-22.61524	3.588342	-4.089536	76.807406	31.677651	10.483587	-3.233397	-5.110803	-17.211827	-25.121911	5.155221	-2.234592	76.803194	29.52269	11.028819	-3.852066	-4.34821	-16.568509	-25.026309	5.440973	-4.759515	79.347831	30.627872	11.721602	-4.589562	-4.460125	-16.250185	-25.247742	4.355171	-4.650515	79.575184	30.667797	9.365678	-1.335099	-6.980488	-18.167097
72	-25.696055	6.428088	-5.120792	78.977695	30.941792	13.840767	-2.286521	-6.090261	-17.578898	-23.777741	5.661343	-5.955192	78.554593	30.536596	10.489498	-1.862996	-5.258954	-17.144388	-26.770292	5.331117	-4.922039	77.324445	31.420727	10.366519	-3.706187	-6.084635	-17.301815	-23.190633	5.078584	-2.907831	73.807061	30.996813	14.768422	-3.890922	-4.103811	-15.650258	-23.830635	4.454559	-3.749569	76.788996	31.726111	12.244032	-4.244374	-5.334787	-17.030398	-25.709086	4.271799	-3.751568	76.45957	31.181175	10.669905	-4.05775	-5.163644	-16.641924	-25.477457	4.103737	-2.559513	77.004775	31.770863	10.579228	-3.670526	-5.298982	-16.830555	-24.455175	7.127207	-3.543092	77.097213	28.92194	12.328417	-4.032666	-5.336714	-16.385848	-24.396764	5.464778	-5.982458	75.877443	30.20519	12.251669	-4.549959	-5.187063	-17.092567	-25.599728	8.555291	-6.42483	81.10262	23.921032	11.348919	-2.808316	-5.121778	-15.628933	-24.272857	4.671353	-4.369283	77.297977	30.856261	10.457054	-3.372857	-4.397808	-16.585919	-24.250142	3.837922	-4.794073	76.964975	30.357271	10.197755	-2.392168	-5.886302	-16.492476	-24.913558	3.993647	-4.313317	75.591343	30.070035	10.660149	-3.663051	-5.851026	-17.126077	-24.991015	5.021954	-5.579778	75.074484	30.320778	13.585352	-3.723404	-4.298923	-16.977382	-25.198443	5.157042	-3.357876	76.239833	30.580037	12.380711	-2.234497	-5.906202	-18.09158	-25.08106	4.892553	-2.95447	75.438383	30.743637	10.853361	-1.515898	-6.661478	-17.724739	-23.482863	5.130178	-3.109618	75.281131	31.665708	10.590131	-3.522238	-5.108696	-16.295814	-22.886564	4.948368	-4.447923	76.887648	30.709311	12.75187	-3.409072	-5.240288	-16.485192	-20.884454	2.877335	-4.276476	71.177917	32.775595	12.392759	-3.822284	-6.31254	-16.917706	-24.06468	3.873093	-4.978888	75.730869	31.465105	12.028554	-3.597188	-4.992656	-17.018669	-26.702964	5.161844	-2.812661	75.64957	29.449067	11.930604	-4.131261	-4.349763	-16.439114	-26.38865	5.676739	-5.373836	78.128429	30.126986	13.028338	-4.985866	-4.314045	-15.963906	-26.796035	4.579154	-5.713153	78.487811	30.558646	10.718178	-1.604932	-6.883344	-17.878673
73	-27.053197	6.875511	-6.180565	77.483106	30.682688	15.583315	-2.552278	-5.984376	-17.359493	-25.106127	6.017411	-6.941319	77.087467	30.208234	12.02836	-2.11934	-5.144784	-16.828993	-28.017911	5.445317	-5.480163	75.747644	30.927889	11.655721	-4.0494	-5.999256	-17.130247	-24.362013	5.055363	-3.510147	72.310219	30.480824	15.947827	-4.185213	-4.13279	-15.394832	-25.227989	4.576703	-4.444487	75.394902	31.366817	13.525569	-4.455039	-5.320234	-16.893723	-27.071068	4.402024	-4.479541	75.001838	30.931681	12.043964	-4.299271	-5.12948	-16.504693	-27.0233	4.193701	-2.979766	75.616156	31.479647	11.82551	-4.042949	-5.152445	-16.632347	-25.773864	7.354657	-4.434622	75.662797	28.731889	13.906145	-4.274206	-5.249685	-16.234438	-25.884429	5.646176	-6.713485	74.60778	29.930567	13.506858	-4.901296	-5.102675	-16.874995	-26.793886	8.68975	-6.987383	79.570635	24.110669	12.520524	-3.099118	-5.055957	-15.54009	-25.612305	4.866611	-4.97918	75.81601	30.422712	11.728066	-3.804699	-4.320685	-16.439487	-25.790214	3.884433	-5.549968	75.710631	30.158212	11.361576	-2.61764	-5.948663	-16.328635	-26.231678	4.173562	-5.035798	74.238628	29.77802	12.059915	-4.09705	-5.742237	-16.891508	-26.261371	5.129604	-6.280105	73.533838	29.990539	15.080217	-4.136858	-4.234304	-16.734314	-26.63654	5.234979	-3.824788	74.900146	30.321392	13.460224	-2.579139	-5.798114	-17.821778	-26.405805	4.943358	-3.603337	73.994341	30.469687	11.955671	-1.818606	-6.554006	-17.400578	-24.978833	5.28397	-3.569505	73.948101	31.171819	11.756826	-3.757414	-5.094459	-16.096198	-24.45273	5.094021	-4.925059	75.678859	30.667176	13.767091	-3.814417	-5.101656	-16.173855	-22.565247	2.883165	-4.893118	70.09007	32.62144	13.340562	-4.143881	-6.252431	-16.727409	-25.408072	4.11373	-5.734818	74.372174	31.1298	13.605925	-3.958955	-4.865331	-16.761556	-28.166371	5.080895	-3.370867	74.147611	29.390726	12.961125	-4.3713	-4.386921	-16.30999	-27.612391	5.812803	-5.894964	76.603144	29.563898	14.355925	-5.34511	-4.184418	-15.67779	-28.210658	4.787931	-6.726607	77.021892	30.439446	12.250804	-1.843504	-6.773754	-17.609502
