Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
6928	-0.92	10.22	-0.15	1880.49	0.0	1499.52	1787.33
6929	11.14	27.62	-0.92	2174.39	0.0	1462.35	920.33
6930	-4.27	8.24	4.5	1552.33	0.0	1369.67	-632.39
6931	0.31	22.74	3.36	2296.18	0.0	1569.98	2703.16
6932	0.69	6.1	-0.69	-1509.31	0.0	1594.51	1117.9
6933	8.77	29.3	-3.74	2886.83	0.0	1353.92	590.98
6934	-10.53	5.95	3.2	-8.31	0.0	1723.19	-5890.48
6935	6.26	22.43	-0.99	1933.46	0.0	1458.04	8091.47
6936	-5.26	14.95	0.99	2125.35	0.0	1475.0	-849.35
6937	9.38	27.47	0.0	1965.24	0.0	1436.48	-802.36
6938	-5.49	10.07	2.98	1895.36	0.0	1572.98	4961.88
6939	-4.2	19.38	1.91	1598.51	0.0	1525.14	-897.08
6940	18.54	21.36	0.23	2422.02	0.0	1374.93	3526.66
6941	-9.46	32.2	-3.89	2165.92	0.0	1379.87	462.54
6942	13.81	55.69	-4.12	2258.75	0.0	1374.03	7724.7
6943	52.03	92.47	-7.78	2215.86	0.0	1375.75	6870.23
6944	55.01	129.24	-17.55	2269.79	0.0	1374.9	-23415.72
6945	69.35	136.11	4.96	2230.63	0.0	1334.81	24877.54
6946	74.46	208.59	4.43	2242.21	0.0	1379.83	3370.91
6947	49.59	243.99	25.41	2273.19	0.0	1365.05	-10221.16
6948	56.76	321.96	14.95	2246.91	0.0	1353.24	24052.05
6949	45.62	370.03	5.34	2264.95	0.0	1366.34	6275.06
6950	28.23	506.44	1.91	2259.78	0.0	1356.17	3822.88
6951	12.97	614.01	-4.5	2275.96	0.0	1345.7	13574.12
6952	-16.33	837.55	8.62	2259.75	0.0	1364.16	-512.39
6953	-94.3	946.66	38.83	2271.75	0.0	1353.74	1910.87
6954	-157.7	1173.71	65.77	2262.27	0.0	1358.85	3471.72
6955	-205.08	1145.78	91.71	2260.56	0.0	1361.19	25343.51
6956	-103.99	1237.79	44.94	2264.21	0.0	1363.8	21717.75
6957	-73.24	1210.33	6.48	2265.04	0.0	1362.05	-13551.26
6958	-73.55	1271.97	-11.22	2260.7	0.0	1358.97	-264.03
6959	-108.57	1298.37	2.9	2259.57	0.0	1361.87	17216.19
6960	-130.69	1318.66	-11.44	2246.63	0.0	1362.64	8114.56
6961	-119.17	1346.74	-6.87	2259.68	0.0	1362.57	9489.96
6962	-149.92	1320.95	-13.35	2237.2	0.0	1363.51	-735.04
6963	-132.45	1425.02	-23.88	2248.4	0.0	1361.46	10954.64
6964	-171.2	1351.47	15.26	2238.41	0.0	1357.96	-3629.93
6965	-148.32	1464.39	18.08	2224.04	0.0	1362.94	13102.22
6966	-159.53	1401.67	32.88	2234.36	0.0	1357.84	10180.51
6967	-159.91	1500.09	35.78	2223.9	0.0	1356.14	2187.47
6968	-169.98	1527.86	62.18	2218.07	0.0	1355.5	12180.45
6969	-184.78	1566.47	77.9	2204.25	0.0	1357.48	11647.55
6970	-151.14	1634.67	78.2	2207.57	0.0	1355.41	13447.72
6971	-146.79	1635.28	95.52	2201.28	0.0	1352.81	9850.61
6972	-133.29	1724.85	91.4	2188.25	0.0	1356.63	17315.84
6973	-121.69	1701.2	98.57	2182.76	0.0	1352.68	13683.61
6974	-115.74	1761.17	109.94	2176.66	0.0	1354.17	9745.64
6975	-101.01	1755.37	101.62	2168.58	0.0	1353.58	13451.3
6976	-89.11	1775.82	106.2	2164.62	0.0	1353.31	16437.6
6977	-83.16	1785.89	102.77	2154.32	0.0	1352.06	13818.42
6978	-66.45	1786.19	102.84	2151.84	0.0	1352.12	12454.88
6979	-55.77	1789.25	97.5	2140.64	0.0	1352.58	14830.26
6980	-50.51	1780.7	103.23	2136.6	0.0	1352.35	13382.92
6981	-37.23	1777.8	101.47	2129.16	0.0	1351.86	13158.81
6982	-27.77	1764.53	94.45	2124.72	0.0	1351.56	15727.78
6983	-24.72	1737.82	104.98	2115.1	0.0	1352.88	8824.38
6984	-5.95	1712.04	95.75	2111.62	0.0	1351.29	12719.16
6985	-5.19	1672.06	94.68	2107.72	0.0	1349.15	13643.36
6986	3.89	1648.25	94.68	2099.03	0.0	1352.06	9908.38
6987	9.92	1598.36	97.96	2087.28	0.0	1351.19	13033.01
6988	13.5	1567.99	88.88	2099.03	0.0	1350.07	11059.9
6989	10.3	1503.3	92.7	2079.8	0.0	1347.97	11391.95
6990	29.3	1460.27	101.55	2084.08	0.0	1352.06	17550.29
6991	10.6	1395.42	95.67	2069.32	0.0	1348.22	3386.71
6992	43.03	1349.49	86.82	2083.49	0.0	1348.23	17467.71
6993	15.41	1271.82	90.64	2058.11	0.0	1347.95	4004.78
6994	31.66	1245.57	87.2	2066.92	0.0	1348.36	12300.62
6995	39.67	1185.3	77.06	2058.67	0.0	1346.97	8809.25
6996	49.74	1167.3	70.19	2058.42	0.0	1348.29	10837.85
6997	60.12	1113.59	87.13	2040.82	0.0	1350.15	12237.22
6998	67.75	1084.75	77.82	2033.73	0.0	1351.67	2736.36
6999	85.45	1038.21	59.51	2043.53	0.0	1349.0	8010.84
7000	84.69	992.28	64.16	2022.11	0.0	1349.72	13416.39
7001	93.23	956.88	60.27	2021.89	0.0	1352.25	7245.39
7002	94.53	899.96	43.49	2013.68	0.0	1348.84	3062.4
7003	102.16	876.16	38.53	2005.47	0.0	1351.6	12891.56
7004	104.22	825.81	47.99	2002.26	0.0	1354.3	8141.79
7005	99.41	772.86	33.95	1982.7	0.0	1354.27	-220.44
7006	112.46	745.85	19.76	1990.54	0.0	1352.71	11045.99
7007	108.8	692.9	29.37	1987.76	0.0	1352.97	5164.34
7008	109.33	662.69	20.68	1965.08	0.0	1356.19	4822.6
7009	112.84	616.3	12.97	1971.33	0.0	1355.03	8016.57
7010	105.06	582.58	5.87	1964.75	0.0	1354.08	1664.61
7011	112.61	551.76	9.31	1963.79	0.0	1354.56	7043.51
7012	100.78	503.08	8.85	1933.59	0.0	1355.31	3772.16
7013	108.34	484.01	-0.84	1953.49	0.0	1361.81	307.71
7014	103.76	434.42	1.22	1934.84	0.0	1352.4	1551.71
7015	103.38	423.89	0.38	1952.15	0.0	1358.1	4713.19
7016	106.89	370.64	0.99	1918.62	0.0	1360.76	2515.61
7017	105.13	355.22	-6.64	1937.29	0.0	1360.05	3826.59
7018	94.53	328.83	-3.89	1932.29	0.0	1361.19	-1791.68
7019	96.44	289.31	-1.6	1903.79	0.0	1358.14	2117.49
7020	86.52	279.08	-7.78	1918.49	0.0	1370.67	3711.14
7021	84.69	238.19	-4.88	1884.19	0.0	1356.85	-282.59
7022	86.06	236.97	-6.87	1916.91	0.0	1376.01	-2565.91
7023	63.63	184.17	-12.13	1774.48	0.0	1362.85	739.18
7024	85.3	195.62	-6.48	1991.89	0.0	1374.93	6500.57
7025	57.53	155.94	-4.88	1807.18	0.0	1369.43	-2557.11
7026	64.47	149.54	-4.04	1894.65	0.0	1388.4	3024.07
7027	47.38	128.33	-4.43	1817.68	0.0	1370.49	-2910.96
7028	61.11	103.3	-0.53	1926.71	0.0	1358.55	1321.97
7029	46.01	100.4	-3.36	1917.27	0.0	1388.67	3141.36
7030	37.0	84.69	-2.59	1716.82	0.0	1387.97	-759.26
7031	47.0	56.61	-1.6	1925.6	0.0	1347.76	192.89
7032	26.86	70.95	-11.14	1958.33	0.0	1385.38	-255.82
7033	32.04	43.03	-3.51	1742.44	0.0	1348.43	7981.37
7034	30.44	44.1	4.2	1981.85	0.0	1428.99	-4401.2
7035	10.15	38.15	-7.63	1796.99	0.0	1365.7	-822.45
7036	28.61	34.18	-0.08	2079.41	0.0	1426.3	5269.58
7037	5.26	21.21	3.59	1223.95	0.0	1499.01	-5272.57
7038	9.0	32.96	-0.31	2208.65	0.0	1436.57	1729.79
7039	6.18	13.58	-0.23	1714.25	0.0	1270.24	466.85
7040	6.79	24.11	1.98	2129.17	0.0	1480.5	6286.16
7041	-5.65	6.1	6.79	-4.88	0.0	1656.64	-14118.0
7042	11.75	16.78	-1.22	2117.68	0.0	1396.25	4197.62
7043	-0.92	20.29	2.9	2036.29	0.0	1462.72	3094.9
7044	5.19	16.33	2.67	1889.28	0.0	1547.6	1019.63
7045	6.56	24.11	0.99	2037.89	0.0	1471.98	2946.01
7046	-1.45	8.7	-3.43	2650.01	0.0	1365.06	-5247.08
7047	2.06	27.77	-4.81	2006.16	0.0	1353.08	5149.9
7048	-0.53	12.36	11.67	1001.44	0.0	1803.11	-10529.79
7049	7.63	17.85	2.37	2746.01	0.0	1524.79	-1587.04
7050	-2.44	30.06	-5.65	1958.44	0.0	1383.55	6553.38
7051	4.35	16.33	2.98	1978.23	0.0	1599.28	326.28
7052	-2.44	19.38	3.66	1851.83	0.0	1508.78	-965.99
7053	12.13	18.01	5.19	2384.53	0.0	1518.11	6921.41
7054	-6.18	13.28	-7.32	1931.67	0.0	1275.14	743.47
7055	0.76	16.78	3.74	1606.05	0.0	1518.86	380.98
7056	-0.69	18.77	6.33	1970.4	0.0	1512.54	771.41
7057	-15.64	34.48	-3.43	2481.13	0.0	1421.81	-416.48
7058	-17.47	60.12	-3.13	2004.03	0.0	1506.78	2105.97
7059	-9.61	79.5	-0.76	2266.76	0.0	1534.85	7623.1
7060	12.74	125.73	-28.46	2153.43	0.0	1495.66	-501.65
7061	-8.47	177.31	-24.95	2228.66	0.0	1515.97	-2269.18
7062	18.01	266.57	-24.26	2236.85	0.0	1511.14	13037.74
7063	48.14	315.86	-45.78	2244.14	0.0	1529.11	-3460.77
7064	41.35	447.69	-49.51	2245.89	0.0	1513.96	196.06
7065	45.55	696.72	-33.57	2242.88	0.0	1524.23	17152.45
7066	-6.33	842.29	-63.25	2251.79	0.0	1528.0	1044.65
7067	-55.92	1025.09	-99.79	2237.05	0.0	1522.59	32288.58
7068	-88.96	1126.4	-117.57	2236.82	0.0	1524.87	2580.75
7069	-48.52	1215.82	-137.33	2242.38	0.0	1519.29	-21281.91
7070	-14.88	1177.06	-91.02	2238.08	0.0	1521.32	15098.0
7071	-8.09	1164.4	-17.78	2242.0	0.0	1516.79	1486.77
7072	-45.09	1158.75	-28.38	2241.52	0.0	1523.12	6676.22
7073	-83.16	1159.36	-42.42	2211.86	0.0	1516.78	30293.38
7074	-121.31	1195.53	-13.89	2250.36	0.0	1523.75	-3442.76
7075	-176.24	1214.9	-46.39	2212.71	0.0	1515.96	10684.52
7076	-179.52	1209.26	-48.83	2230.6	0.0	1519.17	30716.46
7077	-223.62	1282.2	-21.82	2220.8	0.0	1523.18	-3790.51
7078	-187.84	1304.47	-34.56	2223.33	0.0	1519.1	22081.9
7079	-209.88	1367.34	-58.21	2215.96	0.0	1520.19	22981.26
7080	-187.99	1436.77	-43.95	2217.73	0.0	1524.41	5486.42
7081	-188.29	1495.97	-66.07	2201.5	0.0	1520.18	23091.94
7082	-215.3	1561.13	-80.87	2200.35	0.0	1522.68	16984.19
7083	-171.97	1620.94	-88.35	2198.78	0.0	1523.17	7595.94
7084	-176.54	1671.75	-97.73	2179.65	0.0	1520.07	21739.75
7085	-142.44	1696.17	-95.52	2185.85	0.0	1523.21	19528.19
7086	-125.5	1743.32	-110.55	2166.05	0.0	1521.58	7643.38
7087	-120.62	1763.76	-93.84	2164.94	0.0	1522.25	21195.25
7088	-105.51	1785.43	-93.15	2161.4	0.0	1522.55	18837.63
7089	-83.01	1792.6	-111.69	2147.05	0.0	1523.22	14424.33
7090	-73.39	1817.47	-106.28	2143.1	0.0	1523.77	23240.74
7091	-75.23	1835.48	-101.24	2136.9	0.0	1523.82	11494.16
7092	-48.6	1821.75	-116.88	2131.82	0.0	1522.76	19429.68
7093	-58.9	1831.05	-114.14	2128.72	0.0	1524.54	22107.54
7094	-44.48	1813.96	-106.43	2110.34	0.0	1523.05	11092.9
7095	-16.86	1811.52	-98.65	2115.17	0.0	1523.5	21844.17
7096	-38.45	1794.89	-101.47	2099.75	0.0	1524.59	18349.0
7097	9.69	1790.31	-93.84	2100.9	0.0	1523.71	16514.25
7098	-24.03	1763.92	-92.93	2093.29	0.0	1524.61	18742.39
7099	0.38	1745.0	-105.51	2090.42	0.0	1523.55	17734.29
7100	9.84	1699.68	-103.23	2076.16	0.0	1525.88	15108.64
7101	6.1	1670.38	-97.89	2079.24	0.0	1526.36	15609.28
7102	26.4	1616.97	-107.5	2069.93	0.0	1524.58	14390.07
7103	31.43	1583.25	-101.39	2070.27	0.0	1526.02	14266.7
7104	22.51	1534.27	-96.59	2062.35	0.0	1526.23	15940.14
7105	34.71	1480.41	-94.6	2049.93	0.0	1528.65	13547.42
7106	32.04	1452.79	-99.79	2061.18	0.0	1526.57	11395.67
7107	42.72	1380.92	-94.91	2047.96	0.0	1525.87	14257.43
7108	49.44	1342.62	-81.41	2036.01	0.0	1529.73	9356.5
7109	55.69	1313.32	-87.05	2037.92	0.0	1527.97	12983.02
7110	74.16	1260.83	-76.98	2022.39	0.0	1527.25	15077.38
7111	89.95	1240.84	-72.4	2025.59	0.0	1526.57	4222.96
7112	91.93	1185.0	-70.72	2012.25	0.0	1526.92	10704.61
7113	114.29	1152.65	-56.46	2004.63	0.0	1527.5	15829.0
7114	117.87	1102.6	-50.43	1999.45	0.0	1527.52	4079.63
7115	120.09	1055.3	-52.11	1994.37	0.0	1525.01	6411.1
7116	138.09	1010.89	-37.92	1985.48	0.0	1525.46	11111.27
7117	130.31	953.06	-36.62	1979.84	0.0	1522.4	6179.07
7118	149.61	925.14	-35.1	1978.99	0.0	1523.82	3933.96
7119	135.73	843.81	-24.57	1946.24	0.0	1526.08	10648.95
7120	152.74	819.24	-18.23	1970.59	0.0	1523.14	3527.75
7121	144.81	751.5	-23.27	1943.87	0.0	1518.39	3027.13
7122	149.54	718.23	-21.82	1957.97	0.0	1517.09	12694.24
7123	137.56	649.26	-2.59	1908.35	0.0	1527.56	-1023.91
7124	157.39	624.39	-10.91	1937.04	0.0	1516.11	7608.04
7125	132.14	552.22	-12.82	1921.28	0.0	1515.55	7262.61
7126	145.26	518.8	-0.99	1906.85	0.0	1523.45	3003.13
7127	139.01	491.64	-1.14	1909.48	0.0	1521.05	4821.28
7128	132.9	430.15	-4.04	1898.4	0.0	1520.55	7182.36
7129	124.74	415.95	-7.55	1915.86	0.0	1517.58	2751.28
7130	104.52	363.62	2.98	1858.93	0.0	1525.44	2659.08
7131	113.22	334.01	-6.41	1884.87	0.0	1519.97	6245.56
7132	96.74	299.68	-5.19	1895.8	0.0	1522.09	1819.18
7133	90.48	263.37	-0.84	1858.56	0.0	1524.12	5203.63
7134	74.62	226.29	-2.52	1842.48	0.0	1530.01	3599.09
7135	69.96	204.16	-8.16	1927.38	0.0	1514.34	6900.04
7136	62.26	170.59	-3.13	1830.5	0.0	1521.26	3746.73
7137	52.64	152.28	2.82	1864.21	0.0	1537.64	-2075.41
7138	34.26	113.68	-4.88	1837.68	0.0	1516.78	6568.62
7139	51.35	121.15	-6.87	1964.68	0.0	1499.41	7296.77
7140	26.4	79.96	0.08	1791.36	0.0	1546.98	-1060.62
7141	24.87	89.57	-3.51	1925.06	0.0	1514.33	3133.08
7142	26.47	46.39	-5.19	1520.72	0.0	1526.92	6271.32
7143	24.19	60.58	-4.43	2119.47	0.0	1504.2	3535.3
7144	6.03	29.91	-4.65	1239.78	0.0	1511.21	5139.47
7145	29.37	49.59	-5.49	2124.35	0.0	1470.12	3969.59
7146	-1.68	25.48	-1.14	1746.22	0.0	1498.45	359.82
7147	28.15	34.33	-1.68	2068.41	0.0	1466.86	8057.67
7148	-2.29	18.46	-3.43	1624.0	0.0	1548.89	482.98
7149	7.93	29.14	-3.89	2258.32	0.0	1454.08	2182.41
7150	6.03	16.63	-5.42	1738.84	0.0	1364.37	3389.27
7151	-3.43	19.84	1.3	1997.17	0.0	1598.14	2543.93
7152	0.69	18.46	-1.53	1844.6	0.0	1467.79	4993.91
7153	4.58	14.19	-6.26	2243.09	0.0	1325.74	-376.71
7154	-6.64	25.02	-0.31	1845.02	0.0	1521.02	2417.56
7155	5.57	16.63	5.57	1943.93	0.0	1612.81	3244.8
7156	-2.67	19.84	-5.87	1917.75	0.0	1408.1	2837.02
7157	-1.07	17.24	-4.81	2232.14	0.0	1427.97	1688.53
7158	-2.29	15.26	1.45	1222.75	0.0	1557.62	-1055.22
7159	1.6	15.87	-3.05	1935.13	0.0	1508.7	973.11
7160	2.67	10.68	-3.81	2647.04	0.0	1231.91	4546.03
7161	1.6	23.65	-2.98	1884.85	0.0	1414.88	3339.53
7162	-3.51	9.46	1.45	2146.66	0.0	1533.58	-411.99
7163	-0.15	17.24	-6.41	2041.79	0.0	1355.78	2861.02
7164	3.97	16.63	-1.98	2177.35	0.0	1436.27	1924.85
7165	-5.04	12.21	1.37	1842.81	0.0	1551.01	4354.95
7166	5.57	23.04	-4.27	1967.86	0.0	1475.79	2132.16
7167	-1.68	15.72	-3.81	2218.27	0.0	1372.53	-2125.49
7168	3.74	17.85	-3.43	2216.24	0.0	1421.63	4222.15
7169	-1.68	27.31	1.6	1864.84	0.0	1504.27	2413.57
7170	-10.68	31.74	-0.99	2197.8	0.0	1404.14	2580.86
7171	13.73	96.44	-16.1	2213.16	0.0	1359.28	5085.55
7172	53.41	52.34	-0.99	2400.17	0.0	1367.31	-2135.52
7173	26.25	140.23	-3.28	2136.25	0.0	1370.75	4921.1
7174	66.6	164.79	1.22	2300.99	0.0	1363.9	11248.7
7175	55.62	246.43	-1.6	2286.69	0.0	1341.88	-10069.49
7176	40.74	283.51	23.57	2244.91	0.0	1354.05	17602.38
7177	52.34	343.02	1.53	2275.49	0.0	1357.23	10256.71
7178	24.34	405.43	-15.11	2266.99	0.0	1343.82	-14737.31
7179	26.02	540.16	10.45	2262.38	0.0	1355.46	16303.09
7180	-5.87	632.48	5.19	2256.92	0.0	1354.24	1620.86
7181	0.31	800.02	-9.69	2277.27	0.0	1349.52	-3506.0
7182	-74.01	949.55	39.67	2253.78	0.0	1350.46	14632.23
7183	-101.24	1089.32	57.37	2265.12	0.0	1353.73	-7119.95
7184	-136.11	1187.74	62.33	2271.02	0.0	1353.44	-6378.05
7185	-121.54	1206.97	83.39	2260.38	0.0	1349.43	32373.88
7186	-96.21	1249.08	57.68	2260.89	0.0	1357.57	7066.19
7187	-85.68	1217.5	11.52	2259.2	0.0	1352.34	-6931.16
7188	-84.46	1280.21	4.65	2261.12	0.0	1351.81	3071.91
7189	-124.82	1286.01	45.24	2254.0	0.0	1354.55	4193.86
7190	-120.77	1322.17	21.44	2247.33	0.0	1354.67	16548.63
7191	-132.22	1323.7	24.03	2244.76	0.0	1352.17	-1968.43
7192	-134.2	1339.42	42.57	2239.52	0.0	1352.8	144.09
7193	-141.45	1375.43	42.72	2240.76	0.0	1352.5	14387.99
7194	-157.32	1367.34	44.02	2232.79	0.0	1348.31	1139.04
7195	-141.98	1423.95	69.5	2227.27	0.0	1350.83	4181.34
7196	-156.1	1429.14	90.79	2221.87	0.0	1350.45	11531.05
7197	-154.11	1488.19	82.09	2219.21	0.0	1346.97	4490.29
7198	-153.66	1545.41	108.57	2216.47	0.0	1346.4	10485.93
7199	-167.08	1587.52	131.45	2198.9	0.0	1347.29	10467.46
7200	-135.73	1641.85	125.81	2200.1	0.0	1346.0	11957.33
7201	-129.93	1657.87	137.1	2193.32	0.0	1343.56	9025.87
7202	-112.76	1715.09	143.05	2188.73	0.0	1344.11	12934.0
7203	-106.58	1722.56	141.3	2175.06	0.0	1343.27	14447.02
7204	-95.83	1761.47	135.57	2175.21	0.0	1343.39	15979.3
7205	-87.74	1761.32	143.51	2166.35	0.0	1342.06	10002.01
7206	-76.22	1773.07	143.05	2156.44	0.0	1343.17	9910.29
7207	-59.81	1784.36	132.6	2150.84	0.0	1341.72	17493.13
7208	-49.59	1775.51	138.7	2149.44	0.0	1340.05	11640.78
7209	-38.99	1791.08	144.65	2140.21	0.0	1342.2	11538.8
7210	-38.22	1770.02	138.24	2125.43	0.0	1340.6	12976.36
7211	-17.85	1776.43	136.18	2131.86	0.0	1339.32	14150.06
7212	-19.07	1751.71	146.48	2118.31	0.0	1340.57	10334.1
7213	-1.98	1732.18	140.15	2114.24	0.0	1340.35	14272.23
7214	4.2	1706.7	134.28	2110.33	0.0	1339.0	8932.48
7215	8.39	1675.57	139.24	2100.44	0.0	1339.22	8797.84
7216	24.95	1638.79	135.65	2099.51	0.0	1339.46	10142.9
7217	15.79	1598.97	133.44	2086.86	0.0	1338.09	9196.21
7218	29.68	1564.03	137.48	2092.37	0.0	1339.58	11851.21
7219	22.13	1500.85	138.93	2082.41	0.0	1337.43	7545.5
7220	33.65	1461.33	130.23	2079.67	0.0	1336.25	11154.21
7221	35.32	1402.28	140.0	2070.36	0.0	1339.31	10179.15
7222	36.54	1344.3	132.68	2068.75	0.0	1337.71	8243.59
7223	46.23	1303.1	118.1	2070.52	0.0	1335.06	7670.03
7224	40.44	1250.0	119.63	2052.9	0.0	1336.57	9288.73
7225	52.34	1213.68	110.93	2053.97	0.0	1336.8	5672.64
7226	67.98	1170.96	109.48	2050.18	0.0	1335.69	11264.9
7227	75.07	1133.73	109.79	2037.07	0.0	1336.94	9205.05
7228	82.7	1085.51	103.99	2029.0	0.0	1338.37	105.26
7229	94.3	1043.09	92.77	2030.11	0.0	1336.39	8393.0
7230	100.63	1018.07	84.99	2028.54	0.0	1340.01	14000.63
7231	108.57	943.91	85.14	2015.29	0.0	1339.74	2701.47
7232	108.34	924.07	70.72	2011.52	0.0	1341.62	5563.1
7233	106.43	858.46	67.14	1995.26	0.0	1338.96	7850.26
7234	121.08	830.23	61.11	2011.05	0.0	1343.65	4343.89
7235	103.84	773.93	49.13	1978.46	0.0	1340.27	4211.57
7236	121.61	736.08	49.82	1987.96	0.0	1344.2	8816.3
7237	111.85	689.54	39.9	1976.02	0.0	1342.89	-1304.46
7238	118.94	642.24	35.63	1976.7	0.0	1339.43	9546.24
7239	117.57	612.18	32.2	1969.13	0.0	1348.45	4260.58
7240	108.95	564.27	25.94	1945.46	0.0	1345.54	136.03
7241	119.71	527.34	21.36	1971.39	0.0	1342.99	10259.25
7242	105.82	496.22	18.39	1943.22	0.0	1348.02	2164.83
7243	113.53	442.05	17.01	1940.74	0.0	1346.75	2322.62
7244	110.55	420.99	7.02	1941.3	0.0	1344.6	4034.21
7245	103.91	387.88	4.04	1936.26	0.0	1346.94	880.93
7246	102.69	346.68	5.8	1922.11	0.0	1343.63	4099.64
7247	94.22	322.88	7.86	1899.5	0.0	1355.69	-200.35
7248	94.3	306.85	-4.12	1945.4	0.0	1349.85	-462.54
7249	92.47	267.18	-4.27	1907.99	0.0	1342.95	-733.96
7250	87.89	255.28	-1.14	1914.53	0.0	1360.75	2841.95
7251	81.25	218.66	-2.44	1889.88	0.0	1357.7	-571.3
7252	75.0	206.6	-8.93	1926.82	0.0	1351.88	-1690.38
7253	63.93	166.93	-5.87	1858.04	0.0	1337.29	-644.71
7254	71.41	169.83	-0.23	1916.58	0.0	1371.98	3507.22
7255	60.27	134.89	-1.3	1873.8	0.0	1352.5	4484.06
7256	58.44	126.04	-2.75	1886.46	0.0	1356.38	-1424.27
7257	44.48	108.8	0.38	1832.97	0.0	1374.95	-3853.22
7258	50.28	86.21	0.38	1849.61	0.0	1356.55	5422.0
7259	44.4	77.06	1.3	1878.63	0.0	1371.33	843.34
7260	34.56	70.65	2.14	1895.65	0.0	1402.46	-729.85
7261	33.34	50.05	-1.45	1717.53	0.0	1383.57	89.99
7262	32.35	41.81	0.15	1879.58	0.0	1376.64	-1246.99
7263	23.04	44.56	0.31	1988.26	0.0	1399.73	996.92
7264	20.52	34.79	2.37	1903.46	0.0	1472.88	772.44
7265	7.86	26.25	-2.21	1709.31	0.0	1377.49	790.82
7266	12.74	25.94	0.46	1896.37	0.0	1406.02	-1767.64
7267	6.64	21.97	1.75	2086.86	0.0	1446.01	223.16
7268	-1.37	12.66	1.75	1796.77	0.0	1400.54	3467.7
7269	9.84	21.82	3.36	2122.9	0.0	1488.98	1861.23
7270	0.61	20.45	-0.31	1924.07	0.0	1454.74	254.16
7271	6.41	16.17	-1.83	2039.85	0.0	1442.85	3978.8
7272	-1.98	10.68	-2.06	2297.64	0.0	1337.95	156.18
7273	2.75	17.7	-0.92	1968.57	0.0	1378.18	-2009.29
7274	7.25	14.5	1.75	2098.61	0.0	1428.94	5593.75
7275	-2.59	20.45	0.46	1694.86	0.0	1518.74	1298.25
7276	1.91	11.14	7.93	1426.91	0.0	1524.18	-3363.36
7277	3.89	18.31	-0.84	2558.85	0.0	1374.68	2885.95
7278	0.08	21.67	1.37	1519.48	0.0	1552.96	-959.45
7279	5.04	10.38	8.93	1397.46	0.0	1747.34	-2714.61
7280	-4.73	28.84	-2.14	2308.97	0.0	1433.78	2538.73
7281	5.19	9.61	1.45	1409.48	0.0	1373.66	-3217.18
7282	-4.35	42.11	-0.46	2030.06	0.0	1493.86	2980.65
7283	-18.31	23.65	7.93	1903.19	0.0	1616.96	1374.67
7284	-3.59	48.98	-4.2	2371.89	0.0	1459.75	682.11
7285	-76.37	49.29	-7.63	2100.06	0.0	1503.59	730.93
7286	10.07	102.39	-10.15	2293.69	0.0	1519.43	2719.02
7287	-5.8	119.02	-20.45	2171.35	0.0	1531.44	2513.1
7288	-16.48	208.28	-16.48	2261.73	0.0	1520.15	12246.94
7289	26.25	226.59	-18.69	2291.55	0.0	1543.99	2596.67
7290	29.22	307.62	-44.25	2245.66	0.0	1511.35	176.93
7291	56.23	425.42	-26.4	2257.3	0.0	1528.7	10237.97
7292	40.21	539.55	-24.64	2249.89	0.0	1533.1	11326.09
7293	24.95	713.5	-42.19	2272.62	0.0	1533.84	6341.31
7294	-24.03	864.72	-54.78	2252.29	0.0	1537.51	8431.53
7295	-37.23	998.08	-85.91	2265.17	0.0	1534.12	27603.23
7296	-78.35	1094.21	-105.44	2259.33	0.0	1534.51	-1096.58
7297	-51.57	1118.62	-91.78	2263.07	0.0	1529.22	-3452.48
7298	-52.95	1070.4	-27.47	2254.56	0.0	1536.5	2692.82
7299	-48.14	1079.71	-6.1	2269.59	0.0	1532.24	6150.03
7300	-86.29	1035.31	-18.01	2251.26	0.0	1531.58	23127.95
7301	-109.63	1070.56	-7.02	2262.86	0.0	1535.75	10176.95
7302	-155.94	1064.45	-23.8	2269.28	0.0	1537.6	2376.21
7303	-200.2	1101.07	-46.46	2255.03	0.0	1533.66	15322.1
7304	-226.14	1143.95	-25.02	2259.67	0.0	1535.74	6274.14
7305	-226.06	1167.3	-22.74	2258.59	0.0	1538.54	13775.12
7306	-231.02	1241.0	-50.66	2248.35	0.0	1535.73	20438.64
7307	-220.87	1272.58	-45.78	2252.06	0.0	1538.38	6002.74
7308	-217.44	1336.21	-48.6	2240.87	0.0	1536.21	8222.22
7309	-213.47	1408.08	-64.93	2236.06	0.0	1536.87	19106.58
7310	-203.86	1470.49	-68.13	2224.49	0.0	1538.45	11992.14
7311	-201.26	1533.05	-68.05	2220.69	0.0	1537.88	10943.26
7312	-182.19	1581.57	-82.17	2209.97	0.0	1536.89	18275.86
7313	-142.59	1622.77	-88.81	2202.64	0.0	1537.1	8334.19
7314	-140.99	1676.33	-71.03	2201.1	0.0	1537.89	15956.63
7315	-122.6	1705.78	-80.18	2186.54	0.0	1537.9	18994.88
7316	-103.15	1741.18	-95.52	2181.74	0.0	1536.66	10163.61
7317	-99.64	1739.35	-78.89	2173.7	0.0	1539.36	15770.92
7318	-77.82	1791.38	-85.98	2166.24	0.0	1537.52	15294.43
7319	-80.41	1773.68	-89.8	2161.33	0.0	1538.53	14681.2
7320	-74.16	1793.37	-94.6	2152.18	0.0	1537.95	19263.16
7321	-57.22	1790.16	-84.84	2144.4	0.0	1537.69	17521.66
