hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	2.805515	-5.838890	-38.528391	10.963909	21.712297	34.219248	10.708159	-6.754336	-6.583518	1.720847	-5.880795	-38.808378	9.529133	21.211859	34.354531	9.685326	-6.692821	-6.737159	3.744534	-5.624483	-38.294188	11.260417	22.153372	34.916705	7.668450	-5.701325	-7.583473	2.413018	-6.803827	-39.119121	9.506797	22.721795	32.435908	9.847033	-6.170772	-5.624565	2.346621	-7.528067	-37.982655	10.073070	20.944742	34.875048	10.621704	-6.771040	-6.817498	2.682683	-6.115753	-37.049768	10.747862	21.542870	33.811418	10.411453	-5.802650	-6.482108	1.855695	-7.392263	-39.492373	10.829304	20.756053	35.672441	9.255867	-6.602439	-7.697428	1.513446	-7.153967	-38.982342	10.422349	20.317908	36.125510	10.178810	-6.347010	-7.165306	4.241508	-6.324150	-37.660026	9.778688	21.987020	32.845103	7.981161	-8.094812	-4.984146	3.642433	-5.474152	-37.702433	9.096096	23.059219	30.389787	8.728799	-7.417663	-4.397161	2.809531	-5.915130	-36.547517	9.958847	21.524037	33.587870	7.933720	-6.011272	-7.338519	1.193478	-8.967879	-38.985244	7.940207	20.104797	32.431619	10.455909	-6.723408	-4.074272	1.122121	-6.804917	-38.447618	9.935421	21.403683	34.289563	10.446199	-6.021002	-6.569876	2.271681	-7.611160	-36.709135	9.129010	21.597626	32.741474	10.788004	-6.024885	-6.238841	2.339335	-5.784664	-38.041426	10.099335	21.622515	32.566243	10.871804	-7.172415	-5.460732	2.311169	-6.744099	-39.308201	10.814060	21.564800	33.784875	9.353636	-7.762380	-6.315776	2.758946	-6.080015	-35.173827	9.438471	22.840679	30.327437	9.017374	-7.842615	-5.029040	2.708960	-7.082403	-36.901252	9.054154	19.947997	34.207079	8.449710	-5.667109	-7.402911	1.066303	-7.160139	-39.494758	10.668729	20.517721	36.037524	11.232141	-5.886832	-7.599579	1.637455	-6.993552	-39.917246	11.137427	21.548489	34.787190	9.741187	-8.027544	-6.576200	1.460167	-6.890788	-36.812210	10.344771	20.837966	34.143144	9.519650	-6.924233	-6.985731
	1.871498	-5.969608	-39.104091	11.943291	20.570110	36.807064	10.362894	-6.631293	-8.468507	0.561662	-5.738453	-39.504441	10.503125	19.786918	37.091097	9.468914	-6.704497	-8.546154	2.686841	-5.717462	-39.005324	12.281298	20.856053	37.627031	7.493392	-5.650860	-9.318923	1.410746	-7.145640	-39.955359	10.626696	21.471919	35.512811	9.752234	-5.911244	-7.384803	1.301624	-7.419682	-38.556473	11.066738	19.659576	37.644316	10.371241	-6.486784	-8.824229	1.653877	-6.162744	-37.621495	11.777044	20.330161	36.448042	10.140276	-5.665504	-8.282188	0.964275	-7.527886	-40.076134	11.764307	19.524613	38.350457	9.159792	-6.411112	-9.495019	0.525184	-7.140827	-39.523990	11.475604	19.061468	38.722333	9.960417	-6.262367	-8.995372	3.399015	-6.801920	-38.367809	10.774874	21.029852	35.743094	7.900087	-7.843422	-6.837529	2.507082	-6.054231	-38.568708	10.195104	21.763882	33.524826	8.769845	-7.055133	-6.107610	1.693314	-5.883299	-37.196472	10.957797	20.100090	36.637270	7.976038	-5.902668	-9.006109	0.265416	-9.346816	-39.851897	8.970910	19.193485	35.200682	10.368863	-6.653894	-5.869585	-0.029353	-6.679949	-39.151597	10.905539	19.890156	37.126814	10.193795	-5.871543	-8.405994	1.281255	-7.584663	-37.466121	10.064211	20.384518	35.616754	10.617751	-5.689146	-8.139661	1.199485	-5.845159	-38.713541	11.199744	20.261706	35.393318	10.598080	-7.013481	-7.377774	1.173009	-6.729784	-40.087772	11.873849	20.079685	36.721577	9.283209	-7.754636	-8.032038	1.723409	-6.488956	-35.932155	10.422463	21.596622	33.391730	9.093649	-7.363983	-6.675758	1.720767	-7.280179	-37.670464	9.778728	18.340011	37.417032	8.390401	-4.995122	-9.459046	0.080940	-7.371071	-40.103043	11.447366	18.914946	39.113631	11.026183	-5.254585	-9.686002	0.585447	-7.025389	-40.621576	12.079364	20.100277	37.581461	9.495514	-7.941999	-8.514144	0.507454	-6.984545	-37.444650	11.117082	19.326740	37.166647	9.345742	-6.497460	-8.979437
	1.065733	-5.903395	-39.347044	12.767022	19.532662	38.972363	9.920616	-6.649975	-10.345874	-0.468179	-5.433238	-39.860637	11.336193	18.463411	39.364594	9.140156	-6.833633	-10.337647	1.702765	-5.589508	-39.438913	13.204149	19.611770	39.939710	7.257238	-5.756845	-11.047129	0.465396	-7.163638	-40.428190	11.603191	20.188388	38.127998	9.470260	-5.837255	-9.219072	0.368021	-7.109112	-38.773270	11.838450	18.394347	39.982743	10.031526	-6.248311	-10.806389	0.753548	-6.013498	-37.892349	12.667658	19.210115	38.695211	9.772513	-5.673097	-10.074003	0.197174	-7.423311	-40.328530	12.470521	18.306137	40.625442	8.966090	-6.225249	-11.304098	-0.313466	-6.969148	-39.756641	12.379695	17.923999	40.886422	9.651473	-6.267788	-10.787622	2.638459	-7.066856	-38.798702	11.580622	19.954438	38.357122	7.675236	-7.573827	-8.795367	1.397516	-6.398902	-39.165372	11.109086	20.309919	36.403054	8.618568	-6.720486	-8.005417	0.683957	-5.579529	-37.541263	11.855185	18.688453	39.221801	7.887256	-5.954353	-10.730750	-0.535062	-9.527510	-40.330017	9.877648	18.375889	37.528360	10.113106	-6.735547	-7.711988	-1.049700	-6.336385	-39.492881	11.661868	18.443049	39.502616	9.833218	-5.832250	-10.234434	0.360172	-7.333007	-37.922963	10.891198	19.214166	38.107097	10.332799	-5.553046	-10.052585	0.212830	-5.710965	-39.085161	12.115070	18.954527	37.847451	10.183616	-6.949413	-9.324603	0.173362	-6.522065	-40.533538	12.726813	18.642002	39.272966	9.110005	-7.776095	-9.794656	0.754347	-6.617944	-36.421164	11.245960	20.247796	36.198465	8.951040	-7.006912	-8.538168	0.811984	-7.207001	-38.095363	10.402061	16.865147	40.144258	8.205635	-4.594270	-11.489522	-0.738923	-7.377301	-40.359762	12.009194	17.483332	41.727638	10.716932	-4.742133	-11.749161	-0.336491	-6.839562	-40.930651	12.741040	18.696455	39.929467	9.196520	-7.848722	-10.432331	-0.309644	-6.810761	-37.721059	11.602501	17.832452	39.749348	9.115573	-6.069853	-10.964147
	0.442689	-5.632729	-39.201150	13.382641	18.686825	40.629631	9.431766	-6.771296	-12.127796	-1.269771	-4.992569	-39.848594	11.956501	17.355739	41.095582	8.756670	-7.022055	-12.017257	0.863272	-5.209965	-39.520639	13.962485	18.503254	41.769573	6.983786	-5.973343	-12.696337	-0.365060	-6.902825	-40.549785	12.408136	18.973286	40.260924	9.092763	-5.895659	-11.013943	-0.387563	-6.614612	-38.607235	12.305478	17.230330	41.838868	9.657870	-5.989576	-12.689611	0.059294	-5.639216	-37.767981	13.352443	18.295314	40.418848	9.349734	-5.811877	-11.781304	-0.415738	-7.100647	-40.242015	12.886698	17.147281	42.491282	8.714603	-5.965149	-13.073890	-0.925791	-6.630235	-39.621295	13.038131	16.998112	42.528328	9.300548	-6.309463	-12.468534	2.028567	-7.040726	-38.854296	12.096346	18.824581	40.555191	7.348170	-7.255368	-10.762708	0.412997	-6.494838	-39.437495	11.762207	18.803181	38.928597	8.346879	-6.368307	-9.964433	-0.175443	-5.080056	-37.611419	12.637709	17.390485	41.361607	7.717649	-6.101310	-12.418330	-1.137644	-9.483691	-40.373938	10.591773	17.726971	39.309675	9.756223	-6.928147	-9.490791	-1.869673	-5.822818	-39.457045	12.158435	17.169368	41.379260	9.432107	-5.843426	-11.977410	-0.400643	-6.849741	-37.969618	11.561631	18.194102	40.051292	9.964600	-5.609620	-11.876476	-0.515208	-5.362550	-39.071535	12.739303	17.825920	39.792767	9.681543	-6.927673	-11.209601	-0.593484	-6.129595	-40.593315	13.284020	17.358126	41.360490	8.865766	-7.735338	-11.537420	-0.095957	-6.477412	-36.607664	11.851799	18.851786	38.680593	8.683571	-6.694456	-10.484812	0.044837	-6.877968	-38.140379	10.924854	15.638229	42.299827	7.958532	-4.462243	-13.383893	-1.368013	-7.193845	-40.260266	12.352307	16.309469	43.833936	10.365961	-4.344526	-13.697401	-1.078995	-6.462859	-40.855695	13.065675	17.407840	41.829837	8.891108	-7.667212	-12.278217	-0.971308	-6.419102	-37.665618	11.826959	16.470717	41.870400	8.868674	-5.645550	-12.858857
	-0.015617	-5.226562	-38.733977	13.795336	18.051654	41.846076	8.943321	-6.934596	-13.778173	-1.840745	-4.485253	-39.544979	12.344604	16.496170	42.371338	8.377024	-7.195115	-13.557396	0.183064	-4.638314	-39.286499	14.516285	17.563571	43.178856	6.709193	-6.217103	-14.238606	-1.029758	-6.399464	-40.310625	12.974000	17.924707	41.858816	8.691860	-6.032124	-12.685539	-0.974494	-6.009013	-38.146931	12.463490	16.195712	43.306825	9.292589	-5.653477	-14.463896	-0.466953	-5.123129	-37.345475	13.845037	17.576052	41.738153	8.926027	-6.005522	-13.391091	-0.879651	-6.613462	-39.854406	12.973854	16.084677	43.984433	8.445949	-5.574258	-14.778767	-1.366409	-6.190592	-39.226882	13.458418	16.255989	43.802771	8.966744	-6.321113	-14.041855	1.553942	-6.800237	-38.617752	12.362339	17.734588	42.397080	6.989928	-6.889698	-12.667588	-0.371431	-6.367785	-39.380723	12.110509	17.377528	41.044574	8.020894	-5.966477	-11.885771	-0.823814	-4.415697	-37.366094	13.231465	16.313609	42.973482	7.486010	-6.295046	-14.006794	-1.561504	-9.258163	-40.075032	11.092519	17.249083	40.612095	9.371576	-7.155896	-11.154817	-2.467416	-5.214280	-39.081586	12.358065	16.134992	42.786648	9.047515	-5.829720	-13.605131	-1.007020	-6.224908	-37.701264	12.077925	17.335018	41.558139	9.566397	-5.756296	-13.583733	-1.022211	-4.894212	-38.775365	13.095606	16.893673	41.343986	9.168099	-6.875717	-12.998542	-1.133591	-5.625995	-40.331480	13.530159	16.264322	43.055257	8.591938	-7.561254	-13.231938	-0.774062	-6.068616	-36.440237	12.153446	17.491604	40.732825	8.360232	-6.363238	-12.412068	-0.551098	-6.345829	-37.822311	11.323843	14.724214	43.872129	7.707069	-4.540488	-15.081649	-1.824508	-6.857394	-39.843765	12.468484	15.417456	45.454215	10.029139	-4.027384	-15.487049	-1.636743	-5.955920	-40.445664	13.018382	16.272937	43.327917	8.611141	-7.327589	-14.034286	-1.465843	-5.850790	-37.272738	11.789752	15.353346	43.462675	8.626918	-5.243661	-14.602110
	-0.318209	-4.735403	-37.978146	13.989644	17.656563	42.625177	8.487397	-7.115882	-15.264455	-2.175834	-3.960666	-38.971143	12.463223	15.929383	43.207652	8.041955	-7.310665	-14.941323	-0.318253	-3.918511	-38.738295	14.803439	16.834830	44.172314	6.466389	-6.435784	-15.654509	-1.547086	-5.758866	-39.805275	13.298292	17.068130	43.028103	8.324687	-6.182186	-14.222494	-1.395857	-5.340267	-37.427131	12.289907	15.333316	44.398695	8.962224	-5.231111	-16.113825	-0.811255	-4.494169	-36.612214	14.078262	17.101759	42.609495	8.544771	-6.219711	-14.869969	-1.219710	-6.025481	-39.228282	12.752758	15.158354	45.145378	8.192736	-5.067711	-16.406036	-1.637930	-5.671872	-38.568359	13.558048	15.729610	44.704143	8.705197	-6.253341	-15.486694	1.232138	-6.357843	-38.065684	12.327252	16.771491	43.804443	6.641574	-6.472321	-14.441064	-0.939098	-6.065971	-39.033691	12.160378	16.134867	42.741176	7.695505	-5.523432	-13.711641	-1.299199	-3.684275	-36.891437	13.624121	15.459260	44.189579	7.238060	-6.475979	-15.500699	-1.827926	-8.867027	-39.471515	11.337386	16.944643	41.435863	9.004273	-7.372991	-12.669949	-2.864779	-4.581838	-38.433415	12.251582	15.354171	43.795769	8.717970	-5.741646	-15.125723	-1.431417	-5.478818	-37.097905	12.361952	16.681281	42.571085	9.167014	-5.939196	-15.132339	-1.285036	-4.357808	-38.189249	13.107911	16.222676	42.463573	8.694810	-6.733214	-14.651198	-1.456542	-5.070033	-39.762909	13.421657	15.401134	44.367384	8.316922	-7.204262	-14.866393	-1.298363	-5.479367	-35.983340	12.182455	16.254485	42.370078	8.041201	-6.011929	-14.249165	-0.983772	-5.677323	-37.199176	11.578393	14.136306	44.909541	7.492431	-4.768559	-16.571509	-2.150192	-6.407153	-39.171203	12.364145	14.786660	46.648857	9.743056	-3.765499	-17.118333	-2.035597	-5.386654	-39.765126	12.624620	15.317489	44.472922	8.376940	-6.831570	-15.697409	-1.839471	-5.195319	-36.629147	11.553140	14.482900	44.622602	8.410186	-4.874734	-16.202031
	-0.514039	-4.225328	-37.044092	14.006961	17.460842	43.069692	8.090445	-7.307281	-16.597061	-2.337346	-3.463764	-38.207297	12.358825	15.621435	43.712234	7.778190	-7.371501	-16.195070	-0.667386	-3.142293	-37.960294	14.843162	16.310384	44.847213	6.277993	-6.612190	-16.964284	-1.909597	-5.054144	-39.062613	13.329149	16.467933	43.768673	8.047594	-6.311214	-15.603184	-1.697564	-4.664835	-36.531490	11.878318	14.664445	45.180301	8.689091	-4.800030	-17.634224	-1.041969	-3.826142	-35.694453	14.105225	16.809453	43.177020	8.225062	-6.431975	-16.244896	-1.463029	-5.393940	-38.422617	12.293747	14.430378	45.978507	7.989442	-4.534770	-17.926666	-1.815971	-5.122051	-37.743640	13.404778	15.350715	45.373587	8.528376	-6.110963	-16.844419	1.004902	-5.819875	-37.316626	12.087331	15.947884	44.892640	6.328697	-6.035767	-16.086168	-1.303195	-5.644014	-38.446224	11.945949	15.162691	44.014639	7.429033	-5.086062	-15.394400	-1.599792	-2.950436	-36.202019	13.761067	14.875240	45.019026	7.010706	-6.615763	-16.893761	-2.005637	-8.363262	-38.665787	11.357803	16.766765	41.887535	8.688403	-7.562882	-14.046752	-3.094702	-3.988414	-37.578331	11.849839	14.828681	44.472681	8.477046	-5.564050	-16.552444	-1.736517	-4.681398	-36.285825	12.445202	16.181255	43.246290	8.793609	-6.115551	-16.557712	-1.398197	-3.824009	-37.425555	12.864344	15.746924	43.295486	8.287191	-6.506080	-16.197174	-1.637613	-4.529872	-38.975303	13.030689	14.759857	45.373411	8.066693	-6.710379	-16.440361	-1.667254	-4.767992	-35.243411	11.939970	15.264124	43.506447	7.766493	-5.684949	-15.927532	-1.274251	-4.941452	-36.339471	11.688079	13.885731	45.457574	7.349618	-5.126087	-17.849498	-2.390489	-5.872767	-38.300303	12.059243	14.384967	47.471349	9.537662	-3.558285	-18.603431	-2.308364	-4.818663	-38.872682	11.969991	14.594094	45.269978	8.213333	-6.268459	-17.240507	-2.109253	-4.517590	-35.755659	11.130830	13.902189	45.344378	8.259031	-4.567900	-17.636472
	-0.628581	-3.736343	-35.995047	13.854773	17.438647	43.214649	7.785657	-7.508004	-17.765524	-2.362034	-3.020409	-37.286133	12.059943	15.560940	43.916797	7.613095	-7.396457	-17.320092	-0.868955	-2.384555	-36.995525	14.643001	16.010636	45.229952	6.161798	-6.753055	-18.172354	-2.163027	-4.358083	-38.174400	13.131459	16.086642	44.211051	7.869977	-6.418746	-16.869098	-1.899019	-4.014901	-35.489897	11.299877	14.231432	45.644207	8.496095	-4.456798	-18.995135	-1.173181	-3.162368	-34.618257	13.890832	16.706837	43.426915	8.005611	-6.635455	-17.489823	-1.641340	-4.754989	-37.490207	11.702435	13.921186	46.504734	7.855157	-4.077599	-19.320984	-1.923791	-4.556440	-36.752655	12.964061	15.109953	45.811507	8.468587	-5.883891	-18.115097	0.857229	-5.236505	-36.392135	11.686768	15.341452	45.609864	6.079396	-5.647596	-17.553799	-1.511393	-5.158217	-37.685048	11.541706	14.480583	44.914800	7.255779	-4.708608	-16.920829	-1.773567	-2.271929	-35.364125	13.677431	14.530752	45.565427	6.834783	-6.726080	-18.204512	-2.139684	-7.772418	-37.698561	11.160683	16.683426	42.000168	8.453687	-7.723258	-15.282473	-3.203505	-3.466581	-36.580235	11.224729	14.529057	44.887174	8.337641	-5.334845	-17.894249	-1.929888	-3.870824	-35.282671	12.288442	15.852432	43.567228	8.488972	-6.274200	-17.832857	-1.389713	-3.333856	-36.494086	12.361370	15.480326	43.820033	7.991026	-6.209767	-17.606730	-1.722277	-4.050103	-38.007904	12.424906	14.375976	46.058982	7.862715	-6.165683	-17.927271	-1.936187	-4.022911	-34.320760	11.520290	14.519433	44.247117	7.548788	-5.413827	-17.458703	-1.457764	-4.197211	-35.322418	11.687047	13.941622	45.595507	7.295219	-5.612074	-18.930298	-2.587133	-5.278488	-37.290877	11.604913	14.153919	47.990419	9.421722	-3.416568	-19.965421	-2.497335	-4.290455	-37.826571	11.192002	14.129581	45.728649	8.129598	-5.771982	-18.637453	-2.316317	-3.867392	-34.735699	10.603750	13.548865	45.753922	8.186152	-4.343449	-18.936327
	-0.697198	-3.285761	-34.882788	13.564499	17.522022	43.128733	7.581884	-7.712701	-18.788598	-2.310040	-2.629116	-36.249171	11.632197	15.674181	43.885430	7.550772	-7.415745	-18.330719	-0.956173	-1.705171	-35.905112	14.264769	15.909334	45.375591	6.114036	-6.879103	-19.294428	-2.313417	-3.713524	-37.147820	12.694206	15.941367	44.351192	7.818221	-6.509067	-18.016998	-2.031150	-3.400182	-34.337853	10.650519	14.014657	45.828154	8.378133	-4.268509	-20.202609	-1.256096	-2.532382	-33.456102	13.505066	16.710806	43.463125	7.874034	-6.829944	-18.626806	-1.778407	-4.124671	-36.444179	11.061133	13.638443	46.706442	7.803456	-3.784728	-20.561010	-2.003902	-3.986967	-35.650991	12.332135	14.940395	46.084092	8.495129	-5.607296	-19.325632	0.744061	-4.658664	-35.372385	11.243217	14.930379	46.042207	5.891777	-5.363129	-18.872107	-1.599684	-4.644216	-36.780249	11.011982	14.109122	45.450499	7.199390	-4.454751	-18.272977	-1.838131	-1.683916	-34.396583	13.386597	14.423577	45.851820	6.735313	-6.826268	-19.426610	-2.271990	-7.128133	-36.614194	10.792663	16.639104	41.849817	8.304465	-7.857616	-16.397507	-3.225880	-3.032728	-35.464295	10.467651	14.449245	45.042507	8.302954	-5.135471	-19.132459	-2.057838	-3.081982	-34.166637	11.960994	15.638826	43.646865	8.262182	-6.421905	-18.987979	-1.333445	-2.886139	-35.455325	11.729696	15.361426	44.107550	7.795331	-5.933408	-18.888277	-1.763120	-3.640013	-36.915493	11.726479	14.234824	46.438499	7.711301	-5.691870	-19.304672	-2.118470	-3.299670	-33.237779	10.942880	14.069905	44.559660	7.419829	-5.236498	-18.810665	-1.555350	-3.489884	-34.187967	11.606616	14.292730	45.344867	7.346957	-6.249279	-19.801359	-2.766102	-4.634825	-36.165052	11.042511	14.049313	48.215556	9.400071	-3.367654	-21.202836	-2.631582	-3.823187	-36.650609	10.406669	13.947763	45.818354	8.130933	-5.469060	-19.853268	-2.463889	-3.277353	-33.579590	10.018699	13.441167	45.829936	8.208442	-4.263875	-20.078031
	-0.742010	-2.869983	-33.707394	13.147531	17.657649	42.819255	7.475068	-7.914768	-19.667777	-2.220660	-2.275368	-35.096733	11.110872	15.903131	43.620889	7.593756	-7.448910	-19.219565	-0.948148	-1.140572	-34.703832	13.739030	15.989916	45.281743	6.132662	-6.995229	-20.324099	-2.406629	-3.115564	-36.018782	12.101595	15.939705	44.275483	7.854036	-6.591149	-19.080128	-2.108453	-2.814856	-33.077187	9.990174	13.997138	45.719037	8.319585	-4.277098	-21.251183	-1.310330	-1.956840	-32.210482	12.945321	16.780888	43.261901	7.837788	-7.012368	-19.623401	-1.897237	-3.504022	-35.292446	10.427179	13.532023	46.606514	7.823236	-3.674822	-21.646210	-2.070746	-3.414160	-34.423336	11.540547	14.827105	46.129902	8.593227	-5.314071	-20.452800	0.640828	-4.105047	-34.264347	10.819408	14.746823	46.126602	5.786396	-5.258722	-20.003642	-1.614459	-4.122292	-35.759008	10.421452	13.993041	45.674912	7.244208	-4.347633	-19.466667	-1.824324	-1.182607	-33.320365	12.941601	14.498901	45.914404	6.710940	-6.934665	-20.557693	-2.421744	-6.445713	-35.415371	10.277231	16.592644	41.448810	8.237432	-7.965485	-17.389177	-3.203765	-2.668050	-34.248159	9.697152	14.548772	44.946760	8.341058	-5.048657	-20.252887	-2.127750	-2.343358	-32.932992	11.460564	15.531075	43.459643	8.134998	-6.566451	-19.999054	-1.270345	-2.470301	-34.290093	11.063625	15.418246	44.064928	7.713633	-5.815522	-19.974314	-1.790774	-3.285975	-35.710931	11.014417	14.317482	46.486252	7.613853	-5.379782	-20.546288	-2.251307	-2.625994	-32.058726	10.285874	13.837422	44.561655	7.366408	-5.155480	-20.020872	-1.596758	-2.835708	-32.961626	11.474692	14.859839	44.778346	7.486726	-7.014012	-20.492096	-2.941485	-3.955063	-34.936648	10.423753	14.021619	48.171874	9.450553	-3.424881	-22.320525	-2.738208	-3.405652	-35.370237	9.682866	13.991800	45.574350	8.196356	-5.395388	-20.893510	-2.572708	-2.734616	-32.333258	9.433384	13.496106	45.650496	8.288011	-4.326276	-21.094427
	-0.787111	-2.460270	-32.455676	12.635012	17.782039	42.300091	7.421234	-8.101813	-20.422130	-2.134438	-1.924353	-33.826062	10.540019	16.168744	43.131851	7.704018	-7.506938	-19.993867	-0.882696	-0.680877	-33.403467	13.116485	16.190811	44.964232	6.198409	-7.100416	-21.260596	-2.463204	-2.558198	-34.765823	11.390317	16.041349	43.954498	7.954265	-6.672579	-20.045503	-2.148942	-2.238465	-31.714514	9.368976	14.114803	45.331858	8.271522	-4.470019	-22.159122	-1.358903	-1.417756	-30.899160	12.284709	16.854610	42.875510	7.841382	-7.185432	-20.510224	-2.011515	-2.890164	-34.011801	9.834726	13.568378	46.156151	7.898339	-3.762678	-22.545773	-2.137837	-2.834463	-33.092761	10.712528	14.757470	45.948758	8.704062	-5.072734	-21.491734	0.523821	-3.560532	-33.093105	10.446030	14.708290	45.931457	5.731969	-5.319859	-20.989676	-1.588107	-3.599214	-34.615111	9.813170	14.097809	45.569272	7.375240	-4.417253	-20.488143	-1.755433	-0.745486	-32.134697	12.391337	14.705245	45.752016	6.740571	-7.062186	-21.591951	-2.588792	-5.739923	-34.103723	9.669675	16.519945	40.819688	8.216959	-8.058401	-18.267266	-3.167482	-2.352209	-32.914577	9.011304	14.804217	44.537638	8.423293	-5.148871	-21.206433	-2.168393	-1.650101	-31.609199	10.865028	15.473600	43.072614	8.067078	-6.719274	-20.902456	-1.234374	-2.049412	-33.017418	10.452874	15.595730	43.725750	7.693383	-5.901434	-20.884814	-1.831775	-2.945281	-34.405877	10.351158	14.543290	46.223613	7.555772	-5.270446	-21.645641	-2.345276	-2.023615	-30.782386	9.600266	13.819402	44.227614	7.382321	-5.211064	-21.068220	-1.604214	-2.240765	-31.628153	11.259588	15.531246	43.932116	7.682609	-7.812637	-21.034612	-3.117474	-3.244107	-33.584809	9.790748	14.048626	47.806558	9.546585	-3.619097	-23.284981	-2.834545	-3.018085	-33.977320	9.067033	14.218068	44.969712	8.297098	-5.580785	-21.733373	-2.646461	-2.229044	-30.983820	8.887900	13.688043	45.170931	8.391602	-4.558111	-21.963736
	-0.846950	-2.024579	-31.099518	12.048235	17.847288	41.546459	7.368788	-8.257164	-21.049698	-2.077917	-1.540644	-32.411432	9.949835	16.410575	42.385690	7.823076	-7.594285	-20.648986	-0.790427	-0.297159	-31.993664	12.435909	16.459172	44.404793	6.287858	-7.196242	-22.092322	-2.512214	-2.018925	-33.395633	10.642433	16.178475	43.405042	8.059885	-6.767481	-20.917913	-2.161012	-1.654659	-30.239057	8.828170	14.329020	44.639858	8.177585	-4.849933	-22.920587	-1.409306	-0.906741	-29.489700	11.546011	16.887776	42.241004	7.822563	-7.346766	-21.268011	-2.128408	-2.278368	-32.607515	9.290896	13.683593	45.379946	7.984894	-3.999360	-23.273396	-2.211655	-2.240068	-31.619321	9.952467	14.757494	45.415998	8.765862	-4.981107	-22.386900	0.375048	-2.999100	-31.833765	10.150921	14.793215	45.374312	5.694899	-5.588635	-21.800267	-1.555845	-3.074458	-33.362337	9.233137	14.340998	45.172974	7.546412	-4.647026	-21.358216	-1.656857	-0.339246	-30.825940	11.788258	14.981876	45.339663	6.772660	-7.208640	-22.523641	-2.761603	-5.017053	-32.661575	9.017932	16.420170	39.939161	8.202033	-8.156032	-19.021674	-3.139671	-2.053365	-31.469131	8.438073	15.147321	43.824918	8.508908	-5.417262	-21.986475	-2.187040	-1.008178	-30.162183	10.209154	15.443898	42.426450	8.022210	-6.889933	-21.672154	-1.252657	-1.584254	-31.596546	9.953853	15.864190	42.994582	7.685657	-6.248058	-21.572463	-1.901354	-2.577394	-32.991975	9.772661	14.843884	45.638052	7.518080	-5.384423	-22.578056	-2.421723	-1.478833	-29.420515	8.948531	13.944862	43.612225	7.427293	-5.396963	-21.968996	-1.603261	-1.687964	-30.185205	10.923304	16.147309	42.900578	7.867541	-8.498479	-21.507412	-3.291303	-2.515218	-32.114002	9.177920	14.107349	47.131720	9.635170	-3.936435	-24.095068	-2.932367	-2.633038	-32.480260	8.552030	14.541628	44.053108	8.387206	-5.965624	-22.391720	-2.697475	-1.738839	-29.533457	8.403659	13.949979	44.420630	8.466577	-4.921060	-22.698457
