Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.253	855.81	1060.6	1336.92	877.495	1067.41	1126.54	695.977	1097.79	1257.93	699.693	1099.01	1181.18	792.828	1135.54	1358.48	816.503	1135.47	1089.91	725.899	761.778	1398.65	733.896	651.186	1396.31	677.415	760.414	1347.91	679.691	650.424	1345.6	698.375	271.257	1410.62	702.094	190.509	1400.73	658.698	273.829	1373.59	660.732	194.201	1364.78	638.925	90.7181	1359.63	627.519	42.5438	1360.1	658.38	58.9198	1403.29	741.014	786.229	1039.95	743.189	675.564	1042.9	696.125	788.896	1092.76	690.073	678.222	1093.47	708.802	271.409	1031.34	713.384	191.606	1043.47	665.525	274.714	1063.24	670.453	190.688	1071.9	641.828	90.5056	1088.85	633.314	43.0204	1085.11	663.445	60.3641	1046.8	761.904	966.593	1384.48	734.289	553.263	1386.75	730.915	540.011	1270.56	731.424	491.509	1397.46	780.809	462.601	1343.6	702.014	110.457	1397.34	720.039	116.61	1314.71	850.198	64.415	1319.66	829.715	56.3669	1427.13	855.092	73.1574	1362.03	799.974	965.564	1056.41	752.048	550.553	1051.95	732.291	539.869	1161.97	734.413	490.49	1039.69	786.013	461.602	1091.64	705.057	108.767	1050.92	725.577	119.269	1129	854.963	62.8011	1133.42	827.106	56.5631	1026.65	861.058	69.6793	1088.6
0.26	855.833	1060.61	1336.91	877.492	1067.41	1126.53	695.996	1097.79	1257.95	699.697	1099.01	1181.2	792.86	1135.55	1358.47	816.491	1135.47	1089.91	725.916	761.781	1398.67	733.912	651.181	1396.31	677.426	760.418	1347.92	679.698	650.429	1345.61	698.387	271.259	1410.63	702.098	190.501	1400.73	658.701	273.836	1373.59	660.745	194.203	1364.79	638.921	90.72	1359.63	627.518	42.5505	1360.1	658.374	58.924	1403.3	740.994	786.229	1039.97	743.174	675.564	1042.92	696.109	788.906	1092.79	690.061	678.222	1093.5	708.794	271.414	1031.34	713.384	191.599	1043.48	665.52	274.72	1063.25	670.45	190.694	1071.9	641.824	90.5129	1088.85	633.315	43.0177	1085.11	663.437	60.3685	1046.79	761.922	966.606	1384.49	734.304	553.264	1386.76	730.896	540.027	1270.57	731.45	491.515	1397.47	780.811	462.603	1343.61	702.013	110.464	1397.35	720.025	116.615	1314.72	850.196	64.4188	1319.65	829.728	56.3687	1427.12	855.088	73.1613	1362.04	799.949	965.572	1056.41	752.037	550.557	1051.96	732.309	539.861	1161.99	734.396	490.495	1039.7	786.005	461.605	1091.66	705.06	108.769	1050.93	725.572	119.272	1129.01	854.96	62.803	1133.43	827.109	56.5635	1026.65	861.051	69.6778	1088.6
0.267	855.863	1060.62	1336.92	877.488	1067.4	1126.54	696.018	1097.79	1257.97	699.699	1099.02	1181.21	792.908	1135.57	1358.48	816.489	1135.48	1089.92	725.93	761.786	1398.68	733.925	651.183	1396.32	677.431	760.429	1347.94	679.71	650.433	1345.63	698.397	271.262	1410.64	702.11	190.511	1400.73	658.706	273.834	1373.59	660.744	194.208	1364.78	638.924	90.7332	1359.63	627.517	42.5524	1360.1	658.375	58.9194	1403.3	740.976	786.231	1039.99	743.157	675.561	1042.93	696.099	788.908	1092.82	690.051	678.23	1093.52	708.786	271.422	1031.36	713.384	191.613	1043.49	665.499	274.751	1063.25	670.446	190.702	1071.92	641.823	90.5273	1088.85	633.314	43.0277	1085.13	663.438	60.3755	1046.8	761.934	966.607	1384.5	734.32	553.26	1386.76	730.923	540.018	1270.58	731.457	491.506	1397.46	780.819	462.601	1343.62	702.026	110.465	1397.34	720.022	116.62	1314.71	850.195	64.4106	1319.65	829.719	56.3719	1427.12	855.088	73.1602	1362.03	799.936	965.558	1056.42	752.034	550.561	1051.99	732.31	539.869	1162	734.393	490.498	1039.72	786.014	461.616	1091.68	705.065	108.786	1050.93	725.581	119.269	1129	854.959	62.808	1133.44	827.108	56.5667	1026.65	861.054	69.6818	1088.61
0.273	855.886	1060.62	1336.93	877.494	1067.41	1126.54	696.036	1097.8	1257.99	699.705	1099.02	1181.24	792.947	1135.58	1358.48	816.499	1135.48	1089.93	725.943	761.78	1398.68	733.934	651.183	1396.33	677.439	760.427	1347.96	679.714	650.438	1345.64	698.403	271.262	1410.64	702.111	190.509	1400.74	658.714	273.841	1373.61	660.748	194.216	1364.79	638.919	90.7289	1359.64	627.515	42.5588	1360.1	658.381	58.923	1403.3	740.965	786.232	1040.01	743.137	675.568	1042.96	696.088	788.901	1092.85	690.042	678.23	1093.54	708.788	271.419	1031.36	713.371	191.613	1043.5	665.515	274.722	1063.27	670.443	190.7	1071.92	641.822	90.5228	1088.86	633.313	43.0237	1085.12	663.434	60.3762	1046.8	761.965	966.606	1384.52	734.33	553.273	1386.77	730.916	540.028	1270.59	731.464	491.525	1397.48	780.837	462.615	1343.63	701.723	110.628	1397.59	720.023	116.619	1314.72	850.201	64.4174	1319.65	829.722	56.37	1427.12	855.083	73.1624	1362.03	799.912	965.575	1056.43	752.023	550.573	1052.01	732.316	539.87	1162.01	734.386	490.502	1039.74	786.007	461.618	1091.69	705.057	108.784	1050.94	725.585	119.28	1129.01	854.963	62.8102	1133.44	827.109	56.574	1026.65	861.059	69.6872	1088.61
0.28	855.914	1060.62	1336.94	877.497	1067.4	1126.54	696.053	1097.8	1258.02	699.713	1099.03	1181.26	792.986	1135.58	1358.48	816.506	1135.49	1089.94	725.945	761.787	1398.7	733.936	651.183	1396.34	677.434	760.427	1347.97	679.709	650.432	1345.65	698.408	271.264	1410.64	702.113	190.51	1400.74	658.709	273.847	1373.61	660.745	194.219	1364.79	638.922	90.7326	1359.64	627.517	42.5614	1360.11	658.381	58.9265	1403.3	740.943	786.241	1040.02	743.118	675.566	1042.97	696.08	788.901	1092.88	690.037	678.226	1093.56	708.776	271.42	1031.37	713.372	191.623	1043.49	665.491	274.75	1063.27	670.44	190.702	1071.92	641.824	90.5165	1088.86	633.311	43.0173	1085.12	663.431	60.3838	1046.79	761.985	966.609	1384.53	734.335	553.272	1386.78	730.907	540.021	1270.59	731.471	491.511	1397.49	780.832	462.616	1343.63	702.022	110.465	1397.35	720.03	116.628	1314.72	850.204	64.4205	1319.65	829.729	56.3748	1427.12	855.09	73.1647	1362.03	799.913	965.574	1056.44	752.019	550.578	1052.02	732.316	539.867	1162.02	734.382	490.495	1039.75	785.996	461.626	1091.69	705.061	108.783	1050.94	725.591	119.279	1129.01	854.969	62.8122	1133.44	827.11	56.5729	1026.65	861.057	69.6869	1088.61
0.287	855.944	1060.62	1336.94	877.497	1067.4	1126.54	696.076	1097.81	1258.02	699.729	1099.03	1181.28	793.026	1135.58	1358.49	816.521	1135.49	1089.95	725.957	761.79	1398.71	733.944	651.183	1396.34	677.439	760.427	1347.98	679.716	650.447	1345.66	698.405	271.258	1410.65	702.118	190.515	1400.74	658.716	273.846	1373.62	660.751	194.221	1364.8	638.922	90.7365	1359.64	627.52	42.5571	1360.1	658.381	58.9249	1403.29	740.922	786.236	1040.04	743.095	675.561	1042.99	696.073	788.898	1092.92	690.022	678.222	1093.58	708.774	271.413	1031.37	713.363	191.611	1043.5	665.49	274.75	1063.28	670.436	190.695	1071.94	641.822	90.5243	1088.86	633.31	43.0192	1085.12	663.435	60.3786	1046.8	762.008	966.614	1384.53	734.342	553.261	1386.78	730.913	540.024	1270.62	731.482	491.517	1397.5	780.83	462.604	1343.65	701.729	110.63	1397.59	720.031	116.618	1314.73	850.206	64.4116	1319.65	829.724	56.3743	1427.13	855.082	73.1609	1362.04	799.917	965.578	1056.45	752.014	550.561	1052.04	732.319	539.863	1162.04	734.37	490.5	1039.76	785.993	461.62	1091.7	705.062	108.784	1050.94	725.586	119.279	1129.02	854.955	62.8042	1133.44	827.11	56.5733	1026.65	861.052	69.6907	1088.61
0.293	855.977	1060.62	1336.95	877.502	1067.39	1126.55	696.091	1097.82	1258.05	699.739	1099.03	1181.3	793.067	1135.58	1358.5	816.524	1135.49	1089.96	725.958	761.787	1398.72	733.945	651.187	1396.35	677.439	760.434	1348	679.707	650.445	1345.69	698.398	271.265	1410.65	702.111	190.514	1400.73	658.718	273.844	1373.63	660.743	194.213	1364.8	638.923	90.7226	1359.64	627.514	42.5582	1360.1	658.384	58.9201	1403.29	740.907	786.237	1040.06	743.071	675.564	1043	696.054	788.903	1092.94	690.006	678.222	1093.6	708.763	271.423	1031.38	713.361	191.616	1043.51	665.477	274.746	1063.29	670.43	190.692	1071.94	641.823	90.5208	1088.86	633.312	43.0176	1085.13	663.436	60.3723	1046.8	762.027	966.605	1384.55	734.339	553.272	1386.8	730.885	540.031	1270.62	731.474	491.521	1397.51	780.829	462.604	1343.65	702.028	110.469	1397.35	720.025	116.623	1314.73	850.201	64.4198	1319.65	829.726	56.3752	1427.12	855.091	73.169	1362.03	799.901	965.566	1056.46	752.002	550.578	1052.04	732.325	539.859	1162.04	734.365	490.503	1039.77	785.986	461.62	1091.7	705.062	108.785	1050.94	725.571	119.28	1129.02	854.963	62.8182	1133.44	827.11	56.5695	1026.65	861.049	69.6878	1088.61
0.3	856.009	1060.61	1336.96	877.519	1067.38	1126.55	696.114	1097.82	1258.07	699.749	1099.04	1181.32	793.108	1135.58	1358.51	816.536	1135.49	1089.97	725.969	761.785	1398.73	733.944	651.184	1396.37	677.446	760.429	1348.02	679.708	650.439	1345.7	698.402	271.257	1410.66	702.116	190.508	1400.74	658.713	273.839	1373.63	660.742	194.209	1364.8	638.922	90.7293	1359.63	627.511	42.5536	1360.1	658.379	58.9223	1403.29	740.896	786.234	1040.07	743.054	675.566	1043.01	696.047	788.896	1092.95	689.99	678.227	1093.61	708.755	271.417	1031.38	713.357	191.611	1043.51	665.498	274.715	1063.29	670.424	190.697	1071.93	641.82	90.5217	1088.86	633.307	43.0201	1085.12	663.436	60.3745	1046.8	762.059	966.61	1384.58	734.331	553.277	1386.82	730.891	540.023	1270.64	731.476	491.521	1397.52	780.839	462.62	1343.66	701.729	110.625	1397.59	720.015	116.624	1314.73	850.2	64.4167	1319.66	829.726	56.3746	1427.12	855.084	73.1624	1362.03	799.894	965.577	1056.47	751.982	550.578	1052.05	732.303	539.863	1162.05	734.348	490.499	1039.78	785.969	461.63	1091.72	705.055	108.78	1050.94	725.578	119.28	1129.02	854.97	62.819	1133.44	827.113	56.579	1026.65	861.051	69.6943	1088.61
0.307	856.049	1060.6	1336.96	877.528	1067.38	1126.56	696.14	1097.82	1258.09	699.769	1099.04	1181.34	793.161	1135.58	1358.51	816.545	1135.48	1089.98	725.968	761.786	1398.74	733.946	651.193	1396.38	677.446	760.428	1348.04	679.701	650.451	1345.73	698.404	271.254	1410.66	702.109	190.51	1400.75	658.709	273.841	1373.64	660.742	194.21	1364.82	638.92	90.727	1359.64	627.519	42.5521	1360.11	658.378	58.9206	1403.3	740.882	786.234	1040.08	743.038	675.563	1043.02	696.04	788.896	1092.97	689.975	678.233	1093.63	708.744	271.425	1031.38	713.356	191.609	1043.51	665.464	274.745	1063.29	670.417	190.692	1071.94	641.816	90.5208	1088.85	633.314	43.0182	1085.14	663.429	60.3812	1046.8	762.087	966.604	1384.58	734.333	553.276	1386.82	730.866	540.034	1270.64	731.473	491.522	1397.52	780.835	462.625	1343.66	702.02	110.464	1397.35	720.025	116.622	1314.73	850.197	64.4164	1319.65	829.714	56.368	1427.13	855.086	73.1586	1362.03	799.896	965.567	1056.49	751.96	550.576	1052.05	732.285	539.859	1162.06	734.343	490.506	1039.78	785.955	461.619	1091.71	705.057	108.782	1050.93	725.579	119.268	1129.02	854.961	62.8107	1133.44	827.111	56.5776	1026.66	861.052	69.692	1088.61
0.313	856.075	1060.59	1336.97	877.546	1067.37	1126.57	696.159	1097.82	1258.11	699.789	1099.04	1181.36	793.208	1135.57	1358.52	816.565	1135.47	1089.99	725.988	761.784	1398.76	733.954	651.188	1396.39	677.457	760.431	1348.07	679.7	650.44	1345.74	698.399	271.252	1410.67	702.11	190.498	1400.75	658.708	273.834	1373.65	660.74	194.211	1364.82	638.919	90.7223	1359.65	627.511	42.5575	1360.11	658.377	58.919	1403.3	740.864	786.242	1040.09	743.018	675.557	1043.04	696.027	788.905	1092.98	689.961	678.229	1093.64	708.741	271.412	1031.38	713.336	191.61	1043.51	665.453	274.746	1063.29	670.414	190.687	1071.94	641.81	90.5209	1088.86	633.309	43.0156	1085.12	663.43	60.375	1046.8	762.118	966.601	1384.6	734.325	553.275	1386.83	730.862	540.029	1270.66	731.462	491.512	1397.55	780.818	462.605	1343.68	702.016	110.454	1397.34	720.026	116.616	1314.73	850.203	64.4188	1319.66	829.728	56.3706	1427.11	855.087	73.1642	1362.03	799.896	965.56	1056.5	751.95	550.577	1052.07	732.249	539.86	1162.06	734.317	490.512	1039.78	785.945	461.633	1091.72	705.054	108.782	1050.94	725.573	119.271	1129.02	854.967	62.8158	1133.43	827.109	56.5709	1026.65	861.051	69.6853	1088.62
0.32	856.116	1060.57	1336.98	877.556	1067.36	1126.57	696.182	1097.82	1258.13	699.807	1099.04	1181.38	793.246	1135.58	1358.52	816.583	1135.47	1090.01	725.998	761.779	1398.78	733.96	651.178	1396.4	677.469	760.431	1348.09	679.706	650.449	1345.76	698.395	271.246	1410.68	702.098	190.504	1400.75	658.704	273.83	1373.66	660.739	194.207	1364.83	638.914	90.7247	1359.65	627.51	42.5506	1360.11	658.381	58.9155	1403.3	740.855	786.239	1040.1	743.01	675.562	1043.04	696.021	788.911	1092.98	689.938	678.238	1093.64	708.737	271.417	1031.38	713.345	191.603	1043.52	665.444	274.743	1063.29	670.403	190.685	1071.94	641.814	90.5168	1088.86	633.309	43.0189	1085.13	663.44	60.3691	1046.8	762.152	966.587	1384.62	734.325	553.262	1386.85	730.854	540.021	1270.68	731.456	491.504	1397.57	780.816	462.608	1343.67	702.019	110.459	1397.36	720.026	116.614	1314.74	850.208	64.4177	1319.67	829.731	56.371	1427.12	855.077	73.1596	1362.03	799.901	965.548	1056.51	751.933	550.584	1052.08	732.231	539.867	1162.06	734.301	490.505	1039.78	785.923	461.62	1091.72	705.057	108.778	1050.94	725.575	119.281	1129.02	854.958	62.8126	1133.44	827.103	56.5723	1026.65	861.046	69.6896	1088.61
0.327	856.15	1060.56	1336.99	877.571	1067.34	1126.57	696.208	1097.83	1258.14	699.824	1099.04	1181.41	793.293	1135.57	1358.54	816.599	1135.46	1090.02	726.023	761.78	1398.81	733.967	651.173	1396.42	677.473	760.432	1348.11	679.71	650.447	1345.77	698.395	271.242	1410.69	702.103	190.5	1400.75	658.703	273.836	1373.67	660.737	194.205	1364.84	638.916	90.7233	1359.65	627.508	42.5498	1360.11	658.373	58.9107	1403.3	740.852	786.244	1040.11	742.988	675.563	1043.05	696.016	788.898	1093.01	689.93	678.244	1093.64	708.723	271.42	1031.38	713.329	191.599	1043.5	665.44	274.737	1063.29	670.404	190.675	1071.94	641.813	90.5113	1088.86	633.306	43.012	1085.12	663.428	60.3712	1046.8	762.179	966.586	1384.64	734.324	553.262	1386.85	730.845	540.03	1270.68	731.464	491.495	1397.57	780.815	462.611	1343.69	702.008	110.457	1397.36	720.015	116.621	1314.74	850.19	64.4117	1319.66	829.722	56.3762	1427.13	855.081	73.1688	1362.03	799.901	965.563	1056.51	751.914	550.58	1052.07	732.225	539.86	1162.06	734.293	490.51	1039.79	785.908	461.624	1091.71	705.058	108.777	1050.95	725.57	119.267	1129.01	854.957	62.8222	1133.43	827.104	56.5715	1026.66	861.043	69.6871	1088.61
0.333	856.184	1060.56	1337	877.598	1067.34	1126.58	696.239	1097.82	1258.16	699.851	1099.04	1181.43	793.331	1135.56	1358.55	816.614	1135.45	1090.03	726.036	761.774	1398.81	733.984	651.175	1396.44	677.487	760.434	1348.13	679.714	650.447	1345.79	698.393	271.241	1410.68	702.104	190.489	1400.75	658.696	273.834	1373.68	660.736	194.201	1364.84	638.912	90.7278	1359.65	627.507	42.5504	1360.11	658.374	58.9128	1403.31	740.849	786.249	1040.11	742.984	675.566	1043.05	696.007	788.92	1093.01	689.913	678.242	1093.65	708.71	271.419	1031.38	713.327	191.614	1043.5	665.435	274.741	1063.29	670.401	190.681	1071.94	641.809	90.507	1088.86	633.304	43.0177	1085.12	663.417	60.3763	1046.8	762.211	966.586	1384.65	734.336	553.266	1386.86	730.823	540.029	1270.69	731.455	491.5	1397.59	780.804	462.603	1343.69	701.7	110.623	1397.6	720.015	116.633	1314.73	850.198	64.4225	1319.66	829.724	56.3746	1427.13	855.074	73.1597	1362.04	799.907	965.551	1056.53	751.889	550.581	1052.07	732.197	539.856	1162.07	734.268	490.521	1039.78	785.897	461.629	1091.71	705.043	108.777	1050.94	725.569	119.28	1129.02	854.954	62.8174	1133.43	827.099	56.5726	1026.65	861.038	69.6975	1088.61
0.34	856.219	1060.54	1336.99	877.606	1067.33	1126.58	696.269	1097.82	1258.19	699.875	1099.04	1181.45	793.382	1135.56	1358.56	816.628	1135.45	1090.04	726.07	761.773	1398.83	733.996	651.167	1396.45	677.506	760.431	1348.16	679.725	650.456	1345.83	698.396	271.237	1410.7	702.105	190.494	1400.77	658.704	273.835	1373.69	660.735	194.202	1364.85	638.914	90.7229	1359.65	627.5	42.5494	1360.11	658.375	58.9159	1403.31	740.851	786.254	1040.12	742.968	675.567	1043.06	696.002	788.919	1093.01	689.903	678.256	1093.66	708.701	271.42	1031.38	713.325	191.61	1043.51	665.424	274.735	1063.29	670.393	190.679	1071.94	641.808	90.5139	1088.86	633.306	43.0143	1085.13	663.422	60.3787	1046.8	762.255	966.581	1384.66	734.333	553.264	1386.88	730.809	540.029	1270.69	731.465	491.492	1397.59	780.804	462.603	1343.7	701.701	110.618	1397.6	720.014	116.627	1314.74	850.186	64.4207	1319.66	829.726	56.3753	1427.12	855.076	73.1664	1362.03	799.922	965.545	1056.54	751.87	550.577	1052.08	732.189	539.87	1162.08	734.262	490.515	1039.79	785.893	461.628	1091.72	705.046	108.79	1050.94	725.555	119.286	1129.02	854.954	62.8247	1133.44	827.1	56.5703	1026.65	861.037	69.7013	1088.62
0.347	856.254	1060.53	1337.01	877.629	1067.32	1126.58	696.295	1097.82	1258.2	699.898	1099.04	1181.47	793.429	1135.55	1358.57	816.631	1135.44	1090.04	726.088	761.769	1398.85	734.019	651.175	1396.47	677.525	760.433	1348.17	679.739	650.456	1345.85	698.401	271.239	1410.7	702.11	190.499	1400.76	658.7	273.83	1373.69	660.736	194.203	1364.86	638.909	90.7235	1359.66	627.504	42.5467	1360.11	658.377	58.9105	1403.31	740.847	786.249	1040.12	742.958	675.566	1043.06	696.004	788.927	1093.01	689.892	678.263	1093.65	708.693	271.421	1031.39	713.318	191.604	1043.51	665.422	274.741	1063.29	670.394	190.678	1071.94	641.806	90.5165	1088.86	633.305	43.0146	1085.12	663.416	60.3779	1046.8	762.282	966.586	1384.68	734.347	553.256	1386.88	730.801	540.037	1270.7	731.462	491.499	1397.6	780.806	462.598	1343.71	702.004	110.455	1397.36	720	116.63	1314.74	850.192	64.421	1319.66	829.726	56.3744	1427.13	855.077	73.1571	1362.03	799.922	965.553	1056.55	751.88	550.591	1052.07	732.164	539.866	1162.07	734.122	490.472	1039.83	785.88	461.631	1091.72	705.043	108.783	1050.95	725.565	119.279	1129.02	854.946	62.8262	1133.43	827.093	56.5733	1026.66	861.039	69.6945	1088.6
0.353	856.303	1060.53	1337.01	877.649	1067.31	1126.59	696.335	1097.83	1258.23	699.922	1099.05	1181.49	793.481	1135.55	1358.58	816.648	1135.43	1090.04	726.127	761.772	1398.87	734.045	651.175	1396.48	677.54	760.442	1348.2	679.756	650.459	1345.86	698.415	271.234	1410.71	702.117	190.493	1400.77	658.705	273.831	1373.7	660.74	194.204	1364.86	638.911	90.7307	1359.66	627.506	42.5581	1360.11	658.368	58.916	1403.31	740.851	786.255	1040.13	742.955	675.574	1043.06	696.004	788.93	1093.02	689.885	678.26	1093.66	708.692	271.423	1031.38	713.317	191.608	1043.51	665.418	274.743	1063.3	670.389	190.672	1071.95	641.806	90.516	1088.87	633.304	43.0152	1085.13	663.418	60.382	1046.8	762.329	966.581	1384.69	734.363	553.258	1386.88	730.797	540.038	1270.71	731.477	491.492	1397.61	780.809	462.601	1343.7	702.012	110.456	1397.38	720.008	116.621	1314.75	850.191	64.4198	1319.67	829.725	56.3693	1427.13	855.079	73.1591	1362.04	799.93	965.549	1056.56	751.86	550.588	1052.09	732.176	539.869	1162.08	734.113	490.477	1039.83	785.872	461.628	1091.71	705.047	108.787	1050.95	725.561	119.28	1129.03	854.944	62.8271	1133.44	827.093	56.5708	1026.66	861.036	69.7027	1088.61
0.36	856.345	1060.52	1337.01	877.66	1067.31	1126.59	696.366	1097.84	1258.25	699.951	1099.06	1181.52	793.529	1135.56	1358.59	816.656	1135.43	1090.04	726.162	761.763	1398.88	734.069	651.169	1396.49	677.568	760.438	1348.22	679.768	650.465	1345.89	698.41	271.238	1410.71	702.119	190.502	1400.77	658.715	273.84	1373.71	660.741	194.21	1364.86	638.907	90.7286	1359.66	627.503	42.5571	1360.12	658.378	58.9098	1403.31	740.856	786.254	1040.13	742.95	675.574	1043.07	696.008	788.936	1093.04	689.882	678.277	1093.66	708.691	271.42	1031.39	713.305	191.621	1043.52	665.419	274.746	1063.31	670.388	190.686	1071.94	641.805	90.5203	1088.85	633.305	43.0208	1085.12	663.417	60.3834	1046.81	762.366	966.582	1384.7	734.368	553.257	1386.91	730.801	540.051	1270.71	731.485	491.5	1397.63	780.813	462.603	1343.72	701.714	110.624	1397.61	720.002	116.631	1314.75	850.191	64.4214	1319.67	829.721	56.376	1427.13	855.073	73.1574	1362.03	799.938	965.552	1056.56	751.854	550.587	1052.09	732.168	539.866	1162.09	734.239	490.528	1039.79	785.867	461.62	1091.73	705.041	108.79	1050.96	725.563	119.287	1129.03	854.946	62.8178	1133.44	827.093	56.5782	1026.66	861.03	69.7	1088.6
0.367	856.391	1060.52	1337.02	877.687	1067.3	1126.6	696.404	1097.85	1258.27	699.979	1099.06	1181.54	793.582	1135.56	1358.59	816.66	1135.43	1090.04	726.198	761.769	1398.9	734.095	651.165	1396.5	677.589	760.445	1348.23	679.788	650.484	1345.9	698.419	271.24	1410.72	702.124	190.493	1400.77	658.719	273.84	1373.71	660.744	194.215	1364.87	638.913	90.7245	1359.65	627.505	42.5566	1360.12	658.374	58.9101	1403.3	740.868	786.258	1040.14	742.949	675.578	1043.08	696.019	788.942	1093.04	689.884	678.277	1093.68	708.694	271.418	1031.39	713.316	191.621	1043.52	665.417	274.742	1063.31	670.395	190.676	1071.94	641.806	90.5198	1088.86	633.3	43.0139	1085.13	663.419	60.3783	1046.81	762.402	966.576	1384.71	734.392	553.271	1386.91	730.811	540.046	1270.73	731.499	491.507	1397.63	780.826	462.6	1343.72	702.018	110.461	1397.38	720.009	116.637	1314.73	850.195	64.4126	1319.66	829.724	56.3761	1427.14	855.078	73.164	1362.03	799.956	965.56	1056.57	751.857	550.603	1052.1	732.168	539.876	1162.09	734.251	490.526	1039.8	785.861	461.63	1091.72	705.039	108.796	1050.96	725.56	119.286	1129.03	854.942	62.8256	1133.43	827.088	56.5768	1026.66	861.025	69.6993	1088.61
0.373	856.446	1060.51	1337.02	877.699	1067.3	1126.59	696.444	1097.85	1258.3	700.003	1099.08	1181.56	793.641	1135.56	1358.6	816.679	1135.42	1090.05	726.24	761.775	1398.91	734.118	651.175	1396.52	677.621	760.456	1348.25	679.805	650.484	1345.92	698.433	271.234	1410.73	702.131	190.501	1400.78	658.727	273.847	1373.72	660.748	194.222	1364.88	638.909	90.7333	1359.65	627.502	42.5647	1360.1	658.375	58.913	1403.3	740.872	786.261	1040.16	742.954	675.583	1043.09	696.025	788.945	1093.06	689.887	678.286	1093.68	708.695	271.427	1031.41	713.314	191.623	1043.53	665.418	274.744	1063.32	670.391	190.684	1071.96	641.807	90.5178	1088.86	633.305	43.019	1085.13	663.42	60.3913	1046.81	762.446	966.587	1384.73	734.409	553.265	1386.93	730.814	540.053	1270.74	731.508	491.494	1397.64	780.834	462.602	1343.73	702.018	110.466	1397.38	720.008	116.64	1314.74	850.19	64.4216	1319.67	829.729	56.376	1427.14	855.068	73.1571	1362.04	799.958	965.553	1056.57	751.856	550.593	1052.11	732.182	539.875	1162.11	734.24	490.529	1039.82	785.878	461.639	1091.73	705.04	108.792	1050.96	725.561	119.291	1129.03	854.933	62.8234	1133.44	827.09	56.5804	1026.66	861.026	69.7027	1088.61
