Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
4.47	839.458	1108.461	1351.977	852.313	1099.376	1121.441	660.405	1131.306	1277.491	668.945	1135.77	1181.094	761.522	1168.105	1396.615	781.024	1171.879	1075.396	738.263	816.27	1420.69	740.004	706.593	1418.244	679.888	819.115	1385.526	675.524	708.869	1382.401	701.255	285.46	1427.973	708.035	205.262	1415.598	658.305	286.677	1395.404	663.354	207.23	1383.052	645.155	92.158	1365.935	636.85	47.288	1366.344	671.073	64.449	1413.761	748.375	842.266	1042.755	750.949	732.063	1037.529	691.761	841.063	1080.571	688.036	731.352	1071.374	702.004	285.48	1028.679	707.594	205.322	1037.049	664.735	288.335	1066.842	669.667	203.487	1071.1	644.804	92.12	1084.595	634.56	46.866	1084.183	665.287	66.217	1040.333	746.831	996.393	1402.388	726.384	578.083	1406.828	734.54	563.368	1277.929	718.682	511.82	1410.73	779.232	488.635	1360.436	707.419	108.568	1409.547	727.242	120.926	1323.34	860.819	64.771	1324.248	833.668	59.242	1434.748	863.674	79.512	1374.004	767.748	1006.766	1061.824	750.569	576.364	1046.078	745.903	558.294	1173.597	748.384	506.305	1040.25	789.632	469.666	1101.52	709.946	106.784	1047.419	727.06	114.633	1134.444	858.323	62.932	1132.375	825.408	56.87	1021.83	862.91	73.583	1085.477
4.476	839.441	1108.471	1351.958	852.314	1099.385	1121.437	660.382	1131.309	1277.47	668.931	1135.76	1181.073	761.502	1168.094	1396.589	780.992	1171.876	1075.351	738.253	816.275	1420.671	740.0	706.599	1418.217	679.889	819.108	1385.499	675.531	708.862	1382.375	701.246	285.454	1427.974	708.037	205.263	1415.596	658.312	286.674	1395.405	663.353	207.225	1383.052	645.159	92.154	1365.943	636.85	47.286	1366.344	671.07	64.453	1413.753	748.386	842.265	1042.735	750.961	732.06	1037.525	691.763	841.059	1080.568	688.043	731.343	1071.385	702.005	285.477	1028.672	707.592	205.322	1037.047	664.743	288.34	1066.835	669.672	203.493	1071.092	644.8	92.12	1084.598	634.613	46.837	1084.192	665.286	66.214	1040.334	746.818	996.39	1402.378	726.389	578.093	1406.809	734.544	563.36	1277.912	718.679	511.823	1410.723	779.236	488.631	1360.438	707.417	108.565	1409.549	727.251	120.928	1323.339	860.821	64.776	1324.276	833.667	59.248	1434.746	863.669	79.51	1374.011	767.745	1006.76	1061.808	750.579	576.358	1046.064	745.902	558.288	1173.598	748.4	506.3	1040.246	789.647	469.665	1101.53	709.941	106.784	1047.427	727.068	114.638	1134.454	858.32	62.929	1132.387	825.396	56.909	1021.83	862.91	73.585	1085.478
4.483	839.407	1108.477	1351.953	852.296	1099.385	1121.413	660.369	1131.292	1277.447	668.92	1135.75	1181.047	761.461	1168.097	1396.573	780.969	1171.878	1075.326	738.253	816.273	1420.668	739.996	706.598	1418.207	679.889	819.104	1385.474	675.531	708.861	1382.358	701.257	285.46	1427.974	708.036	205.255	1415.594	658.306	286.677	1395.402	663.356	207.231	1383.044	645.162	92.164	1365.943	636.846	47.284	1366.351	671.059	64.457	1413.789	748.367	842.267	1042.724	750.963	732.067	1037.51	691.762	841.052	1080.545	688.058	731.345	1071.371	702.018	285.474	1028.683	707.592	205.318	1037.054	664.744	288.334	1066.843	669.668	203.495	1071.088	644.8	92.118	1084.599	634.559	46.86	1084.181	665.286	66.209	1040.331	746.815	996.387	1402.358	726.398	578.088	1406.801	734.549	563.371	1277.904	718.685	511.824	1410.716	779.246	488.636	1360.428	707.415	108.56	1409.543	727.247	120.923	1323.337	860.808	64.772	1324.247	833.667	59.245	1434.753	863.664	79.51	1374.021	767.75	1006.761	1061.788	750.581	576.357	1046.045	745.917	558.289	1173.599	748.405	506.306	1040.234	789.656	469.67	1101.511	709.931	106.621	1047.448	727.056	114.637	1134.448	858.309	62.919	1132.378	825.392	56.915	1021.832	862.912	73.585	1085.479
4.49	839.406	1108.49	1351.941	852.287	1099.385	1121.402	660.357	1131.288	1277.422	668.893	1135.745	1181.025	761.439	1168.1	1396.555	780.961	1171.864	1075.308	738.257	816.273	1420.642	740.0	706.602	1418.197	679.889	819.101	1385.458	675.541	708.863	1382.335	701.255	285.458	1427.964	708.037	205.266	1415.596	658.306	286.684	1395.391	663.355	207.225	1383.04	645.154	92.152	1365.949	636.849	47.284	1366.349	671.072	64.441	1413.766	748.378	842.261	1042.709	750.98	732.052	1037.502	691.776	841.045	1080.532	688.071	731.331	1071.336	702.024	285.467	1028.666	707.596	205.315	1037.045	664.758	288.33	1066.829	669.675	203.492	1071.081	644.804	92.101	1084.602	634.623	46.831	1084.182	665.29	66.209	1040.332	746.797	996.392	1402.329	726.403	578.086	1406.79	734.566	563.371	1277.896	718.694	511.829	1410.714	779.237	488.629	1360.429	707.413	108.566	1409.556	727.254	120.926	1323.343	860.813	64.775	1324.249	833.672	59.241	1434.745	863.67	79.509	1374.008	767.747	1006.75	1061.768	750.587	576.357	1046.046	745.932	558.297	1173.588	748.411	506.3	1040.23	789.656	469.657	1101.519	709.944	106.776	1047.425	727.054	114.638	1134.451	858.306	62.926	1132.383	825.388	56.916	1021.826	862.915	73.577	1085.47
4.496	839.386	1108.498	1351.923	852.271	1099.393	1121.378	660.339	1131.291	1277.397	668.892	1135.734	1181.003	761.41	1168.089	1396.532	780.944	1171.859	1075.286	738.253	816.275	1420.626	740.01	706.6	1418.189	679.883	819.104	1385.442	675.538	708.866	1382.323	701.257	285.457	1427.955	708.032	205.256	1415.587	658.313	286.679	1395.387	663.355	207.231	1383.043	645.154	92.171	1365.959	636.855	47.283	1366.348	671.064	64.453	1413.766	748.409	842.252	1042.7	750.993	732.06	1037.483	691.769	841.045	1080.518	688.082	731.335	1071.309	702.024	285.465	1028.655	707.601	205.31	1037.035	664.763	288.329	1066.808	669.673	203.494	1071.075	644.803	92.108	1084.598	634.616	46.831	1084.178	665.285	66.203	1040.331	746.79	996.397	1402.319	726.398	578.087	1406.776	734.574	563.356	1277.89	718.693	511.831	1410.708	779.241	488.632	1360.414	707.412	108.562	1409.551	727.258	120.927	1323.341	860.81	64.778	1324.253	833.674	59.236	1434.739	863.673	79.507	1374.012	767.737	1006.752	1061.753	750.62	576.351	1046.034	745.943	558.285	1173.58	748.422	506.294	1040.219	789.675	469.653	1101.501	709.929	106.615	1047.452	727.052	114.636	1134.446	858.299	62.93	1132.389	825.406	56.869	1021.828	862.907	73.578	1085.473
4.503	839.374	1108.501	1351.902	852.257	1099.396	1121.366	660.329	1131.287	1277.369	668.873	1135.727	1180.982	761.382	1168.085	1396.516	780.919	1171.856	1075.253	738.251	816.271	1420.604	740.004	706.6	1418.176	679.889	819.092	1385.422	675.552	708.855	1382.314	701.253	285.464	1427.944	708.03	205.265	1415.583	658.303	286.686	1395.375	663.347	207.229	1383.033	645.149	92.152	1365.949	636.841	47.285	1366.345	671.069	64.439	1413.769	748.389	842.335	1042.579	751.01	732.048	1037.476	691.787	841.037	1080.498	688.098	731.328	1071.284	702.031	285.467	1028.647	707.605	205.31	1037.029	664.768	288.327	1066.803	669.677	203.491	1071.072	644.803	92.102	1084.584	634.607	46.833	1084.171	665.294	66.204	1040.327	746.775	996.397	1402.302	726.402	578.09	1406.773	734.577	563.357	1277.886	718.705	511.829	1410.695	779.253	488.626	1360.404	707.415	108.566	1409.55	727.258	120.919	1323.343	860.812	64.778	1324.256	833.671	59.241	1434.744	863.667	79.502	1374.005	767.75	1006.741	1061.737	750.618	576.337	1046.02	745.95	558.292	1173.567	748.453	506.291	1040.215	789.675	469.641	1101.492	709.945	106.781	1047.426	727.05	114.627	1134.43	858.303	62.93	1132.382	825.406	56.868	1021.821	862.905	73.576	1085.474
4.51	839.362	1108.51	1351.879	852.253	1099.397	1121.356	660.318	1131.268	1277.348	668.872	1135.723	1180.959	761.356	1168.076	1396.495	780.913	1171.846	1075.235	738.253	816.265	1420.583	740.01	706.597	1418.161	679.883	819.095	1385.406	675.544	708.859	1382.294	701.253	285.462	1427.936	708.029	205.263	1415.585	658.309	286.685	1395.377	663.343	207.232	1383.032	645.146	92.153	1365.945	636.846	47.28	1366.349	671.063	64.438	1413.763	748.413	842.259	1042.659	751.023	732.041	1037.456	691.795	841.032	1080.468	688.113	731.325	1071.283	702.042	285.464	1028.652	707.609	205.296	1037.031	664.78	288.327	1066.798	669.679	203.491	1071.066	644.802	92.102	1084.585	634.622	46.825	1084.182	665.285	66.194	1040.322	746.78	996.397	1402.283	726.404	578.083	1406.751	734.594	563.345	1277.857	718.705	511.827	1410.676	779.249	488.615	1360.405	707.404	108.563	1409.541	727.249	120.91	1323.342	860.818	64.775	1324.25	833.671	59.245	1434.747	863.656	79.503	1374.005	767.741	1006.742	1061.729	750.637	576.33	1046.012	745.957	558.283	1173.559	748.464	506.282	1040.205	789.683	469.648	1101.481	709.922	106.635	1047.427	727.048	114.643	1134.442	858.307	62.926	1132.387	825.407	56.864	1021.831	862.908	73.577	1085.471
4.516	839.357	1108.515	1351.867	852.234	1099.402	1121.323	660.303	1131.254	1277.318	668.859	1135.711	1180.922	761.334	1168.074	1396.474	780.89	1171.846	1075.215	738.248	816.267	1420.575	740.014	706.596	1418.139	679.888	819.089	1385.391	675.556	708.855	1382.285	701.244	285.459	1427.937	708.033	205.256	1415.586	658.305	286.689	1395.369	663.345	207.228	1383.031	645.159	92.156	1365.958	636.845	47.277	1366.343	671.061	64.46	1413.787	748.428	842.331	1042.545	751.052	732.033	1037.438	691.803	841.03	1080.44	688.151	731.316	1071.249	702.058	285.456	1028.638	707.618	205.302	1037.026	664.786	288.329	1066.79	669.69	203.481	1071.061	644.804	92.103	1084.601	634.616	46.824	1084.181	665.293	66.19	1040.335	746.764	996.388	1402.265	726.407	578.083	1406.746	734.602	563.342	1277.85	718.707	511.829	1410.676	779.264	488.622	1360.395	707.417	108.559	1409.537	727.253	120.911	1323.346	860.823	64.785	1324.283	833.67	59.24	1434.737	863.531	79.255	1373.953	767.78	1006.734	1061.705	750.665	576.325	1046.009	745.975	558.282	1173.544	748.486	506.284	1040.197	789.715	469.638	1101.466	709.933	106.632	1047.418	727.045	114.64	1134.435	858.304	62.926	1132.382	825.405	56.871	1021.821	862.901	73.582	1085.464
4.523	839.349	1108.523	1351.834	852.234	1099.398	1121.317	660.302	1131.25	1277.292	668.846	1135.711	1180.902	761.322	1168.078	1396.441	780.872	1171.855	1075.183	738.251	816.267	1420.56	740.016	706.6	1418.136	679.889	819.087	1385.384	675.563	708.848	1382.266	701.258	285.469	1427.934	708.029	205.264	1415.585	658.312	286.685	1395.363	663.354	207.229	1383.026	645.149	92.156	1365.938	636.845	47.279	1366.347	671.067	64.444	1413.772	748.473	842.25	1042.623	751.083	732.038	1037.434	691.817	841.03	1080.427	688.166	731.315	1071.231	702.065	285.459	1028.623	707.615	205.304	1037.017	664.793	288.326	1066.778	669.7	203.483	1071.046	644.8	92.111	1084.591	634.611	46.83	1084.188	665.291	66.197	1040.319	746.768	996.396	1402.25	726.418	578.084	1406.728	734.624	563.336	1277.836	718.704	511.824	1410.661	779.271	488.625	1360.39	707.399	108.565	1409.541	727.254	120.906	1323.356	860.809	64.782	1324.25	833.668	59.241	1434.736	863.671	79.507	1374.006	767.788	1006.736	1061.692	750.698	576.316	1046.004	745.977	558.281	1173.522	748.502	506.275	1040.192	789.717	469.634	1101.457	709.948	106.769	1047.407	727.05	114.638	1134.425	858.307	62.922	1132.376	825.403	56.864	1021.823	862.903	73.582	1085.466
4.53	839.343	1108.537	1351.814	852.227	1099.402	1121.303	660.303	1131.243	1277.273	668.837	1135.705	1180.883	761.304	1168.075	1396.404	780.865	1171.843	1075.151	738.248	816.266	1420.539	740.026	706.612	1418.124	679.891	819.08	1385.355	675.563	708.85	1382.251	701.251	285.471	1427.924	708.032	205.266	1415.576	658.316	286.693	1395.351	663.346	207.232	1383.026	645.152	92.149	1365.95	636.849	47.278	1366.347	671.067	64.437	1413.762	748.49	842.248	1042.6	751.099	732.034	1037.404	691.825	841.023	1080.403	688.181	731.31	1071.214	702.068	285.453	1028.622	707.629	205.3	1037.008	664.801	288.324	1066.769	669.695	203.48	1071.049	644.801	92.1	1084.586	634.617	46.817	1084.178	665.292	66.193	1040.322	746.759	996.391	1402.23	726.425	578.073	1406.707	734.616	563.339	1277.83	718.718	511.83	1410.652	779.276	488.611	1360.37	707.399	108.574	1409.543	727.252	120.906	1323.342	860.808	64.769	1324.255	833.671	59.243	1434.742	863.673	79.509	1374.008	767.767	1006.744	1061.661	750.711	576.312	1045.998	745.972	558.283	1173.525	748.508	506.274	1040.193	789.733	469.625	1101.465	709.953	106.767	1047.41	727.053	114.643	1134.428	858.298	62.929	1132.376	825.4	56.869	1021.818	862.903	73.576	1085.466
4.536	839.335	1108.543	1351.789	852.225	1099.411	1121.276	660.292	1131.243	1277.263	668.834	1135.696	1180.853	761.294	1168.083	1396.384	780.829	1171.839	1075.126	738.255	816.267	1420.53	740.029	706.604	1418.105	679.893	819.078	1385.339	675.569	708.842	1382.238	701.263	285.47	1427.925	708.031	205.267	1415.573	658.315	286.693	1395.348	663.348	207.235	1383.021	645.158	92.155	1365.953	636.848	47.284	1366.342	671.066	64.454	1413.769	748.475	842.321	1042.488	751.124	732.028	1037.397	691.836	841.019	1080.369	688.198	731.3	1071.191	702.083	285.449	1028.62	707.627	205.302	1037.004	664.804	288.329	1066.771	669.701	203.482	1071.041	644.798	92.1	1084.582	634.608	46.827	1084.171	665.285	66.187	1040.315	746.75	996.394	1402.215	726.428	578.08	1406.7	734.615	563.342	1277.819	718.71	511.827	1410.639	779.277	488.633	1360.383	707.407	108.573	1409.543	727.26	120.913	1323.349	860.804	64.786	1324.253	833.666	59.247	1434.736	863.666	79.514	1374.001	767.775	1006.737	1061.639	750.73	576.32	1045.977	745.989	558.266	1173.501	748.539	506.265	1040.187	789.756	469.644	1101.456	709.94	106.775	1047.403	727.038	114.645	1134.422	858.305	62.924	1132.376	825.406	56.872	1021.817	862.899	73.576	1085.458
4.543	839.325	1108.549	1351.766	852.233	1099.414	1121.242	660.28	1131.237	1277.233	668.829	1135.685	1180.843	761.29	1168.093	1396.35	780.811	1171.823	1075.105	738.256	816.27	1420.511	740.03	706.619	1418.088	679.89	819.076	1385.327	675.573	708.845	1382.219	701.259	285.486	1427.91	708.028	205.27	1415.567	658.318	286.697	1395.335	663.351	207.231	1383.019	645.153	92.153	1365.951	636.849	47.286	1366.345	671.069	64.449	1413.761	748.505	842.327	1042.478	751.144	732.021	1037.38	691.845	841.024	1080.341	688.219	731.305	1071.152	702.088	285.449	1028.604	707.633	205.295	1037.006	664.813	288.327	1066.763	669.703	203.479	1071.032	644.804	92.098	1084.593	634.61	46.834	1084.172	665.292	66.186	1040.311	746.753	996.404	1402.188	726.43	578.082	1406.687	734.63	563.333	1277.813	718.72	511.838	1410.628	779.276	488.63	1360.357	707.402	108.582	1409.536	727.259	120.907	1323.349	860.811	64.792	1324.248	833.664	59.247	1434.739	863.664	79.517	1373.998	767.783	1006.74	1061.622	750.744	576.309	1045.966	745.977	558.273	1173.497	748.554	506.263	1040.184	789.765	469.64	1101.445	709.954	106.766	1047.401	727.055	114.634	1134.418	858.307	62.937	1132.376	825.405	56.876	1021.812	862.89	73.579	1085.457
4.55	839.31	1108.551	1351.744	852.219	1099.403	1121.247	660.271	1131.235	1277.206	668.831	1135.678	1180.815	761.279	1168.092	1396.328	780.793	1171.822	1075.082	738.252	816.269	1420.499	740.03	706.613	1418.069	679.893	819.073	1385.302	675.57	708.85	1382.199	701.256	285.474	1427.907	708.031	205.278	1415.56	658.325	286.689	1395.337	663.352	207.231	1383.016	645.159	92.156	1365.941	636.847	47.285	1366.344	671.063	64.445	1413.751	748.54	842.237	1042.551	751.147	732.021	1037.361	691.857	841.01	1080.331	688.226	731.301	1071.147	702.093	285.444	1028.603	707.637	205.289	1036.996	664.807	288.322	1066.759	669.7	203.485	1071.03	644.8	92.102	1084.578	634.612	46.827	1084.166	665.289	66.184	1040.306	746.741	996.404	1402.164	726.432	578.082	1406.67	734.635	563.333	1277.797	718.726	511.828	1410.615	779.285	488.632	1360.345	707.398	108.582	1409.542	727.26	120.91	1323.345	860.822	64.789	1324.279	833.668	59.245	1434.735	863.664	79.512	1374.002	767.789	1006.739	1061.605	750.749	576.305	1045.956	745.993	558.278	1173.508	748.55	506.264	1040.166	789.769	469.642	1101.448	709.935	106.773	1047.392	727.046	114.627	1134.424	858.3	62.923	1132.365	825.391	56.911	1021.821	862.905	73.577	1085.456
4.556	839.3	1108.551	1351.732	852.228	1099.407	1121.223	660.265	1131.23	1277.19	668.827	1135.666	1180.792	761.266	1168.09	1396.303	780.788	1171.813	1075.06	738.252	816.263	1420.483	740.032	706.613	1418.051	679.896	819.066	1385.291	675.578	708.839	1382.178	701.258	285.485	1427.896	708.027	205.279	1415.568	658.323	286.694	1395.327	663.35	207.236	1383.009	645.157	92.154	1365.946	636.849	47.286	1366.345	671.06	64.444	1413.767	748.534	842.318	1042.446	751.164	732.017	1037.342	691.681	841.148	1080.254	688.246	731.292	1071.127	702.1	285.447	1028.593	707.635	205.297	1036.995	664.811	288.319	1066.746	669.708	203.482	1071.024	644.81	92.1	1084.58	634.602	46.833	1084.172	665.286	66.192	1040.32	746.743	996.402	1402.142	726.439	578.077	1406.652	734.637	563.336	1277.779	718.725	511.833	1410.611	779.292	488.633	1360.343	707.406	108.58	1409.53	727.26	120.9	1323.347	860.802	64.827	1324.241	833.669	59.255	1434.733	863.666	79.511	1374.003	767.795	1006.723	1061.583	750.771	576.298	1045.948	745.994	558.277	1173.5	748.559	506.258	1040.168	789.78	469.629	1101.434	709.942	106.771	1047.387	727.047	114.643	1134.425	858.312	62.935	1132.371	825.396	56.87	1021.813	862.899	73.577	1085.46
4.563	839.284	1108.558	1351.717	852.231	1099.401	1121.224	660.257	1131.224	1277.152	668.81	1135.674	1180.778	761.246	1168.1	1396.284	780.795	1171.813	1075.035	738.247	816.265	1420.462	740.033	706.617	1418.048	679.892	819.068	1385.274	675.58	708.846	1382.165	701.261	285.477	1427.883	708.028	205.274	1415.56	658.326	286.703	1395.324	663.356	207.243	1383.008	645.155	92.166	1365.95	636.849	47.293	1366.342	671.051	64.47	1413.785	748.56	842.229	1042.523	751.185	732.011	1037.345	691.869	841.006	1080.301	688.253	731.302	1071.12	702.093	285.441	1028.586	707.644	205.287	1036.988	664.814	288.317	1066.743	669.719	203.481	1071.024	644.805	92.104	1084.58	634.612	46.832	1084.175	665.291	66.191	1040.308	746.741	996.396	1402.126	726.451	578.075	1406.641	734.647	563.34	1277.77	718.738	511.835	1410.59	779.297	488.633	1360.335	707.408	108.589	1409.541	727.256	120.904	1323.35	860.814	64.794	1324.279	833.672	59.247	1434.734	863.668	79.515	1374.005	767.806	1006.718	1061.576	750.767	576.296	1045.946	746.012	558.26	1173.49	748.596	506.26	1040.148	789.779	469.632	1101.422	709.912	106.626	1047.407	727.045	114.622	1134.404	858.308	62.936	1132.366	825.4	56.871	1021.818	862.892	73.587	1085.467
4.57	839.278	1108.563	1351.687	852.23	1099.409	1121.2	660.263	1131.22	1277.136	668.833	1135.66	1180.755	761.229	1168.112	1396.253	780.791	1171.812	1075.011	738.248	816.268	1420.454	740.029	706.614	1418.019	679.892	819.072	1385.252	675.585	708.839	1382.145	701.264	285.494	1427.88	708.037	205.28	1415.562	658.337	286.701	1395.317	663.354	207.245	1383.008	645.158	92.167	1365.941	636.846	47.296	1366.339	671.049	64.466	1413.778	748.539	842.303	1042.412	751.178	732.015	1037.325	691.7	841.15	1080.225	688.26	731.29	1071.093	702.1	285.444	1028.583	707.64	205.294	1036.984	664.82	288.321	1066.729	669.715	203.481	1071.028	644.813	92.109	1084.582	634.61	46.835	1084.172	665.29	66.193	1040.302	746.722	996.4	1402.115	726.452	578.082	1406.628	734.655	563.329	1277.757	718.737	511.84	1410.583	779.3	488.622	1360.307	707.4	108.599	1409.546	727.261	120.909	1323.335	860.812	64.787	1324.288	833.669	59.252	1434.731	863.667	79.522	1374.008	767.803	1006.721	1061.554	750.796	576.3	1045.924	746.046	558.253	1173.473	748.584	506.262	1040.142	789.774	469.622	1101.425	709.93	106.777	1047.383	727.045	114.652	1134.418	858.314	62.938	1132.366	825.393	56.874	1021.809	862.901	73.587	1085.466
4.576	839.271	1108.568	1351.672	852.228	1099.416	1121.156	660.253	1131.216	1277.099	668.82	1135.66	1180.731	761.202	1168.113	1396.216	780.799	1171.809	1074.986	738.241	816.269	1420.443	740.037	706.613	1418.001	679.901	819.067	1385.225	675.58	708.84	1382.135	701.267	285.492	1427.878	708.034	205.284	1415.555	658.336	286.7	1395.304	663.363	207.253	1382.992	645.154	92.17	1365.941	636.844	47.294	1366.344	671.066	64.457	1413.767	748.558	842.23	1042.502	751.182	732.006	1037.323	691.713	841.144	1080.217	688.27	731.297	1071.094	702.109	285.441	1028.569	707.649	205.298	1036.987	664.818	288.319	1066.734	669.72	203.489	1071.015	644.808	92.105	1084.577	634.618	46.833	1084.155	665.289	66.193	1040.307	746.723	996.399	1402.094	726.455	578.082	1406.61	734.667	563.34	1277.744	718.744	511.84	1410.561	779.294	488.627	1360.314	707.406	108.598	1409.545	727.256	120.911	1323.338	860.789	64.832	1324.236	833.659	59.258	1434.736	863.661	79.527	1373.998	767.822	1006.714	1061.534	750.792	576.299	1045.916	746.044	558.256	1173.458	748.592	506.256	1040.127	789.77	469.613	1101.411	709.935	106.778	1047.382	727.049	114.643	1134.416	858.307	62.945	1132.359	825.386	56.873	1021.814	862.894	73.589	1085.455
4.583	839.263	1108.571	1351.647	852.231	1099.409	1121.143	660.249	1131.217	1277.081	668.824	1135.656	1180.707	761.186	1168.101	1396.199	780.799	1171.796	1074.956	738.234	816.269	1420.419	740.036	706.613	1417.988	679.901	819.073	1385.198	675.586	708.844	1382.105	701.272	285.492	1427.873	708.042	205.281	1415.547	658.34	286.706	1395.308	663.361	207.246	1383.0	645.152	92.162	1365.937	636.83	47.301	1366.339	671.06	64.465	1413.776	748.549	842.292	1042.403	751.185	732.006	1037.301	691.717	841.144	1080.211	688.276	731.299	1071.084	702.11	285.437	1028.574	707.65	205.29	1036.982	664.826	288.326	1066.72	669.717	203.488	1071.015	644.805	92.113	1084.576	634.615	46.832	1084.169	665.291	66.193	1040.304	746.712	996.392	1402.067	726.466	578.085	1406.593	734.667	563.33	1277.732	718.739	511.844	1410.552	779.289	488.632	1360.301	707.409	108.585	1409.537	727.248	120.913	1323.342	860.802	64.787	1324.245	833.669	59.256	1434.732	863.665	79.525	1373.994	767.839	1006.714	1061.521	750.793	576.294	1045.907	746.073	558.25	1173.431	748.601	506.258	1040.121	789.786	469.62	1101.412	709.929	106.786	1047.378	727.043	114.646	1134.412	858.306	62.951	1132.357	825.386	56.869	1021.815	862.898	73.587	1085.463
4.59	839.257	1108.574	1351.618	852.241	1099.415	1121.125	660.251	1131.213	1277.059	668.815	1135.659	1180.682	761.168	1168.097	1396.177	780.795	1171.809	1074.914	738.222	816.278	1420.4	740.026	706.617	1417.974	679.896	819.07	1385.178	675.579	708.84	1382.091	701.272	285.492	1427.864	708.043	205.261	1415.525	658.345	286.7	1395.293	663.363	207.251	1382.995	645.153	92.17	1365.944	636.842	47.303	1366.348	671.069	64.47	1413.769	748.554	842.326	1042.371	751.195	732.005	1037.299	691.719	841.148	1080.2	688.272	731.302	1071.076	702.115	285.436	1028.559	707.659	205.29	1036.981	664.825	288.321	1066.725	669.726	203.483	1071.016	644.805	92.11	1084.578	634.615	46.826	1084.169	665.292	66.197	1040.302	746.711	996.395	1402.038	726.458	578.083	1406.58	734.676	563.324	1277.713	718.743	511.848	1410.546	779.298	488.629	1360.297	707.406	108.595	1409.54	727.25	120.917	1323.335	860.777	64.823	1324.235	833.666	59.258	1434.725	863.657	79.517	1373.991	767.833	1006.715	1061.491	750.789	576.289	1045.889	746.072	558.244	1173.433	748.598	506.253	1040.117	789.787	469.613	1101.38	709.939	106.772	1047.386	727.047	114.65	1134.412	858.315	62.945	1132.352	825.387	56.873	1021.813	862.885	73.598	1085.459
