Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
62	0.580231	-7.772861	1.226430	19.205560	16.146618	70.524529	-0.860712	-0.116145	10.609637	0.454412	-6.951007	2.924376	21.918649	16.946984	69.228297	-3.300402	-1.603993	12.702655	0.283695	-7.967029	1.320209	20.999059	16.150804	70.637266	-0.681031	-1.306918	9.043138	-0.611823	-8.541063	0.257722	21.536094	17.766938	69.273101	0.092291	-1.164852	8.827469	1.522733	-7.180209	0.589339	20.951692	17.310509	70.885104	0.751782	-0.686851	8.896521	0.786225	-7.987887	1.961004	22.414976	18.986858	68.663177	-2.021561	-1.976558	14.031477	1.163972	-6.356060	1.022531	22.160041	17.740244	71.365021	0.646868	-0.667396	8.327846	1.015165	-7.039507	1.709581	21.398858	15.933895	70.968105	-0.699307	-1.819361	9.069770	0.840394	-7.893384	-0.240690	19.029480	17.090282	70.697955	-2.203680	-0.852252	9.529574	0.204992	-8.321232	0.419672	21.563370	16.252527	71.897936	0.167996	-1.581310	9.198332	1.035328	-6.109815	2.687464	23.216619	18.403531	67.527327	0.580475	-0.751474	6.151371	0.989578	-7.569339	1.360470	20.217255	15.841771	70.814027	-1.598868	-3.164587	9.760064	-0.341260	-9.368485	0.272174	18.921402	16.506521	70.489399	-0.167208	-0.182848	9.174309	1.569689	-7.158323	-0.424369	21.895875	15.792547	73.352907	3.017421	0.637974	5.722009	1.296844	-7.204959	0.579828	20.643644	15.662326	71.158498	-0.840715	-0.440243	9.883806	2.049966	-7.836924	-0.399261	21.461611	15.929917	74.297354	-0.019554	-0.302367	11.508310	2.671406	-5.060981	1.760086	22.146286	16.547813	70.871135	1.683303	-0.490465	9.213062	1.723712	-6.846411	1.861773	19.249052	15.612892	70.803169	-1.675873	-1.063292	15.333836	1.983651	-5.182350	2.390918	22.462162	16.927053	70.426217	-0.108532	-0.668007	9.414083	1.290582	-7.057137	0.478935	19.461622	17.898313	68.968454	-1.201054	-0.733494	12.781864	1.990466	-6.231871	-0.364674	21.384631	16.664358	72.371635	0.403678	-2.050997	13.695704
63	1.121550	-8.528648	-0.686148	19.545757	15.486981	73.504736	-0.304107	0.175825	9.574867	0.696334	-7.781182	0.989023	22.402158	16.042283	72.339396	-2.634922	-1.324231	11.454680	0.614507	-8.839869	-0.694998	21.413743	15.595810	73.628001	-0.212687	-1.065855	8.001883	-0.097660	-9.202740	-1.678861	22.446112	17.056053	72.119617	0.678556	-1.196980	7.806942	2.043425	-8.025578	-1.381069	21.384780	16.771015	73.720213	1.375945	-0.417204	7.767657	1.206160	-8.784182	0.094550	22.576279	18.160439	71.708018	-1.285984	-1.545733	12.520894	1.493482	-7.053575	-1.185257	22.213244	17.047396	74.285947	0.995091	-0.355624	7.406246	1.406574	-7.851524	-0.356732	21.696967	15.376027	73.899164	-0.169865	-1.532176	8.086893	1.420682	-8.786617	-2.209410	19.437140	16.898991	73.532694	-1.405875	-0.457114	8.646107	0.448020	-9.016275	-1.496636	21.849697	15.497272	74.694885	0.622005	-1.309513	8.081589	1.485528	-6.923663	0.793988	23.733783	17.601529	70.418054	1.095221	-0.535052	4.984619	1.307346	-8.443837	-0.628255	20.222626	15.161227	73.684226	-0.865506	-2.381035	8.677245	0.075633	-10.426071	-1.835896	19.129502	16.063337	73.437278	0.322805	0.207646	8.279661	1.872645	-7.992715	-2.570764	22.202531	15.167197	76.170076	3.408060	0.805241	4.799550	1.728480	-7.871513	-1.460603	21.052259	14.955536	74.066141	-0.198105	-0.135139	8.841523	2.440612	-8.563142	-2.308752	21.677519	15.387934	76.968902	0.533510	0.045209	10.297065	2.977882	-5.784327	-0.352036	22.340077	15.708429	73.745684	2.036922	-0.199335	8.241020	2.178646	-7.496213	-0.147651	19.374300	14.930158	73.769038	-0.998353	-0.502744	14.012744	2.213085	-5.957202	0.277902	22.784449	16.017883	73.368371	0.342520	-0.552906	8.320339	1.693657	-7.749129	-1.725327	19.966640	17.081847	72.036800	-0.465717	-0.318504	11.384095	2.337485	-6.811336	-2.383466	21.673004	15.986068	75.092718	1.104931	-1.653609	12.565248
64	1.541447	-9.450743	-2.776928	19.849764	14.938087	76.334719	0.287449	0.402666	8.461827	0.887915	-8.696525	-1.126535	22.753907	15.208312	75.307866	-1.934131	-1.025549	10.192597	0.910470	-9.802005	-2.905144	21.695249	15.119905	76.449715	0.305211	-0.853590	6.923295	0.354510	-9.979740	-3.776666	23.104915	16.374439	74.841041	1.290748	-1.196921	6.756340	2.419955	-8.989432	-3.522643	21.709587	16.235911	76.436588	1.988987	-0.158890	6.613295	1.494094	-9.677646	-1.985922	22.699279	17.395616	74.600585	-0.509132	-1.099330	10.933665	1.695531	-7.891053	-3.503001	22.285736	16.462127	77.026661	1.350152	-0.116746	6.450319	1.700750	-8.789408	-2.595099	21.870932	14.894941	76.663866	0.392315	-1.227235	7.016210	1.891274	-9.844157	-4.328296	19.803001	16.764127	76.215757	-0.589375	-0.144486	7.701036	0.718965	-9.735588	-3.497256	21.956602	14.837383	77.292983	1.134987	-0.967274	6.911584	1.829960	-7.834988	-1.246035	24.117783	16.795946	73.219069	1.599308	-0.370538	3.792597	1.604487	-9.363289	-2.772958	20.144513	14.572015	76.391411	-0.097560	-1.636752	7.563785	0.477431	-11.475757	-4.069984	19.294821	15.662313	76.223711	0.877957	0.518803	7.323992	2.098682	-8.823381	-4.822923	22.410039	14.588649	78.774851	3.785497	0.922408	3.826280	2.074009	-8.652416	-3.682276	21.386380	14.333631	76.817131	0.438840	0.096944	7.715555	2.713441	-9.393811	-4.427147	21.903870	14.900002	79.466297	1.066398	0.248443	9.042637	3.150673	-6.592756	-2.627088	22.446525	14.949304	76.449618	2.367538	0.050520	7.211289	2.548124	-8.188840	-2.378163	19.522069	14.322326	76.571799	-0.312030	0.025759	12.541576	2.347905	-6.796433	-1.980825	23.018792	15.156786	76.168172	0.780007	-0.474989	7.224232	1.954442	-8.553278	-4.086497	20.447063	16.331709	74.948611	0.273430	0.050775	9.896404	2.580209	-7.437223	-4.562566	21.937830	15.361969	77.638280	1.779750	-1.310477	11.311176
65	1.898541	-10.457932	-4.993061	20.100832	14.490708	78.975896	0.892759	0.562970	7.295962	1.082442	-9.619734	-3.375687	22.973255	14.454462	78.085278	-1.206157	-0.739439	8.902124	1.214643	-10.790681	-5.255441	21.840553	14.742088	79.041471	0.853621	-0.682120	5.819570	0.787700	-10.819823	-5.983541	23.516888	15.766596	77.385841	1.910905	-1.164623	5.682926	2.672254	-10.031598	-5.828899	21.883549	15.728278	78.941085	2.561756	0.061173	5.449515	1.711418	-10.600528	-4.222794	22.786252	16.704913	77.301261	0.270387	-0.671010	9.300713	1.787620	-8.866162	-5.923772	22.388889	16.035158	79.488034	1.701248	0.001878	5.456646	1.960225	-9.776589	-4.943707	21.931518	14.492477	79.220938	0.952117	-0.928539	5.886856	2.296484	-10.992352	-6.565976	20.109554	16.670929	78.700382	0.209944	0.077466	6.706459	1.045796	-10.447469	-5.565727	21.900170	14.303498	79.649189	1.692008	-0.576329	5.692792	2.084286	-8.804751	-3.430269	24.317829	16.023315	75.837745	2.072251	-0.269912	2.595028	1.922576	-10.262043	-5.029582	20.000041	14.076295	78.881364	0.674382	-0.968948	6.439992	0.891505	-12.454898	-6.378459	19.408426	15.299297	78.790732	1.472874	0.745607	6.312035	2.294060	-9.617922	-7.129936	22.518988	14.078007	81.135035	4.135913	0.992118	2.826728	2.376645	-9.490684	-6.016756	21.645248	13.814622	79.364643	1.047977	0.238803	6.528397	2.915266	-10.280743	-6.687589	22.125186	14.485614	81.757845	1.565553	0.304847	7.770954	3.242879	-7.441705	-5.011162	22.467942	14.302842	78.925963	2.667517	0.219573	6.132268	2.874724	-8.880306	-4.762599	19.689562	13.795309	79.173959	0.373143	0.472300	10.948579	2.435146	-7.651423	-4.355885	23.123357	14.384340	78.717512	1.195054	-0.455032	6.147379	2.141477	-9.425063	-6.530577	20.884768	15.681315	77.654933	0.977641	0.344037	8.342272	2.768462	-8.084587	-6.848782	22.165989	14.814150	79.979099	2.419044	-1.033996	9.960649
66	2.248062	-11.476467	-7.293814	20.264019	14.157181	81.346461	1.490396	0.647760	6.094287	1.319029	-10.500417	-5.733884	23.056978	13.813313	80.591643	-0.469118	-0.500663	7.570565	1.563978	-11.752563	-7.675600	21.851195	14.489722	81.327303	1.405468	-0.560616	4.707927	1.241222	-11.684657	-8.255123	23.657664	15.294257	79.661242	2.511526	-1.100145	4.590730	2.879955	-11.074335	-8.217815	21.929766	15.262654	81.226125	3.087324	0.231785	4.292495	1.907911	-11.491259	-6.575085	22.832201	16.107455	79.735365	1.020187	-0.296709	7.647387	1.849448	-9.912977	-8.381196	22.509578	15.751136	81.684910	2.041056	0.016387	4.440763	2.233662	-10.751159	-7.354288	21.871430	14.181844	81.493384	1.484605	-0.660319	4.722611	2.682013	-12.155400	-8.879919	20.331823	16.612332	80.926659	0.960467	0.201983	5.675041	1.446906	-11.133198	-7.680914	21.714196	13.928225	81.709296	2.269034	-0.172788	4.434807	2.311208	-9.772153	-5.687162	24.358531	15.308945	78.253491	2.509380	-0.214527	1.415275	2.290170	-11.090522	-7.352643	19.805848	13.680107	81.093739	1.420892	-0.412605	5.320844	1.335280	-13.314928	-8.711527	19.468995	14.978352	81.073572	2.077264	0.880720	5.247874	2.492943	-10.351399	-9.444608	22.523112	13.674479	83.171142	4.445498	1.007877	1.824378	2.672968	-10.343284	-8.404572	21.822628	13.439292	81.618536	1.606134	0.265401	5.300005	3.089349	-11.192743	-9.030398	22.321035	14.189001	83.765171	2.016918	0.197353	6.510134	3.307432	-8.297809	-7.439568	22.404344	13.807716	81.107519	2.932635	0.279323	5.020008	3.192432	-9.533509	-7.248303	19.877405	13.371041	81.494840	1.043047	0.780482	9.250351	2.535067	-8.477351	-6.766599	23.117835	13.707356	81.012028	1.590410	-0.485780	5.099518	2.311432	-10.337038	-8.996728	21.253471	15.180335	80.070084	1.615205	0.525842	6.746784	2.949274	-8.739884	-9.188787	22.336918	14.386727	82.039766	3.008554	-0.843235	8.535665
67	2.635245	-12.444223	-9.617454	20.325697	13.933747	83.417276	2.062990	0.667319	4.878067	1.615701	-11.319232	-8.144177	23.040542	13.303124	82.795556	0.246411	-0.332796	6.202358	1.973995	-12.661264	-10.093188	21.747668	14.375294	83.273558	1.936475	-0.487887	3.604710	1.742077	-12.537297	-10.534822	23.562469	14.982796	81.632188	3.069128	-1.009376	3.488476	3.094731	-12.049066	-10.641844	21.816695	14.877064	83.180306	3.546913	0.328353	3.155533	2.131475	-12.304997	-8.969127	22.845619	15.608245	81.872675	1.717707	-0.004979	6.007296	1.948240	-10.994836	-10.814622	22.635300	15.656926	83.507156	2.361979	-0.088119	3.410245	2.554343	-11.663431	-9.759794	21.709742	13.961391	83.454043	1.978576	-0.437385	3.558415	3.088760	-13.259982	-11.205491	20.456252	16.586212	82.856222	1.641239	0.236192	4.626353	1.920239	-11.788880	-9.814102	21.449180	13.715369	83.457447	2.837496	0.205416	3.153859	2.558012	-10.690744	-7.969699	24.195011	14.707914	80.349300	2.895797	-0.200581	0.284234	2.716106	-11.825203	-9.690381	19.588569	13.381821	82.999618	2.117595	0.013445	4.217317	1.813478	-14.038623	-11.020289	19.488202	14.703349	83.040806	2.654642	0.929177	4.142909	2.717230	-11.025318	-11.725952	22.444689	13.395355	84.872073	4.715036	0.976302	0.843120	2.992752	-11.178772	-10.778312	21.933165	13.220215	83.550249	2.106494	0.185249	4.062785	3.281009	-12.103807	-11.377655	22.476244	14.033140	85.464481	2.420625	-0.048132	5.284374	3.395321	-9.134349	-9.837282	22.264508	13.483920	82.958233	3.167850	0.233299	3.903644	3.527019	-10.133763	-9.759905	20.083085	13.053239	83.509986	1.683797	0.934644	7.490886	2.690877	-9.240563	-9.153863	22.985985	13.180268	82.931891	1.960091	-0.577550	4.098657	2.521799	-11.258773	-11.415950	21.540284	14.850868	82.160178	2.180356	0.593802	5.154763	3.165277	-9.396682	-11.522294	22.445363	14.100740	83.800732	3.546956	-0.736987	7.076511
68	3.092541	-13.310495	-11.906941	20.272342	13.837883	85.117239	2.592654	0.623471	3.664082	1.983027	-12.069070	-10.558580	22.947448	12.956526	84.631704	0.907849	-0.258316	4.808985	2.455753	-13.496052	-12.448788	21.541533	14.421291	84.817419	2.425602	-0.461802	2.526271	2.312947	-13.340892	-12.776750	23.237507	14.864807	83.227085	3.561095	-0.893684	2.386951	3.351446	-12.929343	-13.040670	21.581729	14.575775	84.831836	3.956601	0.369593	2.040462	2.412612	-13.016566	-11.346895	22.836062	15.233245	83.647388	2.342340	0.173472	4.411867	2.124748	-12.062610	-13.177685	22.751756	15.716473	85.002170	2.668976	-0.268716	2.378528	2.939999	-12.482421	-12.109407	21.452452	13.846649	85.040655	2.427401	-0.269603	2.423574	3.541148	-14.246969	-13.485851	20.466307	16.600183	84.422345	2.231283	0.183342	3.578913	2.461283	-12.407514	-11.945415	21.149802	13.671432	84.850106	3.363152	0.515599	1.869091	2.852545	-11.550411	-10.225035	23.874350	14.228605	82.145115	3.241860	-0.203210	-0.790417	3.199944	-12.453695	-12.010681	19.376860	13.193379	84.544954	2.738005	0.283559	3.137518	2.325716	-14.616564	-13.271579	19.475169	14.488010	84.635856	3.167903	0.891980	3.007701	2.981326	-11.645424	-13.942801	22.298862	13.272508	86.184219	4.945045	0.906567	-0.088425	3.359522	-11.977359	-13.078944	21.982098	13.190675	85.089923	2.539919	0.005059	2.851006	3.531640	-12.995162	-13.660550	22.570160	14.058802	86.788431	2.773092	-0.409351	4.118960	3.544621	-9.931760	-12.143490	22.046773	13.360372	84.415179	3.378519	0.095086	2.813063	3.895164	-10.674455	-12.229403	20.304551	12.866456	85.151591	2.272581	0.913023	5.715099	2.907493	-9.950049	-11.482474	22.770567	12.794941	84.520104	2.308165	-0.708430	3.137859	2.815338	-12.174945	-13.731899	21.724211	14.731086	83.857636	2.670240	0.546539	3.610367	3.454657	-10.056168	-13.802695	22.480492	13.992790	85.203405	4.026259	-0.716292	5.619551
69	3.623602	-14.055850	-14.129992	20.121380	13.864313	86.443455	3.073609	0.528677	2.465662	2.413083	-12.758826	-12.940656	22.811828	12.775152	86.096724	1.493403	-0.274364	3.416606	2.999414	-14.253914	-14.726419	21.259544	14.614341	85.977043	2.867658	-0.468914	1.481409	2.951086	-14.071443	-14.962150	22.729704	14.924454	84.447199	3.986009	-0.761034	1.299763	3.681892	-13.667833	-15.356799	21.212994	14.398514	86.072179	4.312822	0.362527	0.956073	2.758871	-13.636307	-13.670049	22.818868	14.993258	85.055040	2.890210	0.237779	2.884460	2.431089	-13.071768	-15.415097	22.843787	15.964294	86.067528	2.963650	-0.508523	1.358556	3.385743	-13.209660	-14.382312	21.124018	13.840084	86.255243	2.833147	-0.150673	1.336443	4.039710	-15.093635	-15.686894	20.370917	16.653775	85.628670	2.730888	0.070651	2.551322	3.048487	-12.985180	-14.074189	20.854591	13.764534	85.910925	3.823056	0.736937	0.601533	3.225124	-12.330342	-12.412158	23.380762	13.929954	83.530960	3.541128	-0.202303	-1.781735	3.720817	-12.996542	-14.302738	19.199478	13.109544	85.745748	3.270843	0.407136	2.082137	2.859298	-15.080854	-15.461502	19.442976	14.340581	85.874270	3.598724	0.791455	1.865012	3.284917	-12.229506	-16.091509	22.107944	13.306599	87.122678	5.144859	0.823724	-0.953202	3.779508	-12.734860	-15.283259	21.978698	13.347464	86.240984	2.912180	-0.241833	1.689704	3.860847	-13.857603	-15.844981	22.594189	14.270050	87.737428	3.079103	-0.834729	3.021551	3.767928	-10.685303	-14.339284	21.761612	13.422282	85.494861	3.573400	-0.090281	1.770543	4.299126	-11.165782	-14.618945	20.532102	12.815951	86.418073	2.794427	0.739551	3.971338	3.205320	-10.606822	-13.720812	22.477208	12.607703	85.675650	2.626683	-0.866140	2.221462	3.205637	-13.076069	-15.926243	21.798899	14.816154	85.163061	3.099899	0.417638	2.149821	3.828893	-10.721676	-16.014490	22.446808	14.060501	86.254913	4.445412	-0.757610	4.194607
70	4.225214	-14.652514	-16.273864	19.890213	14.011065	87.362114	3.498585	0.392780	1.296578	2.900882	-13.391253	-15.276355	22.655193	12.771574	87.157934	1.982995	-0.376740	2.054663	3.596439	-14.921551	-16.920526	20.918873	14.960863	86.708727	3.252469	-0.500022	0.482890	3.646421	-14.694849	-17.087626	22.075075	15.144199	85.264394	4.343544	-0.623151	0.247121	4.072572	-14.285758	-17.587477	20.763997	14.324528	86.970592	4.630853	0.336848	-0.103581	3.171888	-14.173817	-15.925848	22.804490	14.907591	86.064195	3.354710	0.190879	1.448019	2.846938	-14.010895	-17.549492	22.910444	16.354497	86.784160	3.249765	-0.760784	0.358332	3.885470	-13.849143	-16.578336	20.742469	13.953700	87.072340	3.189385	-0.075234	0.308098	4.580264	-15.765550	-17.786160	20.164910	16.748225	86.421577	3.129184	-0.079329	1.563597	3.661237	-13.508724	-16.209534	20.592770	13.982334	86.604334	4.188300	0.845137	-0.617590	3.662714	-13.046249	-14.540385	22.776117	13.785083	84.577812	3.805818	-0.179830	-2.704189	4.259798	-13.463633	-16.563191	19.079012	13.146100	86.557573	3.694562	0.380302	1.053300	3.402168	-15.450082	-17.594946	19.394964	14.284872	86.710514	3.927706	0.645682	0.741437	3.628216	-12.792314	-18.176090	21.883206	13.514552	87.665303	5.320422	0.761656	-1.732295	4.253297	-13.446223	-17.382446	21.918447	13.698086	86.973686	3.224285	-0.515186	0.602347	4.281008	-14.682051	-17.911778	22.535144	14.681957	88.277993	3.335585	-1.266178	1.999709	4.074679	-11.387187	-16.417380	21.405826	13.679631	86.154481	3.754863	-0.278402	0.797929	4.738576	-11.614805	-16.908437	20.746461	12.920786	87.273286	3.227475	0.447327	2.311749	3.564880	-11.237664	-15.891278	22.143035	12.589892	86.482761	2.917956	-1.023650	1.332906	3.696101	-13.947727	-18.000179	21.750657	15.104060	86.047743	3.475913	0.241721	0.806975	4.292221	-11.393317	-18.157841	22.346541	14.309009	86.930256	4.793173	-0.834229	2.830971
71	4.872432	-15.095320	-18.355009	19.614222	14.251801	87.895743	3.868082	0.228996	0.166410	3.430409	-13.974783	-17.567551	22.501156	12.935908	87.832115	2.374469	-0.548082	0.749609	4.220482	-15.507600	-19.050400	20.549087	15.429205	87.066996	3.582746	-0.541089	-0.469962	4.371444	-15.190266	-19.167042	21.328792	15.475456	85.705375	4.642936	-0.493516	-0.754261	4.516970	-14.751116	-19.719033	20.262035	14.365250	87.442220	4.901494	0.307942	-1.133518	3.638025	-14.649120	-18.124925	22.798970	14.972045	86.694435	3.740144	0.061660	0.108857	3.380735	-14.841724	-19.582664	22.943213	16.900289	87.072428	3.519728	-0.981216	-0.606096	4.421276	-14.421043	-18.717892	20.335751	14.183258	87.518085	3.489167	-0.030073	-0.665470	5.140074	-16.280242	-19.807416	19.879717	16.871541	86.852896	3.442547	-0.236210	0.624494	4.272224	-13.983045	-18.353510	20.374261	14.292970	86.972962	4.462333	0.856315	-1.767594	4.172937	-13.678342	-16.611413	22.075995	13.824176	85.206348	4.027802	-0.116127	-3.548377	4.793430	-13.877286	-18.797211	19.009576	13.289333	87.028314	4.019007	0.247943	0.045626	3.939807	-15.763506	-19.697912	19.331369	14.323621	87.196614	4.171708	0.491768	-0.339990	4.006359	-13.353843	-20.210349	21.636592	13.896803	87.836766	5.476475	0.749571	-2.425886	4.764809	-14.110420	-19.393799	21.798740	14.218600	87.313256	3.483057	-0.766674	-0.405035	4.775707	-15.458994	-19.876377	22.394989	15.269820	88.431432	3.543169	-1.644752	1.045999	4.442580	-12.045094	-18.413818	20.998412	14.090721	86.456894	3.925359	-0.425430	-0.109190	5.203857	-12.033457	-19.107234	20.927094	13.179055	87.735860	3.564801	0.098760	0.769140	3.987963	-11.855012	-17.990210	21.782542	12.791080	86.859906	3.168444	-1.149923	0.469497	4.262793	-14.767282	-19.989320	21.588114	15.550212	86.539335	3.804121	0.064894	-0.407647	4.822505	-12.064378	-20.248162	22.193774	14.714237	87.249355	5.066150	-0.913473	1.543526
72	5.526877	-15.374357	-20.390655	19.332214	14.560863	88.037732	4.176638	0.050524	-0.911000	3.985934	-14.507985	-19.811510	22.367461	13.270315	88.103841	2.664159	-0.774506	-0.477514	4.842547	-15.988665	-21.117039	20.168210	16.007346	87.007046	3.846004	-0.574638	-1.366478	5.087729	-15.541526	-21.208092	20.542923	15.880962	85.765390	4.882925	-0.381259	-1.684040	4.975397	-15.099709	-21.788779	19.755842	14.481585	87.578510	5.130514	0.289352	-2.140802	4.143329	-15.070191	-20.273746	22.801872	15.189168	86.934858	4.045233	-0.119526	-1.127588	3.976683	-15.574004	-21.561531	22.947173	17.545488	87.027705	3.768240	-1.138712	-1.535945	4.974323	-14.936679	-20.810330	19.927218	14.528993	87.586484	3.719693	-0.004306	-1.590210	5.692513	-16.622349	-21.763305	19.535979	17.017831	86.875555	3.666228	-0.377755	-0.246867	4.851976	-14.406985	-20.495177	20.211858	14.700077	86.965358	4.633592	0.776794	-2.811832	4.726721	-14.236386	-18.652067	21.339701	13.993903	85.510197	4.212644	-0.017881	-4.339388	5.300016	-14.236774	-20.997139	18.989988	13.556517	87.105700	4.231831	0.032170	-0.937828	4.457242	-16.032312	-21.778638	19.247327	14.482691	87.283908	4.334730	0.365620	-1.350991	4.415605	-13.931329	-22.194954	21.379393	14.466521	87.627761	5.610239	0.814951	-3.038696	5.291867	-14.714891	-21.328162	21.607591	14.890386	87.252892	3.688725	-0.939963	-1.327239	5.315297	-16.160988	-21.753492	22.175242	16.001842	88.189604	3.698611	-1.912626	0.152106	4.856969	-12.662768	-20.342565	20.555452	14.660239	86.364225	4.078080	-0.489804	-0.948316	5.681896	-12.435295	-21.220109	21.056253	13.604772	87.792698	3.798184	-0.242673	-0.624900	4.446087	-12.476065	-20.037829	21.418538	13.173258	86.896835	3.380090	-1.226811	-0.378628	4.873567	-15.499168	-21.921630	21.321607	16.108901	86.635790	4.077073	-0.075680	-1.488551	5.386633	-12.725799	-22.286763	22.002929	15.260653	87.196695	5.255536	-0.962511	0.346617
73	6.144052	-15.500198	-22.394868	19.075022	14.911247	87.809082	4.422417	-0.121416	-1.929089	4.542737	-14.987627	-22.000745	22.262349	13.762471	87.981914	2.859964	-1.024531	-1.618253	5.431638	-16.369743	-23.133148	19.793326	16.650007	86.597413	4.050040	-0.585743	-2.210483	5.755279	-15.761122	-23.212156	19.765281	16.331938	85.462900	5.060094	-0.284045	-2.533094	5.411767	-15.319546	-23.801085	19.280701	14.676966	87.304175	5.297795	0.299996	-3.120483	4.664525	-15.444056	-22.376056	22.808703	15.548440	86.800171	4.275151	-0.311463	-2.268943	4.591368	-16.177521	-23.493483	22.914461	18.279963	86.575445	3.977111	-1.181618	-2.419790	5.516363	-15.399394	-22.859788	19.539126	14.971768	87.294646	3.876882	0.015317	-2.478462	6.206743	-16.832713	-23.678126	19.174526	17.173329	86.559674	3.823774	-0.489122	-1.055540	5.384085	-14.796188	-22.612647	20.098379	15.187922	86.630067	4.723774	0.642731	-3.753125	5.306298	-14.699969	-20.665141	20.610623	14.306135	85.419041	4.344356	0.116844	-5.074011	5.767152	-14.558288	-23.159005	19.005325	13.932494	86.848107	4.357790	-0.219052	-1.896875	4.944216	-16.271677	-23.836838	19.154715	14.747614	87.036229	4.446827	0.287010	-2.293227	4.845098	-14.523534	-24.123646	21.126084	15.208213	87.053504	5.716374	0.964805	-3.590297	5.804779	-15.245417	-23.197668	21.345801	15.675542	86.814730	3.844908	-0.998276	-2.171525	5.856817	-16.761950	-23.560452	21.886877	16.827124	87.573249	3.804701	-2.036492	-0.698292	5.284821	-13.253546	-22.227558	20.109815	15.345197	85.948933	4.208663	-0.468483	-1.743144	6.155480	-12.835354	-23.250517	21.129476	14.200884	87.457526	3.934729	-0.523881	-1.866286	4.926185	-13.113888	-22.017943	21.066161	13.786292	86.508078	3.537287	-1.216584	-1.207737	5.474677	-16.103716	-23.822073	20.980162	16.708268	86.364091	4.286150	-0.153502	-2.453622	5.943565	-13.364321	-24.269541	21.790866	15.917018	86.780900	5.364469	-0.957700	-0.759048
