Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
89	-0.178624	-16.347677	-3.509360	4.685930	37.514757	21.962045	-4.129375	-12.755621	-6.159119	0.943549	-15.438145	-2.704275	4.760550	38.691441	21.145571	-3.823095	-12.734784	-6.320696	0.333868	-15.996041	-4.010247	4.494533	37.304231	21.679373	-4.224775	-13.719058	-6.350256	1.245843	-15.229390	-3.932767	5.040319	39.469762	21.117444	-3.765978	-12.999497	-5.714794	1.273624	-15.529943	-5.340528	5.197887	38.207248	22.252362	-4.063621	-13.867514	-5.500761	0.813585	-14.951329	-3.822198	3.261022	37.331217	18.962943	-4.252585	-13.228357	-4.926570	0.255721	-15.881296	-5.136436	4.382793	37.053646	20.836934	-3.219668	-12.211778	-4.327659	0.476128	-15.122626	-2.281410	3.341431	38.055828	19.140888	-4.198064	-12.819632	-4.701447	-0.295149	-16.077879	-4.202632	3.472234	38.037102	19.299508	-3.240349	-12.493650	-4.628819	-0.020599	-16.545128	-3.653824	4.626392	38.887772	20.701985	-2.919064	-12.924612	-4.534616	0.242599	-16.488993	-4.397075	5.136919	37.989147	21.879143	-4.518127	-12.275227	-3.333347	-0.522932	-16.860048	-4.250468	4.378852	39.075713	20.318718	-4.139830	-12.941429	-5.823083	0.470170	-15.489273	-3.883306	3.710379	38.049782	19.231299	-4.085839	-12.768584	-3.643389	2.213630	-13.953153	-2.624105	2.813015	38.867321	18.343651	-5.217004	-13.439837	-3.616792	0.542903	-15.575071	-4.437844	5.305095	38.230634	21.949618	-3.052364	-11.545118	-4.366787	0.807467	-15.074099	-2.865424	4.939779	37.796493	20.628351	-3.642061	-12.746201	-4.753706	-0.235520	-16.388873	-5.201192	4.643797	38.278321	21.590153	-4.901407	-13.681260	-5.246733	0.406069	-15.091226	-2.692575	4.697514	38.980333	21.703528	-4.257570	-12.645728	-3.501448	1.459421	-15.133065	-5.914000	4.207934	39.391100	20.442629	-4.551977	-12.376801	-4.804022	0.447774	-15.467779	-4.589632	3.739668	39.665001	19.771352	-4.396859	-13.108178	-5.657797	-0.046966	-16.927336	-5.123625	4.059718	37.965735	19.995303	-3.716320	-12.468859	-4.178462	0.725218	-16.027713	-4.260717	4.250261	38.314013	20.338778	-2.629770	-12.141282	-4.196171
90	-0.284615	-15.450023	-1.882633	2.573595	36.405587	17.515544	-3.804819	-12.972171	-6.094743	0.882871	-14.667444	-1.222675	2.669539	37.783798	16.981114	-3.684714	-13.025259	-6.313625	0.170070	-15.358300	-2.582991	2.522924	36.242686	17.557654	-4.006280	-13.797996	-6.371228	1.210856	-14.480960	-2.470194	3.041912	38.497761	17.206785	-3.816511	-13.345565	-5.736386	1.309243	-14.589927	-3.926213	3.043371	36.923355	18.227285	-3.905047	-13.932830	-5.396539	0.813901	-14.087708	-2.283504	1.338760	36.179931	14.941562	-3.964119	-13.358918	-5.074899	0.212004	-15.088188	-3.617668	2.280061	35.850961	16.762611	-3.095976	-12.498160	-4.480091	0.363131	-14.485029	-0.905173	1.451107	36.928549	15.292810	-4.033276	-12.989588	-4.682560	-0.439889	-15.354195	-2.779467	1.528684	37.051206	15.419143	-3.201365	-12.860666	-4.616080	-0.039300	-15.728436	-2.195839	2.522614	37.993719	16.619326	-2.840848	-13.157925	-4.389983	0.075758	-15.749547	-2.922856	3.177318	37.028235	17.810993	-4.011238	-12.137456	-3.498201	-0.541344	-16.048510	-2.718021	2.313178	38.015801	16.400278	-4.163909	-13.242589	-5.793078	0.459221	-14.596039	-2.411392	1.634858	37.062732	15.181025	-3.778112	-12.896351	-3.842662	2.138790	-13.231635	-1.205022	0.964929	37.822576	14.425640	-5.080960	-13.682049	-3.865799	0.297332	-14.899624	-3.135388	3.402874	37.301446	18.129074	-2.887046	-11.895200	-4.412160	0.850534	-14.244547	-1.421105	2.786023	36.856023	16.683148	-3.562093	-12.978036	-4.584159	-0.343763	-15.688087	-3.714837	2.654128	37.554114	17.546790	-4.882248	-13.949804	-5.059260	0.333042	-14.298289	-1.182239	2.588814	38.192238	17.518154	-4.213484	-12.879813	-3.594402	1.274135	-14.501387	-4.454723	2.241313	38.702886	16.315918	-4.182130	-12.551032	-5.066898	0.382401	-14.696644	-3.116198	1.815165	38.782698	15.746941	-4.221781	-13.536151	-5.722939	-0.214338	-16.139310	-3.523480	2.039048	36.995622	15.871034	-3.337827	-12.702926	-4.481603	0.616229	-15.230117	-2.712978	2.240382	37.199180	16.421119	-2.559541	-12.396454	-4.359179
91	-0.303193	-14.627692	-0.387517	0.676433	35.258478	13.505501	-3.506549	-13.375355	-6.195028	0.883021	-13.992652	0.134065	0.804060	36.820051	13.271883	-3.624014	-13.457618	-6.477303	0.077187	-14.795381	-1.253381	0.799040	35.085149	13.928076	-3.885675	-14.024554	-6.513921	1.235351	-13.821769	-1.093873	1.253515	37.434608	13.741441	-3.941442	-13.831740	-5.933489	1.397945	-13.738888	-2.587850	1.134371	35.585262	14.601454	-3.844547	-14.149648	-5.456422	0.887061	-13.339692	-0.854009	-0.373074	35.095611	11.373445	-3.825399	-13.670224	-5.342829	0.209407	-14.426180	-2.200074	0.438620	34.684610	13.110939	-3.129405	-13.001210	-4.780171	0.301504	-13.964050	0.361121	-0.197544	35.876857	11.916752	-3.981514	-13.354488	-4.749750	-0.532239	-14.714869	-1.451476	-0.192601	36.080545	11.996185	-3.310554	-13.440873	-4.716935	0.009656	-14.980565	-0.807536	0.622488	37.087859	12.968004	-2.898030	-13.581211	-4.394407	-0.019270	-15.072164	-1.516585	1.391630	36.061330	14.170481	-3.615754	-12.247803	-3.822560	-0.477512	-15.324695	-1.284438	0.482607	36.985189	12.899645	-4.296355	-13.745286	-5.868933	0.521852	-13.804596	-1.035298	-0.207404	36.180822	11.591840	-3.655858	-13.283763	-4.213522	2.125957	-12.597031	0.115372	-0.653898	36.768242	10.990319	-5.008636	-14.071787	-4.298343	0.111783	-14.312183	-1.901041	1.682220	36.413206	14.697421	-2.883315	-12.458022	-4.596917	0.954675	-13.537189	-0.065648	0.839359	35.903977	13.145614	-3.633191	-13.399948	-4.557558	-0.377832	-15.086513	-2.344032	0.873368	36.768539	13.986488	-4.925487	-14.352748	-4.984345	0.315046	-13.590479	0.226575	0.674571	37.351484	13.759705	-4.235177	-13.294601	-3.906328	1.149406	-13.924764	-3.063150	0.469828	37.975991	12.652730	-3.920849	-12.945644	-5.500949	0.401163	-13.962595	-1.712928	0.081725	37.887614	12.156772	-4.165825	-14.079381	-5.905767	-0.299968	-15.432851	-2.015655	0.246222	36.050646	12.235805	-3.114131	-13.164202	-4.945324	0.565972	-14.534328	-1.264814	0.480495	36.126109	12.920169	-2.695353	-12.866151	-4.658972
92	-0.257951	-14.001584	0.914611	-0.935072	34.290081	10.067261	-3.350651	-13.956520	-6.447437	0.915534	-13.506731	1.338862	-0.775798	35.994666	10.104478	-3.736361	-14.031980	-6.760575	0.037193	-14.403875	-0.064536	-0.619753	34.052257	10.884446	-3.961936	-14.418834	-6.721526	1.298315	-13.363692	0.142589	-0.248854	36.465865	10.823890	-4.205947	-14.445391	-6.245565	1.520070	-13.112614	-1.389303	-0.426582	34.423167	11.532808	-3.978005	-14.556813	-5.655102	1.011110	-12.849488	0.390610	-1.791127	34.317227	8.431896	-3.980496	-14.205234	-5.653071	0.230104	-14.009184	-0.954878	-1.050104	33.774123	10.065276	-3.415765	-13.739411	-5.168507	0.272642	-13.655250	1.465972	-1.544792	35.107951	9.151043	-4.122678	-13.943004	-4.821099	-0.586988	-14.261743	-0.279648	-1.616116	35.312762	9.191221	-3.651551	-14.247146	-4.857669	0.103940	-14.425497	0.435792	-0.973130	36.374251	9.910495	-3.201370	-14.219208	-4.507504	-0.053938	-14.562488	-0.241586	-0.135370	35.317701	11.083331	-3.479931	-12.682408	-4.251564	-0.350836	-14.794851	-0.005696	-1.025540	36.194092	9.972376	-4.613340	-14.491137	-5.994230	0.632646	-13.223138	0.192627	-1.751793	35.614456	8.594780	-3.834629	-13.954561	-4.684944	2.147188	-12.146865	1.303662	-2.001176	35.902306	8.124021	-5.094545	-14.614230	-4.821300	-0.018797	-13.918027	-0.788657	0.217375	35.757263	11.802624	-3.134934	-13.256172	-4.884495	1.091702	-13.068702	1.130553	-0.794546	35.115116	10.172531	-3.945426	-14.029567	-4.658769	-0.358480	-14.669918	-1.137112	-0.628905	36.096596	10.994230	-5.104292	-14.894107	-4.955020	0.332077	-13.082983	1.464770	-0.936640	36.656437	10.590907	-4.406744	-13.931138	-4.414069	1.075695	-13.489881	-1.798715	-1.041332	37.391268	9.551568	-3.901375	-13.564986	-6.006751	0.500480	-13.368047	-0.432721	-1.380799	37.162808	9.175233	-4.341949	-14.732185	-6.158280	-0.324188	-14.910097	-0.659541	-1.264991	35.343485	9.178467	-3.167816	-13.850738	-5.463688	0.558564	-14.039723	0.022105	-0.968998	35.302827	9.969320	-3.108823	-13.578494	-5.042733
93	-0.189241	-13.609752	2.021196	-2.286254	33.608763	7.193639	-3.407837	-14.653175	-6.782683	0.951271	-13.255858	2.377933	-2.057119	35.428003	7.534312	-4.090676	-14.727833	-7.077154	0.023900	-14.235440	0.958672	-1.731346	33.289840	8.484697	-4.288165	-14.973394	-6.907267	1.367525	-13.134381	1.232957	-1.486542	35.699440	8.421298	-4.621127	-15.135611	-6.563960	1.645104	-12.729897	-0.335100	-1.692908	33.548396	8.982783	-4.309749	-15.107571	-5.894082	1.142944	-12.627986	1.453417	-2.956216	33.908520	6.072896	-4.434883	-14.901112	-5.896825	0.248080	-13.833098	0.120159	-2.246671	33.183222	7.599064	-3.933731	-14.617191	-5.533803	0.252250	-13.567999	2.401554	-2.619573	34.691549	7.002170	-4.448841	-14.703844	-4.799119	-0.631032	-13.998706	0.737067	-2.793754	34.791333	6.945891	-4.185336	-15.184106	-4.938761	0.205170	-14.084497	1.520223	-2.300050	35.923894	7.400751	-3.736068	-14.996834	-4.633557	-0.058033	-14.249539	0.880091	-1.410488	34.908243	8.557770	-3.657447	-13.412740	-4.685752	-0.201830	-14.465899	1.123567	-2.264993	35.707526	7.579674	-5.093227	-15.401401	-6.074886	0.754202	-12.879805	1.258336	-3.020404	35.418838	6.192483	-4.321886	-14.831583	-5.143960	2.167396	-11.935307	2.335530	-3.070306	35.341029	5.878541	-5.396044	-15.279927	-5.314961	-0.120995	-13.726491	0.190607	-1.029573	35.379501	9.403846	-3.612057	-14.204770	-5.184497	1.219239	-12.843637	2.163155	-2.141984	34.554467	7.728485	-4.473800	-14.789385	-4.807574	-0.310255	-14.474666	-0.122416	-1.835463	35.639162	8.623683	-5.442803	-15.540372	-4.886427	0.353835	-12.789372	2.529228	-2.270016	36.202814	7.971869	-4.741900	-14.729515	-4.993582	1.037088	-13.236794	-0.698893	-2.279451	37.047889	7.073999	-4.192385	-14.364710	-6.465794	0.640524	-12.944632	0.718181	-2.603925	36.678581	6.766718	-4.750804	-15.436515	-6.386530	-0.314015	-14.614668	0.511433	-2.494784	34.977173	6.751197	-3.551366	-14.709948	-5.912618	0.566194	-13.768981	1.132484	-2.143516	34.814635	7.582932	-3.770362	-14.479652	-5.412438
94	-0.127879	-13.531520	2.871993	-3.321436	33.344658	5.073805	-3.800118	-15.420869	-7.124090	0.967806	-13.241715	3.238642	-3.050259	35.152144	5.594530	-4.705643	-15.497160	-7.320191	0.008845	-14.292219	1.807219	-2.560797	32.849699	6.754551	-4.859039	-15.644043	-6.963437	1.412240	-13.198380	2.125539	-2.403805	35.240142	6.689847	-5.216767	-15.856571	-6.755311	1.745432	-12.647863	0.533973	-2.628357	33.080253	7.100335	-4.875319	-15.778718	-6.070892	1.249607	-12.698139	2.304000	-3.846027	33.919608	4.409991	-5.203017	-15.698738	-5.951292	0.242795	-13.916046	0.993258	-3.138334	32.958558	5.839009	-4.680083	-15.543008	-5.757397	0.224598	-13.690314	3.140869	-3.426244	34.634614	5.543126	-4.901299	-15.565404	-4.574682	-0.684427	-13.962136	1.550997	-3.686837	34.552646	5.404932	-4.877119	-16.170046	-4.840144	0.283716	-14.007202	2.388244	-3.308747	35.805097	5.592685	-4.506013	-15.861800	-4.672732	-0.060053	-14.141241	1.822336	-2.429133	34.870037	6.662073	-4.165360	-14.390246	-5.013358	-0.059528	-14.358129	2.070923	-3.223364	35.571020	5.831312	-5.707687	-16.396527	-5.997780	0.853686	-12.784926	2.139731	-4.006167	35.578912	4.446181	-5.097339	-15.815911	-5.466754	2.155643	-11.966748	3.191395	-3.872460	35.103567	4.279900	-5.909308	-16.000915	-5.647773	-0.212130	-13.780841	0.981857	-2.022521	35.332484	7.641173	-4.319582	-15.244097	-5.399446	1.299888	-12.887649	3.000273	-3.164098	34.264737	5.922526	-5.208842	-15.621908	-4.922544	-0.255670	-14.491522	0.686856	-2.756100	35.411294	6.907432	-5.903584	-16.218093	-4.690902	0.360848	-12.741311	3.376925	-3.293349	36.053381	6.013621	-5.261906	-15.639492	-5.520616	1.015860	-13.163472	0.222143	-3.257489	36.952780	5.250121	-4.778396	-15.259247	-6.757109	0.791536	-12.737249	1.698953	-3.555958	36.485432	5.046868	-5.396344	-16.129729	-6.477195	-0.296278	-14.535559	1.482981	-3.462100	34.936840	4.978584	-4.233539	-15.638180	-6.169131	0.565265	-13.728812	2.040148	-3.053811	34.685957	5.833068	-4.628312	-15.491682	-5.649981
95	-0.094902	-13.687559	3.515809	-4.103456	33.396358	3.594563	-4.471628	-16.176964	-7.380111	0.948783	-13.441471	3.899013	-3.748551	35.136938	4.345288	-5.545801	-16.270642	-7.384032	-0.027908	-14.543833	2.469066	-3.115657	32.714990	5.743620	-5.618923	-16.359233	-6.779316	1.417863	-13.470462	2.846643	-3.069038	35.011779	5.531148	-5.911301	-16.536209	-6.742583	1.802730	-12.799281	1.239969	-3.296165	32.944089	5.827671	-5.598862	-16.482991	-6.097361	1.312774	-12.981257	2.960430	-4.486547	34.231019	3.413478	-6.160202	-16.485331	-5.745888	0.204027	-14.192487	1.673934	-3.762921	33.003888	4.763790	-5.554135	-16.394163	-5.754431	0.182660	-13.960218	3.667580	-3.981298	34.837281	4.787478	-5.340272	-16.421500	-4.072408	-0.761272	-14.093138	2.179498	-4.334197	34.487791	4.494715	-5.582865	-17.084645	-4.507233	0.323625	-14.126765	3.057125	-4.044433	35.918507	4.421006	-5.381849	-16.717204	-4.547667	-0.084610	-14.198484	2.578861	-3.202352	35.114432	5.411215	-4.917227	-15.495521	-5.129687	0.053156	-14.418752	2.834431	-3.932959	35.687096	4.708391	-6.351199	-17.348179	-5.687410	0.906638	-12.895427	2.835660	-4.713788	35.972679	3.356379	-6.050780	-16.770464	-5.547127	2.093682	-12.215346	3.839103	-4.401289	35.143799	3.382506	-6.563403	-16.687979	-5.690930	-0.312631	-14.017684	1.593764	-2.795221	35.502918	6.457227	-5.147239	-16.262821	-5.453906	1.315259	-13.137174	3.653495	-3.886237	34.172777	4.734160	-6.058170	-16.440079	-4.923005	-0.210586	-14.687098	1.271772	-3.384712	35.369695	5.912367	-6.391226	-16.832236	-4.289910	0.342145	-12.891614	4.011719	-4.036740	36.133722	4.692563	-5.909061	-16.556919	-5.869485	0.996306	-13.249718	0.952043	-3.968157	37.052321	4.132679	-5.568633	-16.140349	-6.769181	0.923377	-12.721136	2.498059	-4.251460	36.513204	3.985165	-6.166759	-16.734238	-6.341896	-0.290771	-14.636495	2.233357	-4.158703	35.138094	3.914841	-5.110782	-16.505892	-6.124540	0.537077	-13.876147	2.737490	-3.717705	34.833957	4.736741	-5.564822	-16.492152	-5.651607
96	-0.108643	-14.035913	3.943737	-4.603227	33.700858	2.834871	-5.376341	-16.841210	-7.441840	0.890323	-13.770781	4.368836	-4.184601	35.257690	3.736594	-6.467387	-16.961673	-7.201358	-0.089517	-14.898981	2.958555	-3.438799	32.758390	5.388973	-6.414336	-17.014510	-6.301996	1.370927	-13.900042	3.366815	-3.462684	34.959396	5.034641	-6.598486	-17.087626	-6.421739	1.798913	-13.137820	1.769379	-3.693995	33.067314	5.219404	-6.382139	-17.124015	-5.878152	1.325196	-13.384438	3.423609	-4.877257	34.682848	3.094067	-7.116452	-17.139289	-5.225435	0.129008	-14.583795	2.152668	-4.124298	33.194072	4.392780	-6.403617	-17.050752	-5.453837	0.127249	-14.285470	3.974423	-4.302705	35.133452	4.711727	-5.567940	-17.158714	-3.278108	-0.867803	-14.339794	2.600218	-4.721995	34.480080	4.263732	-6.102898	-17.796958	-3.883894	0.315019	-14.384861	3.510416	-4.494162	36.157264	3.936292	-6.192638	-17.464594	-4.170527	-0.145200	-14.350898	3.152643	-3.742240	35.473465	4.786548	-5.735738	-16.568021	-4.956023	0.122395	-14.583955	3.390930	-4.391757	35.926466	4.235558	-6.865134	-18.123816	-5.083409	0.902172	-13.135367	3.352002	-5.152236	36.424012	2.888259	-6.993493	-17.552908	-5.313799	1.983780	-12.591289	4.275084	-4.686958	35.317517	3.130732	-7.186755	-17.245042	-5.387789	-0.439590	-14.381912	2.008623	-3.325380	35.773873	5.900932	-5.952589	-17.141774	-5.263289	1.256056	-13.519208	4.116067	-4.309204	34.173145	4.183240	-6.893095	-17.147145	-4.731793	-0.182745	-14.975972	1.646170	-3.755326	35.397190	5.598593	-6.744735	-17.294272	-3.667196	0.289200	-13.181028	4.429954	-4.502936	36.328174	4.023447	-6.576935	-17.362078	-5.915237	0.964215	-13.429379	1.508930	-4.434812	37.211255	3.660874	-6.356723	-16.883985	-6.459949	1.014087	-12.857199	3.084637	-4.680815	36.653458	3.591967	-6.885692	-17.163664	-5.899313	-0.306219	-14.832855	2.767523	-4.606600	35.412616	3.504139	-5.966544	-17.185411	-5.745784	0.469900	-14.136388	3.223444	-4.148231	35.110248	4.276848	-6.402193	-17.348282	-5.348697
97	-0.169052	-14.465853	4.196643	-4.850439	34.101617	2.708833	-6.341995	-17.353653	-7.245066	0.792997	-14.147122	4.626661	-4.351149	35.376006	3.814395	-7.264268	-17.467577	-6.683904	-0.169083	-15.265905	3.256239	-3.536991	32.829726	5.735817	-7.027501	-17.483997	-5.482480	1.279092	-14.378623	3.696965	-3.624890	34.951411	5.149477	-7.118569	-17.447407	-5.783747	1.733137	-13.578975	2.119693	-3.845110	33.303742	5.248137	-7.065390	-17.606016	-5.372770	1.294814	-13.795525	3.688926	-5.026327	35.078050	3.441136	-7.824090	-17.554886	-4.387043	0.026714	-14.989878	2.416324	-4.232349	33.370575	4.722885	-7.027619	-17.420176	-4.835323	0.065632	-14.566587	4.039982	-4.393343	35.331239	5.338542	-5.346404	-17.664403	-2.237251	-0.993882	-14.617592	2.807938	-4.876255	34.378973	4.684699	-6.217165	-18.210753	-3.006107	0.263146	-14.688323	3.759568	-4.682900	36.364057	4.102618	-6.725779	-18.018341	-3.515505	-0.243513	-14.522252	3.529226	-4.043040	35.758791	4.808921	-6.377270	-17.439569	-4.436821	0.145255	-14.773880	3.720987	-4.600475	36.130452	4.418507	-7.051121	-18.615384	-4.179298	0.839983	-13.426844	3.672292	-5.313969	36.747180	3.052660	-7.684183	-18.026871	-4.718139	1.830584	-13.009336	4.465136	-4.723317	35.465823	3.569901	-7.536441	-17.558535	-4.682635	-0.599901	-14.787101	2.233840	-3.617004	35.989710	5.944175	-6.537336	-17.780516	-4.800646	1.126773	-13.947168	4.380810	-4.448035	34.133157	4.267391	-7.548331	-17.647832	-4.296158	-0.174527	-15.274898	1.784284	-3.864559	35.358623	6.037353	-6.737145	-17.509615	-2.829147	0.197632	-13.530741	4.640534	-4.701229	36.488662	3.997399	-7.097412	-17.937827	-5.572172	0.909716	-13.634448	1.875697	-4.642831	37.266708	3.874577	-6.871243	-17.346543	-5.775377	1.054059	-13.081808	3.430415	-4.847760	36.759002	3.858075	-7.325781	-17.344549	-5.114646	-0.342628	-15.044523	3.048287	-4.792721	35.583674	3.794262	-6.517913	-17.539428	-4.991731	0.358868	-14.428959	3.477532	-4.340470	35.347927	4.476451	-6.907260	-17.933401	-4.697429
98	-0.267235	-14.871471	4.301857	-4.871550	34.439773	3.152191	-7.153351	-17.659282	-6.744568	0.672839	-14.475569	4.701521	-4.317978	35.345804	4.450770	-7.724603	-17.740338	-5.856057	-0.249448	-15.551616	3.381705	-3.482089	32.751564	6.661891	-7.257942	-17.695820	-4.426332	1.155515	-14.805420	3.838958	-3.592925	34.844210	5.847577	-7.290571	-17.559360	-4.861109	1.617846	-14.031876	2.291586	-3.785858	33.483528	5.860666	-7.470010	-17.852702	-4.601649	1.244026	-14.106312	3.762757	-4.981615	35.230466	4.371766	-8.063127	-17.685122	-3.326054	-0.083772	-15.312732	2.469139	-4.136794	33.375910	5.670025	-7.243373	-17.478527	-3.972014	0.010232	-14.721624	3.881353	-4.308964	35.258112	6.568371	-4.552542	-17.887081	-1.123372	-1.120385	-14.844398	2.800502	-4.848722	34.045628	5.711529	-5.748834	-18.273499	-1.996064	0.178960	-14.945139	3.825255	-4.656283	36.379081	4.856736	-6.786483	-18.316918	-2.625499	-0.361918	-14.637767	3.722342	-4.152568	35.802727	5.385821	-6.601353	-18.002649	-3.640513	0.130548	-14.913053	3.831329	-4.597249	36.148039	5.187740	-6.750142	-18.784089	-3.065060	0.738674	-13.689235	3.807541	-5.254470	36.793092	3.754716	-7.922545	-18.144528	-3.832750	1.654505	-13.376290	4.438213	-4.576941	35.426017	4.575584	-7.422127	-17.592839	-3.686218	-0.787131	-15.148308	2.279208	-3.693561	36.003636	6.536354	-6.698851	-18.111596	-4.095959	0.948942	-14.334106	4.465125	-4.364383	33.924919	4.907065	-7.871636	-17.883719	-3.624595	-0.178707	-15.502507	1.710605	-3.784372	35.129983	7.113347	-6.237304	-17.468673	-1.904190	0.073470	-13.856263	4.673332	-4.681102	36.466997	4.533159	-7.286242	-18.211918	-4.854009	0.835836	-13.789596	2.068509	-4.654071	37.075069	4.646337	-6.898411	-17.476241	-4.796177	1.048788	-13.314581	3.539578	-4.802135	36.681567	4.700123	-7.290855	-17.252936	-4.050299	-0.388215	-15.188834	3.100964	-4.785991	35.503996	4.661334	-6.551478	-17.545508	-3.966809	0.217456	-14.666489	3.521212	-4.345473	35.386531	5.238276	-6.898359	-18.201458	-3.776727
99	-0.387782	-15.154953	4.267105	-4.694607	34.544367	4.137028	-7.557284	-17.694553	-5.917055	0.541040	-14.668026	4.559238	-4.110424	34.993236	5.687374	-7.549670	-17.686173	-4.721661	-0.311836	-15.660243	3.288913	-3.315401	32.318128	8.227244	-6.824663	-17.537112	-3.280019	1.015389	-15.090476	3.775284	-3.403960	34.482297	7.136719	-6.917518	-17.373390	-3.745543	1.468058	-14.405295	2.268097	-3.543828	33.418569	7.074951	-7.383655	-17.781000	-3.629659	1.193740	-14.212039	3.607429	-4.778872	34.940699	5.914583	-7.576616	-17.473317	-2.185248	-0.181822	-15.456820	2.274716	-3.869948	33.042753	7.261844	-6.827328	-17.192100	-2.980636	-0.027262	-14.670689	3.449282	-4.081495	34.717916	8.451798	-3.034479	-17.732597	-0.181054	-1.225240	-14.949624	2.541340	-4.690806	33.343359	7.375574	-4.530856	-17.923115	-1.051338	0.072469	-15.071066	3.698373	-4.453248	36.026512	6.210225	-6.163067	-18.283415	-1.600768	-0.480754	-14.628290	3.693400	-4.093657	35.411591	6.568609	-6.093927	-18.123016	-2.660545	0.084997	-14.936354	3.683579	-4.402896	35.816409	6.580896	-5.764146	-18.574170	-1.880900	0.609914	-13.856474	3.719287	-4.999948	36.382455	5.042509	-7.445846	-17.820346	-2.743716	1.470735	-13.602207	4.151292	-4.278328	34.998374	6.201210	-6.569833	-17.267848	-2.524869	-0.987087	-15.385268	2.124067	-3.570263	35.664510	7.697251	-6.208474	-18.059387	-3.214429	0.741507	-14.597493	4.356927	-4.099919	33.404364	6.121805	-7.664701	-17.769883	-2.742169	-0.192183	-15.579533	1.375141	-3.543753	34.555935	8.897539	-5.044594	-17.117381	-1.086248	-0.074805	-14.080221	4.512457	-4.472388	36.090252	5.659322	-6.898236	-18.087290	-3.794656	0.746384	-13.822248	2.032223	-4.491324	36.450906	6.026353	-6.140864	-17.175117	-3.590277	1.001676	-13.478630	3.377479	-4.579513	36.256390	6.143043	-6.547749	-16.847727	-2.809258	-0.432604	-15.180199	2.881700	-4.624145	34.989707	6.160520	-5.764873	-17.134388	-2.781265	0.060462	-14.760456	3.326594	-4.193320	35.041440	6.602615	-6.115076	-18.075911	-2.691013
