hip_X	hip_Y	hip_Z
	1.931608	-25.597684	-86.891932
	1.920392	-25.877440	-86.267020
	1.913078	-26.055932	-85.705750
	1.902993	-26.135659	-85.216341
	1.885431	-26.118463	-84.802944
	1.859116	-26.005998	-84.470210
	1.827124	-25.800603	-84.226984
	1.796239	-25.506102	-84.085886
	1.774639	-25.128377	-84.060591
	1.769109	-24.675430	-84.161422
	1.784227	-24.156477	-84.390468
	1.823312	-23.581020	-84.738747
	1.888683	-22.959109	-85.186024
	1.981060	-22.302059	-85.703580
	2.099221	-21.622346	-86.259505
	2.239988	-20.932849	-86.823434
	2.398750	-20.246044	-87.368645
	2.570687	-19.573592	-87.872709
	2.751426	-18.926674	-88.317886
	2.936286	-18.316586	-88.691067
	3.119490	-17.754655	-88.983310
	3.294774	-17.251615	-89.189111
	3.457104	-16.816720	-89.306055
	3.604440	-16.456534	-89.335584
	3.738316	-16.174340	-89.283682
	3.862818	-15.970806	-89.160175
	3.983145	-15.845018	-88.977679
	4.104782	-15.795230	-88.751458
	4.233422	-15.819447	-88.500030
	4.375495	-15.915887	-88.245815
	4.539012	-16.083066	-88.015277
	4.734202	-16.319324	-87.837280
	4.972990	-16.622308	-87.738302
	5.267121	-16.988642	-87.736067
	5.626338	-17.412948	-87.834753
	6.057603	-17.886172	-88.022945
	6.564984	-18.394165	-88.275946
	7.149267	-18.917031	-88.562918
	7.806269	-19.429317	-88.854705
	8.523985	-19.901429	-89.129165
	9.279927	-20.302091	-89.374616
	10.039889	-20.601165	-89.591233
	10.758870	-20.772674	-89.789186
	11.385595	-20.797181	-89.984684
	11.871331	-20.662671	-89.803396
	12.180642	-20.364554	-89.556486
	12.300027	-19.905163	-89.260629
	12.241483	-19.292285	-88.909694
	12.039452	-18.537009	-88.504788
	11.741905	-17.651952	-88.052442
	11.398959	-16.650414	-87.564171
	11.053012	-15.545892	-87.055776
	10.733094	-14.351468	-86.545180
	10.453995	-13.079682	-86.049975
	10.218816	-11.742736	-85.585190
	10.022734	-10.351994	-85.161097
	9.856395	-8.917423	-84.782233
	9.708777	-7.447879	-84.448426
	9.569759	-5.951370	-84.156764
	9.431202	-4.435021	-83.903522
	9.286205	-2.905367	-83.686034
	9.128685	-1.368930	-83.504359
	8.954151	0.167374	-83.362003
	8.759946	1.696043	-83.265464
	8.544349	3.208967	-83.223152
	8.305821	4.697969	-83.243919
	8.043059	6.155839	-83.335054
	7.755361	7.576542	-83.500510
	7.442671	8.953958	-83.740585
	7.105297	10.280869	-84.052633
	6.743980	11.549533	-84.431248
	6.360663	12.752636	-84.867988
	5.959650	13.883618	-85.351530
	5.548281	14.936744	-85.867477
	5.136185	15.907042	-86.397682
	4.733323	16.790019	-86.920476
	4.348490	17.581217	-87.412039
	3.989192	18.275814	-87.848459
	3.661870	18.868640	-88.208348
	3.371853	19.354451	-88.475265
	3.123220	19.728031	-88.638879
	2.918486	19.984159	-88.694835
	2.758586	20.117792	-88.644397
	2.643464	20.124440	-88.494534
	2.572458	20.000534	-88.257193
	2.544086	19.744008	-87.947046
	2.555500	19.355483	-87.579257
	2.601979	18.839904	-87.167862
	2.677135	18.207377	-86.724375
	2.773992	17.472169	-86.258175
	2.886301	16.650818	-85.779243
	3.009770	15.760575	-85.300659
	3.142905	14.818369	-84.838333
	3.286819	13.840346	-84.408623
	3.444248	12.841703	-84.025790
	3.619111	11.836446	-83.699902
	3.816637	10.837081	-83.435933
	4.042827	9.854214	-83.234422
	4.303568	8.896253	-83.091958
	4.604718	7.969142	-83.001782
	4.952887	7.075489	-82.956080
	5.355307	6.213400	-82.948133
	5.817895	5.375977	-82.972821
	6.341894	4.551581	-83.026635
	6.920198	3.724260	-83.107359
	7.534091	2.874234	-83.212420
	8.151080	1.978914	-83.336386
	8.725737	1.015077	-83.469654
	9.205077	-0.037675	-83.599861
	9.537136	-1.193200	-83.715735
	9.679814	-2.456214	-83.811874
	9.608074	-3.821419	-83.891929
	9.318962	-5.274277	-83.968770
	8.833179	-6.793064	-84.062272
	8.191454	-8.351517	-84.195585
	7.446013	-9.921773	-84.390699
	6.650447	-11.477392	-84.664519
	5.851700	-12.995756	-85.026557
	5.086036	-14.459223	-85.478433
	4.378466	-15.854643	-86.014317
	3.743853	-17.172001	-86.621891
	3.188755	-18.403786	-87.284061
	2.713951	-19.544947	-87.981483
	2.316591	-20.592531	-88.696419
	1.991138	-21.545067	-89.417161
	1.729939	-22.401811	-89.861109
	1.524253	-23.161883	-89.140252
	1.364898	-23.823953	-88.422722
	1.241973	-24.386902	-87.712846
	1.145389	-24.850648	-87.019102
	1.066995	-25.215886	-86.355561
	1.002096	-25.482885	-85.738292
	0.948972	-25.650701	-85.180027
	0.907760	-25.717847	-84.689518
	0.879765	-25.684139	-84.275940
	0.867063	-25.552200	-83.952489
	0.872784	-25.327444	-83.735674
	0.901559	-25.017049	-83.642613
	0.958454	-24.629219	-83.687425
	1.046976	-24.173061	-83.875269
	1.168152	-23.658787	-84.197397
	1.320478	-23.097902	-84.632394
	1.499998	-22.502915	-85.151455
	1.700965	-21.886562	-85.722424
	1.917118	-21.261165	-86.312312
	2.142638	-20.638271	-86.890039
	2.372299	-20.028332	-87.428633
	2.601131	-19.440902	-87.906091
	2.824246	-18.885342	-88.306192
	3.037142	-18.371057	-88.619626
	3.235893	-17.907165	-88.844197
	3.416800	-17.502017	-88.984189
	3.576484	-17.162550	-89.049206
	3.713252	-16.893587	-89.052320
	3.828613	-16.697483	-89.008123
	3.927379	-16.574398	-88.931533
	4.016483	-16.522858	-88.837726
	4.104005	-16.540260	-88.742621
	4.198893	-16.623758	-88.662681
	4.310909	-16.771411	-88.613731
	4.450780	-16.982676	-88.609013
	4.630300	-17.257882	-88.656908
	4.862137	-17.596811	-88.759874
	5.159547	-17.996652	-88.914619
	5.535426	-18.450248	-89.111602
	6.000399	-18.945284	-89.334304
	6.560807	-19.464137	-89.560907
	7.216920	-19.984075	-89.769302
	7.960941	-20.477792	-89.943879
	8.774442	-20.914773	-89.918856
	9.625406	-21.264174	-89.808460
	10.467027	-21.498293	-89.703025
	11.241270	-21.594924	-89.575164
	11.887966	-21.538456	-89.399763
	12.356783	-21.320699	-89.159415
	12.617477	-20.941431	-88.845192
	12.665279	-20.407579	-88.456159
	12.521189	-19.730698	-87.999434
	12.227762	-18.923630	-87.488660
	11.840265	-17.998032	-86.941674
	11.414486	-16.963977	-86.378794
	10.995787	-15.830701	-85.820462
	10.613607	-14.606981	-85.284302
	10.281323	-13.301209	-84.782549
	9.999264	-11.921518	-84.320264
	9.758967	-10.475725	-83.895047
	9.547482	-8.971383	-83.499319
	9.351352	-7.416430	-83.124761
	9.159500	-5.819979	-82.766627
	8.964167	-4.192354	-82.425975
	8.760414	-2.544583	-82.110156
	8.545528	-0.887948	-81.832438
	8.318613	0.766398	-81.610173
	8.079556	2.407948	-81.460985
	7.827337	4.027170	-81.398373
	7.558792	5.615334	-81.429244
	7.268769	7.164175	-81.554192
	6.951163	8.665579	-81.769430
	6.600249	10.111198	-82.069172
	6.212284	11.492318	-82.446870
	5.786843	12.800082	-82.894651
	5.327249	14.025717	-83.402599
	4.840206	15.160628	-83.958889
	4.335328	16.196624	-84.549640
	3.824750	17.126578	-85.157767
	3.322461	17.945008	-85.762269
	2.843370	18.647883	-86.339327
	2.402363	19.232245	-86.864240
	2.013251	19.696182	-87.312794
	1.687160	20.038462	-87.662816
	1.430730	20.257842	-87.896386
	1.245446	20.352917	-88.001785
	1.128379	20.322403	-87.974898
	1.073531	20.165377	-87.819790
	1.073079	19.881757	-87.547752
	1.117904	19.473219	-87.175035
	1.197892	18.944315	-86.720689
	1.302967	18.303213	-86.205973
	1.424409	17.561344	-85.654769
	1.555606	16.732264	-85.093093
	1.692247	15.830543	-84.547305
	1.832057	14.871005	-84.042208
	1.974350	13.868287	-83.599562
	2.119867	12.836572	-83.236364
	2.271095	11.789562	-82.963507
	2.432459	10.740349	-82.786212
	2.609814	9.700855	-82.704901
	2.809886	8.681342	-82.715091
	3.040167	7.690094	-82.807734
	3.308617	6.732717	-82.970646
	3.623112	5.811308	-83.189845
	3.990821	4.923797	-83.450888
	4.416605	4.063432	-83.740565
	4.899994	3.218792	-84.047277
	5.431704	2.374185	-84.359092
	5.990507	1.509735	-84.661960
	6.541405	0.601622	-84.940279
	7.037294	-0.375930	-85.178763
	7.425531	-1.446460	-85.364408
	7.657408	-2.626428	-85.489078
	7.696667	-3.921866	-85.552757
	7.525413	-5.327251	-85.566121
	7.147383	-6.826196	-85.550817
	6.587407	-8.393564	-85.536355
	5.886743	-9.998692	-85.554846
	5.096103	-11.609116	-85.636202
	4.267599	-13.194072	-85.804618
	3.446911	-14.727389	-86.076189
	2.668960	-16.189236	-86.458272
	1.958442	-17.565987	-86.950313
	1.331851	-18.848790	-87.544879
	0.798350	-20.032102	-88.228868
	0.360402	-21.112889	-88.985448
	0.014460	-22.090569	-89.796141
	-0.248405	-22.966919	-89.357555
	-0.440999	-23.745002	-88.493200
	-0.577682	-24.427694	-87.627087
	-0.672207	-25.016838	-86.774385
	-0.736221	-25.513066	-85.950009
	-0.778526	-25.915756	-85.169575
	-0.805012	-26.222821	-84.448600
	-0.819293	-26.430876	-83.800101
	-0.824324	-26.536647	-83.233233
	-0.824139	-26.539033	-82.754741
	-0.823352	-26.439732	-82.371945
	-0.824414	-26.242274	-82.095328
	-0.826016	-25.951637	-81.939176
	-0.823798	-25.574722	-81.919212
	-0.811469	-25.120082	-82.048422
	-0.781574	-24.596758	-82.332614
	-0.726028	-24.013430	-82.766371
	-0.636537	-23.378645	-83.331664
	-0.505718	-22.701761	-84.000568
	-0.328795	-21.993528	-84.739570
	-0.104662	-21.265857	-85.512889
	0.164323	-20.531199	-86.285133
	0.473107	-19.802048	-87.024167
	0.814208	-19.090819	-87.703417
	1.177583	-18.410088	-88.302908
	1.551259	-17.772525	-88.810141
	1.923032	-17.190154	-89.220312
	2.282205	-16.673544	-89.534158
	2.620317	-16.231508	-89.755355
	2.931027	-15.871294	-89.889703
	3.210098	-15.598699	-89.944887
	3.455870	-15.417545	-89.930110
	3.669630	-15.328785	-89.856221
	3.855528	-15.330298	-89.736001
	4.020451	-15.417645	-89.584149
	4.174014	-15.585101	-89.417427
	4.328411	-15.826406	-89.254820
	4.498313	-16.134983	-89.116666
	4.700602	-16.503606	-89.022547
	4.953122	-16.923763	-88.988904
	5.272663	-17.384756	-89.026663
	5.673056	-17.872726	-89.138572
	6.163577	-18.369923	-89.317682
	6.747586	-18.854341	-89.549325
	7.420971	-19.300250	-89.816184
	8.169695	-19.680341	-89.896744
	8.967359	-19.968687	-89.599363
	9.774910	-20.142624	-89.295312
	10.543236	-20.183573	-88.981804
	11.218717	-20.078197	-88.650773
	11.752080	-19.819774	-88.290788
	12.108561	-19.408916	-87.889796
	12.275108	-18.853193	-87.439649
	12.262174	-18.164923	-86.939998
	12.100500	-17.357620	-86.398697
	11.833907	-16.443342	-85.829753
	11.509468	-15.431928	-85.250672
	11.168340	-14.331203	-84.680074
	10.840086	-13.147678	-84.135788
	10.540528	-11.887651	-83.633069
	10.272827	-10.557923	-83.183420
	10.031698	-9.165640	-82.794126
	9.808702	-7.717761	-82.468000
	9.595892	-6.220626	-82.203633
	9.387263	-4.680200	-81.996675
	9.179200	-3.103230	-81.842205
	8.970589	-1.498257	-81.737267
	8.762345	0.124416	-81.682037
	8.556084	1.753291	-81.679333
	8.352325	3.376224	-81.733352
	8.149093	4.981019	-81.848305
	7.941593	6.555875	-82.027413
	7.722878	8.089334	-82.272436
	7.485144	9.569973	-82.583171
	7.221259	10.986447	-82.956650
	6.926021	12.327940	-83.386334
	6.596926	13.584750	-83.861716
	6.234621	14.748532	-84.368717
	5.843397	15.812055	-84.890803
	5.431649	16.768936	-85.410668
	5.011487	17.613689	-85.911919
	4.597195	18.341696	-86.379844
	4.203171	18.948880	-86.800942
	3.842029	19.431593	-87.161735
	3.523514	19.786839	-87.448718
	3.254293	20.012395	-87.650438
	3.038369	20.106775	-87.759804
	2.877869	20.069236	-87.774919
	2.773640	19.900098	-87.698503
	2.725376	19.601494	-87.536642
	2.731400	19.177875	-87.297965
	2.788259	18.635839	-86.993726
	2.890341	17.983996	-86.637628
	3.029639	17.233213	-86.244423
	3.196169	16.396640	-85.828239
	3.379535	15.489326	-85.402044
	3.570785	14.527495	-84.978319
	3.763397	13.527539	-84.569731
	3.953371	12.504924	-84.188677
	4.139205	11.473290	-83.845989
	4.322095	10.444035	-83.549567
	4.505972	9.426350	-83.303856
	4.697240	8.427442	-83.110673
	4.904758	7.453012	-82.970274
	5.139886	6.507790	-82.881182
	5.415810	5.595435	-82.839044
	5.746151	4.717651	-82.836780
	6.142909	3.873056	-82.866989
	6.613580	3.056268	-82.924131
	7.158017	2.257073	-83.004383
	7.765728	1.459573	-83.104183
	8.413476	0.641941	-83.218622
	9.063929	-0.222563	-83.339905
	9.667463	-1.162885	-83.456867
	10.167796	-2.205661	-83.556027
	10.510352	-3.370038	-83.624205
	10.651964	-4.663683	-83.653358
	10.569712	-6.081006	-83.645379
	10.265693	-7.603733	-83.613121
	9.765673	-9.203975	-83.578402
	9.112911	-10.848584	-83.568859
	8.359975	-12.502614	-83.613101
	7.560242	-14.132161	-83.735607
	6.760611	-15.707521	-83.954242
	5.997491	-17.205215	-84.279695
	5.296342	-18.608019	-84.714795
	4.672664	-19.904317	-85.254800
	4.133142	-21.087654	-85.890578
	3.677658	-22.155800	-86.611979
	3.301747	-23.109108	-87.407708
	2.997876	-23.949172	-88.263349
	2.756160	-24.678173	-89.160720
	2.565817	-25.298394	-89.921140
	2.416769	-25.811768	-89.004754
	2.300104	-26.219443	-88.113111
	2.207189	-26.521722	-87.267095
	2.129142	-26.718791	-86.482087
	2.058154	-26.811493	-85.768112
	1.989174	-26.801623	-85.134646
	1.920328	-26.692347	-84.595209
	1.852911	-26.488475	-84.167766
	1.791491	-26.196172	-83.871746
	1.743340	-25.822500	-83.723986
	1.717183	-25.374747	-83.734116
	1.721694	-24.860059	-83.899664
	1.763814	-24.286152	-84.204093
	1.847558	-23.662278	-84.620168
	1.973981	-22.999393	-85.115598
	2.141900	-22.309551	-85.657151
	2.348415	-21.605037	-86.213196
	2.588620	-20.897887	-86.755673
	2.855115	-20.200048	-87.261016
	3.138629	-19.523426	-87.710264
	3.429459	-18.879348	-88.089356
	3.718415	-18.277984	-88.389571
	3.997048	-17.728135	-88.607660
	4.258009	-17.236970	-88.745261
	4.495906	-16.809467	-88.807824
	4.708145	-16.447811	-88.803683
	4.895158	-16.151491	-88.743050
	5.060042	-15.918230	-88.637106
	5.207998	-15.744632	-88.498179
	5.345396	-15.626163	-88.340054
	5.478581	-15.557424	-88.177273
	5.613750	-15.533105	-88.024769
	5.758108	-15.549334	-87.897915
	5.920683	-15.604970	-87.811339
	6.112071	-15.701999	-87.777120
	6.343534	-15.844757	-87.803545
	6.626175	-16.038274	-87.893900
	6.970467	-16.285958	-88.045167
	7.385023	-16.587349	-88.247256
	7.873940	-16.936825	-88.482854
	8.434499	-17.323134	-88.728703
	9.056464	-17.729257	-88.959398
	9.721727	-18.132811	-89.152882
	10.403209	-18.507232	-89.295704
	11.064106	-18.823402	-89.386485
	11.660016	-19.051143	-89.436702
	12.145612	-19.161064	-89.468001
	12.483989	-19.127560	-89.505695
	12.654755	-18.932213	-89.571920
	12.658276	-18.566001	-89.682607
	12.515354	-18.029408	-89.846953
	12.262626	-17.330349	-89.932897
	11.945007	-16.480666	-89.661055
	11.607214	-15.493264	-89.345697
	11.286155	-14.381637	-88.997035
	11.005891	-13.160843	-88.625888
	10.776873	-11.847468	-88.241783
	10.598907	-10.458268	-87.850948
	10.465073	-9.009088	-87.455906
	10.364648	-7.514506	-87.056816
	10.285015	-5.987603	-86.653400
	10.212968	-4.439847	-86.246754
	10.135975	-2.881238	-85.840232
	10.043432	-1.320411	-85.439102
	9.927093	0.235116	-85.050390
	9.780821	1.778443	-84.683430
	9.600515	3.303163	-84.349887
	9.384009	4.803519	-84.062757
	9.130888	6.274453	-83.834888
	8.842879	7.711466	-83.677601
	8.523928	9.110423	-83.599686
	8.178996	10.467440	-83.606529
	7.813007	11.778520	-83.699464
	7.431272	13.038947	-83.875765
	7.040275	14.243080	-84.129365
	6.647276	15.384574	-84.451694
	6.259098	16.456615	-84.831742
	5.881691	17.452196	-85.255249
	5.520586	18.364666	-85.703587
	5.180771	19.188298	-86.153289
	4.866293	19.918210	-86.577626
	4.580977	20.549559	-86.950325
	4.329076	21.076560	-87.249403
	4.114522	21.492166	-87.459413
	3.940081	21.788562	-87.572294
	3.807361	21.957994	-87.587575
	3.716933	21.993666	-87.511909
	3.667999	21.890732	-87.357476
	3.657685	21.647155	-87.139471
	3.680625	21.264027	-86.873498
	3.729450	20.745704	-86.573487
	3.795705	20.100170	-86.250752
	3.870610	19.339147	-85.914561
	3.946075	18.477519	-85.573898
	4.015673	17.532393	-85.239008
	4.075040	16.522347	-84.921001
	4.122513	15.466785	-84.630116
	4.159969	14.384745	-84.375139
	4.192533	13.293394	-84.163647
	4.227616	12.207145	-84.001603
	4.274466	11.137549	-83.892522
	4.344172	10.093697	-83.836750
	4.449654	9.082770	-83.831822
	4.605381	8.109952	-83.873994
	4.826547	7.177694	-83.959042
	5.127447	6.285057	-84.082002
	5.518824	5.427133	-84.237306
	6.004205	4.594028	-84.419207
	6.575470	3.769694	-84.621827
	7.208846	2.931531	-84.838697
	7.863413	2.051379	-85.061384
	8.484186	1.098453	-85.278047
	9.009675	0.044149	-85.474690
	9.381447	-1.132459	-85.639597
	9.553663	-2.440052	-85.767996
	9.501375	-3.873222	-85.864721
	9.225495	-5.413806	-85.944500
	8.751927	-7.034174	-86.030185
	8.124243	-8.701686	-86.149343
	7.393449	-10.383403	-86.329665
	6.609471	-12.049390	-86.594176
	5.815368	-13.674134	-86.957461
	5.043918	-15.236754	-87.423769
	4.317156	-16.720769	-87.987305
	3.648346	-18.114069	-88.634484
	3.044563	-19.408540	-89.346913
	2.509009	-20.598615	-89.896008
	2.042839	-21.679833	-89.113923
	1.645727	-22.648784	-88.322226
	1.315333	-23.503760	-87.530950
	1.046988	-24.244700	-86.745641
	0.834142	-24.872483	-85.969578
	0.669026	-25.388636	-85.207251
	0.543066	-25.795480	-84.467094
	0.447342	-26.096097	-83.761615
	0.373321	-26.294171	-83.105580
	0.313437	-26.394072	-82.513899
	0.261432	-26.400875	-81.999779
	0.212702	-26.320219	-81.573564
	0.164693	-26.158318	-81.243440
	0.117625	-25.921780	-81.017367
	0.075434	-25.617028	-80.903614
	0.045935	-25.250111	-80.908750
	0.039745	-24.827131	-81.035147
	0.067954	-24.354554	-81.279332
	0.138869	-23.839281	-81.630408
	0.255503	-23.288814	-82.069708
	0.415375	-22.711340	-82.573198
	0.612136	-22.115559	-83.115077
	0.837523	-21.510434	-83.670728
	1.082715	-20.905118	-84.218308
	1.338758	-20.309075	-84.738956
	1.596631	-19.731956	-85.216594
	1.847469	-19.183174	-85.637865
	2.082931	-18.671672	-85.992532
	2.296008	-18.205793	-86.274467
	2.482100	-17.793042	-86.481865
	2.639729	-17.439763	-86.616218
	2.770735	-17.150816	-86.681400
	2.879593	-16.929717	-86.683860
	2.972005	-16.779182	-86.633416
	3.054111	-16.701533	-86.543969
	3.133214	-16.698766	-86.433785
	3.218975	-16.772385	-86.324170
	3.323798	-16.923334	-86.235751
	3.462236	-17.152087	-86.184509
	3.649857	-17.458321	-86.180355
	3.902063	-17.839832	-86.227437
	4.233173	-18.290917	-86.323703
	4.655171	-18.800484	-86.459909
	5.175654	-19.350412	-86.620253
	5.795365	-19.915275	-86.785887
	6.505237	-20.463977	-86.940662
	7.283452	-20.962283	-87.076993
	8.094230	-21.375181	-87.199486
	8.889155	-21.669574	-87.324799
	9.612015	-21.817283	-87.477141
	10.208032	-21.797477	-87.680819
	10.635126	-21.598560	-87.954096
	10.872815	-21.219214	-88.307431
	10.925789	-20.667193	-88.743664
	10.822021	-19.955889	-89.257666
	10.606266	-19.100919	-89.836824
	10.330129	-18.118256	-89.537083
	10.041676	-17.023265	-88.884948
	9.777571	-15.830064	-88.226613
	9.559228	-14.551763	-87.578471
	9.393282	-13.201193	-86.953255
	9.274945	-11.790858	-86.360180
	9.192106	-10.332322	-85.804980
	9.129155	-8.836033	-85.291099
	9.070559	-7.311278	-84.821603
	9.003952	-5.765652	-84.400008
	8.922187	-4.204738	-84.030453
	8.823784	-2.632812	-83.718897
	8.711231	-1.054196	-83.474307
	8.587757	0.525682	-83.307868
	8.454507	2.099931	-83.230521
	8.309413	3.660375	-83.250185
	8.147669	5.197998	-83.369871
	7.963204	6.703611	-83.587453
	7.750191	8.168169	-83.896974
	7.504119	9.582249	-84.290582
	7.222975	10.935723	-84.758973
	6.907783	12.218513	-85.289665
	6.561776	13.421616	-85.865548
	6.189827	14.537448	-86.465602
	5.799102	15.559472	-87.066905
	5.399913	16.481403	-87.646703
	5.005283	17.296652	-88.184014
	4.628415	17.998659	-88.659615
	4.280282	18.581838	-89.054560
	3.969246	19.042197	-89.350067
	3.701307	19.377279	-89.530126
	3.480551	19.585614	-89.584774
	3.309971	19.666328	-89.512117
	3.191531	19.619492	-89.318749
	3.125625	19.446751	-89.018514
	3.110633	19.151633	-88.629886
	3.142450	18.739813	-88.173016
	3.214376	18.219292	-87.667900
	3.317930	17.600021	-87.134037
	3.444161	16.893220	-86.590511
	3.584213	16.110873	-86.055664
	3.729226	15.265172	-85.546623
	3.870864	14.368012	-85.079002
	4.002810	13.431123	-84.666291
	4.122270	12.466333	-84.318972
	4.230236	11.485176	-84.044145
	4.330240	10.498238	-83.845702
	4.427134	9.514975	-83.724818
	4.526886	8.543694	-83.680503
	4.636727	7.591308	-83.709589
	4.765018	6.663020	-83.806466
	4.920797	5.761968	-83.963331
	5.113380	4.888533	-84.170775
	5.351920	4.039725	-84.418413
	5.644008	3.209165	-84.695378
	5.992799	2.387079	-84.990022
	6.392939	1.559559	-85.288890
	6.826682	0.707779	-85.576003
	7.262672	-0.191559	-85.833449
	7.658927	-1.164110	-86.043288
	7.969628	-2.233874	-86.189705
	8.153217	-3.418137	-86.261736
	8.178775	-4.723743	-86.257285
	8.030281	-6.145860	-86.186284
	7.709679	-7.668457	-86.070314
	7.237473	-9.265958	-85.938987
	6.649135	-10.906317	-85.825701
	5.987798	-12.555262	-85.763884
	5.296293	-14.180515	-85.783023
	4.611550	-15.754768	-85.904899
	3.961690	-17.256857	-86.140775
	3.365540	-18.671428	-86.490187
	2.834243	-19.987946	-86.942551
	2.373269	-21.199877	-87.480436
	1.983673	-22.304226	-88.082508
	1.662971	-23.300894	-88.727245
	1.406167	-24.191535	-89.396364
	1.206950	-24.978531	-89.925590
	1.058429	-25.664438	-89.253638
	0.953343	-26.251273	-88.602679
	0.884169	-26.739559	-87.985741
	0.843168	-27.127850	-87.412513
	0.822531	-27.413212	-86.889675
	0.814878	-27.592462	-86.422331
	0.814245	-27.663429	-86.015339
	0.817162	-27.625617	-85.675467
	0.822979	-27.480582	-85.415037
	0.833437	-27.232493	-85.253499
	0.851962	-26.888408	-85.211424
	0.882657	-26.457672	-85.299636
	0.929148	-25.950925	-85.514655
	0.994304	-25.379282	-85.842625
	1.081043	-24.753656	-86.262963
	1.192587	-24.084539	-86.748798
	1.331386	-23.382413	-87.268098
	1.497801	-22.658477	-87.786845
	1.689536	-21.924999	-88.272255
	1.902158	-21.194749	-88.694468
	2.130361	-20.479753	-89.027554
	2.368821	-19.790430	-89.251082
	2.611887	-19.135905	-89.351581
	2.852491	-18.524892	-89.323359
	3.081880	-17.965821	-89.169284
	3.290887	-17.466313	-88.901303
	3.471585	-17.032894	-88.539968
	3.618661	-16.670878	-88.112682
	3.730672	-16.384188	-87.650630
	3.810517	-16.175234	-87.184881
	3.864766	-16.044842	-86.742565
	3.902588	-15.992200	-86.344789
	3.934837	-16.015275	-86.007627
	3.973368	-16.111935	-85.744124
	4.030865	-16.281191	-85.564613
	4.121021	-16.523484	-85.476229
	4.258671	-16.839499	-85.482912
	4.459474	-17.228284	-85.585097
	4.738673	-17.685632	-85.778279
	5.109114	-18.202739	-86.050735
	5.579236	-18.764960	-86.382126
	6.151285	-19.351074	-86.746132
	6.819077	-19.933706	-87.117523
	7.565214	-20.481063	-87.479252
	8.359396	-20.959297	-87.826081
	9.158903	-21.334911	-88.163965
	9.911215	-21.577361	-88.505151
	10.560601	-21.661720	-88.862805
	11.059361	-21.571038	-89.248625
	11.378645	-21.298070	-89.670701
	11.513613	-20.845452	-89.868942
	11.483150	-20.223491	-89.373279
	11.325386	-19.446590	-88.847794
	11.088765	-18.530623	-88.300734
	10.820778	-17.491885	-87.744178
	10.558850	-16.346689	-87.193076
	10.325988	-15.110912	-86.662991
	10.131182	-13.799602	-86.168426
	9.973044	-12.426747	-85.721958
	9.844273	-11.004647	-85.332490
	9.735143	-9.542989	-85.003090
	9.635688	-8.049078	-84.731550
	9.537067	-6.529154	-84.513745
	9.432664	-4.989228	-84.346644
	9.318520	-3.435403	-84.229621
	9.192628	-1.874290	-84.164557
	9.053708	-0.313314	-84.155180
	8.900235	1.239154	-84.206064
	8.729946	2.773565	-84.321944
	8.539888	4.279046	-84.507257
	8.326741	5.743717	-84.765276
	8.086926	7.155362	-85.096997
	7.816564	8.502342	-85.499967
	7.512058	9.774495	-85.966937
	7.171575	10.963565	-86.485343
	6.796676	12.063039	-87.038564
	6.392764	13.067725	-87.607893
	5.967897	13.973434	-88.173441
	5.531438	14.776776	-88.714274
	5.093623	15.475046	-89.208970
	4.665401	16.066093	-89.636890
	4.258037	16.547943	-89.980414
	3.882684	16.918802	-89.773568
	3.549811	17.177843	-89.634580
	3.268175	17.325616	-89.609655
	3.043630	17.363499	-89.702812
	2.878582	17.293074	-89.913724
	2.772426	17.116024	-89.763514
	2.722457	16.834421	-89.340662
	2.724436	16.451303	-88.834183
	2.772329	15.971316	-88.263427
	2.858116	15.400780	-87.649182
	2.972937	14.747283	-87.012615
	3.108968	14.019435	-86.374650
	3.260428	13.226765	-85.756141
	3.423447	12.379829	-85.177429
	3.595515	11.490400	-84.656076
	3.775169	10.570932	-84.205056
	3.962230	9.633516	-83.833081
	4.158148	8.689365	-83.545170
	4.365971	7.748703	-83.342081
	4.589987	6.820480	-83.219597
	4.835223	5.911767	-83.169199
	5.107269	5.026905	-83.180108
	5.412461	4.166919	-83.241059
	5.757488	3.329545	-83.341611
	6.148145	2.509389	-83.473464
	6.586884	1.697873	-83.631065
	7.068650	0.882813	-83.810646
	7.576695	0.047655	-84.007871
	8.080769	-0.828567	-84.215491
	8.539160	-1.769273	-84.422373
	8.905276	-2.796623	-84.614892
	9.136493	-3.927285	-84.780581
	9.201195	-5.168838	-84.912086
	9.083073	-6.518083	-85.009964
	8.783775	-7.961633	-85.083708
	8.323594	-9.477826	-85.150500
	7.738186	-11.039581	-85.232579
	7.071143	-12.617869	-85.354003
	6.365954	-14.184770	-85.536978
	5.660688	-15.715592	-85.798670
	4.985542	-17.190032	-86.149219
	4.361962	-18.592403	-86.590655
	3.803007	-19.911119	-87.116948
	3.314820	-21.137994	-87.716343
	2.898160	-22.267706	-88.375594
	2.549605	-23.297171	-89.083471
	2.262888	-24.224549	-89.831473
	2.030150	-25.048244	-89.387191
	1.842869	-25.766484	-88.579194
	1.692984	-26.377422	-87.753790
	1.574017	-26.879358	-86.924767
	1.481040	-27.271134	-86.110123
	1.409624	-27.552649	-85.331951
	1.354994	-27.725004	-84.615928
	1.312178	-27.790264	-83.987567
	1.277224	-27.751416	-83.468118
	1.248555	-27.612495	-83.073408
	1.227043	-27.378263	-82.813702
	1.215196	-27.053756	-82.692467
	1.216793	-26.644435	-82.704784
