PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
16	10.175225	-1.652614	31.956458	5.243376	-5.118823	42.602176	-7.749973	-3.821658	23.925155	1.92205	-0.225215	-1.128418	1.114933	0.390394	2.093048	-0.355976	0.58673	2.532969	-0.671847	24.611614	1.058565	7.231014	-0.662015	-5.649634	12.195563	-2.183737	35.540665	4.352272	-4.359863	43.79367	-8.376077	-6.240279	23.61457	2.027135	-0.297805	-1.36669	1.054181	0.294716	2.216017	-0.456093	0.54641	2.884073	-0.167718	26.719465	0.565621	11.505034	1.221874	-7.115566	13.727587	-1.674504	35.837035	3.630675	-3.688098	43.839911	-8.804069	-7.185002	23.450426	2.05437	-0.368344	-1.346577	0.996464	0.179106	2.291487	-0.475292	0.420188	2.870868	0.407586	27.221071	0.181662	13.725074	4.474879	-8.268689	9.741468	-0.477972	29.267797	-0.141256	-5.806372	40.847676	-4.918012	-0.72511	23.613684	1.738106	-0.407623	-0.785423	0.727049	-0.001975	1.811401	-0.274883	0.197754	2.752903	-0.555845	23.698283	1.228854	6.706959	-0.762477	-4.958967	11.039177	-1.202224	31.517457	-1.011595	-5.738443	41.01296	-4.193485	-2.22453	24.680522	1.826599	-0.415694	-0.865955	0.62696	-0.078157	2.03247	-0.36243	0.209172	2.987183	0.295044	26.164519	0.872416	10.366396	2.1472	-5.850402	12.644207	-1.722924	32.483096	-1.279477	-5.880559	41.921414	-4.862042	-2.819331	24.705642	1.95416	-0.437198	-0.93998	0.594262	-0.115488	2.213632	-0.454229	0.146671	2.988444	0.459529	26.824393	0.540366	12.707152	4.63714	-8.086393
17	9.432808	-1.102524	30.593534	5.728786	-5.428529	42.367662	-7.396474	-3.763871	24.7402	1.796628	-0.188223	-1.009004	1.082545	0.389574	2.008308	-0.339027	0.614768	2.621124	-0.323195	24.361541	1.028067	6.66193	0.950154	-4.090401	11.302488	-1.205132	33.573262	4.790596	-4.633068	43.25839	-7.768821	-6.359037	24.477997	1.879293	-0.237764	-1.184526	0.985709	0.290222	2.075716	-0.432339	0.587638	2.956417	0.424236	26.190113	0.480451	10.85248	2.614319	-4.537327	12.982604	-0.55789	33.254859	3.854564	-3.7934	42.913285	-8.035851	-7.415386	24.384218	1.903716	-0.289107	-1.125165	0.902995	0.183159	2.073095	-0.448875	0.483081	2.950107	1.230007	26.481419	0.091665	13.432897	5.277323	-5.067855	8.842247	0.2607	27.952378	0.536069	-6.171931	40.63316	-4.595031	-0.785799	24.264415	1.622269	-0.362525	-0.691245	0.695813	-0.003321	1.746979	-0.264039	0.224347	2.81031	-0.142552	23.559829	1.115383	6.278568	0.304555	-3.256039	9.875562	-0.068558	29.550967	-0.217226	-6.069407	40.208696	-3.465484	-2.385193	25.359298	1.644161	-0.341591	-0.72588	0.572228	-0.074448	1.849237	-0.334911	0.266689	3.029058	0.975809	25.532185	0.734409	9.452602	3.083882	-3.015145	11.566664	-0.571062	29.955612	-0.783236	-5.907578	40.895241	-3.849301	-3.209223	25.623787	1.778039	-0.358164	-0.759902	0.521122	-0.109323	1.978535	-0.422586	0.229239	3.046804	1.388327	26.113	0.434417	12.236454	5.394623	-4.606568
18	8.755044	-0.455676	29.179875	6.251816	-5.822658	41.781628	-7.001307	-3.718788	25.256572	1.664494	-0.147952	-0.904352	1.038732	0.382757	1.864663	-0.316105	0.633731	2.676224	0.059448	23.871844	0.957917	5.822076	2.426944	-2.210183	10.35245	-0.145498	31.580631	5.405844	-5.084173	42.366253	-7.081652	-6.374943	24.946745	1.700499	-0.177182	-1.02256	0.914496	0.280959	1.870174	-0.394666	0.618898	2.981723	1.013125	25.316843	0.358971	9.639987	3.764524	-1.588446	11.986323	0.621332	30.678264	4.325764	-4.135304	41.688747	-7.135735	-7.491926	24.874189	1.711825	-0.208897	-0.944077	0.809381	0.184072	1.797743	-0.405483	0.537179	2.977499	1.984347	25.337514	-0.03557	12.378457	5.610334	-1.36649	8.005804	1.132661	26.595883	1.256932	-6.643344	40.129558	-4.260278	-0.778976	24.634979	1.509561	-0.315538	-0.601457	0.660545	-0.007272	1.635422	-0.244037	0.243335	2.839027	0.276247	23.184838	0.969578	5.43052	1.379678	-1.352701	8.681397	1.100564	27.571553	0.64127	-6.534773	39.116216	-2.680741	-2.371625	25.628111	1.453369	-0.269956	-0.600511	0.5145	-0.070691	1.613872	-0.292577	0.313949	3.026011	1.616537	24.547845	0.552853	8.020723	3.749023	0.158708	10.268341	0.61928	27.42632	-0.101281	-6.150418	39.58621	-2.74449	-3.34955	26.083612	1.562822	-0.275949	-0.614063	0.444658	-0.101427	1.690062	-0.372152	0.302907	3.05583	2.240548	25.000823	0.272786	10.992672	5.615847	-0.605351
19	8.181164	0.200146	27.713753	6.672814	-6.18183	40.882848	-6.539267	-3.730661	25.454727	1.533663	-0.108436	-0.812962	0.979105	0.370507	1.673876	-0.288552	0.644849	2.693567	0.467785	23.133339	0.859038	4.967652	3.58786	-0.126975	9.417399	0.889033	29.556474	6.038063	-5.604438	41.156145	-6.304584	-6.323378	24.992722	1.504596	-0.123148	-0.883427	0.837649	0.267146	1.613599	-0.344156	0.639071	2.954569	1.576056	24.092181	0.222771	8.264107	4.512797	1.582575	10.826756	1.752076	28.126353	4.921881	-4.649389	40.203746	-6.131174	-7.419342	24.871962	1.491343	-0.138459	-0.797288	0.716327	0.179736	1.483361	-0.345977	0.575553	2.944847	2.637402	23.794227	-0.177319	10.896352	5.517624	2.655013	7.287888	2.017303	25.210977	1.868978	-7.076593	39.366987	-3.860434	-0.755352	24.713048	1.401698	-0.271703	-0.524079	0.618742	-0.011397	1.483518	-0.21516	0.259982	2.834637	0.692518	22.560076	0.816919	4.468884	2.306613	0.666102	7.528708	2.170996	25.57859	1.395437	-6.995667	37.775258	-1.799116	-2.212023	25.453002	1.264132	-0.208087	-0.50026	0.4519	-0.065988	1.341513	-0.23713	0.352064	2.972148	2.190023	23.216681	0.358588	6.552487	4.008386	3.46105	8.828217	1.737574	24.917487	0.641267	-6.520519	38.033281	-1.551964	-3.243674	26.026414	1.334608	-0.201329	-0.49662	0.369737	-0.091615	1.366662	-0.304991	0.362974	3.007979	2.972182	23.495024	0.086827	9.386412	5.327667	3.677568
20	7.712165	0.799118	26.186999	6.905191	-6.4313	39.711666	-5.998484	-3.812298	25.321049	1.407129	-0.072014	-0.730923	0.901881	0.353467	1.450188	-0.258122	0.648477	2.670118	0.880949	22.141118	0.73776	4.263225	4.29121	2.012131	8.531859	1.816605	27.485722	6.559819	-6.100534	39.663991	-5.431202	-6.239316	24.586971	1.308192	-0.079709	-0.765473	0.753255	0.249286	1.324053	-0.284129	0.647224	2.871738	2.082091	22.52208	0.088477	7.012184	4.764708	4.791925	9.579015	2.749604	25.587221	5.52965	-5.264298	38.479456	-5.041846	-7.208003	24.330829	1.257626	-0.083841	-0.674704	0.623486	0.169368	1.150748	-0.273819	0.593776	2.846528	3.156372	21.877725	-0.310572	9.274386	5.015258	6.708972	6.69833	2.815909	23.80144	2.272309	-7.369056	38.378454	-3.355079	-0.734957	24.487739	1.296674	-0.232972	-0.46369	0.568278	-0.013516	1.300045	-0.179018	0.277973	2.793799	1.093266	21.680132	0.669681	3.636854	2.948176	2.709224	6.443912	3.056922	23.560632	1.944449	-7.357565	36.225083	-0.798873	-1.91211	24.806018	1.081426	-0.158422	-0.43146	0.384323	-0.059306	1.049184	-0.172609	0.381559	2.863511	2.667641	21.55602	0.172631	5.357719	3.810058	6.638728	7.307565	2.703081	22.427039	1.344348	-6.943967	36.266169	-0.279559	-2.88912	25.403098	1.109717	-0.13928	-0.405074	0.299245	-0.078921	1.028404	-0.226425	0.406998	2.897733	3.544135	21.624148	-0.096811	7.759871	4.573129	7.881887
21	7.316579	1.30616	24.588294	6.927986	-6.549518	38.306174	-5.378703	-3.946573	24.848802	1.286681	-0.040322	-0.656079	0.809744	0.332196	1.206966	-0.225992	0.643963	2.60506	1.272057	20.898718	0.600136	3.781952	4.47423	4.055567	7.694696	2.587263	25.349006	6.90185	-6.521341	37.917343	-4.466524	-6.133884	23.700652	1.121232	-0.048023	-0.662505	0.661173	0.22757	1.020918	-0.218885	0.641543	2.732361	2.498249	20.629855	-0.032214	5.999208	4.500104	7.793165	8.294325	3.560824	23.032546	6.063777	-5.92255	36.526949	-3.88305	-6.860009	23.210448	1.027498	-0.046863	-0.566305	0.531177	0.153152	0.820525	-0.194387	0.589754	2.681139	3.512788	19.637702	-0.416586	7.703562	4.133943	10.413418	6.20421	3.469389	22.362794	2.437776	-7.475843	37.193079	-2.722752	-0.705097	23.947925	1.189496	-0.198927	-0.418339	0.509325	-0.012284	1.094748	-0.137736	0.298314	2.71469	1.462764	20.547812	0.532576	3.060293	3.218427	4.675417	5.409605	3.72441	21.500599	2.264493	-7.581597	34.49643	0.312023	-1.458613	23.665187	0.912716	-0.120726	-0.389951	0.316848	-0.049521	0.754108	-0.104503	0.401691	2.698962	3.023845	19.59673	0.009628	4.544038	3.189118	9.407346	5.745034	3.463578	19.937216	1.944082	-7.372217	34.306324	1.048579	-2.281204	24.176863	0.903509	-0.091968	-0.334652	0.238592	-0.062122	0.696309	-0.143536	0.434055	2.723128	3.925734	19.436919	-0.256261	6.324395	3.445258	11.582523
22	6.942898	1.715558	22.907796	6.779149	-6.568583	36.699376	-4.685354	-4.087854	24.035893	1.170723	-0.01437	-0.586403	0.708607	0.30707	0.956359	-0.19233	0.630056	2.49928	1.613699	19.421591	0.453583	3.505666	4.169671	5.874861	6.877979	3.182393	23.125885	7.057723	-6.87102	35.9368	-3.427027	-5.978725	22.312016	0.943538	-0.026888	-0.56787	0.562764	0.20199	0.722321	-0.152591	0.619678	2.538442	2.793871	18.460178	-0.131375	5.198099	3.768765	10.292753	6.998276	4.160003	20.430545	6.47538	-6.59499	34.352084	-2.669835	-6.355775	21.482466	0.815822	-0.026728	-0.465704	0.442129	0.132138	0.51082	-0.113784	0.563665	2.45204	3.687401	17.148101	-0.482327	6.276364	2.94015	13.340414	5.743334	3.959309	20.883524	2.400134	-7.414942	35.833403	-1.959167	-0.621434	23.082888	1.075079	-0.167974	-0.383378	0.444352	-0.007569	0.877024	-0.093446	0.319292	2.597092	1.783722	19.175108	0.406339	2.753486	3.097618	6.454295	4.378272	4.178271	19.378028	2.394363	-7.690456	32.608021	1.49534	-0.824552	22.019714	0.762341	-0.09267	-0.360531	0.256432	-0.036084	0.474348	-0.038835	0.410568	2.48055	3.236608	17.387743	-0.121371	4.029158	2.261231	11.48588	4.158316	3.991034	17.421745	2.412849	-7.787858	32.168309	2.38904	-1.424605	22.327819	0.726063	-0.058236	-0.274461	0.192201	-0.040762	0.391656	-0.064265	0.443992	2.486869	4.097125	17.001985	-0.37641	5.12075	2.094341	14.358182
23	6.534707	2.039285	21.141876	6.533748	-6.557936	34.919992	-3.929022	-4.172053	22.881207	1.050172	0.005899	-0.519692	0.604342	0.278384	0.709702	-0.156808	0.605396	2.354601	1.881799	17.737653	0.30714	3.348166	3.488416	7.370128	6.039496	3.604418	20.799755	7.067709	-7.198185	33.741013	-2.337169	-5.708589	20.412519	0.770759	-0.014101	-0.478197	0.46118	0.172855	0.443885	-0.089017	0.580021	2.295165	2.946461	16.080791	-0.203817	4.516129	2.689123	12.020874	5.696111	4.539357	17.75507	6.74985	-7.281505	31.959193	-1.426123	-5.654379	19.137107	0.636006	-0.021341	-0.370551	0.362668	0.108521	0.236422	-0.038162	0.51831	2.168085	3.674085	14.5064	-0.5017	5.021392	1.546551	15.108338	5.243432	4.294864	19.348187	2.234914	-7.2527	34.317196	-1.078492	-0.419028	21.882876	0.951216	-0.138642	-0.35399	0.377578	-0.000226	0.656212	-0.048416	0.337202	2.44199	2.038191	17.584792	0.29022	2.644618	2.635881	7.930854	3.292715	4.437732	17.171486	2.404925	-7.753491	30.569652	2.688044	0.012944	19.874371	0.62986	-0.070899	-0.32494	0.207662	-0.019682	0.227379	0.01855	0.405941	2.214693	3.291072	14.999591	-0.216447	3.631735	1.193439	12.659631	2.550754	4.274715	14.851334	2.751038	-8.204463	29.863029	3.687078	-0.342276	19.858197	0.572494	-0.033576	-0.211653	0.157662	-0.016722	0.134166	0.003643	0.4364	2.196881	4.051976	14.409708	-0.449984	4.036699	0.717411	15.885253
24	6.045271	2.290683	19.296062	6.272648	-6.595115	32.996382	-3.125675	-4.134632	21.383921	0.9164	0.021108	-0.454776	0.502013	0.246904	0.477601	-0.11963	0.569452	2.174022	2.059314	15.88696	0.17142	3.200201	2.584749	8.463067	5.13723	3.859817	18.36413	6.990567	-7.56835	31.349742	-1.228476	-5.239792	18.008282	0.606237	-0.00833	-0.391929	0.363693	0.141747	0.198785	-0.031814	0.523565	2.011513	2.94778	13.581936	-0.246699	3.859166	1.433362	12.793766	4.382487	4.697559	14.990944	6.895892	-7.997377	29.354378	-0.196751	-4.716943	16.189159	0.496508	-0.027195	-0.280418	0.299437	0.084765	0.009372	0.026691	0.458527	1.844802	3.482887	11.830299	-0.475808	3.924974	0.114084	15.509383	4.641052	4.493946	17.742724	2.029816	-7.07624	32.662035	-0.115643	-0.031946	20.341343	0.823245	-0.110657	-0.325138	0.315253	0.008953	0.442285	-0.005392	0.348059	2.251339	2.20993	15.811613	0.184501	2.617397	1.93967	8.982304	2.107019	4.513639	14.863549	2.367347	-7.858646	28.390027	3.81618	1.054607	17.251717	0.509238	-0.051922	-0.27292	0.169396	-0.002345	0.027105	0.06269	0.386328	1.91272	3.185966	12.523985	-0.275252	3.178234	0.161965	12.83971	0.92227	4.311811	12.199778	2.97304	-8.654464	27.401869	4.890987	0.926024	16.793592	0.428187	-0.012796	-0.138864	0.126877	0.006319	-0.062758	0.053671	0.411244	1.867304	3.803347	11.770669	-0.476716	2.920628	-0.49268	16.022681
25	5.448163	2.471242	17.385014	6.054316	-6.737631	30.958581	-2.294445	-3.926821	19.54488	0.773068	0.031574	-0.388081	0.406962	0.214139	0.270295	-0.082192	0.523237	1.962826	2.138124	13.922145	0.056974	2.964248	1.62083	9.097485	4.144002	3.943348	15.826807	6.876676	-8.035064	28.785608	-0.145299	-4.501066	15.124099	0.466442	-0.009419	-0.30733	0.281893	0.111689	-0.002437	0.015578	0.454975	1.701654	2.80633	11.072439	-0.259431	3.179065	0.194032	12.56125	3.052842	4.629347	12.136893	6.931595	-8.753021	26.550274	0.95343	-3.540616	12.679396	0.38978	-0.038689	-0.196228	0.251569	0.061765	-0.162023	0.076159	0.389633	1.503884	3.142041	9.248217	-0.412288	2.930198	-1.174902	14.603405	3.895636	4.566284	16.059805	1.859408	-6.968247	30.889782	0.875333	0.586411	18.462448	0.70201	-0.084962	-0.289901	0.264011	0.019495	0.246787	0.03252	0.349	2.029186	2.287203	13.902991	0.091403	2.555191	1.147879	9.491153	0.802293	4.398491	12.446929	2.332468	-8.086589	26.084078	4.816361	2.278304	14.190716	0.392185	-0.03327	-0.204663	0.136293	0.013369	-0.118916	0.090218	0.352382	1.590614	2.937523	10.069835	-0.299758	2.564352	-0.685337	12.086428	-0.718615	4.099205	9.451912	3.094071	-9.170069	24.802264	5.965218	2.334188	13.181127	0.28172	0.007129	-0.059166	0.09165	0.024866	-0.195922	0.081497	0.370042	1.518308	3.387242	9.208771	-0.461917	1.712845	-1.403493	14.850858
26	4.741309	2.564626	15.429754	5.902151	-7.008944	28.837574	-1.4541	-3.519218	17.368709	0.633434	0.03727	-0.315963	0.32405	0.181853	0.09653	-0.046859	0.46904	1.728584	2.119731	11.907712	-0.028267	2.597163	0.732264	9.23988	3.059178	3.831987	13.209969	6.753549	-8.620577	26.076406	0.850892	-3.471556	11.807045	0.363068	-0.016034	-0.226624	0.222795	0.084914	-0.153321	0.05062	0.380686	1.384522	2.546634	8.669574	-0.244149	2.49183	-0.863008	11.453339	1.714405	4.321371	9.207519	6.874925	-9.537513	23.57242	1.959381	-2.175688	8.67082	0.29286	-0.050015	-0.120509	0.209453	0.038825	-0.276241	0.107966	0.316669	1.169628	2.695434	6.882491	-0.323653	1.963993	-2.17168	12.685291	2.996216	4.506508	14.301487	1.769675	-6.991791	29.029021	1.827958	1.446499	16.269442	0.592403	-0.062292	-0.242614	0.225786	0.030322	0.081729	0.062382	0.338442	1.782628	2.265678	11.919922	0.014036	2.373973	0.400799	9.399883	-0.605981	4.069781	9.930246	2.323156	-8.490147	23.67806	5.653891	3.648616	10.743115	0.275339	-0.014356	-0.128936	0.10363	0.025564	-0.211732	0.099835	0.307462	1.267861	2.57944	7.752948	-0.293872	1.797625	-1.262566	10.595671	-2.345719	3.630692	6.613721	3.124178	-9.765916	22.0944	6.89275	3.839238	9.0882	0.128711	0.026544	0.01911	0.046705	0.036885	-0.271377	0.086015	0.315931	1.174061	2.858719	6.847663	-0.415051	0.464321	-1.963638	12.665584
27	3.943879	2.540372	13.453577	5.808634	-7.400037	26.663467	-0.624002	-2.896247	14.868004	0.511703	0.038134	-0.23912	0.257436	0.151988	-0.038898	-0.01628	0.410367	1.481201	2.01589	9.917128	-0.080392	2.128971	0.004691	8.884362	1.913501	3.491829	10.548065	6.626702	-9.307524	23.257139	1.695614	-2.204449	8.120896	0.283868	-0.024597	-0.156052	0.180332	0.061073	-0.253685	0.072508	0.306263	1.080575	2.205716	6.481961	-0.206482	1.822787	-1.639155	9.752262	0.394206	3.757025	6.23546	6.741639	-10.312872	20.467724	2.777747	-0.716147	4.251171	0.185816	-0.058337	-0.051873	0.163514	0.015523	-0.338058	0.122622	0.244509	0.863685	2.19282	4.830882	-0.225637	0.966435	-2.782777	10.158653	1.959914	4.297571	12.478753	1.77289	-7.182065	27.115097	2.678372	2.519083	13.804825	0.489935	-0.042483	-0.186494	0.196023	0.039452	-0.04523	0.082245	0.316187	1.521953	2.151851	9.935872	-0.044348	2.053124	-0.197208	8.757964	-2.068811	3.500713	7.342656	2.337335	-9.078306	21.210987	6.324411	5.120158	6.968872	0.15912	0.004129	-0.057695	0.068188	0.033284	-0.260401	0.092681	0.256353	0.965365	2.157709	5.678622	-0.263879	0.978823	-1.56287	8.665493	-3.911952	2.901151	3.720258	3.069623	-10.429278	19.3265	7.665499	5.404472	4.603	-0.030136	0.044254	0.091693	-0.009296	0.042356	-0.301292	0.069933	0.253234	0.858679	2.281144	4.791686	-0.347946	-0.72278	-2.195566	9.912361
28	3.08866	2.364242	11.478707	5.748136	-7.879114	24.464632	0.169275	-2.058006	12.071412	0.41599	0.034634	-0.16612	0.209107	0.12597	-0.136364	0.007443	0.351125	1.232725	1.847042	8.025879	-0.099875	1.646125	-0.530213	8.081943	0.764963	2.895375	7.88529	6.491026	-10.042871	20.372505	2.346764	-0.814142	4.140353	0.205112	-0.032086	-0.097396	0.14179	0.038676	-0.308433	0.082236	0.235692	0.806915	1.823371	4.592687	-0.156024	1.160083	-2.0972	7.771853	-0.858953	2.928276	3.274381	6.548302	-11.020297	17.315161	3.398852	0.7191	-0.453591	0.064714	-0.064454	0.020531	0.110837	-0.007528	-0.355487	0.123611	0.177508	0.60198	1.679649	3.153822	-0.134125	-0.101562	-2.96056	7.441627	0.825042	3.920579	10.608988	1.851866	-7.542897	25.186098	3.387158	3.750899	11.122428	0.391803	-0.025492	-0.130984	0.169682	0.045533	-0.133172	0.091424	0.284527	1.259957	1.964193	8.030824	-0.080884	1.638606	-0.598731	7.706961	-3.510989	2.672545	4.736375	2.357545	-9.808692	18.735033	6.840889	6.636214	2.93306	0.041822	0.020696	0.003127	0.027826	0.036383	-0.276967	0.072546	0.203501	0.70079	1.719402	3.923693	-0.218247	0.211312	-1.633833	6.616534	-5.352328	1.913386	0.839326	2.936548	-11.117062	16.570013	8.273066	6.994566	-0.156355	-0.186014	0.058683	0.16587	-0.071168	0.043533	-0.299073	0.039472	0.187723	0.591184	1.712398	3.108715	-0.272876	-1.755323	-2.158287	7.072405
29	2.213873	2.009878	9.525264	5.691286	-8.400152	22.26628	0.889447	-1.03236	9.025974	0.340564	0.028272	-0.108137	0.175245	0.103703	-0.200123	0.023318	0.294231	0.996046	1.638052	6.300921	-0.091784	1.221952	-0.881571	6.967798	-0.312823	2.038804	5.274745	6.34327	-10.753676	17.484681	2.798191	0.559748	-0.039976	0.116093	-0.038643	-0.04367	0.100725	0.017183	-0.326053	0.082812	0.172401	0.575445	1.432078	3.050202	-0.103804	0.486326	-2.237991	5.77623	-1.981443	1.847753	0.401111	6.315965	-11.59501	14.237105	3.852957	2.005988	-5.264272	-0.061515	-0.069775	0.11184	0.053571	-0.028219	-0.33846	0.115532	0.119095	0.393067	1.194429	1.868138	-0.060231	-1.205082	-2.725433	4.917523	-0.357588	3.365438	8.714703	1.971311	-8.05034	23.278072	3.950969	5.083342	8.277093	0.302107	-0.011756	-0.0858	0.145588	0.048625	-0.186864	0.090576	0.24799	1.010502	1.729599	6.280476	-0.094425	1.218501	-0.811941	6.43563	-4.844328	1.586084	2.185144	2.361732	-10.593972	16.317819	7.220928	8.128927	-1.286194	-0.076666	0.033858	0.056786	-0.016508	0.036448	-0.273283	0.044755	0.15333	0.485964	1.301655	2.526468	-0.16613	-0.43804	-1.53969	4.718241	-6.59347	0.681541	-1.931762	2.731958	-11.757466	13.924628	8.701471	8.561207	-5.029109	-0.323508	0.067566	0.255806	-0.128698	0.042753	-0.275766	0.00377	0.125543	0.381407	1.195901	1.820263	-0.20019	-2.551187	-1.919944	4.552625
30	1.357503	1.466815	7.613076	5.615946	-8.908966	20.089768	1.499806	0.120034	5.788864	0.268827	0.020832	-0.069639	0.147335	0.084079	-0.236252	0.031597	0.241417	0.782364	1.412103	4.790024	-0.065206	0.867924	-1.078847	5.724649	-1.247535	0.950282	2.778222	6.189349	-11.36542	14.685917	3.080268	1.779086	-4.286589	0.022982	-0.04462	0.021653	0.057903	-0.0017	-0.313593	0.077068	0.11874	0.389443	1.055744	1.863405	-0.057738	-0.19501	-2.080921	3.948568	-2.90962	0.55449	-2.286753	6.070509	-11.983144	11.401987	4.206232	3.03941	-9.947735	-0.173887	-0.080341	0.21224	0.001757	-0.047759	-0.310816	0.109297	0.074222	0.245227	0.800406	1.023253	-0.007116	-2.114687	-2.232925	2.937482	-1.532761	2.638776	6.824725	2.091586	-8.661811	21.422425	4.394049	6.458445	5.314419	0.222642	-0.001045	-0.056421	0.122863	0.049174	-0.214549	0.08161	0.210949	0.786266	1.476742	4.743772	-0.087542	0.860984	-0.88121	5.137798	-5.985212	0.268972	-0.222396	2.33041	-11.321722	14.047249	7.48455	9.519649	-5.579432	-0.184627	0.04038	0.121293	-0.057599	0.034414	-0.252047	0.016161	0.108076	0.320056	0.950992	1.532486	-0.115595	-0.958692	-1.314839	3.108435	-7.568425	-0.767864	-4.47775	2.463375	-12.260088	11.51896	8.945415	10.030874	-9.807604	-0.427675	0.073875	0.351096	-0.173843	0.046305	-0.250616	-0.03186	0.076107	0.236104	0.789907	0.971221	-0.136251	-2.892424	-1.603388	2.661903
31	0.554748	0.744436	5.764069	5.512018	-9.349392	17.956885	1.975166	1.313571	2.420476	0.190687	0.013047	-0.043469	0.119367	0.066364	-0.250756	0.033649	0.193902	0.598598	1.184783	3.516546	-0.030618	0.553848	-1.150175	4.504447	-1.985736	-0.313744	0.464661	6.044429	-11.8181	12.107721	3.255152	2.725769	-8.415647	-0.060541	-0.054551	0.092885	0.020178	-0.01891	-0.292005	0.072874	0.07834	0.257095	0.721427	1.032563	-0.020777	-0.772426	-1.733875	2.501948	-3.596773	-0.888371	-4.681958	5.837606	-12.156727	9.008628	4.535362	3.759423	-14.236915	-0.30191	-0.045444	0.48352	-0.085778	-0.029033	-0.167639	0.047749	0.019586	0.07466	0.642172	0.75586	0.025064	-3.402178	-1.078822	0.871155	-2.647128	1.764263	4.976497	2.178843	-9.32338	19.647166	4.749772	7.818728	2.263078	0.147694	0.00753	-0.040695	0.098631	0.047273	-0.225075	0.06723	0.175876	0.59572	1.228786	3.453616	-0.066474	0.572873	-0.859798	3.96309	-6.871694	-1.222475	-2.394285	2.249496	-11.885728	12.033856	7.659462	10.723699	-9.793698	-0.263898	0.039259	0.208013	-0.086896	0.032354	-0.213736	-0.008246	0.070022	0.194734	0.662935	0.863123	-0.071608	-1.314506	-0.985858	1.830246	-8.232161	-2.391606	-6.684968	2.140404	-12.542151	9.499169	9.021089	11.314741	-14.254582	-0.442155	0.031697	0.591055	-0.167791	0.011476	-0.115221	-0.024848	0.008556	0.062851	0.560526	0.57263	-0.104003	-3.601699	-0.751315	0.688798
