hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-1.009711	5.885054	-16.312869	11.838895	-10.537147	102.067008	-2.816694	-4.998960	-3.012532	-1.326607	6.197671	-17.037721	11.565047	-11.083194	102.315889	-3.467748	-5.570889	-2.771057	-0.378066	6.405310	-14.049167	12.076980	-11.814944	100.803681	-4.065825	-5.159239	-2.163029	-0.841527	5.037569	-16.004360	9.017674	-12.600779	103.541506	-4.083267	-6.905629	-1.958051	-1.023211	5.133177	-16.372944	10.708102	-11.060045	101.208785	-3.894238	-6.228743	-2.338118	-0.910611	6.371154	-16.453623	12.074641	-11.819018	102.912430	-2.861010	-5.267988	-3.083654	-1.293023	6.386158	-15.854065	11.369542	-11.698501	102.466281	-3.003806	-5.352380	-2.656463	0.172006	4.240997	-15.806685	10.335509	-11.125179	99.424098	-3.306758	-5.867438	-3.100687	-0.652066	6.922694	-16.899286	11.340015	-11.181855	101.519302	-3.629304	-7.030688	-2.115663	-2.332240	3.309122	-18.426070	11.885993	-10.900192	104.543377	-1.106296	-5.317647	-3.273007	-2.171273	4.961296	-17.388637	9.931779	-11.407815	102.385265	-1.801034	-5.068325	-3.045563	-1.496562	4.206824	-16.453634	10.898110	-11.955324	101.924849	-2.524318	-6.312106	-2.705213	-1.500834	4.680557	-17.115749	10.482336	-10.595241	101.625918	-3.316057	-6.132483	-3.349376	-2.327469	4.903010	-16.941144	9.930680	-12.100054	102.442881	-2.380884	-6.136567	-3.045358	-1.015485	5.334346	-15.486912	11.273501	-10.674300	99.916613	-3.384709	-5.188233	-2.399140	-0.344095	6.993172	-16.316974	8.972114	-12.521225	100.889053	-4.140003	-8.022320	-1.288961	-2.417862	3.786382	-17.106211	9.294766	-12.598423	100.597502	-1.918673	-6.594600	-1.572969	-1.283026	6.905156	-18.477771	10.889189	-11.822742	101.719159	-2.608239	-5.789881	-2.507511	-1.417443	6.270461	-15.429281	11.898025	-12.471617	100.942829	-2.511220	-6.382141	-1.244760	-1.236569	5.472127	-16.407755	11.048909	-10.643790	100.040681	-2.716293	-5.015877	-3.090461	-0.390520	7.166702	-14.159633	12.276818	-10.899166	99.217241	-3.475006	-5.617880	-3.359370	-0.423817	5.090091	-17.246335	11.753768	-11.335076	100.856259	-2.964565	-6.580590	-1.818301
	-1.117365	5.313247	-18.476509	11.492197	-10.621329	103.225866	-2.030168	-4.859497	-3.559998	-1.565988	5.609743	-19.163540	11.120437	-11.071077	103.389112	-2.943026	-5.774657	-3.322910	-0.728996	5.864227	-16.285305	11.826335	-11.879583	102.047462	-3.450184	-5.205370	-2.854709	-1.164618	4.627721	-18.163675	8.718355	-12.717078	104.613088	-3.564779	-6.834355	-2.676870	-1.221766	4.618574	-18.493674	10.246256	-11.119849	102.517030	-3.354181	-6.268986	-3.066427	-1.163835	5.837031	-18.738060	11.751260	-11.944380	104.168055	-2.389710	-5.408580	-3.825994	-1.517049	5.812101	-18.086693	10.986774	-11.750598	103.686665	-2.427739	-5.488761	-3.232613	0.047275	3.796578	-17.957749	9.969584	-11.355771	100.985301	-2.893271	-5.849709	-4.029287	-0.763984	6.487258	-19.126171	11.216713	-11.389348	102.799593	-2.868880	-6.669180	-2.926231	-2.504430	2.838515	-20.659520	11.531205	-10.975374	105.510182	-0.788710	-5.726245	-3.894737	-2.380035	4.508010	-19.616842	9.705268	-11.536084	103.470561	-1.423694	-5.277194	-3.767765	-1.806422	3.781740	-18.635075	10.830884	-12.253110	103.169444	-2.181562	-6.445602	-3.512829	-1.731145	4.312659	-19.218927	10.346483	-10.838670	102.774717	-2.816225	-6.081926	-4.114488	-2.529629	4.304732	-19.206634	9.559778	-12.204756	103.494727	-2.001021	-6.351458	-3.660414	-1.144321	4.659887	-17.639018	11.095509	-10.700847	101.247710	-2.646765	-5.086576	-3.088699	-0.563517	6.424367	-18.374365	8.696991	-12.584028	102.080829	-3.720491	-8.009303	-2.289648	-2.764994	3.320831	-19.192127	9.020405	-12.750540	101.450699	-1.668074	-7.016670	-2.163833	-1.496712	6.534522	-20.624024	10.455251	-11.852536	102.607230	-2.081889	-5.728014	-3.307157	-1.598506	5.857628	-17.573390	11.533619	-12.784238	102.101340	-1.895094	-6.290426	-1.994198	-1.458771	4.968204	-18.538650	10.893100	-10.702541	101.168220	-2.116252	-5.133784	-3.733147	-0.554141	6.603763	-16.315498	12.029555	-11.023864	100.528408	-2.847547	-5.621900	-3.984795	-0.562778	4.591639	-19.312914	11.564383	-11.597580	102.017499	-2.255793	-6.251899	-2.555699
	-1.304425	4.797652	-20.630331	11.172898	-10.695195	104.009242	-1.285205	-4.936104	-4.122044	-1.855595	5.032972	-21.289023	10.677497	-11.013588	104.136618	-2.447262	-6.056245	-3.876701	-1.142510	5.350406	-18.507128	11.590543	-11.888062	102.943465	-2.848684	-5.405197	-3.546127	-1.550346	4.232096	-20.288581	8.475565	-12.766241	105.301831	-3.115585	-6.890967	-3.423185	-1.483485	4.092784	-20.616384	9.835214	-11.106077	103.452505	-2.857577	-6.412962	-3.803590	-1.484938	5.307940	-21.017294	11.436855	-11.994532	105.024852	-1.949314	-5.703839	-4.580247	-1.791662	5.259426	-20.296294	10.625418	-11.726783	104.505824	-1.862028	-5.769442	-3.807453	-0.142795	3.334190	-20.139625	9.665265	-11.505429	102.182096	-2.537904	-5.947584	-4.933499	-0.957540	6.125500	-21.372219	11.143251	-11.567161	103.718190	-2.146741	-6.431854	-3.769714	-2.749503	2.448918	-22.847952	11.196307	-10.997537	106.075094	-0.466385	-6.207697	-4.490743	-2.649511	4.040124	-21.855677	9.513206	-11.611444	104.181748	-1.134186	-5.608806	-4.521783	-2.174812	3.343532	-20.783281	10.812669	-12.461371	104.035054	-1.894529	-6.667657	-4.328645	-2.023919	3.962999	-21.325253	10.266591	-11.052555	103.603703	-2.354112	-6.154857	-4.892009	-2.784241	3.739076	-21.453355	9.213250	-12.262287	104.199947	-1.673072	-6.640517	-4.289446	-1.343306	4.028374	-19.790189	10.942671	-10.711671	102.211747	-1.952978	-5.162063	-3.810911	-0.832479	5.885069	-20.414899	8.462170	-12.596647	102.948950	-3.307917	-8.053733	-3.268224	-3.156937	2.867580	-21.258547	8.779124	-12.831808	101.934827	-1.466308	-7.465280	-2.756627	-1.762202	6.197245	-22.765475	10.042984	-11.848956	103.174305	-1.596356	-5.798675	-4.091491	-1.858177	5.458605	-19.706821	11.206536	-13.014501	102.874649	-1.332049	-6.319836	-2.753480	-1.732439	4.502754	-20.629844	10.762585	-10.749143	101.972277	-1.605686	-5.394042	-4.423670	-0.790112	6.061038	-18.428087	11.782984	-11.097478	101.458355	-2.314413	-5.750810	-4.668194	-0.782466	4.145935	-21.341580	11.414395	-11.763259	102.824451	-1.632301	-6.018141	-3.395979
	-1.567196	4.354922	-22.761248	10.887155	-10.771705	104.436335	-0.631036	-5.188406	-4.692464	-2.205034	4.490396	-23.394185	10.244744	-10.919377	104.489235	-2.026687	-6.401959	-4.433352	-1.630090	4.895618	-20.698675	11.373122	-11.851166	103.415251	-2.297973	-5.754339	-4.224527	-1.991220	3.870650	-22.383318	8.292492	-12.777805	105.640647	-2.761685	-7.041864	-4.200383	-1.809537	3.598480	-22.732169	9.480724	-11.060492	104.037783	-2.413642	-6.643794	-4.537811	-1.866723	4.816644	-23.277308	11.129250	-11.997782	105.527905	-1.548243	-6.092341	-5.331668	-2.114787	4.758358	-22.477143	10.289334	-11.658417	104.972202	-1.348426	-6.146472	-4.384278	-0.400638	2.905207	-22.336246	9.410424	-11.618265	103.054517	-2.194990	-6.134672	-5.782735	-1.238298	5.848067	-23.605034	11.117492	-11.738397	104.294006	-1.482560	-6.305183	-4.637239	-3.062341	2.131464	-24.986223	10.881568	-10.973257	106.279708	-0.155957	-6.715000	-5.066145	-2.977653	3.578223	-24.085707	9.354622	-11.649509	104.530415	-0.937995	-6.026748	-5.286734	-2.594288	2.926210	-22.896458	10.827692	-12.594058	104.546824	-1.661722	-6.942173	-5.141448	-2.390638	3.657906	-23.428493	10.244294	-11.234941	104.046517	-1.957861	-6.358854	-5.666860	-3.102224	3.232037	-23.657673	8.905999	-12.273924	104.489381	-1.414345	-7.000397	-4.908425	-1.615918	3.463421	-21.930257	10.815307	-10.727510	102.828778	-1.353104	-5.385133	-4.558697	-1.166554	5.427886	-22.429822	8.286837	-12.580793	103.423804	-2.902761	-8.148319	-4.211163	-3.577695	2.430313	-23.295019	8.557862	-12.841795	102.100164	-1.312039	-7.913765	-3.345210	-2.090903	5.923434	-24.891668	9.657189	-11.820872	103.359953	-1.181794	-6.010311	-4.836118	-2.189359	5.105052	-21.817388	10.915881	-13.198604	103.311439	-0.850467	-6.441197	-3.524638	-2.066228	4.106135	-22.676558	10.659215	-10.791654	102.390079	-1.220324	-5.796038	-5.158387	-1.096074	5.569102	-20.498779	11.541205	-11.139932	102.028424	-1.880734	-5.986970	-5.394532	-1.081902	3.774035	-23.337945	11.300782	-11.864819	103.304270	-1.113004	-5.899545	-4.303774
	-1.906070	3.985519	-24.848070	10.643080	-10.841801	104.484405	-0.129122	-5.588872	-5.272199	-2.599075	3.982669	-25.464317	9.830207	-10.801688	104.528510	-1.683278	-6.784781	-4.988887	-2.171310	4.490540	-22.852695	11.168685	-11.781530	103.548354	-1.817584	-6.187145	-4.886681	-2.483794	3.546530	-24.440418	8.173185	-12.754450	105.617333	-2.516673	-7.273701	-4.995716	-2.204550	3.163050	-24.825973	9.184830	-10.998127	104.253691	-2.034765	-6.955655	-5.257251	-2.310576	4.379570	-25.494438	10.830506	-11.955906	105.652105	-1.212725	-6.534357	-6.071313	-2.494125	4.327667	-24.613876	9.989132	-11.554369	105.063686	-0.933558	-6.591603	-4.971652	-0.736039	2.543278	-24.532463	9.202768	-11.706357	103.575908	-1.849567	-6.390106	-6.561047	-1.610874	5.648592	-25.796322	11.141095	-11.900078	104.505789	-0.894561	-6.293379	-5.513723	-3.440947	1.868126	-27.055020	10.594150	-10.889382	106.109258	0.101917	-7.202480	-5.631990	-3.363516	3.131520	-26.279953	9.222994	-11.643405	104.495872	-0.836754	-6.502335	-6.041272	-3.062295	2.547624	-24.962239	10.864587	-12.640775	104.687245	-1.486379	-7.251460	-5.941089	-2.812241	3.395201	-25.518773	10.258901	-11.383852	104.181705	-1.641806	-6.647072	-6.436433	-3.465855	2.769677	-25.808151	8.632740	-12.239650	104.449893	-1.212886	-7.401942	-5.498379	-1.969868	2.980143	-24.041068	10.716194	-10.752502	103.078325	-0.880127	-5.747123	-5.314189	-1.554861	5.049894	-24.417671	8.159383	-12.550482	103.584814	-2.505893	-8.263292	-5.115433	-4.015034	2.004735	-25.280381	8.352424	-12.757455	101.930560	-1.213800	-8.345663	-3.930528	-2.467811	5.699884	-26.990654	9.292263	-11.771133	103.245482	-0.845945	-6.313779	-5.545609	-2.596698	4.813219	-23.885905	10.670323	-13.342892	103.392344	-0.481801	-6.654082	-4.305137	-2.444722	3.766942	-24.683687	10.576940	-10.824414	102.503532	-0.941236	-6.279117	-5.914261	-1.474627	5.141985	-22.517013	11.313895	-11.151495	102.218253	-1.556177	-6.323045	-6.146724	-1.461339	3.480667	-25.295986	11.225636	-11.914606	103.442464	-0.727393	-5.917699	-5.243858
	-2.301932	3.663445	-26.872534	10.437264	-10.882323	104.194205	0.202575	-6.079545	-5.860942	-3.036742	3.509255	-27.466656	9.453274	-10.648561	104.198406	-1.445392	-7.196404	-5.544858	-2.761125	4.126409	-24.944408	10.972652	-11.658523	103.281287	-1.452651	-6.673837	-5.529326	-3.011439	3.243136	-26.450830	8.100135	-12.685842	105.276406	-2.363710	-7.558119	-5.787305	-2.654753	2.784946	-26.880649	8.934723	-10.913780	104.141916	-1.727802	-7.318555	-5.964344	-2.803293	3.985427	-27.646560	10.543097	-11.861037	105.424312	-0.952898	-6.992082	-6.791142	-2.924876	3.958882	-26.691779	9.728606	-11.414648	104.808829	-0.632114	-7.066656	-5.575936	-1.139665	2.243684	-26.710299	9.034377	-11.759689	103.767017	-1.514975	-6.674552	-7.284225	-2.055415	5.492011	-27.930112	11.207163	-12.033313	104.393326	-0.387657	-6.371285	-6.381589	-3.867220	1.627591	-29.043882	10.337446	-10.735870	105.602932	0.281725	-7.639104	-6.199621	-3.789414	2.695434	-28.415165	9.101418	-11.580160	104.129437	-0.813282	-7.000523	-6.776729	-3.565518	2.203741	-26.970819	10.909365	-12.594951	104.500257	-1.365850	-7.573801	-6.727563	-3.287410	3.169986	-27.571634	10.310532	-11.465593	103.949657	-1.449625	-7.003151	-7.199520	-3.871014	2.343813	-27.869292	8.400079	-12.126256	104.023703	-1.086292	-7.834553	-6.045714	-2.392620	2.566167	-26.105653	10.641176	-10.772425	103.002602	-0.533135	-6.204797	-6.059709	-2.000188	4.752402	-26.359792	8.081522	-12.486590	103.373118	-2.140212	-8.374979	-5.974959	-4.452037	1.578376	-27.199855	8.159592	-12.564589	101.454402	-1.169792	-8.746186	-4.520611	-2.891452	5.510809	-29.028565	8.955083	-11.675623	102.776719	-0.621243	-6.693102	-6.218653	-3.068099	4.565604	-25.895797	10.472625	-13.437824	103.144927	-0.233423	-6.940273	-5.088908	-2.866861	3.475790	-26.629782	10.521688	-10.817174	102.257197	-0.792275	-6.810375	-6.677579	-1.912826	4.764172	-24.477613	11.111808	-11.124136	102.071913	-1.331997	-6.730441	-6.902647	-1.901396	3.243499	-27.209444	11.186739	-11.914723	103.279352	-0.474730	-6.054074	-6.178891
	-2.740720	3.363732	-28.801145	10.268180	-10.853445	103.537500	0.349347	-6.618751	-6.454942	-3.497864	3.047851	-29.390414	9.119342	-10.451419	103.571416	-1.301156	-7.615970	-6.105446	-3.372561	3.770164	-26.969573	10.772680	-11.470020	102.693772	-1.196302	-7.164067	-6.158798	-3.557787	2.938733	-28.388070	8.058373	-12.538216	104.593502	-2.306147	-7.871737	-6.565558	-3.151010	2.454193	-28.866537	8.728310	-10.779153	103.675954	-1.509704	-7.700667	-6.665040	-3.329834	3.609314	-29.706685	10.271146	-11.692889	104.853772	-0.776346	-7.433172	-7.484179	-3.397439	3.629947	-28.688584	9.509369	-11.223713	104.217302	-0.443792	-7.532904	-6.198299	-1.596206	1.983696	-28.848656	8.898322	-11.748291	103.631922	-1.215228	-6.944573	-7.971957	-2.558110	5.338923	-29.982390	11.316155	-12.098371	103.928939	0.015613	-6.512566	-7.229064	-4.323631	1.382388	-30.932567	10.114109	-10.489702	104.758298	0.368096	-7.994646	-6.773084	-4.241050	2.256493	-30.447852	8.974064	-11.417606	103.384083	-0.873062	-7.493420	-7.492281	-4.092961	1.880993	-28.896210	10.947514	-12.421719	103.960560	-1.312975	-7.882601	-7.505571	-3.789828	2.952009	-29.570262	10.386572	-11.459113	103.417859	-1.363442	-7.381659	-7.951778	-4.293280	1.929732	-29.838525	8.199385	-11.925603	103.290082	-1.028388	-8.269929	-6.565359	-2.875402	2.205660	-28.099627	10.588317	-10.752955	102.577979	-0.331911	-6.719353	-6.787094	-2.474260	4.490041	-28.249139	8.035675	-12.365203	102.860210	-1.827072	-8.459240	-6.807967	-4.866435	1.131234	-29.036576	7.977770	-12.237838	100.682457	-1.177102	-9.095799	-5.125375	-3.334859	5.315280	-30.986491	8.643601	-11.514236	102.021462	-0.488151	-7.100415	-6.867021	-3.585644	4.331164	-27.825166	10.322682	-13.454830	102.576749	-0.111342	-7.270139	-5.873178	-3.311362	3.195238	-28.511925	10.489337	-10.743618	101.720366	-0.743995	-7.337656	-7.431437	-2.404662	4.415512	-26.361397	10.951896	-11.031873	101.565120	-1.217958	-7.189154	-7.644164	-2.389257	3.043620	-29.056391	11.188063	-11.840687	102.790431	-0.366502	-6.295394	-7.079452
	-3.195141	3.053237	-30.622365	10.122685	-10.728467	102.570650	0.359130	-7.150680	-7.049690	-3.968609	2.577116	-31.197706	8.841399	-10.181317	102.611417	-1.259763	-8.016966	-6.672999	-3.980051	3.386131	-28.896901	10.549853	-11.170879	101.748982	-1.061804	-7.610367	-6.778707	-4.094588	2.604506	-30.239629	8.026882	-12.289410	103.621171	-2.321618	-8.183085	-7.329527	-3.668608	2.137419	-30.768034	8.555373	-10.568597	102.909531	-1.366365	-8.061294	-7.363019	-3.873325	3.222343	-31.645858	10.015768	-11.427250	103.944219	-0.687402	-7.823938	-8.148523	-3.898642	3.310784	-30.579617	9.329020	-10.959388	103.292222	-0.360273	-7.950414	-6.834771	-2.082784	1.729738	-30.924034	8.789860	-11.633257	103.168958	-0.971702	-7.157196	-8.639203	-3.083116	5.139458	-31.944216	11.456703	-12.058895	103.162319	0.320299	-6.661892	-8.053087	-4.787795	1.108533	-32.711993	9.918710	-10.136570	103.607066	0.368696	-8.251876	-7.350833	-4.690347	1.796064	-32.370217	8.827973	-11.143593	102.337561	-0.989329	-7.955103	-8.195295	-4.620259	1.545893	-30.729254	10.961923	-12.107572	103.121650	-1.323058	-8.147676	-8.281775	-4.297159	2.708379	-31.475767	10.480862	-11.309526	102.545228	-1.387525	-7.741129	-8.685185	-4.707929	1.504590	-31.682297	8.029046	-11.596778	102.217425	-1.048687	-8.670853	-7.065792	-3.388095	1.862935	-30.015523	10.549589	-10.660783	101.859243	-0.255562	-7.232477	-7.498611	-2.949872	4.222257	-30.058091	8.017109	-12.135854	102.009196	-1.599503	-8.487789	-7.621078	-5.230465	0.639966	-30.770718	7.805708	-11.747176	99.618155	-1.229580	-9.374648	-5.753159	-3.768927	5.066356	-32.817649	8.363501	-11.236211	100.942819	-0.448485	-7.492865	-7.493140	-4.125879	4.077514	-29.650651	10.214857	-13.358990	101.688888	-0.112787	-7.604132	-6.658783	-3.761586	2.888783	-30.302317	10.479205	-10.551312	100.856181	-0.797119	-7.806547	-8.162880	-2.927029	4.068700	-28.165183	10.835810	-10.860490	100.755726	-1.196900	-7.657750	-8.360483	-2.893663	2.847073	-30.824714	11.220294	-11.672412	102.023104	-0.368846	-6.590783	-7.931071
	-3.642193	2.701735	-32.297730	9.990037	-10.460398	101.260235	0.247729	-7.618437	-7.646563	-4.431095	2.078815	-32.882133	8.610979	-9.826164	101.368616	-1.294063	-8.370906	-7.245323	-4.552660	2.943316	-30.717521	10.290370	-10.740747	100.502642	-1.020343	-7.983180	-7.396084	-4.583085	2.196945	-31.969551	7.991633	-11.886237	102.326869	-2.402023	-8.462506	-8.073032	-4.181149	1.795172	-32.544839	8.418011	-10.228681	101.807501	-1.299338	-8.355018	-8.056725	-4.410974	2.797672	-33.446664	9.771569	-11.046890	102.729994	-0.675948	-8.134151	-8.789057	-4.408285	2.967028	-32.351471	9.176290	-10.601536	102.066815	-0.359350	-8.285430	-7.477963	-2.565889	1.440882	-32.916818	8.705777	-11.383098	102.406418	-0.793044	-7.283861	-9.296379	-3.590247	4.822406	-33.775320	11.621720	-11.836420	102.051435	0.510903	-6.757017	-8.845312	-5.230868	0.775237	-34.359477	9.747783	-9.646162	102.151652	0.288977	-8.391185	-7.932787	-5.101987	1.284372	-34.132045	8.645150	-10.702050	100.941853	-1.154781	-8.349720	-8.885636	-5.114462	1.151553	-32.435675	10.925022	-11.595456	101.948928	-1.401169	-8.328213	-9.058142	-4.780949	2.411391	-33.272525	10.580051	-11.000711	101.379849	-1.494422	-8.045433	-9.401732	-5.088027	1.045954	-33.397888	7.877508	-11.130402	100.860905	-1.127088	-9.006854	-7.558609	-3.903091	1.507692	-31.822297	10.520398	-10.441919	100.812900	-0.309631	-7.688849	-8.197908	-3.395872	3.910572	-31.778888	8.016256	-11.778032	100.871962	-1.460278	-8.453862	-8.424630	-5.516761	0.086430	-32.389362	7.642661	-11.077825	98.289685	-1.313476	-9.574386	-6.406704	-4.162645	4.731450	-34.512023	8.110169	-10.819102	99.588053	-0.475836	-7.829903	-8.105265	-4.660444	3.775030	-31.359094	10.134317	-13.125445	100.512360	-0.216439	-7.899689	-7.449994	-4.195704	2.527838	-31.996063	10.481373	-10.218391	99.711807	-0.926311	-8.178957	-8.873618	-3.461888	3.701955	-29.862537	10.764545	-10.571223	99.612282	-1.276302	-8.086243	-9.040810	-3.378858	2.614184	-32.476837	11.274697	-11.349585	100.941446	-0.468184	-6.894688	-8.713326
	-4.060518	2.294345	-33.832987	9.854810	-10.049385	99.671589	0.066260	-7.990976	-8.248583	-4.859334	1.527975	-34.410956	8.426504	-9.348651	99.826258	-1.389078	-8.638836	-7.820169	-5.047775	2.401428	-32.395127	9.976209	-10.134567	98.939719	-1.059550	-8.249791	-8.016727	-4.992271	1.691896	-33.579270	7.941259	-11.319443	100.770296	-2.520664	-8.692386	-8.797093	-4.654585	1.389809	-34.191582	8.310890	-9.738909	100.430155	-1.289704	-8.560882	-8.744457	-4.909864	2.302158	-35.069931	9.532916	-10.509492	101.190652	-0.740912	-8.325679	-9.410692	-4.897319	2.558893	-33.969902	9.040700	-10.106689	100.520651	-0.429936	-8.497337	-8.122522	-3.001573	1.063075	-34.790489	8.649115	-10.938908	101.319011	-0.690583	-7.294967	-9.946718	-4.035996	4.349152	-35.470808	11.793028	-11.399349	100.651415	0.611439	-6.752600	-9.606999	-5.618644	0.357671	-35.860565	9.596231	-8.993421	100.413161	0.143425	-8.412062	-8.520875	-5.446560	0.707343	-35.738095	8.424505	-10.092282	99.262860	-1.346711	-8.669469	-9.566866	-5.544849	0.667304	-34.018834	10.824875	-10.885716	100.503616	-1.527917	-8.418284	-9.833813	-5.198813	2.016863	-34.917722	10.671719	-10.475683	99.900205	-1.675559	-8.256279	-10.103913	-5.395333	0.519947	-34.949889	7.740649	-10.481954	99.205915	-1.252049	-9.238469	-8.051901	-4.388491	1.114074	-33.519433	10.491260	-10.080378	99.498559	-0.456243	-8.056474	-8.894244	-3.772112	3.505664	-33.381813	8.029946	-11.242095	99.432307	-1.422741	-8.344431	-9.224463	-5.679337	-0.558149	-33.858501	7.493947	-10.181938	96.676202	-1.420373	-9.681119	-7.088373	-4.471188	4.260297	-36.031566	7.884940	-10.204287	97.937790	-0.559779	-8.065046	-8.707132	-5.153112	3.382801	-32.918322	10.066427	-12.701462	99.026390	-0.414483	-8.114364	-8.252139	-4.580399	2.072620	-33.563916	10.486362	-9.688387	98.265839	-1.123394	-8.404599	-9.567964	-3.983750	3.296232	-31.456366	10.717987	-10.155528	98.198253	-1.432148	-8.433004	-9.692857	-3.807497	2.311229	-34.007983	11.329262	-10.848268	99.598630	-0.617492	-7.157284	-9.432073
	-4.415114	1.797401	-35.182641	9.704765	-9.444198	97.762643	-0.165668	-8.216728	-8.859201	-5.224049	0.905985	-35.778987	8.278324	-8.725173	98.014309	-1.522411	-8.803385	-8.395738	-5.436208	1.745339	-33.915503	9.606121	-9.345787	97.095325	-1.155532	-8.410225	-8.645177	-5.253171	1.030166	-35.025812	7.860768	-10.514357	98.909067	-2.670285	-8.843697	-9.501627	-5.027833	0.857809	-35.655797	8.244461	-9.016369	98.731790	-1.342539	-8.639349	-9.422249	-5.336974	1.721116	-36.520943	9.295468	-9.804900	99.379394	-0.862636	-8.401930	-10.025821	-5.331324	2.063682	-35.435652	8.908400	-9.458904	98.705385	-0.545195	-8.585880	-8.765068	-3.349546	0.561533	-36.535674	8.618224	-10.284037	99.954364	-0.653289	-7.202615	-10.591700	-4.347277	3.631419	-36.973852	11.954996	-10.635660	98.904812	0.619567	-6.583248	-10.330125	-5.902807	-0.169035	-37.191000	9.457621	-8.139017	98.395193	-0.051695	-8.316864	-9.118347	-5.667357	0.028636	-37.146857	8.162940	-9.259962	97.275155	-1.558214	-8.895442	-10.240388	-5.845497	0.031733	-35.434317	10.634110	-9.903678	98.741041	-1.701457	-8.397764	-10.607389	-5.510238	1.493298	-36.391938	10.746941	-9.706596	98.132925	-1.910798	-8.365561	-10.797716	-5.600951	-0.097918	-36.329311	7.619748	-9.633072	97.282359	-1.406813	-9.355820	-8.553015	-4.796559	0.640905	-35.063485	10.450702	-9.506172	97.872335	-0.688540	-8.283523	-9.594587	-4.049167	2.970939	-34.854817	8.055340	-10.506340	97.720404	-1.475152	-8.166507	-10.023290	-5.699486	-1.302609	-35.178909	7.366257	-9.060980	94.819197	-1.539738	-9.708966	-7.790527	-4.659878	3.628321	-37.369951	7.688778	-9.363909	96.017461	-0.685377	-8.181314	-9.303074	-5.568771	2.878173	-34.332354	9.993890	-12.074065	97.279022	-0.675560	-8.237612	-9.066501	-4.883189	1.499783	-34.995712	10.484906	-8.937549	96.542979	-1.368339	-8.473956	-10.255424	-4.453799	2.809502	-32.909091	10.680926	-9.549812	96.472232	-1.664307	-8.634483	-10.325472	-4.115109	1.878077	-35.367634	11.359154	-10.075892	97.946163	-0.790839	-7.321894	-10.077678
