PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
42	3.214416	-1.339524	-0.923736	0.272699	-21.842775	17.413904	3.129046	9.433159	-12.848797	0.013043	-0.162213	0.565217	0.068931	-0.118204	-0.090206	0.185311	0.006176	0.166596	0.143362	0.456765	-0.001947	-1.04561	0.101326	1.004007	3.360858	-3.110222	-5.13465	-1.478179	-21.387715	21.072554	5.132506	11.134049	-27.124102	-0.049264	-0.031294	0.787327	-0.035239	-0.004041	0.055226	-0.005454	-0.008029	-0.029961				1.067604	-0.347567	0.015417	12.116268	-1.421297	-13.395585	-0.781595	-19.354124	28.523778	8.575778	15.395578	-31.167473	0.150814	-0.036374	1.352611	0.093879	0.033021	0.21563	-0.016952	0.003522	-0.046699				2.825867	-2.189938	0.116692	2.197942	-3.872227	-4.934789	-2.379855	-13.39053	15.55922	-0.453365	11.542661	-13.228122	-0.02773	0.161025	0.578322	-0.113601	0.158109	-0.073491	-0.142501	0.107117	0.232229	0.178516	0.520511	-0.074291	-0.561047	-0.329241	1.262456	2.207051	-7.387533	-10.540542	-4.783835	-13.702864	16.122277	0.87811	14.164349	-29.015259	-0.135424	-0.051956	0.705718	-0.090793	-0.01233	0.039397	-0.004946	-0.018413	-0.027371				0.262089	-0.169983	0.002095	7.246151	-5.224014	-8.507648	-4.056116	-11.288547	22.371733	4.52282	16.025669	-27.969444	0.092891	-0.043769	1.116582	0.030505	0.020405	0.147423	-0.012716	-0.004338	-0.029557				1.878304	-1.401404	0.123996
43	3.462779	-2.046722	-1.409524	-0.255409	-21.875109	17.767155	3.295336	9.673683	-15.396878	0.006492	-0.075003	0.694029	0.00968	-0.038338	0.030077	0.054462	-2e-05	0.038814	0.142	0.470417	0.0073	-0.68591	-0.044849	0.221329	4.098301	-2.954074	-4.468668	-1.369207	-21.24717	24.025009	5.897718	11.468353	-26.880099	-0.003436	-0.028509	0.854394	-0.003559	0.002442	0.093142	-0.006496	-0.004438	-0.031332				1.550208	-0.691968	0.043963	13.176385	-1.713323	-12.400112	-0.650972	-19.475692	32.687162	9.527486	15.872451	-30.309995	0.178526	-0.043653	1.472982	0.105636	0.035832	0.255537	-0.017778	0.003807	-0.04746				3.116659	-2.711074	0.116285	2.552859	-4.857469	-5.592985	-2.934719	-13.096479	15.6113	-0.253683	11.955477	-15.76529	0.046748	0.047646	0.687355	-0.049884	0.073593	0.023827	-0.070046	0.044507	0.0955	0.14781	0.448791	-0.073584	-0.743705	-0.141988	0.512305	2.579232	-7.141906	-10.279883	-4.588736	-13.897111	18.368912	1.341868	14.295639	-28.849127	-0.118167	-0.051003	0.700003	-0.068432	-0.00866	0.062929	-0.005887	-0.015937	-0.029296				0.801759	-0.342196	0.048552	7.679286	-4.410511	-7.720447	-3.24143	-11.563941	26.19255	5.187703	16.164252	-26.545426	0.181741	-0.040578	1.281734	0.071323	0.028715	0.193049	-0.014458	0.000272	-0.031343				2.650527	-2.034531	0.117136
44	3.763974	-2.539019	-1.659596	-0.730229	-21.966424	18.523773	3.550841	9.834459	-17.745682	0.015691	-0.039839	0.741209	-0.017	-0.006406	0.076477	0.001142	-0.004246	-0.009696				-0.256882	-0.182244	-0.047723	4.873929	-2.700058	-3.605607	-1.213337	-21.133296	27.344101	6.721136	11.667504	-26.309232	0.056705	-0.027932	0.953337	0.027225	0.009145	0.133102	-0.007479	-0.00197	-0.032337				1.98913	-1.100687	0.059996	14.372239	-1.890804	-11.6092	-0.649671	-19.943129	37.107877	10.435839	16.329418	-29.469722	0.202973	-0.050624	1.516426	0.106977	0.034284	0.272876	-0.017919	0.002399	-0.048144				3.145255	-3.003367	0.105213	2.901993	-5.531129	-6.002186	-3.372102	-13.072237	16.05394	0.000356	12.303285	-18.160016	0.086962	-0.030831	0.735732	-0.010245	0.014703	0.079629	-0.016955	0.005968	0.012117				-0.533405	-0.143148	0.058687	2.914226	-6.468254	-9.736235	-4.180228	-14.240198	21.143499	1.859207	14.351635	-28.037497	-0.076935	-0.046553	0.742329	-0.040784	-0.004018	0.090345	-0.006693	-0.013204	-0.029364				1.290944	-0.600626	0.082328	8.156434	-3.546222	-6.771871	-2.313183	-12.155603	30.314586	5.773619	16.309299	-25.312878	0.233802	-0.033998	1.414836	0.093636	0.032358	0.222513	-0.015558	0.001774	-0.033964				3.279825	-2.500115	0.100839
45	4.117311	-2.800231	-1.65171	-1.136511	-22.139146	19.726674	3.877661	9.943711	-19.845506	0.031406	-0.037192	0.734739	-0.019178	-0.005256	0.07858	-0.002097	-0.005769	-0.014765				0.181095	-0.267082	-0.053741	5.642157	-2.464321	-2.609998	-1.044043	-21.083291	30.955517	7.544698	11.781007	-25.617411	0.115629	-0.028971	1.055055	0.050826	0.014579	0.16851	-0.008322	-0.001088	-0.033447				2.355503	-1.498796	0.065744	15.163826	-2.873661	-10.406846	-0.882737	-20.674331	41.833663	11.328365	16.724311	-28.917063	0.227658	-0.056698	1.483339	0.10043	0.029149	0.270885	-0.017523	-0.00039	-0.048792				2.957838	-3.076858	0.090522	3.217579	-5.838431	-6.131234	-3.659108	-13.36056	16.946959	0.264892	12.608059	-20.393332	0.078126	-0.054357	0.721076	-0.004823	-0.003569	0.086198	-0.00028	-0.004221	-0.010431				-0.050315	-0.221474	-0.046269	3.198256	-5.459296	-8.96904	-3.551801	-14.689195	24.337152	2.393965	14.35048	-26.825595	-0.018197	-0.038919	0.832179	-0.01233	0.000911	0.119381	-0.007448	-0.010849	-0.028806				1.760041	-0.926492	0.099223	8.649498	-2.790215	-5.727969	-1.36924	-12.965421	34.677202	6.241332	16.496013	-24.364144	0.25247	-0.025384	1.487442	0.099323	0.031318	0.234661	-0.016039	0.000705	-0.037192				3.642719	-2.740496	0.078189
46	4.521236	-2.853044	-1.383888	-1.461996	-22.383105	21.405276	4.26243	10.033451	-21.616821	0.039487	-0.033624	0.717271	-0.018572	-0.006207	0.079753	-0.002212	-0.0077	-0.018862				0.585746	-0.356611	-0.053033	6.364287	-2.353735	-1.542679	-0.90496	-21.139858	34.816565	8.322524	11.881272	-24.938042	0.162369	-0.030295	1.128102	0.064242	0.017737	0.194368	-0.009013	-0.001766	-0.035024				2.580772	-1.82123	0.064746	15.984512	-3.834086	-9.437977	-1.322434	-21.632619	46.750835	12.052224	17.052373	-28.422452	0.250198	-0.061898	1.394759	0.088418	0.021814	0.257872	-0.016836	-0.004305	-0.04954				2.661055	-3.009796	0.07713	3.48031	-5.769232	-5.973057	-3.768133	-13.937693	18.333937	0.492254	12.884129	-22.404461	0.041197	-0.050535	0.684199	-0.015895	-0.004653	0.076893	-0.001956	-0.005767	-0.011778				0.455108	-0.291848	-0.042717	3.425903	-4.253413	-8.051715	-2.726255	-15.180528	27.853601	2.912433	14.327038	-25.439422	0.046218	-0.028747	0.949397	0.01327	0.005464	0.146782	-0.008257	-0.009201	-0.028737				2.184782	-1.277289	0.104195	9.125811	-2.274502	-4.649249	-0.528928	-13.871176	39.235782	6.542091	16.723649	-23.712702	0.245499	-0.016752	1.498247	0.092143	0.026645	0.235585	-0.016244	-0.002208	-0.041122				3.710687	-2.80703	0.054182
47	4.969149	-2.753454	-0.877954	-1.696841	-22.655962	23.558593	4.696097	10.126536	-22.967675	0.042515	-0.027281	0.694846	-0.016124	-0.005998	0.083312	-0.00315	-0.009301	-0.024314				0.910242	-0.455471	-0.045435	7.011504	-2.453076	-0.455989	-0.849749	-21.33667	38.902698	9.023663	12.034523	-24.330918	0.196138	-0.031719	1.15253	0.068858	0.01844	0.20928	-0.009632	-0.003563	-0.037283				2.607219	-2.037474	0.061691	16.64668	-5.047936	-8.489431	-1.974491	-22.738245	51.83035	12.570097	17.226585	-28.001903	0.266882	-0.06686	1.281612	0.074003	0.013951	0.244055	-0.016196	-0.009111	-0.050757				2.36701	-2.919492	0.067687	3.680983	-5.358782	-5.549008	-3.681494	-14.721004	20.231532	0.653331	13.13877	-24.087689	0.002908	-0.044369	0.653977	-0.022471	-0.006774	0.073546	-0.002414	-0.008558	-0.018523				0.842714	-0.356667	-0.052604	3.59982	-3.016239	-7.06043	-1.766238	-15.639801	31.616916	3.384998	14.324136	-24.050142	0.104463	-0.017589	1.063698	0.034009	0.009243	0.169101	-0.009167	-0.008116	-0.029707				2.487899	-1.597266	0.102883	9.551961	-2.08457	-3.586539	0.091045	-14.755418	43.953195	6.629897	16.949715	-23.310431	0.224324	-0.010436	1.463905	0.07796	0.020188	0.234392	-0.016603	-0.006075	-0.045891				3.540543	-2.815676	0.032802
48	5.446385	-2.576668	-0.176475	-1.836782	-22.900965	26.147012	5.166909	10.231328	-23.827264	0.052023	-0.021023	0.674343	-0.009187	-0.00463	0.089041	-0.004052	-0.010148	-0.02913				1.129332	-0.563403	-0.024637	7.564527	-2.815402	0.608519	-0.933337	-21.695422	43.190119	9.630195	12.278409	-23.795815	0.219861	-0.034231	1.124489	0.067801	0.017117	0.214385	-0.010225	-0.00586	-0.039983				2.436236	-2.145124	0.061172	17.134252	-6.47281	-7.553785	-2.786464	-23.943721	57.017401	12.845802	17.177872	-27.569143	0.277654	-0.072456	1.17036	0.060512	0.006978	0.237158	-0.015899	-0.014688	-0.052891				2.146268	-2.902806	0.063792	3.819527	-4.679772	-4.905855	-3.397201	-15.590463	22.619377	0.746074	13.373533	-25.318636	-0.026244	-0.034367	0.631989	-0.024346	-0.006931	0.07496	-0.004114	-0.010687	-0.025844				1.100425	-0.432573	-0.046453	3.728083	-1.915339	-6.063816	-0.773215	-15.999202	35.572381	3.787095	14.376941	-22.763357	0.149274	-0.008102	1.147583	0.049732	0.012215	0.184319	-0.010182	-0.007188	-0.031703				2.596872	-1.841097	0.098031	9.896273	-2.253243	-2.578278	0.400783	-15.531641	48.794176	6.482982	17.103023	-23.067026	0.205747	-0.009586	1.403534	0.064537	0.014009	0.23797	-0.017436	-0.010018	-0.051464				3.214096	-2.867519	0.016817
49	5.929739	-2.401362	0.665288	-1.887281	-23.076539	29.098244	5.654157	10.348607	-24.17572	0.076796	-0.016932	0.664204	0.003037	-0.00176	0.097233	-0.005033	-0.010001	-0.032492				1.253082	-0.683333	0.005164	8.011181	-3.456221	1.621029	-1.196544	-22.229635	47.644059	10.135457	12.611791	-23.295281	0.235347	-0.039133	1.054158	0.063909	0.014424	0.212372	-0.010772	-0.008154	-0.042599				2.129391	-2.163395	0.065571	17.434002	-8.04247	-6.620374	-3.675384	-25.229302	62.267651	12.888715	16.875139	-27.025876	0.285141	-0.079612	1.073895	0.050712	0.001636	0.239295	-0.016007	-0.020776	-0.055973				2.02445	-2.987251	0.067889	3.902084	-3.827982	-4.106582	-2.933782	-16.417032	25.435033	0.789035	13.580649	-26.000152	-0.037086	-0.023456	0.622964	-0.019973	-0.005571	0.080366	-0.006069	-0.01182	-0.032738				1.245912	-0.527789	-0.020945	3.82052	-1.095058	-5.115208	0.125654	-16.218547	39.683452	4.101666	14.500702	-21.625243	0.17885	-0.002905	1.184573	0.060811	0.014443	0.192942	-0.011288	-0.006268	-0.034513				2.4957	-1.991414	0.091278	10.128802	-2.766523	-1.649244	0.356445	-16.163803	53.72271	6.117673	17.11092	-22.872389	0.203891	-0.017431	1.328585	0.058675	0.009673	0.247699	-0.018806	-0.013246	-0.057592				2.800774	-2.98209	0.010129
50	6.389176	-2.296772	1.588919	-1.865298	-23.178457	32.325093	6.133502	10.480998	-24.051676	0.115607	-0.016506	0.668769	0.018787	0.002109	0.107729	-0.005958	-0.009012	-0.034151				1.312548	-0.816127	0.036089	8.342768	-4.351422	2.564397	-1.648291	-22.947675	52.217855	10.541578	12.998408	-22.774905	0.241374	-0.046976	0.959013	0.058861	0.011022	0.205875	-0.011225	-0.010156	-0.044666				1.776139	-2.118638	0.074576	17.526976	-9.674684	-5.676656	-4.542293	-26.598278	67.549106	12.753938	16.344194	-26.283364	0.291746	-0.089549	0.99283	0.046815	-0.002016	0.245888	-0.016307	-0.02645	-0.059413				2.006337	-3.111329	0.084384	3.936607	-2.908821	-3.22024	-2.332654	-17.089049	28.583271	0.812303	13.739777	-26.098885	-0.026022	-0.013663	0.634346	-0.010435	-0.002817	0.08906	-0.008031	-0.011748	-0.03773				1.323345	-0.647818	0.020027	3.8844	-0.656262	-4.248171	0.801436	-16.302487	43.926016	4.321974	14.689327	-20.634509	0.194468	-0.002892	1.172619	0.066755	0.015721	0.197203	-0.012446	-0.005713	-0.037923				2.236133	-2.059176	0.085266	10.219052	-3.576377	-0.811049	-0.030148	-16.669108	58.699636	5.588596	16.922386	-22.620838	0.220317	-0.034134	1.245526	0.061557	0.007414	0.259956	-0.020399	-0.015582	-0.063707				2.367618	-3.101925	0.017997
51	6.790886	-2.315073	2.540688	-1.797276	-23.240125	35.745449	6.590239	10.636484	-23.535447	0.156435	-0.019641	0.682832	0.034082	0.006038	0.119003	-0.006757	-0.007556	-0.034455				1.332986	-0.947947	0.061478	8.549357	-5.439811	3.43548	-2.252375	-23.849516	56.858108	10.857419	13.379845	-22.178595	0.236367	-0.056986	0.857326	0.053279	0.007385	0.196658	-0.01153	-0.011864	-0.045962				1.460473	-2.033591	0.086616	17.38371	-11.275756	-4.705553	-5.283249	-28.05612	72.831361	12.522314	15.652514	-25.279868	0.293586	-0.101389	0.924934	0.048046	-0.004515	0.249412	-0.016462	-0.030565	-0.062301				2.112336	-3.176705	0.115709	3.928109	-2.026361	-2.313003	-1.654761	-17.533286	31.960642	0.852328	13.823804	-25.650881	0.003255	-0.006518	0.668216	0.001862	0.000819	0.100952	-0.009707	-0.010828	-0.04042				1.365161	-0.793088	0.065159	3.9202	-0.646857	-3.475373	1.153072	-16.299683	48.279684	4.450658	14.920272	-19.754193	0.197615	-0.006783	1.118697	0.066528	0.015668	0.198497	-0.013597	-0.005995	-0.041717				1.906178	-2.064205	0.083116	10.133677	-4.617132	-0.063586	-0.695214	-17.100305	63.681138	4.973477	16.517798	-22.23004	0.244081	-0.054864	1.163366	0.067958	0.006153	0.269947	-0.021635	-0.017622	-0.069042				1.9982	-3.165654	0.041984
52	7.101249	-2.488052	3.477778	-1.715951	-23.313254	39.295746	7.027753	10.822931	-22.72309	0.184364	-0.025035	0.693816	0.045003	0.009043	0.128231	-0.00732	-0.006067	-0.033889				1.323562	-1.052299	0.078824	8.615583	-6.631843	4.247615	-2.927117	-24.916907	61.511954	11.096544	13.692662	-21.458563	0.21932	-0.066762	0.763969	0.046622	0.003705	0.185559	-0.011613	-0.013505	-0.046455				1.24731	-1.924054	0.099938	16.964214	-12.744376	-3.67718	-5.797062	-29.578577	78.07285	12.271608	14.869355	-23.988236	0.281653	-0.109431	0.873974	0.048469	-0.006872	0.245399	-0.01618	-0.032999	-0.063975				2.390431	-3.12753	0.156561	3.876246	-1.274032	-1.439196	-0.971757	-17.727538	35.482026	0.946922	13.812891	-24.741341	0.043365	-0.003035	0.713783	0.015046	0.004802	0.114703	-0.01094	-0.009514	-0.041218				1.373595	-0.950323	0.104659	3.918777	-1.063686	-2.787667	1.132701	-16.280782	52.718347	4.496806	15.157559	-18.925811	0.189609	-0.012827	1.035383	0.060456	0.014187	0.196829	-0.014679	-0.007182	-0.045615				1.600826	-2.024461	0.086885	9.835854	-5.821985	0.604502	-1.539172	-17.516878	68.621551	4.346324	15.909939	-21.650129	0.260307	-0.07251	1.092952	0.070842	0.004471	0.274974	-0.021988	-0.020093	-0.072928				1.770522	-3.159752	0.076833
53	7.290382	-2.826067	4.375058	-1.656068	-23.446108	42.934027	7.462322	11.041034	-21.707052	0.189731	-0.031037	0.689418	0.049427	0.010465	0.132534	-0.007572	-0.004947	-0.032901				1.290068	-1.104046	0.088823	8.519122	-7.825031	5.034849	-3.561905	-26.103054	66.133748	11.2732	13.885051	-20.581714	0.192038	-0.073801	0.687771	0.038708	8.9e-05	0.173067	-0.011421	-0.015231	-0.046204				1.173842	-1.799278	0.112373	16.222515	-13.980328	-2.539326	-5.997967	-31.088403	83.216586	12.053422	14.037666	-22.414066	0.252322	-0.106552	0.844687	0.04119	-0.01006	0.235698	-0.015283	-0.034776	-0.064194				2.871808	-2.97985	0.195682	3.775572	-0.725666	-0.632162	-0.353304	-17.702957	39.092898	1.12515	13.706636	-23.477496	0.086184	-0.00374	0.753003	0.027953	0.008559	0.127318	-0.011651	-0.008131	-0.040861				1.344861	-1.090404	0.133842	3.860264	-1.861468	-2.151464	0.756641	-16.310121	57.206249	4.473412	15.354256	-18.085706	0.170969	-0.019715	0.939042	0.050293	0.011594	0.191859	-0.015591	-0.008978	-0.049278				1.400031	-1.952502	0.097123	9.285739	-7.133568	1.218772	-2.447301	-17.959364	73.481736	3.755365	15.138627	-20.859539	0.258011	-0.082496	1.038153	0.0664	0.001582	0.274673	-0.021226	-0.023071	-0.074941				1.71912	-3.103284	0.114447
54	7.333317	-3.318358	5.231826	-1.647411	-23.669746	46.635018	7.910223	11.281792	-20.568277	0.170083	-0.036124	0.665441	0.046712	0.010021	0.130916	-0.007517	-0.004576	-0.031965				1.250692	-1.097907	0.093624	8.23137	-8.921708	5.855001	-4.044548	-27.330495	70.69028	11.397925	13.928313	-19.532587	0.156903	-0.076507	0.631802	0.029723	-0.003362	0.159809	-0.010985	-0.017085	-0.045463				1.249054	-1.664429	0.122356	15.114153	-14.897488	-1.213085	-5.831909	-32.462627	88.20667	11.881362	13.180803	-20.586884	0.213583	-0.091997	0.832502	0.026058	-0.014169	0.224771	-0.013762	-0.036519	-0.062923				3.540714	-2.774698	0.223829	3.615384	-0.429436	0.102103	0.145088	-17.532561	42.764823	1.394306	13.526803	-21.96766	0.120393	-0.007593	0.771919	0.037907	0.011267	0.135597	-0.011786	-0.00709	-0.039975				1.297439	-1.17914	0.151728	3.714401	-2.965078	-1.505993	0.098014	-16.425084	61.701809	4.395376	15.459682	-17.178935	0.142671	-0.026927	0.844607	0.038483	0.0084	0.183702	-0.016138	-0.010973	-0.052181				1.349378	-1.854645	0.11203	8.442803	-8.502132	1.825466	-3.304731	-18.434408	78.236946	3.212025	14.261086	-19.857097	0.229215	-0.083758	0.992391	0.054074	-0.002513	0.26965	-0.019464	-0.026069	-0.075063				1.827873	-3.013152	0.147993
55	7.206947	-3.934393	6.075334	-1.704773	-23.990156	50.383356	8.375908	11.527431	-19.371446	0.129692	-0.039516	0.626458	0.037988	0.007862	0.124339	-0.00727	-0.005117	-0.031547				1.229027	-1.048239	0.095793	7.718319	-9.841321	6.786949	-4.286132	-28.498347	75.162041	11.475097	13.820479	-18.310909	0.115129	-0.074285	0.594443	0.019854	-0.006568	0.147113	-0.010383	-0.019093	-0.044586				1.453829	-1.527984	0.130197	13.607671	-15.435948	0.401209	-5.2879	-33.566996	93.01883	11.73006	12.323736	-18.551231	0.175348	-0.071315	0.826103	0.008684	-0.018525	0.215024	-0.011772	-0.037906	-0.060242				4.349156	-2.545251	0.236779	3.377945	-0.406606	0.787039	0.488782	-17.304259	46.482331	1.733204	13.309416	-20.309573	0.133458	-0.011808	0.764522	0.041313	0.012184	0.137311	-0.011386	-0.006745	-0.03904				1.269165	-1.193853	0.159392	3.441089	-4.280925	-0.76509	-0.732102	-16.630256	66.164964	4.27338	15.433655	-16.167906	0.106503	-0.033923	0.761008	0.026856	0.004995	0.172992	-0.016079	-0.012807	-0.053764				1.454808	-1.735153	0.127578	7.273842	-9.870258	2.499195	-4.003002	-18.909106	82.875447	2.69408	13.33976	-18.656564	0.169945	-0.076677	0.948713	0.0345	-0.007335	0.260992	-0.017074	-0.028677	-0.073735				2.054743	-2.892953	0.173221
56	6.884055	-4.624974	6.957542	-1.817865	-24.384054	54.166574	8.845403	11.751961	-18.158658	0.077084	-0.040934	0.581141	0.025508	0.004536	0.114252	-0.006964	-0.006449	-0.031891				1.237257	-0.970707	0.097423	6.942497	-10.522865	7.91849	-4.23518	-29.497554	79.539684	11.503319	13.586906	-16.925107	0.068479	-0.066967	0.571472	0.009218	-0.009489	0.135838	-0.009678	-0.021178	-0.04375				1.745178	-1.391743	0.137221	11.702442	-15.567851	2.406861	-4.398081	-34.291236	97.641746	11.541019	11.502705	-16.362151	0.138974	-0.050068	0.818546	-0.006113	-0.022502	0.206898	-0.009556	-0.038427	-0.056378				5.215814	-2.319286	0.233744	3.036944	-0.654746	1.474999	0.664555	-17.090208	50.23038	2.094532	13.089872	-18.58352	0.122597	-0.014122	0.734105	0.03741	0.011191	0.132223	-0.01064	-0.007117	-0.038492				1.302122	-1.137951	0.159926	2.992165	-5.704953	0.172684	-1.607039	-16.900824	70.561253	4.10571	15.258733	-15.035007	0.06373	-0.038377	0.692881	0.014915	0.001457	0.160306	-0.015298	-0.014348	-0.053771				1.6925	-1.597629	0.139193	5.772645	-11.154526	3.348722	-4.445861	-19.313904	87.390602	2.160092	12.433764	-17.28177	0.08685	-0.063108	0.906404	0.010506	-0.011957	0.249989	-0.014484	-0.030423	-0.071492				2.380727	-2.728956	0.190264
57	6.330759	-5.325266	7.944898	-1.948255	-24.799947	57.966206	9.284741	11.923354	-16.944186	0.022201	-0.039826	0.538835	0.011633	0.000761	0.10223	-0.006675	-0.008325	-0.032861				1.276578	-0.874993	0.099647	5.872122	-10.92263	9.3285	-3.883674	-30.228438	83.816109	11.476652	13.275695	-15.388339	0.020798	-0.054362	0.560769	-0.00215	-0.012086	0.125617	-0.008904	-0.023037	-0.042857				2.078288	-1.245121	0.143664	9.456908	-15.29686	4.881149	-3.22803	-34.566701	102.104079	11.236598	10.758403	-14.084901	0.098045	-0.030662	0.808933	-0.017096	-0.025895	0.200474	-0.007411	-0.037944	-0.051774				6.008389	-2.115006	0.216724	2.559023	-1.152971	2.242159	0.679328	-16.927666	53.984006	2.412107	12.888239	-16.844987	0.093774	-0.013138	0.690161	0.027606	0.008764	0.12213	-0.009783	-0.008009	-0.038503				1.417754	-1.034537	0.157044	2.318184	-7.128729	1.404275	-2.406113	-17.183564	74.856358	3.872411	14.938535	-13.780276	0.017955	-0.037134	0.644344	0.001367	-0.002153	0.146791	-0.013921	-0.015613	-0.052489				2.025054	-1.447093	0.144259	3.992733	-12.240122	4.518886	-4.562498	-19.558479	91.750369	1.562976	11.595967	-15.764008	-0.001775	-0.045909	0.87121	-0.013099	-0.015252	0.236796	-0.012005	-0.03064	-0.068482				2.887192	-2.49273	0.20068
58	5.514152	-5.962745	9.103243	-2.039668	-25.167963	61.74875	9.644064	12.011264	-15.714755	-0.025242	-0.034714	0.507893	-0.002291	-0.002821	0.089613	-0.006389	-0.010509	-0.034				1.353513	-0.764238	0.102427	4.503049	-11.015089	11.070328	-3.268772	-30.617383	87.963756	11.384186	12.942747	-13.719858	-0.021558	-0.036836	0.563488	-0.014093	-0.014322	0.115426	-0.008088	-0.024301	-0.041628				2.439369	-1.07582	0.147568	7.007006	-14.661681	7.849831	-1.862668	-34.367921	106.42877	10.741204	10.120307	-11.792123	0.055331	-0.012084	0.80496	-0.024754	-0.028736	0.195143	-0.005623	-0.036648	-0.046946				6.656189	-1.928325	0.189573	1.911337	-1.867051	3.176755	0.555991	-16.815742	57.701822	2.610822	12.70163	-15.118074	0.058129	-0.008228	0.644023	0.014101	0.005613	0.109703	-0.009001	-0.009256	-0.038876				1.612453	-0.910104	0.153271	1.385444	-8.446746	2.99825	-3.035515	-17.402072	79.00422	3.536534	14.487624	-12.414357	-0.022165	-0.028826	0.617265	-0.01352	-0.005459	0.134126	-0.012245	-0.016612	-0.050438				2.424742	-1.286336	0.143065	2.077962	-13.002631	6.180228	-4.328626	-19.559232	95.937066	0.860238	10.868835	-14.140375	-0.075669	-0.025449	0.849704	-0.033953	-0.016804	0.221088	-0.009811	-0.029372	-0.064558				3.746244	-2.173245	0.202805
59	4.423884	-6.472401	10.481622	-2.041819	-25.419442	65.459593	9.866462	11.997727	-14.437609	-0.054579	-0.025418	0.491269	-0.014366	-0.005606	0.077416	-0.006124	-0.01267	-0.034857				1.490827	-0.641231	0.10493	2.888306	-10.797936	13.16094	-2.464825	-30.633795	91.950344	11.207508	12.632476	-11.94768	-0.052133	-0.016345	0.578223	-0.025749	-0.016164	0.104533	-0.007267	-0.024753	-0.039722				2.842326	-0.884952	0.145569	4.60574	-13.731809	11.2297	-0.393324	-33.705303	110.61757	9.99921	9.590971	-9.55472	0.014013	0.004583	0.802053	-0.029564	-0.03108	0.190103	-0.004399	-0.034938	-0.042245				7.161609	-1.755186	0.155414	1.077186	-2.753613	4.360428	0.322956	-16.728957	61.325536	2.621267	12.509598	-13.397092	0.027411	-0.000325	0.601545	-0.000351	0.002503	0.09688	-0.008424	-0.010654	-0.039207				1.861563	-0.781372	0.149338	0.202607	-9.566405	4.977258	-3.446278	-17.480636	82.947409	3.053145	13.927884	-10.953278	-0.047149	-0.01467	0.606986	-0.028067	-0.007889	0.12265	-0.010542	-0.017244	-0.047868				2.870998	-1.109448	0.136594	0.251936	-13.352722	8.4891	-3.781601	-19.270553	99.87539	0.023439	10.282015	-12.454073	-0.121333	0.000462	0.842639	-0.053533	-0.017324	0.203283	-0.008021	-0.027737	-0.059667				5.023516	-1.793184	0.192973
