Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22
89	-32.616897	2.569307	-16.837517	38.62771	7.318844	18.318773	-14.789813	-4.990662	-7.637982	-32.246269	1.775296	-16.334033	39.15728	5.596906	16.441893	-14.881439	-5.726051	-8.421582	-31.28331	3.327348	-17.110974	38.319207	4.922916	15.299706	-15.862096	-6.8906	-8.51889	-31.973527	4.29242	-17.967772	40.297492	4.436065	13.171127	-16.609661	-6.560585	-7.268245	-33.033164	1.074193	-16.151647	40.892875	8.124719	19.830515	-16.605939	-5.200787	-7.900309	-33.049767	2.571113	-16.721506	39.65888	7.401108	18.602967	-16.655957	-6.021255	-8.37317	-32.115789	2.348443	-16.023751	39.124249	6.08014	17.596759	-15.201563	-5.08997	-8.120552	-37.042656	4.024604	-15.825194	47.099484	7.364323	15.59979	-17.966001	-5.111497	-7.243284	-34.062781	2.857722	-16.83219	41.469887	8.268604	19.468835	-16.663026	-3.755767	-7.135195	-32.400377	2.111196	-15.864064	37.350253	6.929611	18.346691	-15.771916	-5.038196	-7.663353	-32.330331	3.135503	-17.082786	36.283447	6.240512	17.649053	-15.914916	-7.239388	-8.155341	-32.863826	2.344453	-16.726949	41.083067	5.614715	15.672233	-17.38422	-7.550769	-8.634901	-32.650444	2.767037	-16.057853	38.900072	6.797303	18.540969	-17.141913	-6.767138	-8.185826	-31.838432	2.036053	-16.805003	37.522066	6.894986	19.495242	-14.540139	-5.724569	-9.418981	-33.228323	2.620632	-15.898858	41.715378	7.001574	17.821667	-17.250893	-6.618131	-9.327163	-33.320638	4.337329	-17.484255	40.498582	7.718723	17.978229	-16.984109	-6.215164	-8.005138	-31.363942	2.265965	-16.158204	36.671793	7.825952	20.465968	-14.731467	-5.737757	-8.580908	-33.511081	3.71309	-16.452795	36.785758	6.92648	18.459532	-15.046188	-4.790815	-7.850155	-32.281787	3.567371	-17.107203	40.207092	7.095958	17.764162	-18.018544	-6.594074	-8.656635	-34.20076	2.608773	-16.256075	40.071272	5.599449	15.750769	-16.908673	-6.328904	-8.533068	-31.618274	2.506777	-16.180612	39.28104	7.548138	19.463697	-16.528286	-6.799673	-9.584055	-32.193996	2.796491	-14.99186	43.166995	7.573429	17.951689	-16.540641	-4.760826	-7.737529
90	-31.561314	2.403835	-17.074215	34.341428	6.712651	18.380433	-15.092048	-5.428069	-7.686373	-31.016452	1.722299	-16.499091	34.565327	5.014068	16.428571	-15.044623	-6.349145	-8.382217	-30.068357	3.311924	-17.247314	33.826882	4.591588	15.199784	-16.103563	-7.194537	-8.29598	-30.777814	4.138622	-18.158916	35.692985	4.22087	13.052145	-16.698407	-6.933787	-6.962816	-31.819185	0.80637	-16.260921	36.362741	7.335253	19.834275	-16.755976	-5.66577	-7.993928	-31.836178	2.487935	-16.93398	35.1722	6.77224	18.70637	-16.778317	-6.415404	-8.332469	-30.922137	2.238552	-16.221914	34.681106	5.572019	17.535778	-15.316561	-5.600744	-8.047958	-35.860418	4.002749	-16.157895	42.686343	6.495523	15.6125	-18.095697	-5.617096	-7.165761	-32.873946	2.699121	-17.072599	37.13215	7.266321	19.697047	-16.9008	-4.630598	-7.602341	-31.132161	2.008113	-15.961882	32.838088	6.186529	18.107643	-15.832488	-5.496533	-7.539659	-31.133113	2.977826	-16.967506	32.095182	5.778077	17.486143	-16.038282	-7.513194	-8.054403	-31.676776	2.193238	-16.774868	36.583973	5.33814	15.585336	-17.296148	-7.9169	-8.290268	-31.463255	2.471344	-16.144849	34.373499	6.237546	18.387644	-17.105598	-7.240449	-8.138653	-30.686552	1.68224	-16.663678	33.135055	6.335102	19.40691	-14.925608	-6.315122	-9.537203	-32.06376	2.51969	-16.070642	37.338715	6.35884	17.778369	-17.456546	-7.118576	-9.330632	-32.134645	4.149296	-17.787467	36.040332	7.098926	18.135198	-17.068292	-6.675222	-8.013796	-30.211845	1.888515	-15.981452	32.452797	7.183574	20.365049	-15.114428	-6.1701	-8.7488	-32.374785	3.471479	-16.620402	32.454424	6.264284	18.306789	-15.232375	-5.254686	-7.824873	-31.148601	3.383335	-17.250288	35.962725	6.57386	17.832728	-18.297371	-6.912375	-8.707563	-33.165624	2.504144	-16.565765	35.827326	5.131692	15.609491	-16.984151	-6.916147	-8.489807	-30.5325	2.293152	-16.449796	34.983334	6.907341	19.480487	-16.722019	-7.22019	-9.526586	-31.130389	2.614673	-15.21949	38.912273	6.948541	18.085377	-16.748179	-5.242328	-7.863107
91	-30.548391	2.142969	-17.040881	30.479508	6.095977	18.000175	-15.369149	-5.91778	-7.728468	-29.80547	1.586365	-16.447336	30.36146	4.474972	16.112837	-15.135379	-6.981216	-8.309594	-28.870973	3.210689	-17.142347	29.717815	4.2615	14.806927	-16.312074	-7.535145	-8.056974	-29.632367	3.905039	-18.121891	31.512857	4.029053	12.734091	-16.73653	-7.311007	-6.700573	-30.622092	0.481912	-16.182339	32.237413	6.524552	19.400737	-16.821551	-6.190653	-8.037752	-30.638088	2.329269	-16.943859	31.080103	6.094714	18.412931	-16.855237	-6.839326	-8.249304	-29.760527	2.054995	-16.211712	30.619111	5.078338	17.173647	-15.389589	-6.136471	-7.962928	-34.670381	3.886944	-16.328496	38.523888	5.672826	15.28476	-18.101905	-6.153083	-7.043478	-31.721165	2.433798	-17.087429	33.142059	6.335089	19.50901	-17.14672	-5.571544	-7.966446	-29.902393	1.847754	-15.867525	28.798209	5.49108	17.546043	-15.794978	-6.01534	-7.470321	-29.972616	2.793217	-16.696635	28.315588	5.303866	17.064061	-16.172655	-7.844696	-7.994066	-30.508082	1.989334	-16.635684	32.50241	5.075851	15.278644	-17.168617	-8.262824	-7.949272	-30.304487	2.108626	-16.052103	30.259775	5.699677	17.952677	-16.981483	-7.752427	-8.087704	-29.551196	1.285089	-16.344733	29.128323	5.722503	18.972156	-15.28425	-6.932798	-9.593534	-30.914518	2.344789	-16.069381	33.327628	5.727587	17.369522	-17.580532	-7.603181	-9.231354	-30.966808	3.862711	-17.854353	31.976424	6.433975	17.888576	-17.051589	-7.151442	-7.982814	-29.072308	1.489041	-15.697381	28.615376	6.481668	19.921012	-15.437789	-6.652974	-8.894138	-31.265518	3.15119	-16.556048	28.555753	5.590967	17.782992	-15.376777	-5.777253	-7.72038	-30.018636	3.125776	-17.20722	32.062533	6.013695	17.561638	-18.506132	-7.213259	-8.678899	-32.154788	2.324888	-16.682305	31.98553	4.723768	15.240287	-17.009253	-7.485405	-8.360976	-29.466985	1.997405	-16.503088	31.08648	6.249296	19.084754	-16.887872	-7.640594	-9.364976	-30.085808	2.357425	-15.25748	35.003899	6.31537	17.850335	-16.904227	-5.7312	-7.894755
92	-29.588996	1.868114	-16.847287	27.079326	5.520555	17.37989	-15.562106	-6.457832	-7.769159	-28.640411	1.407579	-16.23152	26.657252	4.030474	15.630357	-15.112361	-7.590725	-8.229583	-27.717899	3.07062	-16.848434	26.101238	3.976218	14.250551	-16.431645	-7.938329	-7.849496	-28.558201	3.645424	-17.915528	27.847694	3.873072	12.342752	-16.711612	-7.702091	-6.532615	-29.47151	0.155064	-15.981317	28.58989	5.773285	18.699166	-16.766323	-6.767137	-8.047563	-29.47921	2.135893	-16.800081	27.512608	5.447146	17.836062	-16.843395	-7.31239	-8.161175	-28.658528	1.845273	-16.033947	27.074331	4.648604	16.631227	-15.397393	-6.702027	-7.892896	-33.504435	3.701529	-16.342704	34.752158	4.99084	14.714717	-17.916627	-6.721543	-6.911532	-30.615766	2.106416	-16.932316	29.555851	5.533184	19.058972	-17.35989	-6.534215	-8.252084	-28.731534	1.676623	-15.659164	25.249499	4.895005	16.862426	-15.636494	-6.581857	-7.474516	-28.878046	2.621734	-16.324436	25.098116	4.879306	16.488286	-16.288776	-8.256622	-8.000568	-29.390364	1.7819	-16.359205	28.925713	4.841538	14.864218	-17.007065	-8.609048	-7.664873	-29.202466	1.737749	-15.836856	26.672506	5.221323	17.380223	-16.737338	-8.290929	-8.057872	-28.447525	0.891638	-15.91214	25.58093	5.128968	18.332455	-15.53987	-7.556445	-9.614291	-29.803798	2.143733	-15.954282	29.742154	5.173029	16.766935	-17.579644	-8.077299	-9.073807	-29.847657	3.536965	-17.72774	28.418211	5.790145	17.364393	-16.880278	-7.649795	-7.934805	-27.972887	1.109985	-15.351032	25.276998	5.792938	19.225891	-15.623255	-7.185483	-9.00653	-30.205813	2.810377	-16.326895	25.185948	4.977356	17.057745	-15.425568	-6.338714	-7.574908	-28.916623	2.851088	-17.033454	28.635722	5.467964	17.048359	-18.595009	-7.519035	-8.576487	-31.197476	2.121912	-16.649648	28.655869	4.401944	14.771836	-16.952157	-8.021067	-8.18794	-28.440249	1.685791	-16.428505	27.633728	5.633903	18.468182	-16.968775	-8.064439	-9.149681	-29.072963	2.074029	-15.160434	31.50833	5.729038	17.39037	-16.976063	-6.224785	-7.86206
93	-28.701275	1.636625	-16.574684	24.228991	5.032245	16.687637	-15.601357	-7.019919	-7.795167	-27.546613	1.224915	-15.920424	23.530973	3.702654	15.114776	-14.941143	-8.128119	-8.142664	-26.631077	2.934694	-16.439818	23.053545	3.764902	13.670769	-16.398173	-8.393274	-7.700984	-27.582865	3.400624	-17.586659	24.827868	3.759507	11.984966	-16.592027	-8.094439	-6.484689	-28.401009	-0.132278	-15.708913	25.537296	5.143925	17.88103	-16.535663	-7.354953	-8.030709	-28.376903	1.945536	-16.585842	24.482768	4.889602	17.163483	-16.714753	-7.816006	-8.098883	-27.630596	1.654741	-15.772495	24.068856	4.307142	16.0653	-15.33126	-7.277335	-7.847071	-32.390347	3.48739	-16.241547	31.436359	4.479445	14.065987	-17.503773	-7.284406	-6.792765	-29.571883	1.747855	-16.644357	26.470481	4.909104	18.475547	-17.470517	-7.447047	-8.475934	-27.658292	1.528798	-15.380893	22.347579	4.443718	16.19896	-15.295998	-7.147763	-7.540095	-27.855879	2.488129	-15.93701	22.400091	4.533623	15.906431	-16.345831	-8.709537	-8.058108	-28.360135	1.615084	-16.000548	25.978251	4.648124	14.444373	-16.790093	-8.94603	-7.464502	-28.182921	1.403836	-15.561705	23.685816	4.823259	16.813388	-16.339339	-8.801605	-8.059846	-27.391281	0.53107	-15.431613	22.546172	4.612447	17.636406	-15.619011	-8.142026	-9.613939	-28.760071	1.950897	-15.76761	26.687441	4.746621	16.116747	-17.390052	-8.52436	-8.881268	-28.803107	3.225575	-17.469026	25.44006	5.219317	16.723274	-16.502375	-8.138672	-7.892387	-26.934377	0.77687	-14.993052	22.446877	5.176781	18.433317	-15.614346	-7.721972	-9.081882	-29.215934	2.496362	-16.008665	22.405373	4.466367	16.307697	-15.324412	-6.883863	-7.424958	-27.864168	2.609627	-16.810364	25.711807	4.98426	16.448665	-18.532037	-7.82759	-8.427366	-30.317684	1.940981	-16.526676	25.912538	4.177541	14.326728	-16.780504	-8.493363	-7.997795	-27.479733	1.400993	-16.285856	24.716559	5.112105	17.783173	-16.887843	-8.465643	-8.915567	-28.110975	1.801244	-14.969536	28.530051	5.237776	16.836885	-16.905958	-6.694806	-7.785983
94	-27.893681	1.474877	-16.294648	21.926036	4.647298	16.069763	-15.435666	-7.535578	-7.785831	-26.549105	1.072213	-15.58578	21.036165	3.489868	14.673339	-14.585501	-8.518444	-8.022816	-25.630077	2.836203	-15.996209	20.626649	3.636497	13.182798	-16.141821	-8.850578	-7.598653	-26.71307	3.19854	-17.204538	22.455756	3.68346	11.738918	-16.335582	-8.445022	-6.524875	-27.43158	-0.358808	-15.420024	23.09129	4.652525	17.097977	-16.097871	-7.865855	-7.985997	-27.35377	1.78147	-16.359756	22.05906	4.462105	16.540038	-16.418006	-8.292774	-8.075782	-26.696438	1.516006	-15.493759	21.679177	4.065659	15.588999	-15.163821	-7.807907	-7.815255	-31.361193	3.276578	-16.052395	28.695935	4.145354	13.46812	-16.796995	-7.758737	-6.678193	-28.593464	1.387786	-16.281299	23.893773	4.455701	17.888708	-17.405658	-8.21594	-8.642517	-26.693178	1.423303	-15.092537	20.053731	4.11534	15.652998	-14.753843	-7.623014	-7.603722	-26.933955	2.410439	-15.587862	20.323185	4.291067	15.407618	-16.267826	-9.138769	-8.135689	-27.435207	1.515786	-15.634507	23.657827	4.496053	14.103707	-16.475596	-9.230909	-7.327424	-27.268071	1.131896	-15.281259	21.344642	4.508001	16.35636	-15.743373	-9.185348	-8.084968	-26.40054	0.218017	-14.960422	20.06198	4.204938	17.005135	-15.449567	-8.607124	-9.584493	-27.800545	1.792312	-15.560863	24.180025	4.449963	15.544883	-16.970565	-8.89545	-8.65974	-27.856418	2.962211	-17.139711	23.091065	4.750057	16.106721	-15.862414	-8.538637	-7.862205	-25.984226	0.506065	-14.660177	20.194977	4.677348	17.66201	-15.3223	-8.167062	-9.103501	-28.315434	2.237386	-15.668711	20.248583	4.073378	15.671287	-15.011888	-7.322014	-7.285242	-26.891734	2.435701	-16.590396	23.376929	4.599655	15.879894	-18.254678	-8.103723	-8.246696	-29.535014	1.814759	-16.367277	23.80185	4.045638	13.991223	-16.454798	-8.847681	-7.786201	-26.60383	1.165217	-16.129554	22.335763	4.697542	17.159446	-16.582241	-8.782341	-8.679345	-27.213997	1.558965	-14.736366	26.082268	4.857377	16.318716	-16.648379	-7.081505	-7.683127
95	-27.192862	1.39584	-16.038056	20.275144	4.380371	15.610385	-14.962926	-7.898985	-7.705102	-25.675664	0.973635	-15.281726	19.252505	3.383523	14.372473	-13.982087	-8.660117	-7.824396	-24.743183	2.794	-15.571985	18.903916	3.587522	12.848955	-15.576194	-9.234218	-7.496509	-25.97416	3.058008	-16.811552	20.836936	3.645198	11.648449	-15.838791	-8.680132	-6.59902	-26.601729	-0.506307	-15.148671	21.372254	4.313034	16.449079	-15.372929	-8.157883	-7.883119	-26.424827	1.652152	-16.156246	20.259325	4.166869	16.050568	-15.897617	-8.651462	-8.074781	-25.866087	1.442416	-15.242325	19.928968	3.912613	15.252092	-14.854592	-8.215054	-7.767326	-30.444242	3.090875	-15.803514	26.604336	3.953282	12.997649	-15.751471	-8.033046	-6.52656	-27.699327	1.047396	-15.878581	21.92602	4.173738	17.372978	-17.048287	-8.698964	-8.702739	-25.881786	1.379188	-14.832671	18.5278	3.911689	15.291519	-13.90696	-7.860931	-7.584752	-26.121465	2.383408	-15.294754	18.847076	4.138241	15.011789	-15.987203	-9.466151	-8.173703	-26.643829	1.503968	-15.31376	22.058871	4.387436	13.893187	-15.9693	-9.38572	-7.210416	-26.482573	0.931242	-15.031273	19.719432	4.272708	16.061187	-14.876844	-9.309046	-8.104686	-25.49966	-0.038281	-14.53852	18.198248	3.91876	16.510925	-14.941062	-8.830673	-9.489781	-26.956488	1.689215	-15.366674	22.34025	4.281371	15.128949	-16.228203	-9.087979	-8.380722	-27.036052	2.756958	-16.776495	21.449759	4.394896	15.593354	-14.88589	-8.728321	-7.82517	-25.144311	0.298353	-14.373127	18.556061	4.305852	16.986211	-14.675047	-8.39301	-9.046776	-27.530956	2.045241	-15.347718	18.778685	3.802071	15.224857	-14.403512	-7.534176	-7.137627	-26.024499	2.338563	-16.394444	21.669856	4.323192	15.408255	-17.701326	-8.289005	-8.034178	-28.868562	1.759587	-16.199939	22.392646	3.995552	13.800878	-15.904821	-9.001529	-7.521211	-25.841641	0.992784	-15.984147	20.594785	4.398322	16.669437	-15.938855	-8.898742	-8.424257	-26.411766	1.356198	-14.489543	24.276079	4.603786	15.916868	-16.113462	-7.274015	-7.545
96	-26.601787	1.376066	-15.798723	19.230021	4.203749	15.287798	-14.152274	-8.029452	-7.522429	-24.933228	0.933325	-15.031119	18.152847	3.352554	14.212263	-13.093051	-8.487316	-7.507928	-23.987388	2.803343	-15.185261	17.868757	3.593129	12.65204	-14.661878	-9.465031	-7.334688	-25.364446	2.967431	-16.42784	19.88848	3.63509	11.663274	-15.039026	-8.748075	-6.624685	-25.915009	-0.585335	-14.909132	20.322494	4.088098	15.946726	-14.347646	-8.129348	-7.686374	-25.603272	1.552812	-15.97818	19.077336	3.982252	15.705921	-15.093729	-8.785876	-8.05031	-25.146467	1.428549	-15.02541	18.813259	3.827485	15.038717	-14.344699	-8.415525	-7.660121	-29.664558	2.940101	-15.515855	25.206355	3.849355	12.669216	-14.352246	-7.989816	-6.283214	-26.893332	0.737821	-15.471302	20.523271	4.011998	16.938737	-16.349321	-8.815819	-8.606195	-25.222033	1.384815	-14.607844	17.677651	3.789813	15.068907	-12.756106	-7.798512	-7.433989	-25.434118	2.398444	-15.054338	17.995476	4.058134	14.697979	-15.408991	-9.609656	-8.094418	-25.979092	1.562049	-15.049083	21.094078	4.309461	13.782185	-15.206629	-9.356546	-7.04384	-25.831867	0.787506	-14.821155	18.772877	4.100861	15.90466	-13.70571	-9.074537	-8.077827	-24.705971	-0.241282	-14.179738	16.943427	3.731154	16.155081	-14.054877	-8.712403	-9.286362	-26.233879	1.64091	-15.195431	21.129164	4.193806	14.856524	-15.1505	-9.024959	-8.013425	-26.353835	2.591586	-16.394893	20.49261	4.136737	15.180156	-13.562135	-8.607686	-7.746153	-24.439069	0.146449	-14.136439	17.553208	4.048815	16.430236	-13.629229	-8.268145	-8.884137	-26.875286	1.908791	-15.056144	17.958848	3.629515	14.954532	-13.456972	-7.426556	-6.942744	-25.283323	2.309596	-16.215382	20.600991	4.142797	15.041572	-16.81185	-8.314212	-7.769031	-28.314984	1.764896	-16.033596	21.641024	3.995533	13.718796	-15.073152	-8.892283	-7.166257	-25.192977	0.869937	-15.848623	19.448143	4.183123	16.294478	-14.931321	-8.729501	-8.114127	-25.714838	1.182562	-14.244964	23.07	4.448424	15.630148	-15.276453	-7.190167	-7.357773
97	-26.157491	1.396598	-15.544962	18.918139	4.10704	15.053265	-12.915423	-7.799882	-7.183555	-24.352629	0.95116	-14.824657	17.828736	3.375051	14.160699	-11.856274	-7.905102	-7.027742	-23.407764	2.85512	-14.822926	17.625093	3.635771	12.54632	-13.332594	-9.443648	-7.059971	-24.92426	2.912946	-16.04281	19.711046	3.650249	11.705593	-13.817368	-8.560595	-6.51824	-25.415825	-0.598882	-14.697239	20.068431	3.964603	15.574937	-12.963661	-7.624478	-7.33596	-24.915985	1.471773	-15.800053	18.561636	3.884973	15.460876	-13.933544	-8.579651	-7.9413	-24.55672	1.459492	-14.817282	18.372125	3.795499	14.894306	-13.547384	-8.319755	-7.439741	-29.059608	2.822603	-15.192071	24.598409	3.789038	12.452316	-12.614676	-7.510843	-5.906282	-26.210586	0.471381	-15.073132	19.799858	3.949217	16.569636	-15.190016	-8.407929	-8.259396	-24.776282	1.433403	-14.39945	17.669406	3.739212	14.932715	-11.242688	-7.304716	-7.087142	-24.887106	2.443004	-14.844703	17.780949	4.0271	14.412816	-14.447584	-9.500263	-7.82468	-25.474115	1.673164	-14.816193	20.85661	4.251309	13.701892	-14.076304	-9.046128	-6.743688	-25.349231	0.681441	-14.626027	18.591059	3.986878	15.823032	-12.189933	-8.354162	-7.962874	-24.065084	-0.393224	-13.879555	16.405037	3.627381	15.905871	-12.722991	-8.112074	-8.918491	-25.678506	1.651719	-15.03404	20.682506	4.156494	14.697002	-13.678181	-8.579484	-7.511361	-25.847159	2.442442	-15.981206	20.316076	3.966799	14.817482	-11.882497	-8.059947	-7.58834	-23.912059	0.045047	-13.948486	17.2692	3.890824	15.988085	-12.164134	-7.663462	-8.587701	-26.385265	1.814368	-14.778659	17.867522	3.54549	14.813718	-12.10876	-6.873911	-6.652585	-24.700644	2.334319	-16.026542	20.229839	4.042716	14.740781	-15.521348	-8.10073	-7.414088	-27.890069	1.815093	-15.854374	21.608217	4.017861	13.683033	-13.872774	-8.423126	-6.678798	-24.695622	0.785113	-15.701036	19.019325	4.04276	15.993623	-13.477362	-8.127031	-7.695879	-25.164939	1.024408	-13.99264	22.590032	4.38093	15.420339	-14.060567	-6.690223	-7.090529
98	-25.86106	1.421417	-15.234589	19.253642	4.056014	14.803578	-11.362025	-7.23	-6.706971	-23.931482	1.00265	-14.607396	18.188916	3.414568	14.11785	-10.356292	-6.95531	-6.408258	-23.012494	2.919512	-14.438677	18.088787	3.690839	12.430349	-11.692116	-9.152339	-6.683289	-24.649155	2.860806	-15.626686	20.177648	3.678004	11.665972	-12.253265	-8.124376	-6.27543	-25.096651	-0.578424	-14.47322	20.50268	3.896687	15.232849	-11.346144	-6.690675	-6.844563	-24.373389	1.391057	-15.578623	18.653555	3.833499	15.213057	-12.451722	-8.008879	-7.711694	-24.097746	1.507871	-14.576383	18.522571	3.794201	14.737435	-12.443804	-7.909219	-7.082072	-28.638295	2.714973	-14.820567	24.734991	3.73312	12.258353	-10.707531	-6.61699	-5.425462	-25.65432	0.241504	-14.68057	19.668506	3.935291	16.205553	-13.639741	-7.514499	-7.672167	-24.536685	1.491961	-14.151576	18.373781	3.723708	14.762863	-9.524628	-6.457473	-6.592072	-24.488999	2.497411	-14.622212	18.155154	4.014507	14.08228	-13.105928	-9.111991	-7.345301	-25.120527	1.796523	-14.552933	21.228839	4.191673	13.546332	-12.635599	-8.458672	-6.292857	-25.035445	0.574714	-14.379649	19.087808	3.910315	15.687449	-10.457393	-7.194058	-7.763437	-23.595413	-0.516181	-13.592143	16.530653	3.573148	15.66857	-11.054441	-7.057066	-8.400285	-25.291767	1.696194	-14.834816	20.911116	4.125825	14.54413	-11.949351	-7.784501	-6.901025	-25.513639	2.277474	-15.512263	20.829647	3.853129	14.408919	-10.016908	-7.138241	-7.358403	-23.582424	-0.024866	-13.782788	17.667435	3.796968	15.599585	-10.422761	-6.601424	-8.175643	-26.060487	1.72934	-14.476291	18.411669	3.51789	14.687557	-10.466755	-5.909023	-6.266428	-24.28404	2.380493	-15.787493	20.497899	3.98807	14.417096	-13.899979	-7.63298	-6.960724	-27.586711	1.872024	-15.627888	22.185303	4.031988	13.596438	-12.37074	-7.612006	-6.0806	-24.350439	0.711168	-15.511569	19.220922	3.947621	15.682999	-11.700196	-7.11704	-7.17514	-24.760987	0.857628	-13.708547	22.744824	4.363622	15.19021	-12.562453	-5.807328	-6.746933
99	-25.776962	1.414715	-14.797595	20.387204	4.033164	14.424683	-9.62587	-6.292609	-6.113555	-23.724701	1.060503	-14.283545	19.35156	3.440158	13.95297	-8.720409	-5.63384	-5.687755	-22.872816	2.958581	-13.952704	19.388961	3.737123	12.171566	-9.885627	-8.537612	-6.237256	-24.602716	2.771745	-15.125846	21.39935	3.705687	11.408894	-10.456772	-7.405697	-5.910961	-25.017904	-0.554585	-14.160708	21.767625	3.856797	14.796818	-9.673714	-5.324239	-6.223825	-24.031427	1.290327	-15.245519	19.45407	3.797085	14.838621	-10.710772	-7.020382	-7.335798	-23.813671	1.547574	-14.240166	19.328338	3.805032	14.47537	-11.014382	-7.119776	-6.562413	-28.454575	2.579958	-14.353252	25.737618	3.660189	11.983041	-8.890773	-5.332637	-4.90274	-25.279438	0.045479	-14.274974	20.259407	3.94315	15.777567	-11.740462	-6.079283	-6.838584	-24.585439	1.517573	-13.751648	19.959773	3.716447	14.392647	-7.823626	-5.272403	-5.98886	-24.28917	2.537601	-14.320652	19.190857	3.990452	13.61419	-11.424265	-8.397047	-6.659658	-24.971571	1.896671	-14.179686	22.315272	4.105807	13.196359	-10.952535	-7.542743	-5.686059	-24.949204	0.426496	-13.982738	20.38424	3.860929	15.341968	-8.702813	-5.608341	-7.49342	-23.375932	-0.631225	-13.254105	17.476311	3.552552	15.331256	-9.187545	-5.539504	-7.751006	-25.142965	1.74024	-14.494109	21.973841	4.068356	14.252734	-10.149872	-6.627332	-6.221866	-25.406494	2.055589	-14.928781	22.146247	3.779853	13.82647	-8.212294	-5.884215	-7.073009	-23.521043	-0.084064	-13.584555	18.876744	3.746996	15.178467	-8.613657	-5.100393	-7.669573	-25.95397	1.615267	-14.08695	19.690418	3.531855	14.449111	-8.685313	-4.529589	-5.800976	-24.084276	2.41731	-15.438396	21.501143	3.95211	13.965693	-12.057724	-6.879269	-6.418036	-27.450826	1.885816	-15.276368	23.458611	4.011976	13.332081	-10.675246	-6.433137	-5.414029	-24.220466	0.621307	-15.223986	20.19559	3.88483	15.267782	-9.740225	-5.668697	-6.569477	-24.559643	0.65367	-13.344658	23.668874	4.377364	14.820133	-10.897644	-4.530618	-6.329254
