Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
2.795	884.99	1047.892	1348.128	903.069	1039.641	1075.566	706.163	1064.695	1248.357	712.425	1061.293	1159.392	806.054	1111.856	1378.363	808.174	1109.859	1031.583	762.351	770.385	1416.024	761.323	660.141	1415.386	712.978	770.96	1368.857	712.957	661.171	1362.589	706.178	293.827	1429.902	711.267	213.046	1421.803	674.173	296.13	1386.698	676.194	216.47	1378.888	651.438	95.68	1370.248	640.415	49.186	1372.019	674.12	66.571	1415.343	794.354	775.583	1003.405	793.784	665.12	1010.349	734.137	778.206	1035.581	726.957	669.434	1039.399	706.004	258.487	1018.922	714.268	178.699	1029.589	672.411	262.276	1060.195	678.391	177.993	1066.392	658.12	89.979	1080.39	647.957	45.881	1079.188	680.93	57.33	1036.781	795.257	940.896	1405.594	777.458	554.979	1413.374	768.994	537.335	1269.969	773.857	498.683	1419.495	825.787	463.085	1366.772	717.26	110.554	1410.953	740.103	123.936	1327.881	866.805	65.878	1330.518	834.815	62.016	1436.197	874.141	70.124	1378.461	811.799	946.418	1022.478	770.404	542.851	1025.594	760.216	532.648	1165.408	756.128	484.176	1022.034	811.922	454.15	1073.459	725.027	108.137	1034.233	744.356	121.015	1118.812	874.0	60.166	1124.402	842.67	50.765	1010.366	888.988	64.84	1075.673
2.802	885.016	1047.89	1348.123	903.08	1039.639	1075.555	706.188	1064.702	1248.373	712.442	1061.297	1159.415	806.102	1111.859	1378.36	808.187	1109.866	1031.581	762.381	770.361	1416.035	761.359	660.124	1415.393	713.007	770.959	1368.87	712.98	661.165	1362.56	706.184	293.822	1429.905	711.278	213.044	1421.807	674.184	296.131	1386.708	676.193	216.468	1378.871	651.433	95.68	1370.25	640.41	49.185	1372.018	674.117	66.57	1415.351	794.332	775.602	1003.394	793.766	665.12	1010.335	734.115	778.222	1035.593	726.936	669.433	1039.392	705.99	258.488	1018.925	714.259	178.699	1029.579	672.396	262.276	1060.205	678.384	177.981	1066.395	658.112	89.969	1080.378	647.957	45.878	1079.192	680.918	57.322	1036.79	795.295	940.886	1405.6	777.473	554.976	1413.365	768.998	537.324	1269.972	773.876	498.678	1419.488	825.794	463.081	1366.78	717.263	110.557	1410.947	740.087	123.932	1327.865	866.805	65.879	1330.519	834.814	62.008	1436.194	874.141	70.117	1378.454	811.801	946.417	1022.484	770.355	542.861	1025.583	760.217	532.637	1165.398	756.122	484.101	1021.984	811.729	453.759	1073.272	725.018	108.147	1034.227	744.358	121.017	1118.819	874.003	60.174	1124.397	842.701	50.646	1010.398	889.253	65.092	1075.698
2.809	885.059	1047.893	1348.108	903.08	1039.631	1075.556	706.219	1064.701	1248.385	712.458	1061.302	1159.422	806.131	1111.855	1378.363	808.224	1109.883	1031.582	762.417	770.363	1416.038	761.399	660.113	1415.379	713.031	770.955	1368.876	713.007	661.159	1362.598	706.195	293.821	1429.9	711.285	213.044	1421.806	674.191	296.134	1386.712	676.201	216.464	1378.877	651.434	95.676	1370.248	640.41	49.184	1372.026	674.127	66.564	1415.35	794.317	775.602	1003.419	793.744	665.123	1010.33	734.113	778.218	1035.605	726.918	669.44	1039.391	705.979	258.483	1018.922	714.244	178.696	1029.583	672.388	262.269	1060.208	678.382	177.984	1066.405	658.112	89.972	1080.391	647.954	45.876	1079.209	680.919	57.325	1036.776	795.333	940.878	1405.61	777.496	554.975	1413.366	769.019	537.328	1269.964	773.889	498.67	1419.487	825.811	463.085	1366.764	717.27	110.562	1410.95	740.088	123.929	1327.865	866.813	65.873	1330.515	834.813	62.011	1436.195	874.133	70.12	1378.468	811.796	946.412	1022.484	770.335	542.851	1025.573	760.21	532.637	1165.401	756.096	484.174	1022.018	811.879	454.143	1073.448	725.02	108.146	1034.224	744.358	121.022	1118.814	873.996	60.177	1124.411	842.671	50.769	1010.369	888.986	64.844	1075.681
2.815	885.103	1047.878	1348.104	903.087	1039.632	1075.557	706.246	1064.704	1248.399	712.473	1061.308	1159.432	806.178	1111.869	1378.363	808.255	1109.891	1031.578	762.451	770.365	1416.04	761.434	660.115	1415.396	713.051	770.957	1368.885	713.026	661.173	1362.562	706.204	293.815	1429.9	711.29	213.042	1421.801	674.192	296.135	1386.71	676.203	216.467	1378.881	651.436	95.677	1370.245	640.414	49.186	1372.026	674.128	66.57	1415.347	794.302	775.609	1003.399	793.718	665.132	1010.319	734.1	778.235	1035.606	726.902	669.438	1039.374	705.964	258.482	1018.922	714.239	178.694	1029.576	672.384	262.27	1060.203	678.377	177.967	1066.396	658.117	89.956	1080.384	647.942	45.887	1079.191	680.931	57.316	1036.795	795.374	940.882	1405.618	777.547	554.96	1413.375	769.02	537.333	1269.969	773.931	498.666	1419.475	825.825	463.073	1366.76	717.258	110.567	1410.957	740.087	123.938	1327.867	866.808	65.867	1330.524	834.819	62.004	1436.182	874.137	70.116	1378.458	811.779	946.427	1022.474	770.324	542.854	1025.567	760.199	532.631	1165.381	756.083	484.181	1022.004	811.873	454.151	1073.438	725.025	108.129	1034.222	744.35	121.025	1118.809	874.006	60.176	1124.405	842.703	50.649	1010.405	889.246	65.106	1075.698
2.822	885.142	1047.878	1348.103	903.091	1039.621	1075.547	706.266	1064.707	1248.415	712.489	1061.31	1159.442	806.214	1111.87	1378.355	808.276	1109.897	1031.577	762.482	770.348	1416.031	761.465	660.118	1415.375	713.078	770.952	1368.89	713.065	661.155	1362.613	706.211	293.814	1429.905	711.297	213.049	1421.801	674.208	296.13	1386.714	676.211	216.466	1378.882	651.442	95.684	1370.25	640.406	49.194	1372.016	674.125	66.568	1415.34	794.298	775.597	1003.412	793.703	665.122	1010.318	734.093	778.229	1035.614	726.886	669.448	1039.368	705.955	258.477	1018.92	714.231	178.687	1029.576	672.379	262.26	1060.21	678.381	177.969	1066.413	658.118	89.957	1080.382	647.952	45.881	1079.176	680.915	57.315	1036.793	795.406	940.877	1405.621	777.569	554.954	1413.373	769.023	537.341	1269.967	773.936	498.671	1419.476	825.842	463.063	1366.757	717.262	110.57	1410.95	740.086	123.935	1327.857	866.806	65.877	1330.51	834.817	62.009	1436.202	874.129	70.116	1378.464	811.778	946.427	1022.474	770.312	542.848	1025.569	760.179	532.63	1165.382	756.077	484.176	1022.008	811.835	454.15	1073.432	725.023	108.132	1034.22	744.362	121.015	1118.808	874.004	60.174	1124.402	842.669	50.768	1010.363	888.975	64.846	1075.663
2.829	885.178	1047.864	1348.083	903.108	1039.62	1075.561	706.305	1064.709	1248.433	712.523	1061.307	1159.458	806.267	1111.875	1378.352	808.285	1109.896	1031.574	762.519	770.343	1416.048	761.499	660.107	1415.395	713.1	770.951	1368.901	713.081	661.15	1362.575	706.225	293.82	1429.9	711.302	213.045	1421.806	674.21	296.133	1386.712	676.213	216.47	1378.883	651.439	95.68	1370.249	640.405	49.188	1372.019	674.121	66.573	1415.357	794.288	775.607	1003.391	793.688	665.121	1010.304	734.084	778.231	1035.614	726.874	669.439	1039.367	705.939	258.473	1018.92	714.223	178.689	1029.569	672.371	262.26	1060.209	678.375	177.963	1066.409	658.11	89.97	1080.384	647.955	45.869	1079.195	680.925	57.316	1036.798	795.443	940.877	1405.623	777.59	554.961	1413.373	769.03	537.33	1269.969	773.938	498.655	1419.481	825.836	463.062	1366.755	717.259	110.568	1410.957	740.092	123.921	1327.87	866.809	65.885	1330.51	834.818	62.005	1436.18	874.13	70.124	1378.455	811.773	946.416	1022.494	770.284	542.846	1025.562	760.171	532.633	1165.379	756.051	484.176	1022.009	811.824	454.136	1073.425	725.033	108.134	1034.212	744.363	121.014	1118.805	874.006	60.175	1124.392	842.708	50.646	1010.405	889.243	65.097	1075.689
2.835	885.226	1047.865	1348.075	903.118	1039.611	1075.544	706.322	1064.72	1248.455	712.528	1061.307	1159.475	806.319	1111.875	1378.352	808.305	1109.899	1031.577	762.552	770.353	1416.051	761.522	660.1	1415.383	713.125	770.956	1368.923	713.107	661.16	1362.617	706.23	293.821	1429.907	711.312	213.045	1421.803	674.212	296.136	1386.717	676.224	216.469	1378.89	651.441	95.682	1370.247	640.407	49.199	1372.016	674.134	66.565	1415.344	794.276	775.61	1003.389	793.674	665.121	1010.304	734.075	778.221	1035.623	726.865	669.438	1039.359	705.935	258.472	1018.919	714.222	178.68	1029.567	672.364	262.252	1060.221	678.375	177.955	1066.406	658.105	89.967	1080.388	647.954	45.88	1079.183	680.923	57.311	1036.784	795.477	940.868	1405.625	777.61	554.95	1413.376	769.03	537.322	1269.974	773.952	498.665	1419.477	825.86	463.06	1366.748	717.267	110.56	1410.95	740.09	123.939	1327.861	866.807	65.876	1330.519	834.825	61.998	1436.169	874.137	70.115	1378.46	811.773	946.422	1022.49	770.264	542.842	1025.563	760.164	532.627	1165.382	756.028	484.167	1022.008	811.812	454.141	1073.425	725.025	108.126	1034.218	744.356	121.02	1118.802	874.015	60.183	1124.405	842.703	50.646	1010.402	889.258	65.094	1075.682
2.842	885.256	1047.857	1348.069	903.117	1039.604	1075.551	706.346	1064.723	1248.471	712.541	1061.306	1159.496	806.37	1111.883	1378.344	808.304	1109.891	1031.573	762.581	770.35	1416.063	761.548	660.095	1415.393	713.152	770.96	1368.935	713.128	661.162	1362.643	706.237	293.82	1429.908	711.315	213.052	1421.806	674.222	296.143	1386.719	676.226	216.477	1378.892	651.441	95.684	1370.239	640.409	49.189	1372.017	674.126	66.563	1415.349	794.264	775.592	1003.398	793.669	665.105	1010.289	734.066	778.219	1035.613	726.849	669.432	1039.352	705.921	258.465	1018.919	714.216	178.68	1029.568	672.353	262.256	1060.218	678.371	177.961	1066.418	658.113	89.966	1080.388	647.951	45.874	1079.188	680.929	57.308	1036.796	795.516	940.871	1405.628	777.624	554.957	1413.388	769.032	537.323	1269.981	773.968	498.652	1419.484	825.867	463.07	1366.75	717.266	110.57	1410.953	740.09	123.928	1327.863	866.812	65.877	1330.518	834.82	62.004	1436.186	874.135	70.11	1378.441	811.751	946.425	1022.485	770.245	542.832	1025.568	760.151	532.628	1165.379	755.995	484.168	1022.014	811.799	454.146	1073.418	725.024	108.124	1034.224	744.361	121.018	1118.805	874.018	60.178	1124.391	842.716	50.645	1010.404	888.988	64.847	1075.672
2.849	885.284	1047.855	1348.069	903.128	1039.607	1075.547	706.364	1064.731	1248.485	712.566	1061.31	1159.506	806.433	1111.899	1378.343	808.292	1109.869	1031.58	762.615	770.346	1416.069	761.564	660.103	1415.409	713.166	770.97	1368.952	713.148	661.176	1362.668	706.244	293.824	1429.911	711.327	213.053	1421.807	674.233	296.142	1386.724	676.226	216.479	1378.896	651.444	95.681	1370.251	640.412	49.197	1372.024	674.126	66.571	1415.35	794.258	775.593	1003.39	793.649	665.119	1010.289	734.055	778.205	1035.623	726.852	669.433	1039.36	705.914	258.467	1018.922	714.201	178.673	1029.571	672.344	262.252	1060.226	678.36	177.954	1066.419	658.107	89.975	1080.391	647.953	45.868	1079.204	680.932	57.3	1036.804	795.545	940.868	1405.639	777.634	554.952	1413.384	769.052	537.326	1269.986	773.989	498.654	1419.492	825.888	463.055	1366.747	717.267	110.567	1410.953	740.1	123.931	1327.865	866.815	65.88	1330.517	834.819	62.002	1436.18	874.14	70.119	1378.44	811.772	946.412	1022.495	770.206	542.834	1025.561	760.129	532.618	1165.381	755.989	484.167	1022.021	811.77	454.147	1073.41	725.032	108.124	1034.231	744.352	121.025	1118.811	874.016	60.175	1124.397	842.673	50.77	1010.362	889.248	65.109	1075.697
2.855	885.318	1047.85	1348.057	903.142	1039.589	1075.523	706.388	1064.726	1248.497	712.576	1061.311	1159.513	806.487	1111.896	1378.333	808.291	1109.861	1031.586	762.643	770.354	1416.078	761.584	660.114	1415.412	713.186	770.971	1368.972	713.161	661.184	1362.667	706.26	293.818	1429.919	711.338	213.049	1421.817	674.233	296.15	1386.726	676.232	216.476	1378.906	651.439	95.686	1370.255	640.414	49.199	1372.032	674.123	66.577	1415.348	794.248	775.589	1003.378	793.632	665.11	1010.289	734.052	778.209	1035.619	726.843	669.419	1039.371	705.898	258.469	1018.928	714.203	178.674	1029.576	672.334	262.254	1060.228	678.365	177.97	1066.435	658.108	89.967	1080.381	647.95	45.873	1079.18	680.923	57.313	1036.792	795.571	940.873	1405.642	777.643	554.951	1413.403	769.051	537.322	1269.991	773.992	498.658	1419.493	825.887	463.062	1366.75	717.273	110.574	1410.955	740.096	123.944	1327.862	866.813	65.872	1330.514	834.822	61.995	1436.173	874.15	70.1	1378.441	811.768	946.405	1022.493	770.2	542.831	1025.565	760.116	532.629	1165.38	755.965	484.173	1022.025	811.752	454.15	1073.413	725.021	108.126	1034.227	744.348	121.013	1118.81	874.0	60.176	1124.392	842.672	50.797	1010.396	888.978	64.837	1075.667
2.862	885.355	1047.851	1348.051	903.144	1039.579	1075.526	706.409	1064.745	1248.52	712.599	1061.316	1159.534	806.548	1111.904	1378.343	808.27	1109.847	1031.595	762.664	770.357	1416.085	761.612	660.111	1415.435	713.204	770.98	1368.987	713.173	661.188	1362.711	706.265	293.828	1429.92	711.334	213.056	1421.817	674.243	296.152	1386.736	676.23	216.486	1378.91	651.443	95.699	1370.264	640.41	49.197	1372.024	674.13	66.573	1415.355	794.243	775.589	1003.391	793.625	665.106	1010.284	734.044	778.211	1035.605	726.832	669.429	1039.378	705.885	258.467	1018.923	714.19	178.68	1029.577	672.327	262.247	1060.237	678.365	177.966	1066.448	658.106	89.963	1080.398	647.946	45.871	1079.191	680.924	57.315	1036.804	795.602	940.865	1405.647	777.645	554.954	1413.411	769.022	537.33	1269.994	773.988	498.657	1419.494	825.882	463.059	1366.751	717.264	110.577	1410.971	740.09	123.938	1327.87	866.816	65.869	1330.522	834.82	62.001	1436.172	874.133	70.099	1378.452	811.762	946.408	1022.494	770.196	542.829	1025.565	760.092	532.629	1165.392	755.94	484.182	1022.023	811.74	454.155	1073.408	725.02	108.126	1034.232	744.345	121.023	1118.816	874.012	60.172	1124.405	842.706	50.647	1010.404	888.986	64.862	1075.672
2.869	885.381	1047.849	1348.042	903.163	1039.57	1075.517	706.429	1064.741	1248.538	712.623	1061.316	1159.553	806.607	1111.907	1378.341	808.268	1109.838	1031.6	762.685	770.357	1416.096	761.616	660.111	1415.429	713.221	770.99	1368.999	713.185	661.205	1362.698	706.285	293.825	1429.927	711.342	213.056	1421.815	674.251	296.156	1386.743	676.229	216.486	1378.912	651.443	95.695	1370.264	640.412	49.205	1372.03	674.126	66.572	1415.358	794.241	775.584	1003.391	793.622	665.105	1010.293	734.027	778.22	1035.607	726.832	669.432	1039.37	705.886	258.473	1018.925	714.187	178.688	1029.577	672.321	262.244	1060.23	678.356	177.966	1066.438	658.108	89.965	1080.399	647.947	45.883	1079.191	680.925	57.302	1036.803	795.627	940.87	1405.651	777.661	554.954	1413.418	769.036	537.338	1270.006	774.011	498.657	1419.51	825.887	463.055	1366.752	717.271	110.576	1410.967	740.11	123.942	1327.87	866.822	65.864	1330.52	834.818	62.006	1436.198	874.137	70.101	1378.457	811.773	946.401	1022.5	770.185	542.841	1025.568	760.077	532.624	1165.404	755.916	484.18	1022.039	811.729	454.149	1073.412	725.021	108.129	1034.23	744.348	121.024	1118.812	873.997	60.18	1124.399	842.705	50.651	1010.407	889.245	65.096	1075.684
2.875	885.408	1047.848	1348.031	903.166	1039.562	1075.494	706.45	1064.748	1248.549	712.648	1061.307	1159.555	806.648	1111.913	1378.348	808.231	1109.817	1031.604	762.705	770.367	1416.109	761.629	660.114	1415.443	713.232	770.991	1369.011	713.189	661.215	1362.723	706.274	293.828	1429.915	711.344	213.062	1421.813	674.253	296.155	1386.74	676.229	216.501	1378.915	651.441	95.697	1370.263	640.406	49.204	1372.025	674.127	66.575	1415.349	794.228	775.589	1003.38	793.607	665.11	1010.293	734.026	778.216	1035.614	726.817	669.43	1039.382	705.872	258.463	1018.928	714.182	178.682	1029.576	672.315	262.254	1060.239	678.359	177.955	1066.455	658.105	89.958	1080.394	647.949	45.876	1079.192	680.929	57.323	1036.797	795.644	940.87	1405.659	777.667	554.952	1413.417	769.038	537.332	1270.002	774.004	498.661	1419.514	825.881	463.064	1366.755	717.276	110.583	1410.969	740.099	123.943	1327.866	866.818	65.866	1330.521	834.823	61.998	1436.179	874.13	70.091	1378.443	811.78	946.405	1022.51	770.163	542.837	1025.583	760.071	532.643	1165.406	755.923	484.185	1022.044	811.704	454.161	1073.414	725.016	108.134	1034.234	744.361	121.018	1118.814	873.999	60.177	1124.399	842.669	50.772	1010.367	888.987	64.855	1075.662
2.882	885.437	1047.836	1348.032	903.189	1039.552	1075.493	706.471	1064.75	1248.56	712.658	1061.31	1159.57	806.683	1111.914	1378.357	808.235	1109.816	1031.604	762.729	770.367	1416.094	761.639	660.115	1415.443	713.253	771.001	1369.013	713.2	661.201	1362.726	706.281	293.834	1429.926	711.345	213.059	1421.815	674.258	296.165	1386.742	676.237	216.503	1378.912	651.448	95.698	1370.259	640.409	49.209	1372.027	674.117	66.583	1415.358	794.227	775.583	1003.39	793.595	665.107	1010.287	734.019	778.208	1035.62	726.817	669.432	1039.388	705.874	258.472	1018.928	714.18	178.693	1029.585	672.315	262.25	1060.246	678.359	177.962	1066.459	658.107	89.967	1080.408	647.952	45.878	1079.202	680.929	57.315	1036.809	795.673	940.873	1405.661	777.674	554.95	1413.419	769.034	537.334	1270.012	774.004	498.651	1419.509	825.895	463.066	1366.767	717.268	110.582	1410.969	740.107	123.944	1327.866	866.827	65.868	1330.523	834.819	62.001	1436.172	874.134	70.1	1378.451	811.771	946.394	1022.506	770.167	542.836	1025.576	760.064	532.647	1165.407	755.901	484.181	1022.046	811.716	454.164	1073.403	725.02	108.133	1034.233	744.343	121.027	1118.813	874.008	60.18	1124.395	842.674	50.792	1010.409	888.978	64.856	1075.673
2.889	885.457	1047.835	1348.032	903.179	1039.537	1075.481	706.491	1064.755	1248.568	712.687	1061.303	1159.57	806.719	1111.915	1378.363	808.234	1109.802	1031.611	762.743	770.367	1416.111	761.653	660.116	1415.451	713.266	771.007	1369.021	713.199	661.209	1362.731	706.29	293.84	1429.919	711.345	213.062	1421.817	674.266	296.165	1386.742	676.246	216.511	1378.908	651.446	95.703	1370.26	640.417	49.208	1372.021	674.138	66.577	1415.359	794.232	775.576	1003.404	793.594	665.113	1010.296	734.014	778.223	1035.616	726.826	669.428	1039.402	705.869	258.477	1018.929	714.184	178.686	1029.575	672.313	262.255	1060.241	678.365	177.962	1066.454	658.106	89.967	1080.404	647.944	45.871	1079.22	680.921	57.321	1036.795	795.69	940.871	1405.654	777.681	554.956	1413.421	769.033	537.343	1270.016	774.018	498.661	1419.511	825.904	463.067	1366.766	717.27	110.582	1410.971	740.099	123.937	1327.861	866.819	65.863	1330.514	834.819	62.004	1436.178	874.14	70.097	1378.445	811.774	946.395	1022.5	770.152	542.851	1025.583	760.072	532.646	1165.404	755.893	484.188	1022.056	811.701	454.166	1073.41	725.019	108.144	1034.241	744.349	121.025	1118.819	874.004	60.177	1124.395	842.67	50.778	1010.377	888.984	64.868	1075.677
2.895	885.478	1047.827	1348.036	903.202	1039.536	1075.475	706.503	1064.759	1248.57	712.699	1061.318	1159.58	806.751	1111.914	1378.361	808.239	1109.815	1031.618	762.759	770.371	1416.115	761.666	660.112	1415.452	713.274	771.005	1369.026	713.207	661.209	1362.756	706.293	293.839	1429.92	711.356	213.066	1421.811	674.273	296.169	1386.74	676.248	216.509	1378.903	651.447	95.701	1370.254	640.413	49.205	1372.032	674.131	66.578	1415.36	794.231	775.588	1003.407	793.597	665.113	1010.295	734.027	778.2	1035.616	726.822	669.433	1039.41	705.87	258.477	1018.932	714.181	178.689	1029.589	672.301	262.253	1060.244	678.367	177.966	1066.471	658.106	89.961	1080.408	647.953	45.873	1079.221	680.923	57.328	1036.804	795.717	940.872	1405.653	777.691	554.958	1413.423	769.035	537.345	1270.014	774.026	498.659	1419.507	825.914	463.066	1366.75	717.28	110.58	1410.96	740.094	123.961	1327.855	866.82	65.86	1330.508	834.822	62.012	1436.184	874.146	70.088	1378.44	811.792	946.395	1022.498	770.169	542.847	1025.586	760.073	532.644	1165.417	755.892	484.189	1022.059	811.718	454.169	1073.428	725.018	108.138	1034.239	744.354	121.027	1118.823	874.017	60.185	1124.387	842.672	50.796	1010.401	888.984	64.857	1075.663
2.902	885.497	1047.829	1348.032	903.212	1039.527	1075.466	706.526	1064.759	1248.569	712.719	1061.307	1159.574	806.764	1111.905	1378.365	808.243	1109.811	1031.618	762.763	770.375	1416.119	761.673	660.123	1415.445	713.281	771.013	1369.027	713.212	661.233	1362.763	706.298	293.836	1429.93	711.357	213.063	1421.805	674.277	296.172	1386.739	676.257	216.51	1378.904	651.449	95.7	1370.262	640.421	49.207	1372.024	674.135	66.581	1415.354	794.227	775.573	1003.404	793.603	665.104	1010.297	734.021	778.213	1035.619	726.832	669.427	1039.436	705.872	258.479	1018.929	714.19	178.699	1029.59	672.316	262.251	1060.251	678.364	177.97	1066.478	658.11	89.976	1080.411	647.949	45.877	1079.204	680.922	57.32	1036.808	795.733	940.868	1405.66	777.707	554.957	1413.418	769.016	537.347	1270.015	774.03	498.654	1419.513	825.922	463.068	1366.748	717.281	110.575	1410.955	740.103	123.935	1327.863	866.815	65.866	1330.511	834.819	62.0	1436.178	874.139	70.097	1378.437	811.777	946.395	1022.487	770.152	542.857	1025.582	760.087	532.643	1165.422	755.9	484.181	1022.066	811.713	454.175	1073.425	725.015	108.138	1034.249	744.35	121.023	1118.828	874.003	60.176	1124.394	842.668	50.779	1010.369	889.25	65.103	1075.689
2.909	885.523	1047.824	1348.031	903.227	1039.526	1075.473	706.546	1064.765	1248.576	712.743	1061.312	1159.567	806.788	1111.904	1378.356	808.27	1109.821	1031.612	762.772	770.375	1416.117	761.672	660.117	1415.454	713.295	771.016	1369.024	713.221	661.226	1362.757	706.314	293.838	1429.921	711.364	213.066	1421.811	674.28	296.175	1386.736	676.263	216.51	1378.9	651.448	95.703	1370.257	640.422	49.212	1372.026	674.139	66.579	1415.347	794.237	775.581	1003.405	793.614	665.105	1010.299	734.029	778.215	1035.634	726.832	669.435	1039.426	705.868	258.476	1018.935	714.189	178.695	1029.59	672.33	262.254	1060.249	678.374	177.962	1066.494	658.113	89.964	1080.406	647.955	45.871	1079.226	680.915	57.321	1036.805	795.737	940.87	1405.66	777.706	554.959	1413.415	769.03	537.353	1270.009	774.046	498.66	1419.505	825.918	463.062	1366.756	717.29	110.581	1410.958	740.095	123.946	1327.864	866.83	65.875	1330.506	834.826	61.999	1436.181	874.147	70.096	1378.442	811.815	946.391	1022.49	770.182	542.852	1025.589	760.094	532.637	1165.423	755.9	484.108	1022.019	811.719	454.174	1073.421	725.008	108.141	1034.25	744.36	121.016	1118.814	874.015	60.175	1124.38	842.675	50.776	1010.371	888.982	64.853	1075.677
2.915	885.534	1047.823	1348.037	903.227	1039.52	1075.475	706.559	1064.768	1248.568	712.754	1061.323	1159.561	806.79	1111.901	1378.342	808.296	1109.827	1031.603	762.788	770.36	1416.109	761.688	660.114	1415.441	713.304	771.009	1369.023	713.235	661.202	1362.778	706.31	293.831	1429.912	711.366	213.065	1421.8	674.29	296.169	1386.737	676.266	216.505	1378.891	651.461	95.701	1370.252	640.422	49.204	1372.021	674.138	66.58	1415.345	794.254	775.575	1003.419	793.599	665.101	1010.299	734.05	778.214	1035.627	726.852	669.422	1039.44	705.878	258.48	1018.939	714.197	178.69	1029.59	672.32	262.255	1060.251	678.379	177.969	1066.493	658.111	89.958	1080.419	647.951	45.878	1079.208	680.912	57.327	1036.809	795.763	940.872	1405.664	777.731	554.956	1413.414	769.051	537.349	1270.007	774.054	498.658	1419.508	825.941	463.078	1366.752	717.286	110.578	1410.938	740.103	123.948	1327.85	866.824	65.866	1330.504	834.82	61.993	1436.169	874.142	70.093	1378.439	811.811	946.4	1022.489	770.216	542.851	1025.595	760.115	532.635	1165.423	755.925	484.188	1022.062	811.724	454.176	1073.435	725.012	108.151	1034.235	744.378	121.016	1118.824	874.008	60.175	1124.385	842.672	50.802	1010.399	889.245	65.117	1075.679
