ankle_X	ankle_Y	ankle_Z
	-37.800966	-128.396295	-103.623305
	-38.720081	-127.957240	-101.854608
	-39.724622	-127.286995	-99.796486
	-40.837262	-126.342034	-97.407331
	-42.079157	-125.061019	-94.629935
	-43.465771	-123.357892	-91.384001
	-45.000455	-121.114979	-87.557383
	-46.664609	-118.175227	-82.996702
	-48.401684	-114.336390	-77.502284
	-50.093951	-109.359823	-70.839949
	-51.536203	-103.017637	-62.791676
	-52.420023	-95.208974	-53.276426
	-52.359489	-86.147014	-42.544759
	-50.994474	-76.490672	-31.319950
	-48.149041	-67.183130	-20.642017
	-43.928914	-59.011658	-11.421606
	-38.672382	-52.296162	-4.109484
	-32.812359	-46.935167	1.282454
	-26.754522	-42.623186	4.985337
	-20.815846	-39.027891	7.307139
	-15.214339	-35.875094	8.547358
	-10.084351	-32.970616	8.969624
	-5.497330	-30.195684	8.800711
	-1.479360	-27.495059	8.235698
	1.975314	-24.862878	7.442426
	4.893884	-22.328490	6.566039
	7.317615	-19.944677	5.734482
	9.296246	-17.778130	5.063629
	10.881912	-15.901269	4.661144
	12.120836	-14.385842	4.627752
	13.043981	-13.298223	5.055264
	13.660520	-12.694144	6.021692
	13.955079	-12.611368	7.578365
	13.890279	-13.056459	9.716025
	13.424936	-13.979601	12.298856
	12.561937	-15.247322	14.975620
	11.409181	-16.642023	17.133026
	10.160970	-17.918556	18.060413
	8.941050	-18.907230	17.383228
	7.688049	-19.595739	15.360845
	6.255584	-20.118469	12.661947
	4.564316	-20.653972	9.921186
	2.629811	-21.335890	7.529783
	0.511909	-22.233464	5.656399
	-1.729989	-23.365525	4.325415
	-4.053272	-24.719518	3.483345
	-6.431235	-26.269724	3.041648
	-8.849752	-27.992057	2.896828
	-11.304912	-29.873738	2.937864
	-13.796395	-31.917724	3.052218
	-16.317396	-34.142148	3.133889
	-18.849663	-36.575214	3.088510
	-21.365182	-39.247585	2.833083
	-23.827732	-42.185345	2.295998
	-26.192818	-45.405826	1.419919
	-28.409311	-48.916218	0.164731
	-30.423064	-52.711844	-1.488505
	-32.181401	-56.773416	-3.533190
	-33.637819	-61.067094	-5.937485
	-34.756985	-65.547417	-8.648209
	-35.520682	-70.159698	-11.595338
	-35.930765	-74.842571	-14.700582
	-36.002952	-79.531019	-17.888638
	-35.757840	-84.157359	-21.091600
	-35.220967	-88.653610	-24.248228
	-34.427000	-92.958617	-27.307862
	-33.418208	-97.024359	-30.236428
	-32.239245	-100.817612	-33.017787
	-30.932785	-104.318654	-35.650717
	-29.536997	-107.518442	-38.144103
	-28.084505	-110.415466	-40.512215
	-26.601954	-113.013007	-42.770624
	-25.110195	-115.316940	-44.933225
	-23.625542	-117.334959	-47.011392
	-22.161338	-119.076945	-49.014445
	-20.728939	-120.555054	-50.949667
	-19.338098	-121.783480	-52.822074
	-17.996803	-122.777558	-54.635067
	-16.711101	-123.551589	-56.391659
	-15.485390	-124.117566	-58.095320
	-14.322560	-124.486387	-59.750113
	-13.223794	-124.669839	-61.360846
	-12.188632	-124.682118	-62.933865
	-11.214943	-124.541000	-64.477564
	-10.298678	-124.268732	-66.001817
	-9.434361	-123.892029	-67.516976
	-8.617266	-123.440304	-69.033128
	-7.846680	-122.942907	-70.559732
	-7.127524	-122.427133	-72.105307
	-6.469127	-121.917293	-73.676671
	-5.883677	-121.433996	-75.277607
	-5.385891	-120.993843	-76.907712
	-4.992446	-120.610431	-78.562673
	-4.720533	-120.295944	-80.236215
	-4.585921	-120.061580	-81.922059
	-4.600660	-119.916143	-83.614147
	-4.771079	-119.863905	-85.305912
	-5.096794	-119.903827	-86.990476
	-5.570813	-120.029995	-88.661374
	-6.180223	-120.231344	-90.312615
	-6.906939	-120.490771	-91.938525
	-7.728641	-120.784862	-93.533636
	-36.542270	14.687168	173.385707
	-36.401031	15.670106	174.514661
	-36.185468	16.663997	175.597657
	-35.900226	17.670909	176.608851
	-35.546870	18.684702	177.529411
	-35.124172	19.688367	178.346100
	-34.629281	20.653373	179.049953
	-34.060052	21.541959	179.635734
	-33.417658	22.311497	-179.898338
	-32.708505	22.919479	-179.550838
	-31.945068	23.328266	-179.317374
	-31.145373	23.508586	-179.191276
	-30.331281	23.441433	-179.165075
	-29.526201	23.118822	-179.232578
	-28.752407	22.543398	-179.391068
	-28.027970	21.726647	-179.642739
	-27.364450	20.686274	-179.994615
	-26.766761	19.443530	179.542929
	-26.234930	18.020259	178.958222
	-29.000351	-127.165703	-110.666381
	-30.009034	-127.945480	-110.591007
	-30.986023	-128.649663	-110.385019
	-31.935147	-129.254554	-110.038346
	-32.861719	-129.740727	-109.540953
	-33.772173	-130.093862	-108.883398
	-34.674257	-130.304468	-108.057319
	-35.577500	-130.365985	-107.054903
	-36.493889	-130.271914	-105.867338
	-37.438807	-130.012672	-104.482863
	-38.431629	-129.572615	-102.884713
	-39.495548	-128.927648	-101.048870
	-40.656520	-128.042745	-98.941009
	-41.941321	-126.867508	-96.511730
	-43.374600	-125.329090	-93.689615
	-44.974122	-123.323829	-90.371976
	-46.743296	-120.706730	-86.412166
	-48.658865	-117.278370	-81.604642
	-50.649848	-112.774840	-75.674542
	-52.564090	-106.875442	-68.288593
	-54.125991	-99.272115	-59.133453
	-54.912985	-89.877336	-48.136731
	-54.417013	-79.155314	-35.813157
	-52.245216	-68.236262	-23.391806
	-48.353760	-58.406033	-12.304807
	-43.083234	-50.382319	-3.439932
	-36.973841	-44.161623	3.049295
	-30.556902	-39.350705	7.447022
	-24.243109	-35.493050	10.169236
	-18.301408	-32.219671	11.611404
	-12.883654	-29.278090	12.102756
	-8.059022	-26.515748	11.905378
	-3.843072	-23.855686	11.225451
	-0.219245	-21.274373	10.225326
	2.846870	-18.784204	9.033018
	5.399774	-16.419888	7.749419
	7.490144	-14.226866	6.454875
	9.171604	-12.252130	5.214013
	10.496868	-10.537089	4.077565
	11.513378	-9.112330	3.082727
	12.259729	-7.996375	2.254234
	12.764462	-7.198488	1.606480
	13.046284	-6.722594	1.144491
	13.114156	-6.569271	0.863500
	12.967314	-6.735778	0.749900
	12.595526	-7.216366	0.783560
	11.980697	-8.002542	0.939382
	11.101271	-9.081786	1.188696
	9.938302	-10.436228	1.501693
	8.480351	-12.042121	1.849815
	6.728060	-13.869470	2.208169
	4.698914	-15.882890	2.558998
	2.427190	-18.043713	2.893428
	-0.042733	-20.312725	3.208750
	-2.664612	-22.654477	3.503183
	-5.395965	-25.041832	3.770782
	-8.200853	-27.458888	3.997028
	-11.049280	-29.903394	4.157139
	-13.912999	-32.389116	4.219041
	-16.762971	-34.947005	4.145388
	-19.571016	-37.623528	3.890948
	-22.310206	-40.474016	3.402241
	-24.951677	-43.552153	2.622823
	-27.461153	-46.900275	1.500165
	-29.797986	-50.543754	-0.008230
	-31.916372	-54.489131	-1.929203
	-33.766971	-58.723695	-4.267592
	-35.300340	-63.216354	-7.000267
	-36.473624	-67.920261	-10.075029
	-37.257290	-72.775257	-13.415743
	-37.639090	-77.709728	-16.930871
	-37.626652	-82.644034	-20.523161
	-37.248085	-87.496275	-24.100022
	-36.545727	-92.188210	-27.582901
	-35.566863	-96.650442	-30.912663
	-34.360767	-100.828402	-34.051387
	-32.978624	-104.686738	-36.982445
	-31.469860	-108.208929	-39.707648
	-29.878237	-111.393538	-42.241373
	-28.240662	-114.249050	-44.604468
	-26.587657	-116.788928	-46.819738
	-24.944518	-119.028898	-48.908943
	-23.332079	-120.985741	-50.890845
	-21.766892	-122.675806	-52.780628
	-20.261819	-124.114640	-54.590946
	-18.826405	-125.318128	-56.333258
	-17.466428	-126.302612	-58.017747
	-16.183779	-127.083679	-59.652409
	-14.977060	-127.675167	-61.242924
	-13.842418	-128.089272	-62.793632
	-12.774553	-128.337662	-64.308552
	-11.767518	-128.432546	-65.791766
	-10.814963	-128.387322	-67.247627
	-9.910832	-128.217187	-68.681513
	-9.051043	-127.939875	-70.100844
	-8.234849	-127.576050	-71.515209
	-7.464772	-127.148830	-72.935013
	-6.746005	-126.682326	-74.369721
	-6.086358	-126.199727	-75.826966
	-5.496434	-125.722128	-77.312092
	-4.989835	-125.268250	-78.827604
	-4.583221	-124.854267	-80.373055
	-4.295111	-124.494116	-81.945576
	-4.143356	-124.199918	-83.540825
	-4.142685	-123.981276	-85.154013
	-4.302688	-123.844295	-86.780779
	-4.625931	-123.790934	-88.417416
	-5.106878	-123.817943	-90.059903
	-5.732112	-123.915986	-91.702632
	-6.481602	-124.069815	-93.337983
	-7.331195	-124.259081	-94.956533
	-37.193818	12.660617	174.358967
	-37.012146	13.722574	175.455525
	-36.740516	14.795628	176.508698
	-36.379805	15.878826	177.488260
	-35.929032	16.964765	178.370202
	-35.386459	18.036532	179.136317
	-34.751917	19.067101	179.773647
	-34.028966	20.021379	-179.725234
	-33.225922	20.859654	-179.361489
	-32.355748	21.541616	-179.129701
	-31.435560	22.030149	-179.018867
	-30.485974	22.294589	-179.014954
	-29.529803	22.313519	-179.104192
	-28.590106	22.076586	-179.275967
	-27.688342	21.584596	-179.524943
	-26.842932	20.847854	-179.852168
	-26.068031	19.883534	179.735356
	-25.372497	18.712512	179.226404
	-24.759650	17.355775	178.607576
	-30.066347	-128.351835	-111.590350
	-31.119266	-129.072998	-111.530663
	-32.129683	-129.733451	-111.353248
	-33.101204	-130.310588	-111.050190
	-34.038827	-130.787836	-110.614439
	-34.949794	-131.153070	-110.038134
	-35.844362	-131.395927	-109.311398
	-36.735901	-131.505647	-108.422072
	-37.640312	-131.470298	-107.356073
	-38.575706	-131.276178	-106.097168
	-39.562620	-130.906184	-104.625654
	-40.624007	-130.337714	-102.916467
	-41.784885	-129.539903	-100.936241
	-43.071730	-128.468085	-98.637781
	-44.510376	-127.055289	-95.951969
	-46.120847	-125.203362	-92.778429
	-47.909166	-122.773297	-88.974264
	-49.855295	-119.571311	-84.339286
	-51.893226	-115.333568	-78.601824
	-53.879537	-109.727022	-71.422676
	-55.552845	-102.411158	-62.463366
	-56.507224	-93.238789	-51.597213
	-56.242335	-82.603075	-39.267400
	-54.348698	-71.609372	-26.666039
	-50.737879	-61.605403	-15.263698
	-45.696589	-53.408613	-6.024995
	-39.725638	-47.081716	0.841366
	-33.340693	-42.250620	5.597387
	-26.957512	-38.449248	8.652733
	-20.863325	-35.285649	10.400428
	-15.233426	-32.480665	11.168089
	-10.159803	-29.856498	11.217152
	-5.676559	-27.314057	10.754356
	-1.779390	-24.811346	9.943000
	1.558865	-22.345837	8.911638
	4.376344	-19.941296	7.760823
	6.715380	-17.638623	6.569274
	8.620177	-15.488773	5.399660
	10.136311	-13.544813	4.302568
	11.309751	-11.853785	3.318229
	12.183783	-10.451929	2.476952
	12.794383	-9.363676	1.798767
	13.166496	-8.602320	1.292402
	13.312097	-8.172054	0.954929
	13.229241	-8.071807	0.773228
	12.902567	-8.299114	0.726466
	12.307095	-8.850918	0.789044
	11.415173	-9.720956	0.934059
	10.204215	-10.896493	1.135971
	8.664116	-12.356232	1.372384
	6.803013	-14.069430	1.625741
	4.649039	-15.996840	1.884643
	2.247269	-18.094029	2.144568
	-0.348227	-20.315997	2.405982
	-3.083116	-22.621975	2.669293
	-5.906520	-24.979804	2.930713
	-8.772283	-27.369771	3.179977
	-11.639825	-29.788788	3.399232
	-14.473464	-32.253463	3.563261
	-17.246869	-34.799324	3.634618
	-19.948511	-37.475883	3.556017
	-22.573943	-40.338766	3.255036
	-25.111718	-43.441112	2.658943
	-27.536668	-46.826165	1.705832
	-29.809843	-50.520528	0.350592
	-31.881541	-54.529034	-1.430684
	-33.697036	-58.833940	-3.637359
	-35.204002	-63.398356	-6.242490
	-36.359344	-68.171003	-9.193314
	-37.133544	-73.089478	-12.414345
	-37.513017	-78.082059	-15.813317
	-37.501692	-83.069975	-19.290962
	-37.120734	-87.971108	-22.753623
	-36.405485	-92.705327	-26.123133
	-35.402212	-97.201849	-29.340822
	-34.165696	-101.408335	-32.369485
	-32.754618	-105.296503	-35.194576
	-31.224946	-108.858667	-37.821175
	-29.625080	-112.098994	-40.266998
	-27.994113	-115.026943	-42.555385
	-26.362224	-117.654297	-44.710805
	-24.751976	-119.993405	-46.756277
	-23.179849	-122.055617	-48.711498
	-21.657739	-123.850783	-50.592077
	-20.193965	-125.387554	-52.409505
	-18.794314	-126.673022	-54.170842
	-17.463900	-127.712331	-55.879357
	-16.208134	-128.510694	-57.537078
	-15.030983	-129.076986	-59.146870
	-13.932242	-129.425268	-60.712293
	-12.906609	-129.573762	-62.236951
	-11.944882	-129.543385	-63.724865
	-11.035946	-129.356657	-65.181651
	-10.168905	-129.036678	-66.615717
	-9.335255	-128.606151	-68.037952
	-8.530524	-128.087161	-69.459859
	-7.754819	-127.502033	-70.892268
	-7.012417	-126.874140	-72.345340
	-6.311198	-126.227530	-73.828460
	-5.662666	-125.585651	-75.349539
	-5.082265	-124.970205	-76.914121
	-4.589287	-124.400317	-78.524403
	-4.206088	-123.891904	-80.178403
	-3.956306	-123.458178	-81.870048
	-3.861816	-123.111058	-83.590263
	-3.939132	-122.861323	-85.328069
	-4.196848	-122.716504	-87.071328
	-4.634880	-122.678123	-88.807603
	-5.244511	-122.740104	-90.525058
	-6.008273	-122.888078	-92.212903
	-6.900713	-123.098978	-93.861455
	-35.886278	14.553480	174.434860
	-35.588569	15.527285	175.496191
	-35.189664	16.495463	176.499250
	-34.699829	17.465717	177.410798
	-34.126701	18.440548	178.206864
	-33.474965	19.413947	178.872859
	-32.747352	20.368857	179.402175
	-31.946734	21.276752	179.794194
	-31.078026	22.100097	-179.946929
	-30.149461	22.796947	-179.812642
	-29.173894	23.326433	-179.790311
	-28.169426	23.653741	-179.864459
	-27.158630	23.753290	179.980784
	-26.167037	23.609883	179.758793
	-25.221208	23.218438	179.477978
	-24.346047	22.582840	179.140245
	-23.561939	21.714136	178.740625
	-22.882764	20.628282	178.268218
	-22.315357	19.343544	177.708179
	-29.905347	-126.730676	-110.764839
	-30.867516	-127.535111	-110.848603
	-31.768557	-128.312424	-110.830457
	-32.615188	-129.033997	-110.695489
	-33.417125	-129.674389	-110.429845
	-34.186724	-130.211305	-110.020436
	-34.938735	-130.625646	-109.454836
	-35.690315	-130.900906	-108.721235
	-36.461614	-131.021812	-107.807704
	-37.276505	-130.972453	-106.700789
	-38.162384	-130.734254	-105.383948
	-39.149041	-130.284002	-103.835742
	-40.268037	-129.591568	-102.027159
	-41.552965	-128.615963	-99.916969
	-43.039375	-127.297461	-97.442945
	-44.762386	-125.544374	-94.506940
	-46.749613	-123.213415	-90.952925
	-49.006508	-120.081034	-86.537348
	-51.488413	-115.804729	-80.892576
	-54.049561	-109.889211	-73.498586
	-56.362119	-101.726690	-63.732831
	-57.833627	-90.901416	-51.191077
	-57.660588	-77.931454	-36.452553
	-55.212677	-64.754861	-21.587665
	-50.524923	-53.580715	-9.006791
	-44.278855	-45.277868	0.198155
	-37.340875	-39.446938	6.258154
	-30.406586	-35.309974	9.893521
	-23.903353	-32.212066	11.820893
	-18.032306	-29.723173	12.625642
	-12.842501	-27.595416	12.769154
	-8.290197	-25.701081	12.622556
	-4.274830	-23.984869	12.499327
	-0.657063	-22.432397	12.684080
	2.735304	-21.049202	13.456975
	6.103934	-19.844852	15.107195
	9.661455	-18.822303	17.917430
	13.559944	-17.978180	22.071060
	17.708552	-17.315095	27.399290
	21.549664	-16.831234	33.052446
	24.163835	-16.440390	37.647705
	24.820471	-15.989855	40.227361
	23.409441	-15.516320	41.121837
	20.371768	-15.280195	41.644457
	16.252444	-15.467789	43.036715
	11.394445	-16.041457	45.833516
	6.053970	-16.837889	49.768002
	0.602248	-17.779126	53.813746
	-4.558547	-19.056375	56.460054
	-9.222772	-21.133022	56.210036
	-13.199771	-24.444880	51.967085
	-15.808198	-28.424639	43.907969
	-16.603534	-31.434442	34.254320
	-16.311660	-32.684479	25.468342
	-15.938519	-32.712422	18.637258
	-15.976478	-32.342033	13.796612
	-16.504634	-32.098943	10.585746
	-17.460541	-32.216018	8.575667
	-18.770169	-32.772599	7.381511
	-20.379084	-33.793199	6.683118
	-22.248172	-35.294753	6.214587
	-24.340959	-37.301933	5.750842
	-26.612093	-39.846674	5.098791
	-28.998282	-42.962724	4.093102
	-31.412045	-46.679161	2.597296
	-33.740909	-51.010994	0.511534
	-35.853770	-55.945440	-2.213805
	-37.614557	-61.426457	-5.562925
	-38.902544	-67.342670	-9.444754
	-39.634599	-73.527021	-13.697877
	-39.780349	-79.776061	-18.116422
	-39.364488	-85.885176	-22.490316
	-38.457183	-91.684541	-26.644719
	-37.156256	-97.060801	-30.465131
	-35.567373	-101.959138	-33.901481
	-33.789159	-106.371388	-36.955598
	-31.905067	-110.318814	-39.662548
	-29.980471	-113.835664	-42.073004
	-28.063490	-116.957792	-44.240169
	-26.187573	-119.717621	-46.212854
	-24.374250	-122.143442	-48.033487
	-22.635560	-124.260054	-49.737748
	-20.976880	-126.088994	-51.353931
	-19.400594	-127.648451	-52.902972
	-17.908568	-128.953500	-54.399761
	-16.502247	-130.016690	-55.854889
	-15.182110	-130.849203	-57.276135
	-13.947712	-131.462492	-58.669266
	-12.797729	-131.868726	-60.038186
	-11.729351	-132.079999	-61.385273
	-10.737359	-132.108530	-62.712225
	-9.813957	-131.967834	-64.020789
	-8.950019	-131.673123	-65.313058
	-8.136778	-131.241640	-66.592298
	-7.366946	-130.694505	-67.864804
	-6.635411	-130.058518	-69.140779
	-5.939964	-129.364987	-70.432826
	-5.282294	-128.646124	-71.753689
	-4.668619	-127.931736	-73.114744
	-4.109542	-127.247586	-74.525050
	-3.619951	-126.615247	-75.990526
	-3.218490	-126.052251	-77.513155
	-2.925509	-125.571705	-79.090502
	-2.760428	-125.182315	-80.715907
	-2.739596	-124.889218	-82.379208
	-2.874407	-124.694720	-84.067918
	-3.169798	-124.598841	-85.768640
	-3.623647	-124.599737	-87.468350
	-4.226644	-124.693424	-89.155527
	-4.962342	-124.872277	-90.821003
	-5.808260	-125.123006	-92.458023
	-6.738680	-125.426052	-94.061297
	-29.945024	20.920125	179.797306
	-29.495927	21.525219	-179.308206
	-29.000344	22.090340	-178.489987
	-28.466207	22.621914	-177.763923
	-27.899098	23.117703	-177.140560
	-27.303625	23.565805	-176.625814
	-26.683874	23.945558	-176.221750
	-26.043633	24.230039	-175.926955
	-25.387635	24.390032	-175.736879
	-24.722982	24.398724	-175.644971
	-24.059037	24.235557	-175.644700
	-23.406090	23.888125	-175.731543
	-22.774468	23.352575	-175.904215
	-22.174113	22.633361	-176.165222
	-21.613669	21.741910	-176.520952
	-21.099632	20.693898	-176.981006
	-24.226220	-132.252392	-110.790354
	-25.137091	-132.954634	-110.898395
	-26.013403	-133.601749	-110.874203
	-26.854449	-134.171023	-110.714654
	-27.661075	-134.644811	-110.418393
	-28.435812	-135.009973	-109.985735
	-29.183388	-135.257780	-109.418424
	-29.911596	-135.384301	-108.719159
	-30.631812	-135.389775	-107.890676
	-31.359282	-135.276193	-106.934376
	-32.113545	-135.043619	-105.848950
	-32.918947	-134.686639	-104.629257
	-33.805253	-134.191951	-103.265154
	-34.808190	-133.537268	-101.739998
	-35.969679	-132.689792	-100.027541
	-37.337869	-131.601691	-98.085431
	-38.966544	-130.202512	-95.844992
	-40.912473	-128.387924	-93.196251
	-43.228519	-125.998915	-89.963612
	-45.948532	-122.782524	-85.864297
	-49.054385	-118.325911	-80.442263
	-52.404318	-111.966673	-72.983645
	-55.592870	-102.759243	-62.499359
	-57.761814	-89.864946	-48.148902
	-57.644121	-73.963841	-30.699622
	-54.350744	-58.291518	-13.595015
	-48.267257	-45.994221	-0.281537
	-40.650448	-37.521179	8.494860
	-32.687968	-31.771767	13.645113
	-25.125386	-27.608971	16.264436
	-18.321015	-24.278095	17.186546
	-12.395217	-21.354075	16.986122
	-7.344735	-18.624159	16.056736
	-3.108377	-16.000711	14.673817
	0.397663	-13.466433	13.034686
	3.260971	-11.041392	11.283365
	5.564314	-8.762980	9.526054
	7.383685	-6.673611	7.840923
	8.789861	-4.813480	6.284901
	9.849486	-3.215652	4.898468
	10.623112	-1.902630	3.708886
	11.161112	-0.885920	2.732478
	11.500686	-0.168570	1.976779
	11.664937	0.251517	1.442001
	11.662561	0.378687	1.121285
	11.488795	0.217038	1.001352
	11.127227	-0.230671	1.063695
	10.551495	-0.962021	1.285365
	9.728589	-1.973068	1.640399
	8.624497	-3.255865	2.101797
	7.212595	-4.794902	2.643357
	5.483981	-6.564521	3.242270
	3.454473	-8.529604	3.882287
	1.163038	-10.649493	4.555139
	-1.338729	-12.883597	5.257525
	-3.999573	-15.196643	5.984844
	-6.777110	-17.563233	6.726023
	-9.642286	-19.972940	7.459569
	-12.581320	-22.435905	8.148665
	-15.593315	-24.986614	8.736714
	-18.682918	-27.684511	9.145350
	-21.851399	-30.612277	9.273934
	-25.088235	-33.872584	8.999570
	-28.360424	-37.584680	8.179564
	-31.599410	-41.879881	6.658829
	-34.690649	-46.888789	4.286340
	-37.470683	-52.712374	0.947804
	-39.737650	-59.375067	-3.382860
	-41.282546	-66.770020	-8.586712
	-41.939855	-74.627615	-14.370033
	-41.642003	-82.549806	-20.301779
	-40.450622	-90.121023	-25.931014
	-38.539951	-97.034290	-30.925085
	-36.139901	-103.147327	-35.137077
	-33.475751	-108.454373	-38.580801
	-30.731236	-113.025257	-41.363731
	-28.036310	-116.955836	-43.626854
	-25.470101	-120.339998	-45.507558
	-23.071151	-123.258085	-47.122220
	-20.850010	-125.775194	-48.561147
	-18.801285	-127.943713	-49.889881
	-16.912805	-129.806237	-51.153630
	-15.170490	-131.397794	-52.382910
	-13.560322	-132.747894	-53.598271
	-12.069506	-133.881700	-54.812824
	-10.687444	-134.819776	-56.033320
	-9.406431	-135.577665	-57.261327
	-8.221332	-136.166635	-58.494910
	-7.128351	-136.595287	-59.730472
	-6.124526	-136.870476	-60.964351
	-5.207797	-136.996971	-62.193420
	-4.376430	-136.977375	-63.414843
	-3.627892	-136.813465	-64.625929
	-2.957508	-136.508333	-65.824463
	-2.357248	-136.068455	-67.009726
	-1.815955	-135.504676	-68.183862
	-1.321339	-134.831948	-69.352476
	-0.862239	-134.069608	-70.524268
	-0.430080	-133.242362	-71.710436
	-0.020269	-132.379027	-72.923890
	0.366077	-131.508605	-74.177821
	0.721341	-130.657359	-75.484227
	1.032002	-129.847833	-76.852822
	1.279836	-129.098096	-78.290232
	1.443749	-128.421555	-79.799510
	1.502529	-127.827402	-81.379524
	1.437906	-127.320949	-83.024028
	1.236727	-126.903810	-84.721640
	0.891536	-126.574141	-86.457260
	0.400559	-126.327402	-88.214081
	-0.231901	-126.157157	-89.975281
	-0.995411	-126.054582	-91.724948
	-32.431589	23.180789	-177.505112
	-32.136849	24.104930	-176.473583
	-31.735364	24.984141	-175.486275
	-31.240360	25.816536	-174.572737
	-30.665585	26.598341	-173.755984
	-30.022652	27.321059	-173.052461
	-29.320155	27.969787	-172.472212
	-28.565027	28.523568	-172.019414
	-27.764032	28.957283	-171.693142
	-26.924106	29.244397	-171.488171
	-26.052894	29.360871	-171.396056
	-25.160141	29.289643	-171.406697
	-24.258791	29.024125	-171.510187
	-23.364635	28.569434	-171.698693
	-22.494552	27.941057	-171.967953
	-21.664851	27.161668	-172.317870
	-20.890591	26.256842	-172.751897
	-20.184809	25.250330	-173.275567
	-19.557796	24.160297	-173.895161
	-19.017625	22.997516	-174.617128
	-18.570902	21.764747	-175.448098
	-18.222458	20.456644	-176.395227
	-27.117037	-132.997458	-111.677459
	-27.874332	-133.320019	-111.322507
	-28.579290	-133.566975	-110.840685
	-29.242796	-133.736636	-110.230102
	-29.878781	-133.826083	-109.489984
	-30.504759	-133.831148	-108.620597
	-31.142551	-133.744874	-107.621916
	-31.818602	-133.555675	-106.492130
	-32.564145	-133.246812	-105.226549
	-33.415686	-132.795578	-103.815286
	-34.415237	-132.171006	-102.238805
	-35.608795	-131.331102	-100.462420
	-37.041952	-130.219649	-98.430053
	-38.752999	-128.761321	-96.055896
	-40.763499	-126.853141	-93.212844
	-43.063918	-124.352289	-89.719313
	-45.591995	-121.065504	-85.330806
	-48.205244	-116.753013	-79.750691
	-50.656358	-111.177132	-72.689364
	-52.596026	-104.239325	-64.009378
	-53.643141	-96.192712	-53.936657
	-53.532584	-87.739835	-43.142521
	-52.249728	-79.755934	-32.435946
	-50.011966	-72.765482	-22.203030
	-47.082629	-66.637777	-12.076433
	-43.506495	-60.661109	-1.026256
	-38.814156	-53.974508	12.038904
	-32.057922	-46.618435	26.673874
	-23.087116	-40.097929	39.766692
	-13.360803	-35.407997	48.527159
	-4.200446	-32.065793	53.123764
	3.981725	-29.400832	54.940536
	11.086394	-27.083844	54.772650
	16.977724	-24.892873	52.529383
	21.353586	-22.490921	47.711018
	23.751764	-19.563073	40.291054
	24.005188	-16.267110	31.456478
	22.702499	-13.205189	23.096820
	20.753478	-10.830970	16.462251
	18.754568	-9.260758	11.830648
	16.919670	-8.455727	9.015044
	15.243710	-8.353313	7.748695
	13.617652	-8.906667	7.811559
	11.880284	-10.085893	9.036003
	9.841374	-11.861586	11.258803
	7.314259	-14.176500	14.232708
	4.192991	-16.915555	17.495445
	0.576662	-19.895921	20.267618
	-3.173342	-22.892230	21.628897
	-6.605128	-25.668243	21.085954
	-9.463887	-28.018250	18.972150
	-11.781963	-29.856273	16.125758
	-13.738663	-31.253316	13.291703
	-15.513616	-32.377657	10.870464
	-17.236558	-33.425882	8.974642
	-18.988747	-34.581118	7.548338
	-20.815563	-35.993653	6.456622
	-22.737565	-37.777968	5.536189
	-24.754810	-40.016777	4.620543
	-26.845817	-42.765066	3.554310
	-28.966503	-46.054251	2.200764
	-31.050442	-49.895519	0.445734
	-33.009911	-54.277813	-1.794357
	-34.741022	-59.162255	-4.559412
	-36.135887	-64.477075	-7.834591
	-37.099744	-70.113501	-11.545546
	-37.567933	-75.926600	-15.563521
	-37.517404	-81.747739	-19.724888
	-36.969593	-87.407830	-23.860862
	-35.984557	-92.762585	-27.826791
	-34.647968	-97.710427	-31.522767
	-33.054884	-102.197900	-34.900096
	-31.295465	-106.213126	-37.953962
	-29.445773	-109.772523	-40.709227
	-27.564225	-112.906824	-43.205891
	-25.692535	-115.649524	-45.487233
	-23.859103	-118.030446	-47.592233
	-22.083195	-120.076189	-49.553093
	-20.378541	-121.812991	-51.396190
	-18.755224	-123.266857	-53.143127
	-17.220046	-124.461770	-54.810637
	-15.776458	-125.418871	-56.410592
	-14.424605	-126.157581	-57.951224
	-13.162216	-126.697075	-59.439045
	-11.986086	-127.056944	-60.880556
	-10.892138	-127.257918	-62.283419
	-9.874291	-127.322105	-63.656805
	-8.924345	-127.271591	-65.010534
	-8.033306	-127.126628	-66.353842
	-7.193207	-126.905230	-67.695561
	-6.398715	-126.623831	-69.045240
	-5.648032	-126.297412	-70.412855
	-4.943062	-125.939210	-71.807198
	-4.288991	-125.561574	-73.235181
	-3.693520	-125.177445	-74.702388
	-3.165950	-124.800534	-76.213210
	-2.716479	-124.444199	-77.770091
	-2.356672	-124.120531	-79.372693
	-2.100599	-123.839954	-81.017337
	-1.964427	-123.610673	-82.696776
	-1.963805	-123.438494	-84.400648
	-2.110983	-123.327468	-86.116465
	-2.413250	-123.279875	-87.830518
	-2.872045	-123.294693	-89.528601
	-3.481932	-123.365325	-91.196795
	-4.230167	-123.478089	-92.822355
	-5.097818	-123.612468	-94.394328
	-37.159192	15.099904	175.131059
	-36.853898	16.169032	176.221390
	-36.432431	17.248653	177.249818
	-35.904903	18.335715	178.186857
	-35.282617	19.420380	179.010183
	-34.576873	20.485515	179.705409
	-33.798049	21.506773	-179.733447
	-32.956081	22.453456	-179.304719
	-32.061463	23.290449	-179.001087
	-31.125988	23.980812	-178.811664
	-30.163261	24.488521	-178.723687
	-29.189052	24.781390	-178.724237
